timestep,avg_action_dist,obs,actions,rewards,human_obs,logstd_action_dist,original_rewards
10,[-0.18418622 -0.36640072],"[-1.30024625  1.19845653 -0.977435   -0.45420511 -1.59819626  0.62510543
 -0.90099222 -0.47403726 -0.18095077 -1.14144133  0.        ]",[-0.70754453 -1.64415191],-3.03271,"[[ -2.37023435  -0.44950465  -0.18155739   0.07337261]
 [-18.69817894  -4.65387732   0.           0.        ]]",[-0.07026424  0.00395134],-0.177964556126
11,[-0.18095012 -0.36745521],"[-1.5970345   1.11817513 -0.46792798 -0.66129298 -1.59812967  0.62509523
 -1.10800802 -0.98196936 -0.33793541 -0.51714521  0.        ]",[-0.13710916 -1.28053428],-2.69251,"[[ -2.76856269  -0.58136895  -0.18155739   0.07337261]
 [-21.12670489  -8.51960995   0.           0.        ]]",[-0.07026424  0.00395134],-0.0891573881976
12,[-0.18421896 -0.36895007],"[-1.69045462  0.9554119   0.16792803 -0.95215954 -1.59806309  0.62508504
 -1.11861437 -1.47987218 -0.16314945  0.1752545   0.        ]",[-0.97292182 -1.84243283],-4.41427,"[[ -3.19234649  -0.78978453  -0.18155739   0.07337261]
 [-21.25145843 -12.30926343   0.           0.        ]]",[-0.07026424  0.00395134],-0.0159792328774
13,[-0.1947017 -0.3720004],"[-1.51574196  0.67528804  0.83816138 -1.25657504 -1.59799651  0.62507485
 -1.41106317 -1.96764173  0.39225923  0.66887084  0.        ]",[ 0.52077792  0.82498689],-7.34725,"[[ -3.65179448  -1.07322501  -0.18155739   0.07337261]
 [-24.68232885 -16.02228464   0.           0.        ]]",[-0.07026424  0.00395134],-0.128282869604
14,[-0.21698286 -0.37532011],"[-1.08038445  0.34686174  1.36070162 -1.43469681 -1.59792994  0.62506466
 -1.19408656 -1.49648629  1.06758921  0.69267683  0.        ]",[-0.27169727 -0.15744329],-10.8763,"[[ -4.11991221  -1.35769693  -0.18155739   0.07337261]
 [-22.13766173 -12.4368721    0.           0.        ]]",[-0.07026424  0.00395134],-0.220626342941
15,[-0.2354202  -0.37688568],"[-0.5045993   0.03687483  1.60597556 -1.47409961 -1.59786338  0.62505447
 -1.24863168 -1.54568243  1.54283233  0.33582798  0.        ]",[-0.90738715  0.77315809],-12.8159,"[[ -4.56908858  -1.61019602  -0.18155739   0.07337261]
 [-22.77790088 -12.81176436   0.           0.        ]]",[-0.07026424  0.00395134],-0.279147322431
16,[-0.24488263 -0.37427562],"[ 0.16022492 -0.23490338  1.53198796 -1.41364726 -1.59779683  0.62504428
 -1.51659543 -1.10970415  1.72699953 -0.2066201   0.        ]",[-0.73471688  0.88844916],-12.9542,"[[ -5.05619099  -1.83314139  -0.18155739   0.07337261]
 [-25.9217536   -9.49376232   0.           0.        ]]",[-0.07026424  0.00395134],-0.308523711393
17,[-0.24487209 -0.37031591],"[ 0.76655821 -0.41264214  1.05843104 -1.32207785 -1.59773028  0.62503409
 -1.72089837 -0.62236251  1.61664162 -0.71728616  0.        ]",[-0.152845   -2.04054442],-11.5494,"[[ -5.59868167  -1.98580269  -0.18155739   0.07337261]
 [-28.31916257  -5.78468081   0.           0.        ]]",[-0.07026424  0.00395134],-0.310841718855
18,[-0.23250891 -0.36682808],"[ 1.06904326 -0.58043591  0.26985146 -1.19053363 -1.59766375  0.6250239
 -1.72475302 -1.12712965  1.26410779 -1.0227528   0.        ]",[ 0.43547819 -0.45977821],-9.41479,"[[ -6.16552632  -2.14004378  -0.18155739   0.07337261]
 [-28.36532138  -9.62666561   0.           0.        ]]",[-0.07026424  0.00395134],-0.282878977653
19,[-0.21855336 -0.36345357],"[ 0.95435535 -0.78175192 -0.54383094 -0.9555789  -1.59759722  0.62501371
 -1.53006249 -1.34092325  0.86367375 -0.97816525  0.        ]",[ 0.97808455  0.0893711 ],-7.48021,"[[ -6.70992586  -2.34890519  -0.18155739   0.07337261]
 [-26.08220077 -11.25417751   0.           0.        ]]",[-0.07026424  0.00395134],-0.229371571174
20,[-0.21455279 -0.36226183],"[ 0.54960709 -0.95240382 -1.11373699 -0.64896046 -1.5975307   0.62500352
 -1.15608271 -1.26491117  0.66960507 -0.71762133  0.        ]",[ 0.20563514 -0.40993281],-6.9791,"[[ -7.18755881  -2.56818564  -0.18155739   0.07337261]
 [-21.69552143 -10.67593973   0.           0.        ]]",[-0.07026424  0.00395134],-0.181456013583
21,[-0.21091841 -0.36227128],"[ 0.02917634 -1.07689326 -1.39565191 -0.28117503 -1.59746419  0.62499333
 -1.05014633 -1.45023466  0.70265592 -0.46184218  0.        ]",[ 0.35614458 -0.7118846 ],-7.24241,"[[ -7.60900446  -2.79585983  -0.18155739   0.07337261]
 [-20.45311049 -12.08685625   0.           0.        ]]",[-0.07026424  0.00395134],-0.1647383506
22,[-0.20692486 -0.36173987],"[-0.50823389 -1.14621047 -1.42506005  0.18999204 -1.59739769  0.62498315
 -0.89546106 -1.40658415  0.89284556 -0.3486434   0.        ]",[ 0.09156003 -1.5190611 ],-8.13438,"[[ -7.99986514  -3.06347253  -0.18155739   0.07337261]
 [-18.63875396 -11.75499742   0.           0.        ]]",[-0.07026424  0.00395134],-0.185346013071
23,[-0.1942963  -0.35802343],"[-0.98474905 -1.14991071 -1.24541648  0.31698312 -1.5973312   0.62497296
 -0.8330408   0.2786477   0.9678285  -0.36229362  0.        ]",[ 0.12523145  0.01909402],-8.324,"[[ -8.36529399  -3.13385728  -0.18155739   0.07337261]
 [-17.90671158   1.07180539   0.           0.        ]]",[-0.07026424  0.00395134],-0.19713445871
24,[-0.18677968 -0.35818589],"[-1.35755489 -1.14830099 -0.90792006  0.2386147  -1.59726471  0.62496277
 -0.76053375  0.4675639   0.96265768 -0.35011323  0.        ]",[-0.78471408 -1.17456873],-8.52132,"[[ -8.71489562  -3.09045187  -0.18155739   0.07337261]
 [-17.05631759   2.50973522   0.           0.        ]]",[-0.07026424  0.00395134],-0.195794286173
25,[-0.18284594 -0.35972869],"[-1.61239847 -1.14460751 -0.42190656  0.16417101 -1.59719823  0.62495259
 -0.99658288  0.3464452   0.97337555 -0.33529426  0.        ]",[-0.82697832 -0.02938524],-8.58012,"[[ -9.08380709  -3.04913192  -0.18155739   0.07337261]
 [-19.82560032   1.58791957   0.           0.        ]]",[-0.07026424  0.00395134],-0.196720705576
26,[-0.1834625  -0.36037678],"[-1.68714277 -1.14055936  0.2194199   0.10979726 -1.59713177  0.6249424
 -1.24220594  0.32703426  1.00314245 -0.33600366  0.        ]",[-0.44632329  0.32988697],-8.63621,"[[ -9.50923268  -3.01885571  -0.18155739   0.07337261]
 [-22.70735253   1.44021419   0.           0.        ]]",[-0.07026424  0.00395134],-0.201215525187
27,[-0.18656206 -0.36060262],"[-1.48639264 -1.1331714   0.89309476  0.03538093 -1.59706531  0.62493222
 -1.35447156  0.49493997  1.04388237 -0.34826586  0.        ]",[ 0.27029035  0.85963258],-8.75103,"[[ -9.97659857  -2.97722926  -0.18155739   0.07337261]
 [-24.02483732   2.71819489   0.           0.        ]]",[-0.07026424  0.00395134],-0.207867992788
28,[-0.19124432 -0.35949853],"[-1.03544719 -1.1106628   1.39262127 -0.12006142 -1.59699885  0.62492203
 -1.22264152  0.93514414  1.10802471 -0.36170933  0.        ]",[ 0.07309397  0.53915747],-9.28564,"[[-10.44158346  -2.88924884  -0.18155739   0.07337261]
 [-22.47877983   6.06870349   0.           0.        ]]",[-0.07026424  0.00395134],-0.218086989573
29,[-0.19866474 -0.35864195],"[-0.46116111 -1.05512588  1.61205954 -0.36240022 -1.59693241  0.62491185
 -1.15997034  1.1999122   1.20555935 -0.40131305  0.        ]",[-0.62370782 -0.39789961],-10.0736,"[[-10.88378672  -2.74765416  -0.18155739   0.07337261]
 [-21.74396407   8.08408621   0.           0.        ]]",[-0.07026424  0.00395134],-0.234454869434
30,[-0.21152744 -0.35911673],"[ 0.16001781 -0.97506032  1.5320692  -0.5950226  -1.59686597  0.62490167
 -1.33368931  0.97198224  1.28707607 -0.51757057  0.        ]",[ 0.47730195 -0.44853329],-10.1316,"[[-11.33911823  -2.603377    -0.18155739   0.07337261]
 [-23.78236273   6.34949509   0.           0.        ]]",[-0.07026424  0.00395134],-0.252060639896
31,[-0.23412262 -0.36132276],"[ 0.68284261 -0.90064504  1.16197339 -0.75669416 -1.59679955  0.62489148
 -1.13240524  0.72226832  1.28761122 -0.68957873  0.        ]",[-0.72662617 -0.11219196],-10.2771,"[[-11.79107732  -2.49545485  -0.18155739   0.07337261]
 [-21.42144238   4.44903841   0.           0.        ]]",[-0.07026424  0.00395134],-0.261846124972
32,[-0.23520134 -0.36137831],"[ 1.00742883 -0.83501485  0.57509093 -0.87338821 -1.59673313  0.6248813
 -1.34139086  0.65250361  1.19390133 -0.86196323  0.        ]",[-0.70162395 -0.12572939],-9.61125,"[[-12.24410954  -2.41180146  -0.18155739   0.07337261]
 [-23.87358977   3.91815013   0.           0.        ]]",[-0.07026424  0.00395134],-0.260882918135
33,[-0.22171417 -0.35924536],"[ 1.05674961 -0.77281104 -0.18160568 -0.9678675  -1.59666672  0.62487112
 -1.53777504  0.57714349  0.99576114 -0.98679979  0.        ]",[-0.28930161 -0.92799774],-8.37766,"[[-12.7447036   -2.33919328  -0.18155739   0.07337261]
 [-26.17812493   3.34466539   0.           0.        ]]",[-0.07026424  0.00395134],-0.245997364171
34,[-0.21156651 -0.35997745],"[ 0.74557882 -0.74632433 -0.90607815 -1.00416902 -1.59660031  0.62486094
 -1.59113742  0.08593631  0.72651448 -0.96334699  0.        ]",[ 0.40833397 -3.54496766],-6.85305,"[[-13.27455392  -2.30980945  -0.18155739   0.07337261]
 [-26.80491276  -0.39379423   0.           0.        ]]",[-0.07026424  0.00395134],-0.212382834802
35,[-0.20640339 -0.36192915],"[ 0.16581525 -0.78873998 -1.34952555 -0.9448608  -1.59653392  0.62485076
 -1.40809886 -0.43303207  0.52129645 -0.74809223  0.        ]",[ 0.46076867 -0.6242527 ],-6.0862,"[[-13.78911196  -2.35731377  -0.18155739   0.07337261]
 [-24.65815352  -4.34354565   0.           0.        ]]",[-0.07026424  0.00395134],-0.16743625452
36,[-0.19983685 -0.36233836],"[-0.47519644 -0.87985506 -1.4299372  -0.7956292  -1.59646753  0.62484058
 -1.211043   -0.74629279  0.49385076 -0.4611278   0.        ]",[ 0.48380339 -1.38408976],-6.14019,"[[-14.25908372  -2.46810544  -0.18155739   0.07337261]
 [-22.34675553  -6.7277557    0.           0.        ]]",[-0.07026424  0.00395134],-0.136822970759
37,[-0.19702856 -0.36294904],"[-1.02516514 -0.99804151 -1.21923945 -0.5358348  -1.59640116  0.6248304
 -1.01014207 -1.2488827   0.63912107 -0.25512795  0.        ]",[ 0.64612257  0.16407984],-6.90662,"[[-14.68237353  -2.64104008  -0.18155739   0.07337261]
 [-19.99010516 -10.55303867   0.           0.        ]]",[-0.07026424  0.00395134],-0.143242366212
38,[-0.19423679 -0.3624503 ],"[-1.40500491 -1.09510402 -0.84320486 -0.1994698  -1.59633479  0.62482022
 -0.75841525 -1.13594662  0.83833134 -0.22512395  0.        ]",[-0.49594797 -0.44591774],-8.10445,"[[-15.05254791  -2.8434787   -0.18155739   0.07337261]
 [-17.0370583   -9.69375661   0.           0.        ]]",[-0.07026424  0.00395134],-0.171841730623
39,[-0.19081609 -0.36239403],"[-1.63079774 -1.14474426 -0.35996148  0.17156077 -1.59626843  0.62481004
 -0.89705274 -1.05063466  0.97752587 -0.33961003  0.        ]",[-0.08379867  0.2778791 ],-8.37625,"[[-15.4096116   -3.05314122  -0.18155739   0.07337261]
 [-18.66374134  -9.04467424   0.           0.        ]]",[-0.07026424  0.00395134],-0.197588000546
40,[-0.18424219 -0.35962683],"[-1.68807843 -1.14871839  0.2042516   0.26513292 -1.59620207  0.62479986
 -0.89378537  0.26658763  1.00221352 -0.40381111  0.        ]",[-1.64603812 -2.35983708],-8.84965,"[[-15.78250298  -3.10504563  -0.18155739   0.07337261]
 [-18.6256304    0.98028161   0.           0.        ]]",[-0.07026424  0.00395134],-0.204323360773
41,[-0.18609634 -0.36029395],"[-1.53333691 -1.14644062  0.80156836  0.20383322 -1.59613573  0.62478968
 -1.19980449  0.38125295  1.01486926 -0.40732536  0.        ]",[ 0.5437662  -0.57387132],-8.40889,"[[-16.19104028  -3.07106556  -0.18155739   0.07337261]
 [-22.21615629   1.85298979   0.           0.        ]]",[-0.07026424  0.00395134],-0.206372160974
42,[-0.19173574 -0.35989812],"[-1.16612293 -1.14301589  1.29111654  0.14656636 -1.59606939  0.6247795
 -0.97878081  0.3037167   1.03059563 -0.42574253  0.        ]",[ 0.42396715 -1.88287908],-8.67502,"[[-16.60934964  -3.03924793  -0.18155739   0.07337261]
 [-19.62342358   1.26292968   0.           0.        ]]",[-0.07026424  0.00395134],-0.209628133845
43,[-0.19675876 -0.35897911],"[-0.71279942 -1.14042408  1.55420976  0.11316483 -1.59600306  0.62476933
 -0.80257045  0.22288669  1.03528474 -0.45646762  0.        ]",[ 0.35026996 -0.83713425],-8.83135,"[[-16.98107848  -3.0206443   -0.18155739   0.07337261]
 [-17.55634879   0.64780024   0.           0.        ]]",[-0.07026424  0.00395134],-0.211931935283
44,[-0.2062203  -0.35840133],"[-0.25654383 -1.13894838  1.62050061  0.09643225 -1.59593674  0.62475915
 -0.65472344  0.17953782  1.02615229 -0.4886425   0.        ]",[-0.08123308 -0.6029293 ],-8.97911,"[[-17.31480397  -3.0113097   -0.18155739   0.07337261]
 [-15.82198014   0.31791733   0.           0.        ]]",[-0.07026424  0.00395134],-0.212384903325
45,[-0.21879135 -0.35926571],"[ 0.17191005 -1.13815147  1.52723634  0.08803267 -1.59587043  0.62474897
 -0.65542922  0.15924982  1.00595373 -0.51601076  0.        ]",[-0.93659771 -0.40422802],-9.14314,"[[-17.63132795  -3.00661989  -0.18155739   0.07337261]
 [-15.83038892   0.16353517   0.           0.        ]]",[-0.07026424  0.00395134],-0.211075077023
46,[-0.22736397 -0.36035246],"[ 0.58942929 -1.1376971   1.2580755   0.0835114  -1.59580413  0.6247388
 -0.94478846  0.14983838  0.97363587 -0.53682734  0.        ]",[-0.75382616 -1.86641175],-8.94566,"[[-17.98199763  -3.00409453  -0.18155739   0.07337261]
 [-19.22526581   0.09192627   0.           0.        ]]",[-0.07026424  0.00395134],-0.20774935098
47,[-0.23267207 -0.3605459 ],"[ 0.93675718 -1.13754784  0.76562745  0.08225944 -1.59573783  0.62472862
 -1.16672442  0.13800526  0.92880009 -0.54345847  0.        ]",[ 0.72431991 -1.47756259],-8.38788,"[[ -1.83926300e+01  -3.00339549e+00  -1.81557392e-01   7.33726128e-02]
 [ -2.18292929e+01   1.88782840e-03   0.00000000e+00   0.00000000e+00]]",[-0.07026424  0.00395134],-0.201850770016
48,[-0.24089509 -0.36017188],"[ 1.07687495 -1.13754214  0.17180038  0.08252006 -1.59567155  0.62471845
 -0.88541953  0.13630296  0.88563726 -0.52999625  0.        ]",[-0.80911052 -0.2344288 ],-8.61067,"[[ -1.87961066e+01  -3.00354167e+00  -1.81557392e-01   7.33726128e-02]
 [ -1.85293590e+01  -1.10542495e-02   0.00000000e+00   0.00000000e+00]]",[-0.07026424  0.00395134],-0.194914329234
49,[-0.23036887 -0.358904  ],"[ 0.99691556 -1.13740771 -0.42878944  0.08142829 -1.59560527  0.62470828
 -1.12718913  0.14402218  0.85108478 -0.5002529   0.        ]",[ 1.88833399  1.40372962],-7.71063,"[[-19.1951551   -3.0029321   -0.18155739   0.07337261]
 [-21.36604303   0.04770131   0.           0.        ]]",[-0.07026424  0.00395134],-0.18811171962
