timestep,avg_action_dist,obs,actions,rewards,human_obs,logstd_action_dist,original_rewards
12,[-1.46584868 -0.63874221],"[ 0.91182337  1.02816314  0.58994475 -1.58511909  0.96836983 -0.11279442
  1.0050784  -0.50089154  0.18520225  0.18205787  0.        ]",[-1.56261443 -0.46756282],-3.03179,"[[ 0.40222326 -0.88936208  0.11349376 -0.01492436]
 [ 8.12244655 -5.46948488  0.          0.        ]]",[-0.63632017 -0.43567616],-0.0757728697174
13,[-0.63442308  0.27845725],"[ 0.83852519  0.90947282  0.76246388 -1.79574794  0.96836922 -0.11279438
  0.5565947  -0.76717464  0.13111036  0.2899723   0.        ]",[-0.68338227  0.18260462],-2.98659,"[[ 0.52336937 -1.01622651  0.11349376 -0.01492436]
 [ 4.00580468 -7.2112003   0.          0.        ]]",[-0.63632017 -0.43567616],-0.0712004004846
14,[ 0.07817738  0.6333437 ],"[ 0.80157095  0.77198706  0.83332976 -1.97740254  0.9683686  -0.11279435
  0.25334585 -0.63468481  0.06093806  0.25389459  0.        ]",[ 0.50290064  0.8256081 ],-2.92275,"[[ 0.57555788 -1.15175548  0.11349376 -0.01492436]
 [ 1.22227658 -6.34460869  0.          0.        ]]",[-0.63632017 -0.43567616],-0.0633394066731
15,[-0.68363678 -0.35610181],"[ 0.76787804  0.67270311  0.89145743 -2.07427728  0.96836799 -0.11279431
  0.46741281 -0.11575826  0.00864126  0.24580127  0.        ]",[-0.89998631 -0.52608847],-2.82082,"[[ 0.61971763 -1.24459258  0.11349376 -0.01492436]
 [ 3.18720377 -2.95039907  0.          0.        ]]",[-0.63632017 -0.43567616],-0.0577751209163
16,[ 0.44437858  0.73091888],"[ 0.74589869  0.58533712  0.92660457 -2.13853599  0.96836738 -0.11279427
  0.0726045  -0.42517225 -0.03956194  0.22134348  0.        ]",[ 0.45155367  0.76815402],-2.78608,"[[ 0.64710202 -1.32390606  0.11349376 -0.01492436]
 [-0.43674948 -4.97422349  0.          0.        ]]",[-0.63632017 -0.43567616],-0.0524265360353
17,[-0.11517629 -0.07231113],"[ 0.73827129  0.5090258   0.93834354 -2.17971259  0.96836677 -0.11279424
  0.26814025  0.05483856 -0.08468015  0.17747013  0.        ]",[-0.11602996 -0.52311092],-2.62277,"[[ 0.65637468 -1.39188929  0.11349376 -0.01492436]
 [ 1.3580774  -1.83455658  0.          0.        ]]",[-0.63632017 -0.43567616],-0.0473379751331
18,[ 0.19770513  0.52425373],"[ 0.71956086  0.44417776  0.96621816 -2.2042328   0.96836616 -0.1127942
  0.2152331  -0.25626567 -0.12260835  0.16654843  0.        ]",[ 0.53632728  1.02189073],-2.59951,"[[ 0.67866385 -1.448997    0.11349376 -0.01492436]
 [ 0.8724426  -3.86943487  0.          0.        ]]",[-0.63632017 -0.43567616],-0.0433067526786
19,[-0.74102509 -0.6517179 ],"[ 0.68595668  0.40202532  1.01326457 -2.21514261  0.96836555 -0.11279416
  0.44449961  0.36075269 -0.14493359  0.19889102  0.        ]",[-0.63188534 -0.45355199],-2.50421,"[[ 0.71722702 -1.48589322  0.11349376 -0.01492436]
 [ 2.97688413  0.16637271  0.          0.        ]]",[-0.63632017 -0.43567616],-0.0411532514006
20,[-0.11218975  0.0447351 ],"[ 0.65519594  0.38516898  1.05329245 -2.21840779  0.96836494 -0.11279412
  0.16568754  0.08576033 -0.15268894  0.24134464  0.        ]",[-0.71663473  0.00113497],-2.5319,"[[ 0.75108733 -1.50061237  0.11349376 -0.01492436]
 [ 0.41766612 -1.63230241  0.          0.        ]]",[-0.63632017 -0.43567616],-0.0409579412244
21,[ 0.75612676  0.53448498],"[ 0.67367185  0.34815603  1.02957667 -2.22340217  0.96836433 -0.11279409
 -0.14419102  0.09146874 -0.17810372  0.18249618  0.        ]",[ 0.51108894  0.09782628],-2.47552,"[[ 0.73090226 -1.53288378  0.11349376 -0.01492436]
 [-2.42671158 -1.5949646   0.          0.        ]]",[-0.63632017 -0.43567616],-0.03753634674
22,[ 0.42327347  0.29939768],"[ 0.69840761  0.31634899  0.99625641 -2.22530881  0.96836372 -0.11279405
  0.08138687  0.15546279 -0.20350092  0.1173011   0.        ]",[ 0.80881346 -0.51188168],-2.44252,"[[ 0.7031427  -1.56058338  0.11349376 -0.01492436]
 [-0.35613113 -1.17639101  0.          0.        ]]",[-0.63632017 -0.43567616],-0.0349538069526
23,[-0.22534123  0.35179922],"[ 0.67610425  0.26623421  1.02637976 -2.22385266  0.96836311 -0.11279401
  0.43091902 -0.15093379 -0.2338748   0.12327782  0.        ]",[-0.58633347  0.11017277],-2.42699,"[[ 0.72821039 -1.60421895  0.11349376 -0.01492436]
 [ 2.85222609 -3.18047407  0.          0.        ]]",[-0.63632017 -0.43567616],-0.0317123775887
24,[ 0.28704417  0.62217987],"[ 0.6455936   0.19906886  1.06524186 -2.21331851  0.9683625  -0.11279398
  0.1719532  -0.07455277 -0.27581362  0.13042962  0.        ]",[-0.10278725  0.98013551],-2.51033,"[[ 0.76140544 -1.66281572  0.11349376 -0.01492436]
 [ 0.47517987 -2.68088037  0.          0.        ]]",[-0.63632017 -0.43567616],-0.0272493352009
25,[ 0.08517192 -0.13273737],"[ 0.64060056  0.18290006  1.0713599  -2.20930159  0.96836189 -0.11279394
  0.12654513  0.52691243 -0.28656932  0.12815466  0.        ]",[ 1.26818104 -0.97893169],-2.40211,"[[ 0.7667271  -1.67696151  0.11349376 -0.01492436]
 [ 0.05837985  1.25318989  0.          0.        ]]",[-0.63632017 -0.43567616],-0.0261406387773
26,[-0.74575579  0.12112281],"[ 0.60134373  0.16682862  1.11729703 -2.20473619  0.96836128 -0.1127939
  0.55766108 -0.06957945 -0.29216698  0.17771648  0.        ]",[-1.26405748  0.43862694],-2.4316,"[[ 0.80759852 -1.69104328  0.11349376 -0.01492436]
 [ 4.01559189 -2.64834866  0.          0.        ]]",[-0.63632017 -0.43567616],-0.0255170738524
27,[ 0.00529921  0.27344897],"[ 0.5616086   0.12699827  1.16018573 -2.19094843  0.96836067 -0.11279386
  0.11779478  0.20405725 -0.31612986  0.20952759  0.        ]",[ 0.29112548 -0.52771091],-2.36886,"[[ 0.84740076 -1.72605237  0.11349376 -0.01492436]
 [-0.02193607 -0.85854387  0.          0.        ]]",[-0.63632017 -0.43567616],-0.0234820273296
28,[-0.10403244  0.62668645],"[ 0.55024091  0.08405058  1.17184185 -2.17207292  0.96836006 -0.11279383
  0.24340189 -0.1128263  -0.34587918  0.19774316  0.        ]",[-0.90799443 -0.61673895],-2.34901,"[[ 0.85852993 -1.76401909  0.11349376 -0.01492436]
 [ 1.13101066 -2.93121704  0.          0.        ]]",[-0.63632017 -0.43567616],-0.0201803226375
29,[ 1.12623549  1.73078215],"[ 0.56417749 -0.00813747  1.15751259 -2.11709479  0.96835945 -0.11279379
 -0.15054388 -0.47723912 -0.41798155  0.12409239  0.        ]",[ 1.32404319  2.25796818],-2.84768,"[[ 0.84487012 -1.84655831  0.11349376 -0.01492436]
 [-2.48501174 -5.31477004  0.          0.        ]]",[-0.63632017 -0.43567616],-0.0125189096984
30,[-0.06463396  0.61698377],"[ 0.5737704  -0.07982659  1.14741625 -2.06005872  0.96835883 -0.11279375
  0.2859757   0.14415253 -0.47878272  0.07350472  0.        ]",[ 0.10467653  1.52922395],-2.80923,"[[ 0.83537074 -1.91207435  0.11349376 -0.01492436]
 [ 1.5217942  -1.25037162  0.          0.        ]]",[-0.63632017 -0.43567616],-0.0096705482511
31,[-0.63124478 -0.36328775],"[ 0.53876458 -0.06358207  1.18334529 -2.07411687  0.96835822 -0.11279372
  0.32778809  0.75330055 -0.45862767  0.12537894  0.        ]",[-0.43984275 -0.39868982],-2.45488,"[[ 0.86965752 -1.89710584  0.11349376 -0.01492436]
 [ 1.90559032  2.73394461  0.          0.        ]]",[-0.63632017 -0.43567616],-0.00837451318403
32,[-0.17677872  0.07816178],"[ 0.51758602 -0.02165167  1.20391286 -2.10731419  0.96835761 -0.11279368
  0.13402821  0.50370087 -0.42205076  0.17557945  0.        ]",[-0.37840732  0.10226092],-2.45791,"[[ 0.88992473 -1.85880715  0.11349376 -0.01492436]
 [ 0.12707345  1.10136527  0.          0.        ]]",[-0.63632017 -0.43567616],-0.0119008767656
33,[ 0.18512844  0.15495148],"[ 0.53070197  0.00694919  1.19127369 -2.12746018  0.968357   -0.11279364
 -0.02942315  0.56229856 -0.4014361   0.17606161  0.        ]",[ 0.35769208 -0.13243305],-2.435,"[[ 0.87741302 -1.83293432  0.11349376 -0.01492436]
 [-1.37324222  1.48464235  0.          0.        ]]",[-0.63632017 -0.43567616],-0.0140545367563
34,[-0.11181208  0.05339828],"[ 0.54417242  0.03380899  1.1779519  -2.14458174  0.96835639 -0.1127936
  0.12778321  0.47760825 -0.38254161  0.17475554  0.        ]",[-1.07216526  0.8366774 ],-2.5353,"[[ 0.86442621 -1.80879932  0.11349376 -0.01492436]
 [ 0.06975061  0.93070178  0.          0.        ]]",[-0.63632017 -0.43567616],-0.016012585202
35,[ 0.71886826 -0.26479456],"[ 0.58306062  0.09182666  1.13744757 -2.17577461  0.96835578 -0.11279357
 -0.3036086   0.98136701 -0.3441115   0.15719675  0.        ]",[ 0.22612464 -1.02754346],-2.3673,"[[ 0.82609178 -1.75712578  0.11349376 -0.01492436]
 [-3.88998157  4.22568694  0.          0.        ]]",[-0.63632017 -0.43567616],-0.0199523380631
36,[ 1.00605643  0.58365381],"[ 0.64872455  0.14162086  1.06135758 -2.19638576  0.96835517 -0.11279353
 -0.19765493  0.36319539 -0.31849365  0.09071965  0.        ]",[ 1.1142171   1.00342056],-2.57986,"[[ 0.75805007 -1.71318005  0.11349376 -0.01492436]
 [-2.9174372   0.1823561   0.          0.        ]]",[-0.63632017 -0.43567616],-0.023464857806
37,[-0.30035397 -0.82748663],"[ 0.66540454  0.19102956  1.04028893 -2.21134311  0.96835456 -0.11279349
  0.23975322  0.96792441 -0.28551233  0.09393773  0.        ]",[-0.73456044 -0.65417718],-2.41539,"[[ 0.73998498 -1.66984691  0.11349376 -0.01492436]
 [ 1.09751611  4.13776543  0.          0.        ]]",[-0.63632017 -0.43567616],-0.0267667135071
38,[ 0.56094253 -0.01200345],"[ 0.67217255  0.25512493  1.03151795 -2.22273003  0.96835395 -0.11279345
 -0.07929231  0.55945237 -0.24090393  0.12278062  0.        ]",[-0.10625918 -0.42583091],-2.41307,"[[ 0.73255231 -1.61389799  0.11349376 -0.01492436]
 [-1.8309899   1.46603739  0.          0.        ]]",[-0.63632017 -0.43567616],-0.0309795281107
39,[ 0.94814593  0.46914366],"[ 0.70804052  0.26902888  0.98274122 -2.22401207  0.96835334 -0.11279342
 -0.12112887  0.29724251 -0.23891387  0.07016161  0.        ]",[ 0.03649902  0.67334416],-2.50178,"[[ 0.69207959 -1.60178499  0.11349376 -0.01492436]
 [-2.21500619 -0.24902112  0.          0.        ]]",[-0.63632017 -0.43567616],-0.0320727254014
40,[ 0.85265052 -0.08090994],"[ 0.74379412  0.29408628  0.92983864 -2.22526386  0.96835273 -0.11279338
 -0.10066357  0.70561561 -0.23101339  0.0208866   0.        ]",[ 0.32920984  0.13155551],-2.50509,"[[ 0.64966419 -1.57996555  0.11349376 -0.01492436]
 [-2.02715646  2.42206231  0.          0.        ]]",[-0.63632017 -0.43567616],-0.034337053355
41,[ 0.50471997 -0.42004186],"[ 0.76560029  0.35516023  0.89516438 -2.22260308  0.96835212 -0.11279334
  0.04563844  0.77788903 -0.19410376  0.01636463  0.        ]",[ 1.01555167 -1.61967689],-2.50147,"[[ 0.62259491 -1.52678123  0.11349376 -0.01492436]
 [-0.68425757  2.89478984  0.          0.        ]]",[-0.63632017 -0.43567616],-0.0381217397627
42,[-0.31900519 -0.19423687],"[ 0.74453491  0.37533158  0.92869014 -2.21993731  0.96835151 -0.11279331
  0.47834154  0.16364823 -0.17356844  0.0705332   0.        ]",[-0.73545815 -1.10528651],-2.47239,"[[ 0.64875963 -1.50919557  0.11349376 -0.01492436]
 [ 3.287503   -1.12282634  0.          0.        ]]",[-0.63632017 -0.43567616],-0.0387676284215
43,[ 0.68425119  1.12708783],"[ 0.71442939  0.30421038  0.97361616 -2.22537131  0.9683509  -0.11279327
  0.1542356  -0.43823792 -0.21547757  0.08087004  0.        ]",[ 1.07239533  1.85385091],-2.6606,"[[ 0.68466155 -1.57115121  0.11349376 -0.01492436]
 [ 0.31255296 -5.0596337   0.          0.        ]]",[-0.63632017 -0.43567616],-0.0342431148955
44,[-0.69961268 -0.23862813],"[ 0.67398252  0.23479834  1.0291438  -2.22006547  0.96835029 -0.11279323
  0.5846566   0.18235183 -0.25567491  0.10685065  0.        ]",[-0.8624684   0.49491975],-2.45454,"[[ 0.73055183 -1.63161743  0.11349376 -0.01492436]
 [ 4.26336458 -1.00049194  0.          0.        ]]",[-0.63632017 -0.43567616],-0.0296279986099
45,[-0.22071987 -0.30707946],"[ 0.6273333   0.23463427  1.08728601 -2.22003623  0.96834968 -0.11279319
  0.20355964  0.48507821 -0.24819444  0.18217544  0.        ]",[ 0.1905329  -0.40555912],-2.39561,"[[ 0.780722   -1.63176045  0.11349376 -0.01492436]
 [ 0.76529919  0.97957548  0.          0.        ]]",[-0.63632017 -0.43567616],-0.03016986043
46,[-0.39121434 -0.11767086],"[ 0.60540052  0.23839953  1.11269912 -2.22059018  0.96834906 -0.11279316
  0.2840898   0.23658287 -0.24335441  0.21898383  0.        ]",[-0.33337901 -0.27815814],-2.40547,"[[ 0.80344441 -1.62847665  0.11349376 -0.01492436]
 [ 1.50448135 -0.64577653  0.          0.        ]]",[-0.63632017 -0.43567616],-0.031170678375
47,[-0.00339971  0.31330076],"[ 0.58911445  0.2110873   1.13084191 -2.21583326  0.96834845 -0.11279312
  0.13712096  0.07018182 -0.26035425  0.22527025  0.        ]",[ 0.25020123  0.04189852],-2.43239,"[[ 0.819999   -1.65231233  0.11349376 -0.01492436]
 [ 0.15546451 -1.73416819  0.          0.        ]]",[-0.63632017 -0.43567616],-0.0295459719102
48,[-0.24576142  0.19304237],"[ 0.57613389  0.17373504  1.14487982 -2.20667603  0.96834784 -0.11279308
  0.2446636   0.10077266 -0.28475599  0.21939064  0.        ]",[-1.76215984  0.92035944],-2.51932,"[[ 0.83301239 -1.68498818  0.11349376 -0.01492436]
 [ 1.14259179 -1.53408022  0.          0.        ]]",[-0.63632017 -0.43567616],-0.0269145396678
49,[ 0.5076592  -0.04057351],"[ 0.59314822  0.18080464  1.12640156 -2.20864044  0.96834723 -0.11279305
 -0.18903953  0.66266406 -0.28145993  0.19900467  0.        ]",[ 0.77681398 -0.04010719],-2.41178,"[[ 0.81592224 -1.67879529  0.11349376 -0.01492436]
 [-2.83833877  2.14112454  0.          0.        ]]",[-0.63632017 -0.43567616],-0.0268821417241
