timestep,avg_action_dist,obs,actions,rewards,human_obs,logstd_action_dist,original_rewards
13,[-0.11777218  0.35170853],"[-0.29725616 -0.01408234  1.56027174 -1.74064136  0.76044568  0.86809254
  0.09602908  0.2146924  -0.34824606 -0.10032948  0.        ]",[ 0.08421426  0.78267809],-3.338,"[[ 1.52190375 -1.75756701  0.08918997  0.09914109]
 [ 0.04123616 -0.67896086  0.          0.        ]]",[-0.83408463 -0.61376518],-0.0336971658106
14,[-0.57419652 -0.53050297],"[-0.3029907   0.00627688  1.56057564 -1.74843903  0.76044537  0.86809215
  0.13556957  0.70870807 -0.3470387  -0.0732323   0.        ]",[-0.18335287  0.10290151],-3.2066,"[[ 1.52606037 -1.73991768  0.08918997  0.09914109]
 [ 0.373313    2.4335199   0.          0.        ]]",[-0.83408463 -0.61376518],-0.0320775951633
15,[-0.51828063 -0.73493183],"[-0.30314283  0.06691565  1.560582   -1.76703264  0.76044506  0.86809176
  0.04827333  0.7657476  -0.33632603 -0.00809444  0.        ]",[-0.84218197 -0.4024233 ],-3.1243,"[[ 1.52617069 -1.6876416   0.08918997  0.09914109]
 [-0.35983482  2.79289172  0.          0.        ]]",[-0.83408463 -0.61376518],-0.0292370360659
16,[ 0.83092171 -0.0928508 ],"[-0.24723767  0.11278168  1.55645154 -1.77655559  0.76044476  0.86809137
 -0.34772703  0.50414343 -0.29579696 -0.01264955  0.        ]",[ 1.50903803  0.9342193 ],-3.41758,"[[ 1.48560534 -1.64832083  0.08918997  0.09914109]
 [-3.68560083  1.14469131  0.          0.        ]]",[-0.83408463 -0.61376518],-0.0328096287432
17,[-0.86965191 -1.37715077],"[-0.20151705  0.18275175  1.55114155 -1.78365899  0.76044445  0.86809098
  0.13212908  1.08757514 -0.25807049  0.01654162  0.        ]",[-0.91442445 -1.49381954],-3.08213,"[[ 1.45232823 -1.58854598  0.08918997  0.09914109]
 [ 0.3444169   4.82052639  0.          0.        ]]",[-0.83408463 -0.61376518],-0.0348973897064
18,[ 0.65093136 -0.22215639],"[-0.16115874  0.24806086  1.54499495 -1.78224975  0.76044414  0.86809059
 -0.29950295  0.44406036 -0.22509988  0.04508302  0.        ]",[ 0.86386123  0.12881472],-3.28403,"[[ 1.42284526 -1.53281447  0.08918997  0.09914109]
 [-3.2805958   0.76615067  0.          0.        ]]",[-0.83408463 -0.61376518],-0.0369912014575
19,[-0.47708789 -0.62400174],"[-0.11937736  0.27180498  1.53717204 -1.77981205  0.76044384  0.8680902
  0.11528787  0.52251082 -0.1959355   0.02623956  0.        ]",[-0.38560495 -0.83578867],-3.1829,"[[ 1.39218521 -1.51253222  0.08918997  0.09914109]
 [ 0.20297667  1.26041801  0.          0.        ]]",[-0.83408463 -0.61376518],-0.0402716283
20,[ 0.40961939  0.4319995 ],"[ -1.04053940e-01   2.62157479e-01   1.53392570e+00  -1.78092386e+00
   7.60443529e-01   8.68089811e-01  -6.68234773e-02  -6.67289654e-03
  -1.87585512e-01  -5.88339188e-04   0.00000000e+00]",[-0.25336109  0.90989498],-3.32968,"[[ 1.38089949 -1.52077546  0.08918997  0.09914109]
 [-1.32646395 -2.07363005  0.          0.        ]]",[-0.83408463 -0.61376518],-0.0419000914452
21,[ 0.61658537 -0.29206485],"[-0.05495755  0.25640833  1.5221465  -1.78150488  0.76044322  0.86808942
 -0.1831669   0.57171509 -0.15909389 -0.06077066  0.        ]",[-0.17717956 -0.19034622],-3.23581,"[[ 1.34456656 -1.5256861   0.08918997  0.09914109]
 [-2.30356051  1.57042291  0.          0.        ]]",[-0.83408463 -0.61376518],-0.0466880617796
22,[ 1.10522997  0.04721451],"[ 0.01544189  0.2839487   1.50150153 -1.77816272  0.76044291  0.86808903
 -0.26121056  0.4471771  -0.11403179 -0.11200981  0.        ]",[ 1.33838534 -0.72426529],-3.28688,"[[ 1.29191911 -1.50215015  0.08918997  0.09914109]
 [-2.95900114  0.78578992  0.          0.        ]]",[-0.83408463 -0.61376518],-0.0527459151234
23,[ 0.2792789  0.30223  ],"[ 0.04044217  0.26848247  1.49307509 -1.78020716  0.76044261  0.86808864
  0.21704391 -0.01058825 -0.1037658  -0.15778522  0.        ]",[ 0.41578982  0.19976902],-3.323,"[[ 1.2730385  -1.51537131  0.08918997  0.09914109]
 [ 1.05755964 -2.09829492  0.          0.        ]]",[-0.83408463 -0.61376518],-0.0556708613743
24,[-0.41632736 -0.0867244 ],"[-0.00927804  0.22911397  1.50926061 -1.78344521  0.7604423   0.86808825
  0.4104667   0.12151059 -0.13901524 -0.14121297  0.        ]",[-0.63914165 -0.52265726],-3.25979,"[[ 1.31048809 -1.54898684  0.08918997  0.09914109]
 [ 2.68199733 -1.26602515  0.          0.        ]]",[-0.83408463 -0.61376518],-0.0519490731141
25,[ 0.5668866   0.84888202],"[-0.0464223   0.1754047   1.51987669 -1.78331692  0.76044199  0.86808786
  0.10300468 -0.20291377 -0.17101642 -0.15558833  0.        ]",[ 0.64915523  0.45182951],-3.30432,"[[ 1.33822047 -1.59481524  0.08918997  0.09914109]
 [ 0.09981749 -3.31001349  0.          0.        ]]",[-0.83408463 -0.61376518],-0.0500552660075
26,[-0.41850704  0.15880388],"[-0.08383568  0.11968715  1.52932405 -1.77763564  0.76044169  0.86808747
  0.40864427  0.09138557 -0.20407301 -0.17293879  0.        ]",[-1.00880157  0.16211612],-3.26179,"[[ 1.36597083 -1.64241193  0.08918997  0.09914109]
 [ 2.6666925  -1.45582407  0.          0.        ]]",[-0.83408463 -0.61376518],-0.0484150434337
27,[ 0.75816917  0.58092284],"[-0.10156647  0.09354615  1.53337072 -1.7730124   0.76044138  0.86808708
 -0.06890154  0.19794414 -0.21987048 -0.1812147   0.        ]",[ 0.46966662  0.71783296],-3.32311,"[[ 1.37906514 -1.66479238  0.08918997  0.09914109]
 [-1.34391266 -0.78446744  0.          0.        ]]",[-0.83408463 -0.61376518],-0.0477070375354
28,[-0.09494191 -0.37855819],"[-0.09077473  0.10870312  1.53093833 -1.77584288  0.76044107  0.8680867
  0.15554432  0.65150136 -0.21043594 -0.17694925  0.        ]",[ 0.06356591 -0.17172827],-3.25173,"[[ 1.37109951 -1.65181078  0.08918997  0.09914109]
 [ 0.54106591  2.07310256  0.          0.        ]]",[-0.83408463 -0.61376518],-0.0481622830109
29,[-0.27936798 -0.37313384],"[-0.10871983  0.14873622  1.5349237  -1.78129743  0.76044077  0.86808631
  0.18423545  0.53705475 -0.2101578  -0.11591827  0.        ]",[ 0.07657994  0.13493811],-3.23004,"[[ 1.38433843 -1.61758329  0.08918997  0.09914109]
 [ 0.78202485  1.35205025  0.          0.        ]]",[-0.83408463 -0.61376518],-0.0448818761654
30,[-0.62228382 -0.66792715],"[-0.1339048   0.18637862  1.54004701 -1.78375949  0.76044046  0.86808592
  0.21846751  0.61760374 -0.21693903 -0.04945954  0.        ]",[-0.60287725 -0.15073594],-3.18835,"[[ 1.40286348 -1.58545049  0.08918997  0.09914109]
 [ 1.06951855  1.85953817  0.          0.        ]]",[-0.83408463 -0.61376518],-0.0411744452262
31,[ 0.1289504 -0.3442294],"[-0.13014731  0.22252035  1.5393158  -1.78369874  0.76044015  0.86808553
 -0.06813661  0.5170929  -0.20899099 -0.01495125  0.        ]",[ 0.71180765 -0.14932654],-3.22348,"[[ 1.4001035  -1.55461337  0.08918997  0.09914109]
 [-1.33748581  1.22628623  0.          0.        ]]",[-0.83408463 -0.61376518],-0.0404744077635
32,[-0.79437655 -0.58359861],"[-0.13257161  0.24401433  1.53978679 -1.78253573  0.76043984  0.86808514
  0.27045134  0.41931248 -0.20753135  0.01056198  0.        ]",[-0.43190313 -0.38612762],-3.19617,"[[ 1.4018844  -1.53626867  0.08918997  0.09914109]
 [ 1.50609715  0.61023671  0.          0.        ]]",[-0.83408463 -0.61376518],-0.0396984784183
33,[-0.16903079  0.0063839 ],"[-0.14984822  0.24020322  1.5430054  -1.782801    0.76043954  0.86808475
  0.06341096  0.17477437 -0.21879338  0.02477678  0.        ]",[-0.13910915 -0.58359372],-3.18724,"[[ 1.41456045 -1.53952199  0.08918997  0.09914109]
 [-0.23270128 -0.93043688  0.          0.        ]]",[-0.83408463 -0.61376518],-0.0381966981253
34,[ 0.41459802  0.7824797 ],"[ -1.36041946e-01   1.91442037e-01   1.54045145e+00  -1.78388663e+00
   7.60439230e-01   8.68084358e-01  -1.54946327e-03  -1.89058766e-01
  -2.17331806e-01  -4.18071250e-02   0.00000000e+00]",[ 0.1484889  0.9454372],-3.32096,"[[ 1.40443281 -1.58112985  0.08918997  0.09914109]
 [-0.77826178 -3.22271013  0.          0.        ]]",[-0.83408463 -0.61376518],-0.0408128378497
35,[ -1.00400299e-04  -1.13344461e-01],"[-0.12308382  0.16067881  1.53790558 -1.78234711  0.76043892  0.86808397
  0.07018125  0.41523329 -0.21554823 -0.08812077  0.        ]",[ 0.26477616 -0.15249476],-3.20488,"[[ 1.39491166 -1.60738471  0.08918997  0.09914109]
 [-0.175842    0.58453588  0.          0.        ]]",[-0.83408463 -0.61376518],-0.0430634171184
36,[-0.32395437 -0.13657036],"[-0.13265337  0.16713854  1.53979734 -1.78281089  0.76043862  0.86808358
  0.19538086  0.31753043 -0.21967375 -0.07117333  0.        ]",[-0.9383743  -0.22472601],-3.18096,"[[ 1.40194456 -1.60187013  0.08918997  0.09914109]
 [ 0.87562841 -0.03102466  0.          0.        ]]",[-0.83408463 -0.61376518],-0.0419172868957
37,[ 1.10990763  0.54699475],"[-0.10557827  0.15596885  1.53423546 -1.78195587  0.76043831  0.86808319
 -0.24886684  0.17649226 -0.20689846 -0.11163346  0.        ]",[ 1.61004873  0.3202927 ],-3.27583,"[[ 1.38202346 -1.61140613  0.08918997  0.09914109]
 [-2.85531814 -0.91961234  0.          0.        ]]",[-0.83408463 -0.61376518],-0.0449285377544
38,[-0.19744012 -0.156672  ],"[-0.0827798   0.14953852  1.5290586  -1.78135976  0.760438    0.8680828
  0.22907935  0.38057565 -0.19614658 -0.14291816  0.        ]",[-0.09420591  0.6168844 ],-3.28425,"[[ 1.36519031 -1.61689756  0.08918997  0.09914109]
 [ 1.15863898  0.36618218  0.          0.        ]]",[-0.83408463 -0.61376518],-0.0473972462175
39,[-0.51456636 -0.82125908],"[-0.10878691  0.18674382  1.53492493 -1.78375363  0.76043769  0.86808241
  0.18190502  0.76713055 -0.20246254 -0.07577134  0.        ]",[-0.38762368 -0.7768515 ],-3.17514,"[[ 1.38438812 -1.58513848  0.08918997  0.09914109]
 [ 0.76245323  2.8016091   0.          0.        ]]",[-0.83408463 -0.61376518],-0.0435792470199
40,[ 0.18614715  0.0539524 ],"[-0.10839491  0.21559436  1.53483954 -1.78387673  0.76043739  0.86808202
 -0.00249054  0.27013925 -0.19712433 -0.04556286  0.        ]",[ 0.27403711 -0.11736349],-3.21826,"[[ 1.38409931 -1.56052276  0.08918997  0.09914109]
 [-0.78616345 -0.32960128  0.          0.        ]]",[-0.83408463 -0.61376518],-0.0427305153462
41,[-0.04828188  0.06048879],"[-0.10203936  0.2024778   1.53345655 -1.78400552  0.76043708  0.86808163
  0.12850649  0.19738516 -0.19570774 -0.06635287  0.        ]",[-0.06433908  0.88401206],-3.29528,"[[ 1.37941426 -1.57171381  0.08918997  0.09914109]
 [ 0.31399415 -0.78797584  0.          0.        ]]",[-0.83408463 -0.61376518],-0.0437348504086
42,[-0.38683587 -0.81246412],"[-0.10699934  0.22535222  1.53453653 -1.78357283  0.76043677  0.86808124
  0.0973748   0.75544582 -0.19471809 -0.03672911  0.        ]",[-0.64300476 -0.70578561],-3.17399,"[[ 1.38307095 -1.55219647  0.08918997  0.09914109]
 [ 0.05253998  2.72799253  0.          0.        ]]",[-0.83408463 -0.61376518],-0.0425857218685
43,[ 0.75997311  0.11751777],"[-0.07385427  0.25579033  1.52690196 -1.78152203  0.76043647  0.86808085
 -0.2056902   0.3033799  -0.17027776 -0.04040922  0.        ]",[ 1.14068731 -0.23351704],-3.2461,"[[ 1.35858444 -1.52621323  0.08918997  0.09914109]
 [-2.49270143 -0.12017121  0.          0.        ]]",[-0.83408463 -0.61376518],-0.0448993165768
44,[-0.33173087 -0.09087449],"[-0.06083812  0.24212971  1.52363932 -1.78264825  0.76043616  0.86808046
  0.27142963  0.15688492 -0.16495473 -0.0693914   0.        ]",[-0.17504713 -0.53698176],-3.22002,"[[ 1.34893395 -1.53787709  0.08918997  0.09914109]
 [ 1.51430972 -1.0431374   0.          0.        ]]",[-0.83408463 -0.61376518],-0.0465259256491
45,[ 0.09877329  0.60635072],"[-0.09195619  0.19292458  1.53118718 -1.7838963   0.76043585  0.86808007
  0.18541738 -0.17729489 -0.1917933  -0.08732747  0.        ]",[ 0.0808817   1.61904037],-3.42146,"[[ 1.37197262 -1.5798644   0.08918997  0.09914109]
 [ 0.79195091 -3.1485796   0.          0.        ]]",[-0.83408463 -0.61376518],-0.0450088892253
46,[-0.41471234 -0.36080194],"[-0.11757497  0.16641972  1.53676561 -1.7827438   0.76043554  0.86807968
  0.22158661  0.46106512 -0.21133469 -0.08789451  0.        ]",[-0.43870055 -0.91662814],-3.16995,"[[ 1.39085929 -1.6024832   0.08918997  0.09914109]
 [ 1.09571245  0.87329679  0.          0.        ]]",[-0.83408463 -0.61376518],-0.0434013772539
47,[ 0.51501119  0.80108374],"[-0.1233967   0.14402872  1.53795299 -1.78077357  0.76043524  0.8680793
  0.01233995 -0.11770985 -0.21914906 -0.10529638  0.        ]",[ 0.53250023 -0.03976253],-3.22691,"[[ 1.39514192 -1.62160346  0.08918997  0.09914109]
 [-0.66160906 -2.77317308  0.          0.        ]]",[-0.83408463 -0.61376518],-0.0436177318962
48,[-0.00655719  0.70940381],"[-0.13434351  0.07802727  1.54010775 -1.76963454  0.76043493  0.86807891
  0.26483955 -0.1340367  -0.24043427 -0.16314048  0.        ]",[-0.42962362  1.71085442],-3.42869,"[[ 1.40318595 -1.67809907  0.08918997  0.09914109]
 [ 1.45896479 -2.8760377   0.          0.        ]]",[-0.83408463 -0.61376518],-0.0451386811652
49,[ 0.14186873  0.00786525],"[-0.15046052  0.05798092  1.54309376 -1.76466102  0.76043462  0.86807852
  0.0588678   0.5035148  -0.25383901 -0.16751487  0.        ]",[ 0.63113677  0.23057791],-3.27239,"[[ 1.41500944 -1.69531812  0.08918997  0.09914109]
 [-0.27085197  1.14074213  0.          0.        ]]",[-0.83408463 -0.61376518],-0.0444265433147
