timestep,avg_action_dist,logstd_action_dist,actions,rewards,human_obs,obs,original_rewards
10,[ 1.04039454  1.37871408],[-0.61277086 -0.41817674],[ 0.33193153  1.2027824 ],-2.71649,"[[-1.69197052 -1.80516308 -0.15565806 -0.08442677]
 [-5.94772947 -1.71800997  0.          0.        ]]","[-0.49043404  0.04989675 -1.61042731 -2.18241655 -1.35099602 -0.73558832
 -0.52000078  0.07592823 -0.15756099  0.41484356  0.        ]",-0.0467565675197
11,[ 1.05267107  0.85679466],[-0.61277086 -0.41817674],[ 0.22046055  1.23879479],-2.82865,"[[-1.79656759 -1.79945464 -0.15565806 -0.08442677]
 [-4.516717    2.27553434  0.          0.        ]]","[-0.62948816  0.05628495 -1.58162349 -2.18621934 -1.35099475 -0.73558794
 -0.36692435  0.68501335 -0.21465222  0.53825746  0.        ]",-0.0492801858552
12,[ 1.14305341  0.15619659],[-0.61277086 -0.41817674],[ 0.24518827  0.10189617],-2.77707,"[[-1.87725464 -1.7146686  -0.15565806 -0.08442677]
 [-3.55521465  6.1900155   0.          0.        ]]","[-0.73457607  0.15205354 -1.54776332 -2.23183828 -1.35099349 -0.73558757
 -0.26407173  1.28203928 -0.29040113  0.55619898  0.        ]",-0.0454591223725
13,[ 1.00345075 -0.01361424],[-0.61277086 -0.41817674],[ 1.47813307  0.2334733 ],-2.72459,"[[-1.93791714 -1.58805087 -0.15565806 -0.08442677]
 [-2.51452362  6.47081283  0.          0.        ]]","[-0.81187466  0.29706431 -1.5157712  -2.26143066 -1.35099222 -0.73558719
 -0.15274825  1.32486458 -0.37266228  0.50779715  0.        ]",-0.0369097766395
14,[ 0.17497528 -0.53630441],[-0.61277086 -0.41817674],[-1.2160159  0.0579246],-2.64296,"[[-1.94800384 -1.45065163 -0.15565806 -0.08442677]
 [ 1.49241629  7.26643943  0.          0.        ]]","[-0.82456184  0.45470722 -1.50991547 -2.24090659 -1.35099096 -0.73558682
  0.27587688  1.44621005 -0.42347099  0.37275911  0.        ]",-0.0230675555084
15,[ 1.01013744 -0.42904156],[-0.61277086 -0.41817674],[ 2.00309488 -1.59530114],-2.34239,"[[-1.9581592  -1.30445665 -0.15565806 -0.08442677]
 [-2.49458931  7.35279133  0.          0.        ]]","[-0.83728426  0.61952058 -1.5038674  -2.15937303 -1.3509897  -0.73558644
 -0.15061604  1.45937871 -0.45906718  0.22307659  0.        ]",-0.0100821805816
16,[ 0.05988968 -0.24743274],[-0.61277086 -0.41817674],[ 0.63633412 -0.17973294],-2.57105,"[[-1.96784435 -1.19859868 -0.15565806 -0.08442677]
 [ 1.5127079   3.24667632  0.          0.        ]]","[-0.84936859  0.73502693 -1.49795732 -2.0628429  -1.35098843 -0.73558607
  0.27804758  0.83312443 -0.47490559  0.11668172  0.        ]",-0.00865413127091
17,[-0.46188217 -0.73284626],[-0.61277086 -0.41817674],[-1.06322489  0.06148268],-2.67493,"[[-1.91262621 -1.1414566  -0.15565806 -0.08442677]
 [ 4.00080753  2.4701261   0.          0.        ]]","[-0.77984644  0.79551204 -1.52977515 -1.99805457 -1.35098717 -0.73558569
  0.54420139  0.71468667 -0.42235236 -0.03328699  0.        ]",-0.0231092884578
18,[ 0.19786012 -0.48455152],[-0.61277086 -0.41817674],[ 0.17749058  0.52316361],-2.69698,"[[-1.87310582 -1.0900911  -0.15565806 -0.08442677]
 [-0.03530056  2.66576421  0.          0.        ]]","[-0.72922874  0.84855468 -1.54973785 -1.93244646 -1.35098591 -0.73558532
  0.11245548  0.7445245  -0.37416271 -0.1499982   0.        ]",-0.0352825104511
19,[ 0.07619885 -1.03230608],[-0.61277086 -0.41817674],[-0.50531676 -0.39286184],-2.74958,"[[-1.86676463 -1.01652313 -0.15565806 -0.08442677]
 [ 0.66706142  4.68430506  0.          0.        ]]","[-0.72104611  0.92204783 -1.5527187  -1.82668804 -1.35098464 -0.73558494
  0.18758769  1.05238641 -0.35036392 -0.24163431  0.        ]",-0.0441802038989
20,[ 0.39520544 -0.71788085],[-0.61277086 -0.41817674],[ 0.20433931 -1.23034936],-2.78248,"[[-1.87361183 -0.93936918 -0.15565806 -0.08442677]
 [-1.3450516   3.03658531  0.          0.        ]]","[-0.72988022  0.99559956 -1.54949372 -1.7014232  -1.35098338 -0.73558457
 -0.02764986  0.80108002 -0.33532392 -0.31696075  0.        ]",-0.0513474751489
21,[ 0.19608177 -0.28730312],[-0.61277086 -0.41817674],[-0.14931787 -1.06052678],-2.78629,"[[-1.89212195 -0.91897099 -0.15565806 -0.08442677]
 [-0.50874934 -0.98336957  0.          0.        ]]","[-0.75366656  1.01438734 -1.54042148 -1.66593825 -1.35098211 -0.73558419
  0.06181017  0.18796675 -0.35141972 -0.31306638  0.        ]",-0.050311590081
22,[ 0.33002126  0.57171339],[-0.61277086 -0.41817674],[ 1.54743818  0.80675143],-2.70446,"[[-1.90811194 -0.97816911 -0.15565806 -0.08442677]
 [-1.08835152 -4.92331279  0.          0.        ]]","[ -7.74096997e-01   9.59087405e-01  -1.53216641e+00  -1.76620536e+00
  -1.35098085e+00  -7.35583815e-01  -1.90447484e-04  -4.12943313e-01
  -3.88441122e-01  -2.24875660e-01   0.00000000e+00]",-0.0410237979564
23,[-0.37271014 -0.33099535],[-0.61277086 -0.41817674],[-0.01285371  0.41048947],-2.71538,"[[-1.88997448 -1.04361838 -0.15565806 -0.08442677]
 [ 2.88890295 -1.63256506  0.          0.        ]]","[-0.75091345  0.89533754 -1.54149705 -1.86721556 -1.35097959 -0.73558344
  0.42526034  0.08895336 -0.38351292 -0.17796151  0.        ]",-0.0371708101258
24,[-0.38833722 -0.6834597 ],[-0.61277086 -0.41817674],[ 0.42815281 -1.24805675],-2.7144,"[[-1.83328461 -1.05963692 -0.15565806 -0.08442677]
 [ 2.7804439   0.02518571  0.          0.        ]]","[-0.677589    0.87934654 -1.567437   -1.89031253 -1.35097832 -0.73558306
  0.4136582   0.34178936 -0.32233174 -0.24056177  0.        ]",-0.0455137556499
25,[-0.78999561 -0.53732789],[-0.61277086 -0.41817674],[-1.76491969  0.39468674],-2.83408,"[[-1.76121897 -1.09887017 -0.15565806 -0.08442677]
 [ 4.42066494 -3.9353004   0.          0.        ]]","[-0.58278321  0.83958037 -1.59325452 -1.94412726 -1.35097706 -0.73558269
  0.58911414 -0.26225446 -0.24670211 -0.29394477  0.        ]",-0.0541238793735
26,[-0.15313131 -0.23566414],[-0.61277086 -0.41817674],[-0.2685519  -1.18301875],-2.81752,"[[-1.71338744 -1.16110323 -0.15565806 -0.08442677]
 [ 0.37593259 -2.29350135  0.          0.        ]]","[-0.51909517  0.77487725 -1.60590417 -2.02128781 -1.35097579 -0.73558231
  0.15644463 -0.0118511  -0.20597963 -0.28629098  0.        ]",-0.0561242844079
27,[ 0.00764554  0.64468092],[-0.61277086 -0.41817674],[ 0.50305187  0.98098539],-2.71508,"[[-1.71659585 -1.24624278 -0.15565806 -0.08442677]
 [-0.69326429 -6.20741402  0.          0.        ]]","[-0.52338233  0.68353736 -1.60516643 -2.11007752 -1.35097453 -0.73558194
  0.04207142 -0.60879185 -0.22939385 -0.18673304  0.        ]",-0.0473526789377
28,[-0.29393691  0.01832193],[-0.61277086 -0.41817674],[-0.71930635  0.09614045],-2.67591,"[[-1.71036141 -1.3301903  -0.15565806 -0.08442677]
 [ 1.31009653 -2.20068208  0.          0.        ]]","[-0.51504926  0.59087271 -1.60657947 -2.17808679 -1.35097327 -0.73558156
  0.25637317  0.00230589 -0.23486683 -0.09910228  0.        ]",-0.0412781847601
29,[ 0.21313542  0.41087031],[-0.61277086 -0.41817674],[ 0.58395999 -0.2943209 ],-2.58448,"[[-1.71297985 -1.36994096 -0.15565806 -0.08442677]
 [-1.56238752 -1.77580604  0.          0.        ]]","[-0.51854972  0.54628048 -1.60599077 -2.20337632 -1.350972   -0.73558119
 -0.05089988  0.06710702 -0.24083447 -0.05017962  0.        ]",-0.038015230548
30,[-0.20141169  0.3940326 ],[-0.61277086 -0.41817674],[-0.5664007   1.02423391],-2.65877,"[[-1.7207295  -1.41680202 -0.15565806 -0.08442677]
 [ 0.77963044 -2.90652692  0.          0.        ]]","[-0.52890244  0.49325188 -1.60418873 -2.22740854 -1.35097074 -0.73558081
  0.19962861 -0.10534806 -0.24992199  0.01380507  0.        ]",-0.0341423215351
31,[ 0.29926053  0.20723355],[-0.61277086 -0.41817674],[-0.11981771  0.19116836],-2.55512,"[[-1.72778903 -1.43462277 -0.15565806 -0.08442677]
 [-1.47805717  1.11106001  0.          0.        ]]","[-0.5383227   0.47297759 -1.60246449 -2.23489238 -1.35096948 -0.73558044
 -0.04187909  0.50740565 -0.25630876  0.04355323  0.        ]",-0.0323751734084
32,[ 0.43959191  0.18699276],[-0.61277086 -0.41817674],[ 0.25713871  0.60349535],-2.59047,"[[-1.76181552 -1.40502654 -0.15565806 -0.08442677]
 [-1.92310747  1.84611419  0.          0.        ]]","[-0.58357263  0.50661773 -1.5930608  -2.22195108 -1.35096821 -0.73558006
 -0.08948667  0.61951431 -0.28802109  0.05480292  0.        ]",-0.0288752334864
33,[ 0.33190098 -0.28750223],[-0.61277086 -0.41817674],[-0.30331493 -0.29118135],-2.54043,"[[-1.78969125 -1.34449753 -0.15565806 -0.08442677]
 [-0.86799718  4.19894184  0.          0.        ]]","[-0.6204241   0.57486813 -1.58400423 -2.18768512 -1.35096695 -0.73557969
  0.02337988  0.97836217 -0.31423867  0.02319186  0.        ]",-0.0277377349153
34,[ 0.56038946 -0.07619074],[-0.61277086 -0.41817674],[ 0.49198042  0.21436869],-2.5962,"[[-1.81891893 -1.27291802 -0.15565806 -0.08442677]
 [-2.05081409  2.96313229  0.          0.        ]]","[-0.65881768  0.6543399  -1.57320864 -2.13378901 -1.35096568 -0.73557931
 -0.10314763  0.78987858 -0.33995719 -0.01846313  0.        ]",-0.0278273699248
35,[ 0.20861928 -0.46714586],[-0.61277086 -0.41817674],[ 1.340227   -0.47771272],-2.56567,"[[-1.8399973  -1.20573226 -0.15565806 -0.08442677]
 [-0.0636633   3.75280611  0.          0.        ]]","[-0.68633227  0.72736853 -1.56460182 -2.07024882 -1.35096442 -0.73557894
  0.10942065  0.91031749 -0.35581237 -0.06569195  0.        ]",-0.0298166202008
36,[-0.5696376 -0.9462803],[-0.61277086 -0.41817674],[ 0.01994339 -0.51302529],-2.68946,"[[-1.80155236 -1.15041007 -0.15565806 -0.08442677]
 [ 3.89495804  1.78597455  0.          0.        ]]","[-0.63603613  0.78612561 -1.57977844 -2.00871713 -1.35096316 -0.73557856
  0.53287987  0.61034    -0.30653717 -0.18237152  0.        ]",-0.0417805525089
37,[-0.70934433 -0.95439112],[-0.61277086 -0.41817674],[-0.28094468 -0.81626235],-2.81578,"[[-1.72362956 -1.13542613 -0.15565806 -0.08442677]
 [ 3.89732639 -0.28069338  0.          0.        ]]","[-0.53277159  0.80179988 -1.60347772 -1.99064327 -1.35096189 -0.73557818
  0.53313299  0.29513578 -0.21123745 -0.30180068  0.        ]",-0.056943561257
38,[-0.62478679 -0.54996121],[-0.61277086 -0.41817674],[-1.0942581   0.38253413],-2.87355,"[[-1.65760159 -1.17340897 -0.15565806 -0.08442677]
 [ 2.70942007 -3.50684611  0.          0.        ]]","[-0.44426861  0.76186187 -1.61607027 -2.03528666 -1.35096063 -0.73557781
  0.40606072 -0.19691076 -0.14045236 -0.34091742  0.        ]",-0.0645622004947
39,[ 0.04436192 -0.14881556],[-0.61277086 -0.41817674],[ 0.3767109   0.58968411],-2.80368,"[[-1.64365643 -1.2276418  -0.15565806 -0.08442677]
 [-1.3015665  -1.92173424  0.          0.        ]]","[-0.4254983   0.70373952 -1.61784327 -2.09231539 -1.35095937 -0.73557743
 -0.02300063  0.04484751 -0.1392951  -0.29766996  0.        ]",-0.061578841378
40,[-0.13698767 -0.56397331],[-0.61277086 -0.41817674],[ 0.3566907  -2.41633593],-2.88772,"[[-1.65447912 -1.24227155 -0.15565806 -0.08442677]
 [ 0.21425957  0.45085331  0.          0.        ]]","[-0.44006728  0.68785827 -1.61649071 -2.10632465 -1.3509581  -0.73557706
  0.13914961  0.40671008 -0.15633625 -0.2684403   0.        ]",-0.0583188771376
41,[-0.4698827  -0.23839881],[-0.61277086 -0.41817674],[-0.58492682 -0.87803041],-2.83126,"[[-1.63606544 -1.27307526 -0.15565806 -0.08442677]
 [ 1.62241366 -3.51799276  0.          0.        ]]","[-0.41527223  0.65416439 -1.61867549 -2.13389743 -1.35095684 -0.73557668
  0.28978199 -0.19861118 -0.14195618 -0.25605412  0.        ]",-0.0585535011068
42,[-0.11719982  0.72861284],[-0.61277086 -0.41817674],[-0.02054613  0.51022338],-2.71992,"[[-1.6271555  -1.37761311 -0.15565806 -0.08442677]
 [-0.72367891 -6.92445123  0.          0.        ]]","[-0.40326318  0.5376258  -1.61953782 -2.2076894  -1.35095557 -0.73557631
  0.03881664 -0.71815795 -0.15182382 -0.14853895  0.        ]",-0.0510969621557
43,[-0.08628982  0.74300486],[-0.61277086 -0.41817674],[-0.05926039 -0.03544509],-2.56967,"[[-1.64230768 -1.49445643 -0.15565806 -0.08442677]
 [-0.79128404 -4.76707141  0.          0.        ]]","[-0.42368115  0.40457701 -1.61799078 -2.25328524 -1.35095431 -0.73557593
  0.0315848  -0.38911793 -0.17593742  0.00386625  0.        ]",-0.0416474110901
44,[-0.01758973  1.02179289],[-0.61277086 -0.41817674],[-0.88084288  1.36936087],-2.65783,"[[-1.66033058 -1.59025866 -0.15565806 -0.08442677]
 [-1.01028036 -4.81299879  0.          0.        ]]","[-0.4479383   0.29451346 -1.61567512 -2.26119514 -1.35095305 -0.73557556
  0.00815838 -0.39612254 -0.18680574  0.13606541  0.        ]",-0.0375067842458
45,[ 0.83063722  1.01982903],[-0.61277086 -0.41817674],[ 0.70370029  0.92442555],-2.57925,"[[-1.71532029 -1.64582887 -0.15565806 -0.08442677]
 [-4.4771276  -0.75753387  0.          0.        ]]","[-0.52167411  0.23070015 -1.60542681 -2.25356345 -1.35095178 -0.73557518
 -0.36269614  0.2224103  -0.21975923  0.26819143  0.        ]",-0.0351844722122
46,[ 0.47308594  0.33972543],[-0.61277086 -0.41817674],[ 1.48460952 -0.37312444],-2.4551,"[[-1.77603638 -1.62410758 -0.15565806 -0.08442677]
 [-1.60405093  2.91740194  0.          0.        ]]","[-0.60239652  0.25562257 -1.58856685 -2.25760729 -1.35095052 -0.73557481
 -0.05535804  0.7829053  -0.26688576  0.32285069  0.        ]",-0.0324327676108
47,[-0.3146376  0.0844059],[-0.61277086 -0.41817674],[-1.01483529 -0.42902365],-2.45042,"[[-1.7680882  -1.581169   -0.15565806 -0.08442677]
 [ 2.38556089  1.38157332  0.          0.        ]]","[-0.59188042  0.30496299 -1.59110095 -2.26157553 -1.35094926 -0.73557443
  0.37141778  0.54866287 -0.27177582  0.26422092  0.        ]",-0.0298239605696
48,[ 0.34871688  0.73126596],[-0.61277086 -0.41817674],[ 0.54121049  1.3178477 ],-2.62815,"[[-1.76055561 -1.5708492  -0.15565806 -0.08442677]
 [-1.61895413 -0.34384565  0.          0.        ]]","[-0.58189871  0.31682803 -1.5934112  -2.2617273  -1.35094799 -0.73557406
 -0.05695251  0.28550449 -0.26841479  0.24252776  0.        ]",-0.0296055015194
49,[ 0.05370257 -0.05620778],[-0.61277086 -0.41817674],[ 0.2459784   1.22559672],-2.62336,"[[-1.77112997 -1.53793369 -0.15565806 -0.08442677]
 [ 0.554259    3.62217535  0.          0.        ]]","[-0.59590633  0.35466626 -1.59013839 -2.26015348 -1.35094673 -0.73557368
  0.1755201   0.89039564 -0.28242277  0.21944107  0.        ]",-0.0277098253827
