timestep,avg_action_dist,logstd_action_dist,actions,rewards,human_obs,obs,original_rewards
0,[-1.53326166 -4.1280117 ],[-0.48667523 -0.25925201],[-1.1507889  -5.06174682],-5.83245,"[[ 0.05261295  0.02372175 -0.14762619  0.00769865]
 [ 0.00410484 -0.0024911   0.          0.        ]]","[ 1.03902994  1.57142006  0.03474875  0.69562847 -1.28526594  0.06627801
  0.14529821  0.34958741  2.76922819  0.20284276  0.        ]",-0.35721702508
1,[-1.11551428 -3.82015133],[-0.48667523 -0.25925201],[ 0.00381148 -2.49600966],-6.0046,"[[ 0.01301918 -0.01603998 -0.14762619  0.00769865]
 [-3.95032096 -3.9604955   0.          0.        ]]","[ 1.04075906  1.57159585 -0.02881708  0.57135008 -1.28526459  0.06627798
 -0.25132475 -0.24218844  2.77331686  0.07806399  0.        ]",-0.35768040577
2,[-0.61320269 -3.62722683],[-0.48667523 -0.25925201],[ 0.07372513 -3.22977025],-5.90348,"[[ -6.50370508e-02  -1.34191350e-01  -1.47626190e-01   7.69865363e-03]
 [ -3.85563443e+00  -7.84170536e+00   0.00000000e+00   0.00000000e+00]]","[ 1.03805547  1.56126758 -0.15413394  0.20328796 -1.28526325  0.06627795
 -0.24182772 -0.82248222  2.75163773 -0.20986938  0.        ]",-0.357055361002
3,[-0.08483839 -3.49717498],[-0.48667523 -0.25925201],[ 0.46997237 -3.526258  ],-5.82296,"[[ -1.38444986e-01  -3.29196935e-01  -1.47626190e-01   7.69865363e-03]
 [ -3.48643710e+00  -1.16461713e+01   0.00000000e+00   0.00000000e+00]]","[ 1.02812747  1.50916882 -0.27142177 -0.38903322 -1.2852619   0.06627793
 -0.20479766 -1.39130072  2.65704244 -0.5556447   0.        ]",-0.352109597933
4,[ 0.00464912 -3.64251232],[-0.48667523 -0.25925201],[-0.52181605 -1.93360355],-5.8416,"[[ -1.88818037e-01  -5.99541844e-01  -1.47626190e-01   7.69865363e-03]
 [ -1.55736122e+00  -1.53758806e+01   0.00000000e+00   0.00000000e+00]]","[ 1.01719936  1.36850879 -0.35125264 -1.14229155 -1.28526055  0.0662779
 -0.01131398 -1.94893979  2.46147946 -0.88447798  0.        ]",-0.339858708517
5,[ 0.03571734 -3.52887964],[-0.48667523 -0.25925201],[-0.54054018 -2.77595372],-5.54641,"[[ -2.40367192e-01  -9.43726022e-01  -1.47626190e-01   7.69865363e-03]
 [ -3.59103098e+00  -1.90303710e+01   0.00000000e+00   0.00000000e+00]]","[ 1.00258073  1.09021703 -0.43215382 -1.90962806 -1.2852592   0.06627787
 -0.21528828 -2.49532857  2.12282992 -1.16903229  0.        ]",-0.315789447598
6,[ 0.35350999 -2.72325325],[-0.48667523 -0.25925201],[ 0.32218621 -2.98982339],-4.99473,"[[ -3.32946728e-01  -1.36027469e+00  -1.47626190e-01   7.69865363e-03]
 [ -5.66039451e+00  -2.26125719e+01   0.00000000e+00   0.00000000e+00]]","[ 0.96773092  0.64996896 -0.57475581 -2.43529324 -1.28525785  0.06627785
 -0.42284257 -3.03090288  1.59852543 -1.32832143  0.        ]",-0.273263871538
7,[ 0.54338211 -1.74310303],[-0.48667523 -0.25925201],[ 1.05318618 -2.15019446],-4.145,"[[ -4.32266459e-01  -1.84776360e+00  -1.47626190e-01   7.69865363e-03]
 [ -4.27629448e+00  -2.61245994e+01   0.00000000e+00   0.00000000e+00]]","[ 0.91836806  0.08782732 -0.72270782 -2.38517136 -1.2852565   0.06627782
 -0.28401896 -3.55597666  1.03432064 -1.16595182  0.        ]",-0.213368525885
8,[ 0.13501544 -1.58934975],[-0.48667523 -0.25925201],[ 0.75254924 -1.76286667],-3.35164,"[[ -4.77260162e-01  -2.40479679e+00  -1.47626190e-01   7.69865363e-03]
 [ -2.36256821e-01  -2.95671887e+01   0.00000000e+00   0.00000000e+00]]","[ 0.89204902 -0.45657374 -0.78763473 -1.47878238 -1.28525515  0.06627779
  0.12119184 -4.07065706  0.70028426 -0.6617868   0.        ]",-0.153742846439
9,[-0.26113555 -2.25432396],[-0.48667523 -0.25925201],[ 0.06964708 -2.04458261],-3.01606,"[[ -4.52065305e-01  -3.02999478e+00  -1.47626190e-01   7.69865363e-03]
 [  2.74645422e+00  -2.70617397e+01   0.00000000e+00   0.00000000e+00]]","[  9.07084253e-01  -7.51568475e-01  -7.51452897e-01   2.73382757e-01
  -1.28525380e+00   6.62777682e-02   4.20354046e-01  -3.69604301e+00
   7.34542271e-01   2.12484334e-05   0.00000000e+00]",-0.134693530368
10,[-0.00616337 -2.30481529],[-0.48667523 -0.25925201],[-0.70809365 -1.37320339],-3.11823,"[[-0.39489982 -3.2214447  -0.14762619  0.00769865]
 [ 2.96904105  0.43502796  0.          0.        ]]","[ 0.9383648  -0.75510358 -0.66774401  0.87082502 -1.28525245  0.06627774
  0.44267904  0.41500998  0.81479483  0.19621011  0.        ]",-0.142798511754
11,[-0.12415197 -2.15730476],[-0.48667523 -0.25925201],[ 0.35344242 -0.64320021],-3.10262,"[[-0.36423533 -3.16059442 -0.14762619  0.00769865]
 [ 0.10687005  3.9849627   0.          0.        ]]","[ 0.95349489 -0.75860588 -0.62199136  0.68088119 -1.2852511   0.06627772
  0.15560642  0.94576167  0.78250987  0.12545387  0.        ]",-0.139171420601
12,[-0.15345258 -2.04531813],[-0.48667523 -0.25925201],[-0.38489138 -1.72724627],-3.05093,"[[-0.34807905 -3.08948338 -0.14762619  0.00769865]
 [ 1.50409008  2.90155591  0.          0.        ]]","[ 0.9609964  -0.75723405 -0.59766623  0.45868022 -1.28524976  0.06627769
  0.29574596  0.78378051  0.75760631  0.04896071  0.        ]",-0.136768522135
13,[-0.05154657 -1.82141161],[-0.48667523 -0.25925201],[-0.7849216  -1.69721946],-3.03272,"[[-0.33358646 -3.0455485  -0.14762619  0.00769865]
 [-0.0496485   1.57077017  0.          0.        ]]","[  9.67447375e-01  -7.53444890e-01  -5.75724064e-01   3.21736565e-01
  -1.28524841e+00   6.62776628e-02   1.39907537e-01   5.84813763e-01
   7.46439553e-01   8.39973158e-04   0.00000000e+00]",-0.135982697829
14,[ 0.06885193 -1.60495293],[-0.48667523 -0.25925201],[ 0.33143469 -3.1335649 ],-3.04659,"[[-0.36575089 -3.02301795 -0.14762619  0.00769865]
 [-3.156437    0.76370963  0.          0.        ]]","[ 0.95277224 -0.75063254 -0.62426468  0.25171726 -1.28524706  0.06627764
 -0.17170017  0.46414949  0.73871003 -0.01880699  0.        ]",-0.135369076016
15,[ 0.04421401 -1.67048478],[-0.48667523 -0.25925201],[ 0.90037752 -1.68431006],-3.02367,"[[-0.41508668 -3.01237714 -0.14762619  0.00769865]
 [-1.78172067  0.34964934  0.          0.        ]]","[ 0.92776855 -0.74909978 -0.69754724  0.21871135 -1.28524571  0.06627761
 -0.03381743  0.40224291  0.73182258 -0.02324924  0.        ]",-0.13467528611
16,[-0.11564334 -1.88281   ],[-0.48667523 -0.25925201],[ 0.33312911 -2.33454827],-3.02758,"[[-0.41459993 -3.0075928  -0.14762619  0.00769865]
 [ 1.8183991   0.15404541  0.          0.        ]]","[ 0.92802914 -0.7483677  -0.69683122  0.20388573 -1.28524436  0.06627758
  0.32727111  0.37299787  0.73053317 -0.02825584  0.        ]",-0.1346002235
17,[-0.2228716  -1.96708202],[-0.48667523 -0.25925201],[-1.20870238 -0.55429151],-3.01646,"[[-0.36535967 -3.00551082 -0.14762619  0.00769865]
 [ 3.10135193  0.06608047  0.          0.        ]]","[ 0.95295641 -0.74804062 -0.62367654  0.19743707 -1.28524301  0.06627756
  0.45594993  0.35984602  0.73462438 -0.03718306  0.        ]",-0.13516604408
18,[-0.07313022 -1.72795403],[-0.48667523 -0.25925201],[-0.52953014 -1.51080751],-3.0314,"[[-0.34367347 -3.00415304 -0.14762619  0.00769865]
 [-0.91933393  0.06045504  0.          0.        ]]","[ 0.96298125 -0.74782445 -0.59100594  0.19323246 -1.28524166  0.06627753
  0.05267856  0.35900479  0.73650323 -0.04149473  0.        ]",-0.13543065615
19,[ 0.04411658 -1.59571171],[-0.48667523 -0.25925201],[ 0.34168488 -0.64733613],-3.03209,"[[ -3.82913080e-01  -3.00366920e+00  -1.47626190e-01   7.69865363e-03]
 [ -2.99769996e+00   2.90743619e-03   0.00000000e+00   0.00000000e+00]]","[ 0.9444114  -0.74774661 -0.64992316  0.19173433 -1.28524031  0.0662775
 -0.15577979  0.35040065  0.73247689 -0.03673832  0.        ]",-0.13492652937
20,[ 0.03134327 -1.67201328],[-0.48667523 -0.25925201],[-0.40540592 -1.93467235],-3.02012,"[[-0.42869828 -3.0033614  -0.14762619  0.00769865]
 [-1.58552602  0.01980028  0.          0.        ]]","[ 0.92034202 -0.74769678 -0.71749402  0.19078129 -1.28523896  0.06627748
 -0.01413984  0.35292616  0.72807409 -0.03061666  0.        ]",-0.134364355454
21,[ 0.13379969 -1.56072962],[-0.48667523 -0.25925201],[ 0.88214902 -0.93510722],-3.02248,"[[-0.47619857 -3.00338546 -0.14762619  0.00769865]
 [-3.15925896 -0.01165948  0.          0.        ]]","[ 0.89268865 -0.74770018 -0.78611496  0.19085568 -1.28523761  0.06627745
 -0.17198402  0.34822242  0.7238667  -0.02376154  0.        ]",-0.133816200448
22,[ 0.02167583 -1.77917516],[-0.48667523 -0.25925201],[ 1.0522368  -2.92702823],-3.02909,"[[-0.50371302 -3.00356483 -0.14762619  0.00769865]
 [ 0.39596665 -0.00650734  0.          0.        ]]","[ 0.87544475 -0.74772849 -0.82511321  0.19141095 -1.28523627  0.06627743
  0.18460254  0.34899257  0.72163804 -0.01948765  0.        ]",-0.133518922698
23,[-0.23930731 -2.0387671 ],[-0.48667523 -0.25925201],[-0.55764886 -1.36389808],-3.01769,"[[-0.4561475  -3.00372769 -0.14762619  0.00769865]
 [ 4.34741737 -0.0079677   0.          0.        ]]","[ 0.90468972 -0.74775413 -0.75734083  0.19191511 -1.28523492  0.0662774
  0.58093013  0.34877408  0.72571423 -0.02631521  0.        ]",-0.134050654559
24,[-0.15413651 -1.89728272],[-0.48667523 -0.25925201],[-0.17768087 -3.26080918],-3.04786,"[[-0.39221516 -3.00385814 -0.14762619  0.00769865]
 [ 2.05346081 -0.00499081  0.          0.        ]]","[ 0.93972617 -0.74777455 -0.66375555  0.19231892 -1.28523357  0.06627737
  0.35084758  0.349219    0.73162815 -0.03523274  0.        ]",-0.134813737034
25,[-0.15398264 -1.85831726],[-0.48667523 -0.25925201],[-1.62216875 -2.04789272],-3.02815,"[[ -3.58612157e-01  -3.00393216e+00  -1.47626190e-01   7.69865363e-03]
 [  1.30931969e+00  -2.59483166e-03   0.00000000e+00   0.00000000e+00]]","[ 0.95613329 -0.74778593 -0.61353616  0.19254803 -1.28523222  0.06627735
  0.27621056  0.34957707  0.73494021 -0.03974266  0.        ]",-0.135236441936
26,[ 0.02452266 -1.61934245],[-0.48667523 -0.25925201],[ 0.78605396 -1.41788284],-3.03055,"[[ -3.72410663e-01  -3.00396903e+00  -1.47626190e-01   7.69865363e-03]
 [ -2.67588970e+00  -1.23743673e-03   0.00000000e+00   0.00000000e+00]]","[ 0.94956433 -0.74779136 -0.63423769  0.19266211 -1.28523087  0.06627732
 -0.12350364  0.34977986  0.73357967 -0.03783581  0.        ]",-0.135061970001
27,[-0.08652169 -1.80407977],[-0.48667523 -0.25925201],[ 0.83984393 -2.19459632],-3.02794,"[[ -3.94171094e-01  -3.00398609e+00  -1.47626190e-01   7.69865363e-03]
 [  4.89298681e-01  -5.54097063e-04   0.00000000e+00   0.00000000e+00]]","[ 0.938726   -0.74779363 -0.6666568   0.19271486 -1.28522952  0.06627729
  0.19396301  0.34988187  0.73146978 -0.03482428  0.        ]",-0.134791059977
28,[-0.27369174 -2.01249599],[-0.48667523 -0.25925201],[ 0.19204031 -2.74310152],-3.04497,"[[ -3.51119642e-01  -3.00399362e+00  -1.47626190e-01   7.69865363e-03]
 [  3.80479765e+00  -2.40236625e-04   0.00000000e+00   0.00000000e+00]]","[ 0.95959829 -0.74779437 -0.60224884  0.19273808 -1.28522817  0.06627727
  0.52650568  0.34992864  0.73570404 -0.04068219  0.        ]",-0.135332815419
