timestep,avg_action_dist,logstd_action_dist,actions,rewards,human_obs,obs,original_rewards
29,[ 0.08854359 -1.02536631],[-0.43703672 -0.27293602],[ 0.09040224 -1.13051199],-3.27449,"[[ 3.04664003 -3.00241348 -0.08056494  0.12608821]
 [-1.19096042 -0.03361204  0.          0.        ]]","[-1.5681063  -0.6868875   0.06943477  0.17819268 -0.7057338   1.09725864
  0.05996338  0.3585905   0.37854509 -0.9301126   0.        ]",-0.144048452752
30,[ 0.07102746 -1.02735531],[-0.43703672 -0.27293602],[ 0.55855385 -0.79081863],-3.21633,"[[ 3.02664859 -3.00308036 -0.08056494  0.12608821]
 [-0.80945488 -0.02910848  0.          0.        ]]","[-1.5653332  -0.68699822  0.1012703   0.1803156  -0.70573331  1.0972575
  0.09639889  0.35925517  0.38105801 -0.93277183  0.        ]",-0.144451515505
31,[-0.12628657 -1.15572703],[-0.43703672 -0.27293602],[-0.90699718 -1.08454691],-3.35807,"[[  3.03280875e+00  -3.00331552e+00  -8.05649439e-02   1.26088212e-01]
 [  1.41804700e+00  -1.55195370e-03   0.00000000e+00   0.00000000e+00]]","[-1.56624044 -0.68703683  0.09146768  0.1810642  -0.70573282  1.09725637
  0.30913562  0.3633231   0.38030466 -0.93242496  0.        ]",-0.144368400115
32,[ 0.18941659 -0.9508177 ],[-0.43703672 -0.27293602],[ 0.18409173 -1.02548796],-3.25943,"[[ 3.02485771 -3.00350826 -0.08056494  0.12608821]
 [-2.20109014 -0.0125345   0.          0.        ]]","[-1.5650543  -0.68706834  0.10411874  0.18167777 -0.70573232  1.09725524
 -0.0365091   0.36170157  0.38128509 -0.93338097  0.        ]",-0.144518898917
33,[ 0.14988904 -0.95897579],[-0.43703672 -0.27293602],[-0.68642229 -0.90444983],-3.32409,"[[ 2.98858611 -3.00373034 -0.08056494  0.12608821]
 [-1.4286438  -0.00901606  0.          0.        ]]","[-1.55859976 -0.68710467  0.16166974  0.18238475 -0.70573183  1.09725411
  0.0372632   0.3622208   0.38567285 -0.93729037  0.        ]",-0.145161381537
34,[ 0.40604439 -0.74862123],[-0.43703672 -0.27293602],[ 1.23721671 -0.34446286],-3.13834,"[[  2.93302899e+00  -3.00376644e+00  -8.05649439e-02   1.26088212e-01]
 [ -4.11810584e+00   2.05770879e-03   0.00000000e+00   0.00000000e+00]]","[-1.54538339 -0.68711017  0.24917212  0.18249962 -0.70573133  1.09725298
 -0.21959329  0.36385541  0.39212704 -0.94327898  0.        ]",-0.14612644132
35,[ 0.10103499 -0.9392947 ],[-0.43703672 -0.27293602],[-0.52905688 -1.00891415],-3.3169,"[[ 2.89120969 -3.00311784 -0.08056494  0.12608821]
 [-0.07729064  0.0437774   0.          0.        ]]","[-1.53279717 -0.68700209  0.31437708  0.18043451 -0.70573084  1.09725185
  0.16632415  0.37001423  0.39684615 -0.94737141  0.        ]",-0.146808348995
36,[ 0.29521117 -0.80404752],[-0.43703672 -0.27293602],[-0.04404902  0.43039643],-3.22419,"[[ 2.8686625  -3.00303076 -0.08056494  0.12608821]
 [-2.17045243 -0.01608612  0.          0.        ]]","[-1.52507864 -0.68698713  0.3492521   0.18015717 -0.70573034  1.09725072
 -0.03358306  0.36117647  0.3993038  -0.94984887  0.        ]",-0.147192402905
37,[ 0.2986398 -0.7291255],[-0.43703672 -0.27293602],[ 0.55828036 -1.98003512],-3.28767,"[[ 2.82393547 -2.98625059 -0.08056494  0.12608821]
 [-2.30181252  1.68842205  0.          0.        ]]","[-1.50785722 -0.68402654  0.41776764  0.12679993 -0.70572985  1.09724959
 -0.04612858  0.61281032  0.40672812 -0.93838546  0.        ]",-0.146781211846
38,[ 0.1576201 -0.9052943],[-0.43703672 -0.27293602],[ 0.29458149 -0.83205447],-3.24532,"[[ 2.80053227 -2.99254439 -0.08056494  0.12608821]
 [-0.04602528 -2.30449497  0.          0.        ]]","[-1.49784097 -0.68517566  0.45322786  0.14679713 -0.70572935  1.09724845
  0.16931029  0.02334119  0.40832236 -0.94765779  0.        ]",-0.147664852929
39,[ 0.06958416 -0.92225802],[-0.43703672 -0.27293602],[-0.33965964 -0.56125571],-3.2953,"[[ 2.8113239  -3.02008223 -0.08056494  0.12608821]
 [ 1.12130463 -0.33707757  0.          0.        ]]","[-1.50254148 -0.68964953  0.43691142  0.23450486 -0.70572886  1.09724732
  0.28079604  0.31378842  0.40168398 -0.97540757  0.        ]",-0.149501496087
40,[ 0.17890835 -0.84310818],[-0.43703672 -0.27293602],[ 0.3818398  -2.40088888],-3.37774,"[[ 2.82003474 -3.01782264 -0.08056494  0.12608821]
 [-0.24567631  0.32632684  0.          0.        ]]","[-1.50622893 -0.68931602  0.42369682  0.22729592 -0.70572836  1.09724619
  0.15024234  0.41172581  0.40160305 -0.97097107  0.        ]",-0.149123464545
41,[ 0.03439659 -0.94338906],[-0.43703672 -0.27293602],[ 0.68570694 -1.19974917],-3.24959,"[[ 2.83033852 -3.01176522 -0.08056494  0.12608821]
 [ 1.27099908  0.25378713  0.          0.        ]]","[-1.51046812 -0.68839267  0.4080162   0.20798082 -0.70572787  1.09724506
  0.29509247  0.40101664  0.40183173 -0.96331337  0.        ]",-0.148498707267
42,[-0.23890081 -1.15001667],[-0.43703672 -0.27293602],[-1.75591104 -1.4473222 ],-3.45518,"[[ 2.8827456  -3.00784576 -0.08056494  0.12608821]
 [ 3.96074562  0.14268613  0.          0.        ]]","[-1.52996042 -0.68777168  0.3274919   0.19549099 -0.70572737  1.09724393
  0.55197683  0.38461471  0.39721277 -0.95310383  0.        ]",-0.147313499698
43,[ 0.08248536 -0.96710086],[-0.43703672 -0.27293602],[ 0.02333351 -1.73294378],-3.33779,"[[ 2.92144893 -3.00578002 -0.08056494  0.12608821]
 [-0.07695668  0.07069384  0.          0.        ]]","[-1.54210333 -0.68743679  0.26728858  0.18891088 -0.70572688  1.0972428
  0.16635519  0.37398636  0.39326993 -0.94659261  0.        ]",-0.146486045689
44,[ 0.07382828 -0.97312546],[-0.43703672 -0.27293602],[ 0.47918778 -2.48060059],-3.36502,"[[ 2.92085198 -3.00478968 -0.08056494  0.12608821]
 [ 0.01694926  0.0327363   0.          0.        ]]","[-1.5419282  -0.68727418  0.26822121  0.18575689 -0.70572639  1.09724167
  0.17532361  0.36838253  0.39341772 -0.9456553   0.        ]",-0.146418594465
45,[-0.10476328 -1.0980376 ],[-0.43703672 -0.27293602],[-0.14765765 -1.27081475],-3.30979,"[[ 2.94022325 -3.00434013 -0.08056494  0.12608821]
 [ 1.91385618  0.01453356  0.          0.        ]]","[-1.54729444 -0.68719973  0.23789052  0.1843253  -0.70572589  1.09724054
  0.35648806  0.36569508  0.39127367 -0.94305628  0.        ]",-0.146047262016
46,[-0.07283796 -1.09319484],[-0.43703672 -0.27293602],[ 0.1077035  -0.78121928],-3.25505,"[[ 2.97225456 -3.00414324 -0.08056494  0.12608821]
 [ 1.29134883  0.00626667  0.          0.        ]]","[-1.55510136 -0.68716678  0.18747918  0.18369826 -0.7057254   1.0972394
  0.29703514  0.36447445  0.38758762 -0.93940869  0.        ]",-0.145477278099
47,[-0.12845665 -1.14253211],[-0.43703672 -0.27293602],[-0.06052403 -1.58247945],-3.32941,"[[ 3.00210355 -3.00382711 -0.08056494  0.12608821]
 [ 1.69221455  0.01867947  0.          0.        ]]","[-1.56117212 -0.68711406  0.14025211  0.1826916  -0.7057249   1.09723827
  0.33531979  0.36630675  0.38405146 -0.93600086  0.        ]",-0.144938146924
48,[-0.12620699 -1.15595996],[-0.43703672 -0.27293602],[ 0.75814606 -0.80506922],-3.20488,"[[ 3.03320741 -3.00373587 -0.08056494  0.12608821]
 [ 1.41908161 -0.00312689  0.          0.        ]]","[-1.56625628 -0.68709848  0.09082919  0.182401   -0.70572441  1.09723714
  0.30923396  0.3630873   0.38026177 -0.93277776  0.        ]",-0.144396245577
49,[-0.42893702 -1.3746773 ],[-0.43703672 -0.27293602],[ 0.97374828 -1.89407403],-3.28028,"[[ 3.09142441 -3.00362188 -0.08056494  0.12608821]
 [ 4.3927091   0.00945529  0.          0.        ]]","[-1.57235231 -0.68707913 -0.00208837  0.18203797 -0.70572391  1.09723601
  0.59323121  0.3649446   0.37292545 -0.92720742  0.        ]",-0.143403367789
