timestep,avg_action_dist,logstd_action_dist,actions,rewards,human_obs,obs,original_rewards
0,[ 1.71259284 -2.32868505],[-0.86030728 -0.67237681],[ 1.83134043 -3.07474017],-9.04998,"[[-0.07225516 -0.0035839  -0.1797894   0.14455788]
 [ 0.00060999 -0.00237778  0.          0.        ]]","[ 1.01126209  1.37175106 -0.11405413  0.72235936 -1.56479575  1.25168595
  0.07586252  0.32113631  3.39440778 -1.67734328  0.        ]",-0.420858490759
1,[ 1.44181991 -2.47585511],[-0.86030728 -0.67237681],[ 1.50303721 -2.01716737],-9.04506,"[[-0.03253714 -0.04337427 -0.1797894   0.14455788]
 [ 3.95801153 -3.9634521   0.          0.        ]]","[ 1.01413162  1.37064619 -0.05171802  0.62538294 -1.56479444  1.25168517
  0.55502501 -0.31224807  3.39651751 -1.63124356  0.        ]",-0.419561679155
2,[ 1.28553927 -2.90049148],[-0.86030728 -0.67237681],[ 1.28124973 -2.8651216 ],-8.87963,"[[ 0.08554339 -0.16159887 -0.1797894   0.14455788]
 [ 7.83712821 -7.84605439  0.          0.        ]]","[ 1.00981596  1.35635942  0.13369932  0.33882932 -1.56479313  1.25168439
  1.0247085  -0.93308439  3.3932992  -1.49397559  0.        ]",-0.415026665364
3,[ 1.02434647 -3.44311547],[-0.86030728 -0.67237681],[ 1.13643305 -3.43251187],-8.59673,"[[  0.28043703  -0.35670307  -0.1797894    0.14455788]
 [ 11.63960382 -11.65164398   0.           0.        ]]","[ 0.9609574   1.29736526  0.43442801 -0.12022458 -1.56479182  1.25168362
  1.48511163 -1.54160539  3.35706895 -1.27131171  0.        ]",-0.405401104262
4,[ 0.69847882 -3.83305025],[-0.86030728 -0.67237681],[ 0.52857531 -4.24545449],-8.23931,"[[  0.55062817  -0.62715993  -0.1797894    0.14455788]
 [ 15.36717756 -15.38152324   0.           0.        ]]","[ 0.81091649  1.14685553  0.82177521 -0.69964427 -1.56479051  1.25168284
  1.93644442 -2.13801832  3.24585662 -0.98450667  0.        ]",-0.387970134054
5,[ 0.33975768 -3.78410363],[-0.86030728 -0.67237681],[ 0.58519449 -4.81544884],-7.82155,"[[  0.87592313  -0.97146137  -0.1797894    0.14455788]
 [ 17.15642944 -19.03634564   0.           0.        ]]","[ 0.5185196   0.85660016  1.2067098  -1.28199546 -1.5647892   1.25168206
  2.15308414 -2.72242632  3.02733702 -0.7234022   0.        ]",-0.361875835552
6,[-0.23490845 -3.81288624],[-0.86030728 -0.67237681],[ 0.0261436  -3.83546185],-7.34,"[[  1.23890013  -1.38812778  -0.1797894    0.14455788]
 [ 19.13476342 -22.61824283   0.           0.        ]]","[ 0.08462996  0.40463316  1.48536221 -1.66635022 -1.56478789  1.25168128
  2.39261675 -3.29516861  2.69844024 -0.58512197  0.        ]",-0.327937585721
7,[-1.08628297 -3.70658088],[-0.86030728 -0.67237681],[-0.94607561 -3.82295369],-6.80396,"[[  1.61885543  -1.87571146  -0.1797894    0.14455788]
 [ 18.8615602  -26.12844605   0.           0.        ]]","[-0.43125631 -0.1648373   1.56932127 -1.59445188 -1.56478658  1.2516805
  2.35953361 -3.85644019  2.29174884 -0.65790984  0.        ]",-0.290596115729
8,[-0.72604185 -2.63533998],[-0.86030728 -0.67237681],[-0.70003547 -3.26062496],-6.46765,"[[  1.95477763  -2.43280335  -0.1797894    0.14455788]
 [ 14.74396569 -29.56949049   0.           0.        ]]","[-0.88187272 -0.70721097  1.45668264 -0.85583855 -1.56478527  1.25167972
  1.86097471 -4.40664435  1.86864793 -1.00539904  0.        ]",-0.260946013745
9,[-0.77742243 -2.27875257],[-0.86030728 -0.67237681],[-0.42989237 -2.75712195],-6.33896,"[[  2.21891904  -3.05804379  -0.1797894    0.14455788]
 [ 11.68055111 -26.94659851   0.           0.        ]]","[-1.19795796 -0.98772449  1.25241717  0.52764311 -1.56478396  1.25167894
  1.49005661 -3.98722716  1.38722673 -1.52085942  0.        ]",-0.242345277383
10,[-1.71355617 -0.46239698],[-0.86030728 -0.67237681],[-1.60992891 -1.02283879],-6.45268,"[[ 2.43314841 -3.24121184 -0.1797894   0.14455788]
 [ 9.74847712  0.94914958  0.          0.        ]]","[-1.41277458 -0.98598711  1.02205615  0.97356992 -1.56478265  1.25167816
  1.2561212   0.473291    1.24364562 -1.67535662  0.        ]",-0.239950834214
11,[-1.24098527  0.65095836],[-0.86030728 -0.67237681],[-1.55196764  0.24446414],-6.46229,"[[ 2.58645919 -3.17135161 -0.1797894   0.14455788]
 [ 5.59635983  4.34794372  0.          0.        ]]","[-1.53758586 -0.99132262  0.82779613  0.80364041 -1.56478134  1.25167738
  0.75338455  1.01675635  1.32012819 -1.59260551  0.        ]",-0.241012233363
12,[-0.54941702  1.52877426],[-0.86030728 -0.67237681],[ 0.20835514  1.64520954],-6.35185,"[[ 2.65755022 -3.07554624 -0.1797894   0.14455788]
 [ 1.52630315  5.22965603  0.          0.        ]]","[-1.58627985 -0.98926875  0.73082711  0.57019342 -1.56478003  1.2516766
  0.26058392  1.15774114  1.37590022 -1.47416825  0.        ]",-0.2390516595
13,[-0.32880807  1.47481561],[-0.86030728 -0.67237681],[-0.78888413  1.19675131],-6.25495,"[[ 2.69605138 -2.93226373 -0.1797894   0.14455788]
 [ 2.32114336  9.08574375  0.          0.        ]]","[-1.61008955 -0.96604691  0.6767365   0.22447087 -1.56477872  1.25167582
  0.35682272  1.77432621  1.42385529 -1.29396006  0.        ]",-0.234078397958
14,[ 1.02730334  1.35707879],[-0.86030728 -0.67237681],[ 1.12308332  1.13546374],-5.8939,"[[  2.71067515  -2.71262696  -0.1797894    0.14455788]
 [ -0.84822348  12.8653442    0.           0.        ]]","[-1.61865044 -0.88476913  0.65592383 -0.28294497 -1.56477741  1.25167504
 -0.0269229   2.37867862  1.44873746 -1.01195511  0.        ]",-0.224015680934
15,[ 1.04958332 -0.0529066 ],[-0.86030728 -0.67237681],[ 0.68743221  0.55872795],-5.51785,"[[  2.73359766  -2.41814712  -0.1797894    0.14455788]
 [  3.12702127  16.57027311   0.           0.        ]]","[-1.6315301  -0.69583767  0.62301968 -0.8827949  -1.5647761   1.25167426
  0.45439808  2.97108717  1.38371936 -0.63622836  0.        ]",-0.205158975729
16,[ 0.61809444 -1.43719602],[-0.86030728 -0.67237681],[ 1.5688528  -1.99132297],-4.87098,"[[  2.82280677  -2.06783628  -0.1797894    0.14455788]
 [  5.78479024  18.45452207   0.           0.        ]]","[-1.67526692 -0.37355596  0.49200691 -1.41190777 -1.56477479  1.25167348
  0.77619948  3.27236745  1.10120742 -0.2526899   0.        ]",-0.169225966404
17,[-0.87769985 -2.14918303],[-0.86030728 -0.67237681],[-0.88266001 -1.81024777],-4.21587,"[[  2.97705074  -1.74214092  -0.1797894    0.14455788]
 [  9.62678455  14.12943236   0.           0.        ]]","[-1.7261489  -0.01154828  0.25685545 -1.67120969 -1.56477348  1.2516727
  1.24138604  2.58078665  0.61506954 -0.09523002  0.        ]",-0.119890041891
18,[-0.80104738 -1.69370365],[-0.86030728 -0.67237681],[-1.10169002 -1.54873003],-3.83576,"[[ 3.13261557 -1.50207802 -0.1797894   0.14455788]
 [ 5.94225448  9.89097249  0.          0.        ]]","[-1.74472821  0.27110527  0.01351515 -1.70115522 -1.56477217  1.25167192
  0.79526417  1.90306145  0.1633911  -0.20632549  0.        ]",-0.0806712830021
19,[-0.34889644 -0.7825942 ],[-0.86030728 -0.67237681],[-1.20614002 -0.41183707],-3.77448,"[[ 3.21057713 -1.34594204 -0.1797894   0.14455788]
 [ 1.8676575   5.73646786  0.          0.        ]]","[-1.74150021  0.45345738 -0.108933   -1.64553488 -1.56477086  1.25167114
  0.30191334  1.23876235 -0.09281783 -0.34975415  0.        ]",-0.066718405228
20,[ 0.43898565 -0.39043576],[-0.86030728 -0.67237681],[ 0.57623215  0.06580951],-3.61901,"[[ 3.20785881 -1.24870439 -0.1797894   0.14455788]
 [-2.12611665  3.99311817  0.          0.        ]]","[-1.74175196  0.56405892 -0.10467028 -1.58153259 -1.56476955  1.25167036
 -0.18165148  0.96000324 -0.19314031 -0.38710117  0.        ]",-0.0625197434397
