timestep,avg_action_dist,logstd_action_dist,actions,rewards,human_obs,obs,original_rewards
10,[-1.1482271   0.53472781],[-0.88446563 -0.69684404],[-1.01665866  0.61418347],-6.13858,"[[ 2.28554186 -3.23159476 -0.1676521   0.14823089]
 [ 7.22969662  0.69904525  0.          0.        ]]","[-1.27820181 -0.99999148  1.1914184   0.96010971 -1.46249761  1.28325785
  0.95172801  0.43312001  1.11218367 -1.72038662  0.        ]",-0.231983333383
11,[-0.479258    1.67008924],[-0.88446563 -0.69684404],[-0.12306964  2.45114631],-6.18375,"[[ 2.38897745 -3.16215663 -0.1676521   0.14823089]
 [ 3.12747496  4.97963972  0.          0.        ]]","[-1.38134647 -1.00453007  1.07901551  0.79181484 -1.46249652  1.28325704
  0.45531111  1.12153399  1.19453281 -1.64959147  0.        ]",-0.233704657751
12,[-0.1195351   1.87209821],[-0.88446563 -0.69684404],[-0.28132138  2.18386284],-6.14509,"[[ 2.44601849 -3.02382539 -0.1676521   0.14823089]
 [ 2.57844632  8.84061705  0.          0.        ]]","[-1.43367008 -0.99658377  1.0120477   0.45663006 -1.46249543  1.28325624
  0.38887211  1.74246311  1.29425521 -1.50103508  0.        ]",-0.233025133613
13,[ 0.74656045  1.41708684],[-0.88446563 -0.69684404],[ 1.19400285  1.4604054 ],-5.88799,"[[  2.48590026  -2.80904176  -0.1676521    0.14823089]
 [  1.41357386  12.62513546   0.           0.        ]]","[-1.46820858 -0.93995097  0.96327102 -0.05069527 -1.46249434  1.28325543
  0.2479088   2.35109368  1.39394926 -1.2392735   0.        ]",-0.228171839281
14,[ 0.86204636  0.07608333],[-0.88446563 -0.69684404],[ 0.91015871 -0.47860141],-5.50114,"[[  2.55361043  -2.51931787  -0.1676521    0.14823089]
 [  5.34414849  16.3348819    0.           0.        ]]","[-1.52282194 -0.78297995  0.87702153 -0.67327058 -1.46249325  1.28325462
  0.72355431  2.94769548  1.41133867 -0.8449627   0.        ]",-0.213785617037
15,[ 0.0045362  -0.89425951],[-0.88446563 -0.69684404],[ 0.16904039 -0.28389267],-5.05376,"[[  2.69557144  -2.21487785  -0.1676521    0.14823089]
 [  8.84019282  14.11651959   0.           0.        ]]","[-1.61991473 -0.53201888  0.68374814 -1.19954866 -1.46249216  1.28325382
  1.14661622  2.59093007  1.21120588 -0.43205212  0.        ]",-0.183181091347
16,[-0.73115712 -1.5962975 ],[-0.88446563 -0.69684404],[  2.30864957e-03  -2.33287183e+00],-4.41307,"[[  2.8773184   -1.94662728  -0.1676521    0.14823089]
 [  9.33285591  12.7132236    0.           0.        ]]","[-1.70731672 -0.25582074  0.41701327 -1.51650773 -1.46249107  1.28325301
  1.20623355  2.36524632  0.81793726 -0.19043279  0.        ]",-0.14095802415
17,[-1.51022434 -1.59183764],[-0.88446563 -0.69684404],[-1.52646836 -1.18493827],-4.02415,"[[ 3.06220458 -1.73461223 -0.1676521   0.14823089]
 [ 9.15648936  8.50231782  0.          0.        ]]","[-1.75103375 -0.01447853  0.13188676 -1.65345985 -1.46248998  1.2832522
  1.18489044  1.68804167  0.38112072 -0.18629023  0.        ]",-0.100231761634
18,[-1.23436642 -0.69623816],[-0.88446563 -0.69684404],[-1.26905488 -0.6722713 ],-3.906,"[[ 3.20380567 -1.60597386 -0.1676521   0.14823089]
 [ 5.01758077  4.37524945  0.          0.        ]]","[-1.75271467  0.13687867 -0.08987305 -1.68446007 -1.46248889  1.2832514
  0.68403366  1.0243212   0.07609767 -0.31638373  0.        ]",-0.0786592521184
19,[-0.6184693   0.08590499],[-0.88446563 -0.69684404],[-0.74206559 -0.70432223],-3.84598,"[[ 3.26345615 -1.54603833 -0.1676521   0.14823089]
 [ 0.96104405  1.62744985  0.          0.        ]]","[-1.74512157  0.20778722 -0.18296296 -1.68521651 -1.4624878   1.28325059
  0.19314497  0.58241667 -0.05326872 -0.40046692  0.        ]",-0.0734630300209
20,[-0.08480295  0.63841707],[-0.88446563 -0.69684404],[-0.08049034  1.42692285],-3.81896,"[[ 3.25302585 -1.54178849 -0.1676521   0.14823089]
 [-1.99423101 -1.19306517  0.          0.        ]]","[-1.74680104  0.21281407 -0.16672505 -1.68493763 -1.46248671  1.28324978
 -0.16447811  0.12881804 -0.04757912 -0.38700104  0.        ]",-0.0730699841102
21,[ 0.42861217  0.08738565],[-0.88446563 -0.69684404],[ 0.65369176 -0.48503517],-3.69655,"[[ 3.210334   -1.52568428 -0.1676521   0.14823089]
 [-2.27401401  2.79021191  0.          0.        ]]","[-1.75211805  0.23185643 -0.10008382 -1.68348745 -1.46248562  1.28324898
 -0.19833511  0.76941328 -0.02158758 -0.33207908  0.        ]",-0.0718826378735
22,[-0.36318231  0.18123066],[-0.88446563 -0.69684404],[ 0.15187773  0.28864809],-3.70808,"[[ 3.19126487 -1.48970847 -0.1676521   0.14823089]
 [ 0.35832284  0.81395024  0.          0.        ]]","[-1.753679    0.27433864 -0.07024659 -1.67797848 -1.46248453  1.28324817
  0.1202088   0.45158828 -0.04179558 -0.31215209  0.        ]",-0.069302948399
23,[-0.48056751 -0.08350334],[-0.88446563 -0.69684404],[-0.11315144 -0.34510147],-3.70922,"[[ 3.20438839 -1.46212491 -0.1676521   0.14823089]
 [ 0.95204602  1.94065143  0.          0.        ]]","[-1.75265581  0.30682968 -0.09078447 -1.67163273 -1.46248344  1.28324736
  0.1920563   0.6327856  -0.08666479 -0.33572932  0.        ]",-0.0673490816039
24,[-0.52735859  0.11202759],[-0.88446563 -0.69684404],[-1.29644334 -0.033018  ],-3.81357,"[[ 3.21875013 -1.43740655 -0.1676521   0.14823089]
 [ 0.4856872   0.53586569  0.          0.        ]]","[-1.75126346  0.33586352 -0.11324057 -1.6643858  -1.46248235  1.28324656
  0.1356213   0.40686601 -0.12915633 -0.36244709  0.        ]",-0.0660367758487
25,[ 0.52920562  0.33082378],[-0.88446563 -0.69684404],[ 1.12934042  0.49198891],-3.64193,"[[ 3.18866237 -1.42809933 -0.1676521   0.14823089]
 [-3.48124494  0.39533203  0.          0.        ]]","[-1.75384818  0.34677164 -0.06617198 -1.66127492 -1.46248126  1.28324575
 -0.3444247   0.3842651  -0.10799607 -0.3214024   0.        ]",-0.0650174749699
26,[-0.29080302 -0.25207207],[-0.88446563 -0.69684404],[-0.09181466 -0.64187397],-3.64883,"[[ 3.15942991 -1.40073356 -0.1676521   0.14823089]
 [ 0.54457315  2.33477093  0.          0.        ]]","[-1.75516005  0.37875666 -0.02037706 -1.6509262  -1.46248017  1.28324494
  0.14274736  0.69616807 -0.10684869 -0.28619344  0.        ]",-0.0630892998864
27,[-0.41070268  0.16593993],[-0.88446563 -0.69684404],[-0.52994619  0.06377728],-3.68895,"[[ 3.1665731  -1.38000139 -0.1676521   0.14823089]
 [ 0.17099698 -0.25292934  0.          0.        ]]","[-1.75494657  0.40288978 -0.03157113 -1.64189231 -1.46247907  1.28324414
  0.09754015  0.28001045 -0.13770186 -0.3020079   0.        ]",-0.0618114034799
28,[ 0.18384022  0.2432853 ],[-0.88446563 -0.69684404],[ -3.77224977e-04   5.45453017e-01],-3.66491,"[[ 3.1489173  -1.38247149 -0.1676521   0.14823089]
 [-1.92958129  0.00505993  0.          0.        ]]","[-1.7553398   0.40001921 -0.00390034 -1.64302087 -1.46247798  1.28324333
 -0.15665501  0.32150057 -0.11564824 -0.2756764   0.        ]",-0.0618631009203
29,[ 0.39364552 -0.16391698],[-0.88446563 -0.69684404],[ 0.20239854  0.10947162],-3.62819,"[[ 3.11068922 -1.36070155 -0.1676521   0.14823089]
 [-1.89334426  2.16473641  0.          0.        ]]","[-1.754714    0.42526901  0.05601278 -1.63256011 -1.46247689  1.28324252
 -0.15226985  0.66882265 -0.09682738 -0.2262561   0.        ]",-0.0606210252267
30,[ 0.24077278 -0.36417514],[-0.88446563 -0.69684404],[ 0.86687675 -0.53193964],-3.58896,"[[ 3.08123344 -1.3134895  -0.1676521   0.14823089]
 [-1.05503283  2.55516544  0.          0.        ]]","[-1.75285158  0.47961014  0.10213379 -1.60601676 -1.4624758   1.28324172
 -0.05082404  0.73161176 -0.11522784 -0.19564201  0.        ]",-0.0576439773016
31,[-0.88590515 -0.32469979],[-0.88446563 -0.69684404],[-0.89235734  0.32976132],-3.65669,"[[ 3.09476478 -1.28403449 -0.1676521   0.14823089]
 [ 2.39666359  0.3975286   0.          0.        ]]","[-1.7538537   0.51318053  0.08095454 -1.58680141 -1.46247471  1.28324091
  0.36687287  0.38461727 -0.16356142 -0.223847    0.        ]",-0.0554909279105
32,[ 0.11169662 -0.28945631],[-0.88446563 -0.69684404],[ 0.00617478 -0.96521284],-3.57586,"[[ 3.10679007 -1.26305368 -0.1676521   0.14823089]
 [-1.18220738  1.69622118  0.          0.        ]]","[-1.75453154  0.5369173   0.06212118 -1.57188092 -1.46247362  1.2832401
 -0.06621388  0.59347481 -0.20029018 -0.24909487  0.        ]",-0.0543683258484
33,[-0.12960353  0.31323278],[-0.88446563 -0.69684404],[-0.30187236  0.79458757],-3.64653,"[[ 3.08363498 -1.26781207 -0.1676521   0.14823089]
 [-1.13347489 -2.15921108  0.          0.        ]]","[-1.75304312  0.53154713  0.09837601 -1.57535279 -1.46247253  1.2832393
 -0.06031664 -0.02656179 -0.16859098 -0.21226698  0.        ]",-0.0544817403981
34,[ 0.48319256 -0.12807572],[-0.88446563 -0.69684404],[ 0.62202741  0.70625757],-3.62666,"[[ 3.04919763 -1.27899728 -0.1676521   0.14823089]
 [-2.30634156  1.0300625   0.          0.        ]]","[-1.74945968  0.5188928   0.15220007 -1.58330886 -1.46247144  1.28323849
 -0.20224773  0.48634212 -0.11543588 -0.15834508  0.        ]",-0.0558144240172
35,[ 0.04374023 -0.84295666],[-0.88446563 -0.69684404],[ 0.34550936 -0.64051718],-3.56975,"[[ 3.02821818 -1.2305484  -0.1676521   0.14823089]
 [ 0.20002409  3.80556918  0.          0.        ]]","[-1.74647409  0.57337681  0.18491002 -1.54675422 -1.46247035  1.28323768
  0.10105307  0.93270318 -0.14364388 -0.14112791  0.        ]",-0.0527363458915
36,[-0.59587717 -0.60191023],[-0.88446563 -0.69684404],[-0.52169946 -1.3055645 ],-3.55183,"[[ 3.04590225 -1.18064269 -0.1676521   0.14823089]
 [ 1.56384583  1.19370665  0.          0.        ]]","[-1.74902776  0.62852884  0.15734253 -1.50348574 -1.46246926  1.28323688
  0.26609211  0.51265906 -0.21962448 -0.18478595  0.        ]",-0.0492500661328
37,[-0.34555826  0.23168653],[-0.88446563 -0.69684404],[-0.738904   0.3130049],-3.62638,"[[ 3.05616677 -1.19672812 -0.1676521   0.14823089]
 [-0.53043071 -2.78898059  0.          0.        ]]","[-1.75031161  0.61086799  0.14131925 -1.51804641 -1.46246817  1.28323607
  0.01265898 -0.12784326 -0.21428202 -0.19476603  0.        ]",-0.0502015118312
38,[ 0.61864203  0.24403584],[-0.88446563 -0.69684404],[ 0.1460955   0.42710002],-3.62146,"[[ 3.01632398 -1.23951137 -0.1676521   0.14823089]
 [-3.44415049 -1.49365954  0.          0.        ]]","[-1.74450824  0.5633628   0.20342095 -1.55392053 -1.46246708  1.28323526
 -0.33993683  0.08047244 -0.11911775 -0.12128403  0.        ]",-0.0538278710362
39,[ 0.72617298 -0.05334085],[-0.88446563 -0.69684404],[ 0.60964193  0.79037777],-3.67093,"[[ 2.95392055 -1.25212123 -0.1676521   0.14823089]
 [-2.79833189  0.22693692  0.          0.        ]]","[-1.73104145  0.54922274  0.30002532 -1.56369415 -1.46246599  1.28323446
 -0.26178476  0.35718164 -0.02522778 -0.03162812  0.        ]",-0.0587392158539
40,[ 0.27980813 -0.83107954],[-0.88446563 -0.69684404],[ 0.06257554 -0.79460481],-3.61934,"[[ 2.92270607 -1.21623337 -0.1676521   0.14823089]
 [-0.33134638  3.35142964  0.          0.        ]]","[-1.72231312  0.58930247  0.3479434  -1.53491567 -1.4624649   1.28323365
  0.03675092  0.85966771 -0.02396712  0.00388135  0.        ]",-0.057879516398
41,[ 0.0223777  -0.38087401],[-0.88446563 -0.69684404],[ 0.15925154 -0.96870934],-3.59983,"[[ 2.91863715 -1.18143907 -0.1676521   0.14823089]
 [-0.07638818  0.13870731  0.          0.        ]]","[-1.72107671  0.62765627  0.35416618 -1.50421432 -1.46246381  1.28323284
  0.067604    0.34299192 -0.05753663  0.0025392   0.        ]",-0.0548213891643
42,[-0.3648454   0.26747024],[-0.88446563 -0.69684404],[-0.77398777 -0.52759526],-3.63371,"[[ 2.92345673 -1.21717881 -0.1676521   0.14823089]
 [ 0.55622546 -3.69988654  0.          0.        ]]","[-1.72253523  0.58825275  0.34679457 -1.53570916 -1.46246272  1.28323203
  0.14415806 -0.2743376  -0.02395909  0.00302996  0.        ]",-0.0579020013294
43,[ 0.49402291  0.97665828],[-0.88446563 -0.69684404],[ 0.37070225 -0.04521454],-3.72228,"[[ 2.90374566 -1.31139434 -0.1676521   0.14823089]
 [-2.51716104 -5.71495946  0.          0.        ]]","[-1.71636389  0.48200455  0.37689086 -1.60470058 -1.46246163  1.28323123
 -0.22775984 -0.59840514  0.10935365  0.03748827  0.        ]",-0.0696617884533
44,[ 0.24565226  1.11469984],[-0.88446563 -0.69684404],[ 0.22187282  1.39065179],-3.95686,"[[ 2.86861826 -1.42635776 -0.1676521   0.14823089]
 [-1.00060659 -5.78115769  0.          0.        ]]","[-1.70407253  0.34880771  0.43016275 -1.66064447 -1.46246054  1.28323042
 -0.04423785 -0.60905106  0.28834809  0.06740215  0.        ]",-0.086319020698
45,[ 0.26821661  0.55890638],[-0.88446563 -0.69684404],[ 0.80613089  0.87516067],-4.01986,"[[ 2.85760524 -1.50110645 -0.1676521   0.14823089]
 [-0.10363508 -1.70728679  0.          0.        ]]","[-1.69987835  0.26088592  0.44676002 -1.68003106 -1.46245945  1.28322961
  0.06430688  0.04611654  0.38728926  0.06086368  0.        ]",-0.0959010339832
46,[-0.28225288 -0.36552227],[-0.88446563 -0.69684404],[-0.41130879  0.04814196],-3.89705,"[[ 2.88755529 -1.5001507  -0.1676521   0.14823089]
 [ 3.08800273  1.79121162  0.          0.        ]]","[-1.71090016  0.262014    0.40150438 -1.67986685 -1.46245836  1.28322881
  0.45053485  0.6087516   0.34473627  0.03455765  0.        ]",-0.0921448803841
47,[-0.01646651 -0.2058932 ],[-0.88446563 -0.69684404],[ 0.3713106   0.17906378],-3.80729,"[[ 2.93236988 -1.4627662  -0.1676521   0.14823089]
 [ 1.39908994  1.94671597  0.          0.        ]]","[-1.72514477  0.3060713   0.33314069 -1.671768   -1.46245727  1.283228
  0.24615517  0.6337599   0.24183615 -0.0020352   0.        ]",-0.0829266917996
48,[-0.44354779 -0.55194438],[-0.88446563 -0.69684404],[-0.3877739   0.25609128],-3.72385,"[[ 2.97481515 -1.41710746 -0.1676521   0.14823089]
 [ 2.84062122  2.61692663  0.          0.        ]]","[-1.73612826  0.35963173  0.2677863  -1.65730316 -1.46245618  1.28322719
  0.42059844  0.74154423  0.13395768 -0.04497128  0.        ]",-0.073727481199
49,[-0.11013483 -0.66186589],[-0.88446563 -0.69684404],[ 0.26509907 -0.26922969],-3.64093,"[[ 3.0156642  -1.35511123 -0.1676521   0.14823089]
 [ 1.2495893   3.57948646  0.          0.        ]]","[-1.74437583  0.43173147  0.20444564 -1.62966554 -1.46245509  1.28322639
  0.22806351  0.89634463  0.01130533 -0.09812998  0.        ]",-0.0641406314908
