timestep,avg_action_dist,logstd_action_dist,actions,rewards,human_obs,obs,original_rewards
13,[-0.34471273 -1.03405309],[-0.15872642 -0.20151047],[ 0.67210836  0.63706158],-3.73538,"[[ -3.07804054  -3.06254787  -0.14957999  -0.16422551]
 [-16.73285395   2.11381109   0.           0.        ]]","[ -1.60283020e+00  -6.87225790e-01   1.20643065e-03   4.76408792e-01
  -1.30111361e+00  -1.40811551e+00  -7.34862220e-01   6.50639603e-01
   9.57274053e-01   1.43390885e+00   0.00000000e+00]",-0.235113602854
14,[-0.48408955 -1.1175971 ],[-0.15872642 -0.20151047],[-0.54069278  0.23391964],-3.6562,"[[ -3.38267315  -2.99538009  -0.14957999  -0.16422551]
 [-13.74037452   4.59470203   0.           0.        ]]","[-1.56577286 -0.6773958   0.45639432  0.28982786 -1.30110505 -1.40810524
 -0.50903313  1.00343616  0.9814378   1.46584454  0.        ]",-0.240430255759
15,[-0.51549935 -1.14855838],[-0.15872642 -0.20151047],[ 0.18396214 -1.6980501 ],-3.28383,"[[ -3.67622909  -2.8951048   -0.14957999  -0.16422551]
 [-15.60897679   5.43006776   0.           0.        ]]","[-1.41342231 -0.65193188  0.86416576  0.01495406 -1.30109649 -1.40809498
 -0.65004523  1.12222529  1.03268005  1.51356324  0.        ]",-0.249773461993
16,[-0.52117783 -1.13928771],[-0.15872642 -0.20151047],[ 1.30329737 -0.62413204],-3.62566,"[[ -3.97800084  -2.82730676  -0.14957999  -0.16422551]
 [-14.57166988   1.36329295   0.           0.        ]]","[-1.15133209 -0.62750533  1.214612   -0.16717597 -1.30108792 -1.40808471
 -0.57176274  0.54389777  1.09771922  1.51105122  0.        ]",-0.255653070132
17,[-0.62256116 -1.18040907],[-0.15872642 -0.20151047],[ 0.73262215 -0.25256179],-3.63815,"[[ -4.22681655  -2.82510327  -0.14957999  -0.16422551]
 [-10.32406967  -1.13464394   0.           0.        ]]","[-0.87120862 -0.62661324  1.4286975  -0.17303276 -1.30107936 -1.40807445
 -0.25121528  0.18867137  1.12738013  1.45442631  0.        ]",-0.253296211242
18,[-0.70399386 -1.21647012],[-0.15872642 -0.20151047],[-1.21201817  0.00256849],-3.61043,"[[-4.40214527 -2.85760225 -0.14957999 -0.16422551]
 [-7.21914898 -2.11200964  0.          0.        ]]","[-0.64891547 -0.63912554  1.5308652  -0.08623143 -1.3010708  -1.40806418
 -0.01690066  0.04968197  1.11760139  1.39410151  0.        ]",-0.246895550486
19,[-0.62750077 -1.17929339],[-0.15872642 -0.20151047],[-1.94907028 -2.02006068],-3.01639,"[[ -4.58481919  -2.89932148  -0.14957999  -0.16422551]
 [-11.0355293   -2.06007654   0.           0.        ]]","[-0.40370507 -0.65325167  1.59050897  0.02639611 -1.30106223 -1.40805392
 -0.30490583  0.05706715  1.08826737  1.33704583  0.        ]",-0.238887670933
20,[-0.45827347 -1.07151449],[-0.15872642 -0.20151047],[ 0.55611996 -1.94119218],-2.80914,"[[ -4.84306492  -2.97984171  -0.14957999  -0.16422551]
 [-14.77660041  -5.97888298   0.           0.        ]]","[-0.04907102 -0.67427957  1.58989295  0.24690024 -1.30105367 -1.40804365
 -0.58722725 -0.5002199   1.01098168  1.28023652  0.        ]",-0.226065556501
21,[-0.67803872 -1.2023294 ],[-0.15872642 -0.20151047],[ 0.20414809 -1.204831  ],-2.94856,"[[ -5.11356833  -3.0395288   -0.14957999  -0.16422551]
 [-12.28204618  -0.4178836    0.           0.        ]]","[ 0.30924188 -0.68449747  1.4831518   0.41231615 -1.30104511 -1.40803339
 -0.39897201  0.29060357  0.93726223  1.26364418  0.        ]",-0.217240029179
22,[-0.74115533 -1.23111451],[-0.15872642 -0.20151047],[ 0.46082963 -1.06098823],-3.00145,"[[ -5.34865931  -3.0331699   -0.14957999  -0.16422551]
 [-11.23057164   0.65037934   0.           0.        ]]","[ 0.58974351 -0.68362523  1.30802896  0.39463324 -1.30103655 -1.40802313
 -0.31962037  0.44251924  0.91976804  1.25144825  0.        ]",-0.214411277247
23,[-0.79059762 -1.246575  ],[-0.15872642 -0.20151047],[-0.92398815 -2.34696102],-2.73446,"[[-5.55273362 -3.02066763 -0.14957999 -0.16422551]
 [-9.18368466  0.53549437  0.          0.        ]]","[ 0.79722898 -0.68176009  1.10154413  0.35990423 -1.30102799 -1.40801286
 -0.16514885  0.42618026  0.90546025  1.24033468  0.        ]",-0.211994794943
24,[-0.71709388 -1.19780588],[-0.15872642 -0.20151047],[-0.79610845 -2.13672649],-2.79055,"[[ -5.77128858  -3.01232278  -0.14957999  -0.16422551]
 [-12.66022462   0.30623308   0.           0.        ]]","[ 0.97203587 -0.68040193  0.83442896  0.33675248 -1.30101942 -1.4080026
 -0.42751004  0.39357593  0.88381708  1.23420827  0.        ]",-0.209321068909
25,[-0.64067036 -1.14578438],[-0.15872642 -0.20151047],[ 0.02439662 -0.47698712],-3.23709,"[[ -6.05360377  -3.0078711   -0.14957999  -0.16422551]
 [-15.56162517   0.15298004   0.           0.        ]]","[ 1.11241553 -0.67963948  0.43948227  0.32441163 -1.30101086 -1.40799234
 -0.64646688  0.37178075  0.85117997  1.23784694  0.        ]",-0.206511692005
26,[-0.6083914  -1.11559999],[-0.15872642 -0.20151047],[-0.91897631 -0.36958662],-3.30661,"[[ -6.36077619  -3.00516844  -0.14957999  -0.16422551]
 [-15.15696641   0.10950658   0.           0.        ]]","[ 1.14439804 -0.67916316 -0.01994973  0.31692259 -1.3010023  -1.40798207
 -0.61592651  0.36559735  0.81711056  1.25403782  0.        ]",-0.204826925408
27,[-0.48153383 -1.03912818],[-0.15872642 -0.20151047],[ 0.1056077  -1.12065696],-3.17053,"[[ -6.69741117  -3.00338723  -0.14957999  -0.16422551]
 [-18.49540574   0.0677869    0.           0.        ]]","[ 1.03207421 -0.67884326 -0.50932703  0.31198811 -1.30099374 -1.40797181
 -0.86786448  0.35966337  0.78658216  1.28423061  0.        ]",-0.20495087754
28,[-0.43724871 -1.01124549],[-0.15872642 -0.20151047],[ 0.07523625 -0.7116132 ],-3.34601,"[[ -7.05945044e+00  -3.00305265e+00  -1.49579994e-01  -1.64225513e-01]
 [ -1.77111340e+01  -1.11076903e-02   0.00000000e+00   0.00000000e+00]]","[ 0.75404956 -0.67878074 -0.95829763  0.31106068 -1.30098518 -1.40796155
 -0.80867461  0.34844273  0.76661481  1.32779206  0.        ]",-0.207504896606
29,[-0.39195299 -0.99133897],[-0.15872642 -0.20151047],[ 0.24291947 -1.17946557],-3.2726,"[[ -7.40716650e+00  -3.00307919e+00  -1.49579994e-01  -1.64225513e-01]
 [ -1.70626338e+01   3.77399823e-03   0.00000000e+00   0.00000000e+00]]","[ 0.36648452 -0.67878309 -1.26129572  0.31113337 -1.30097662 -1.40795129
 -0.75973131  0.35055811  0.76272082  1.37430055  0.        ]",-0.211886201113
30,[-0.35788023 -0.98241568],[-0.15872642 -0.20151047],[-0.95022409 -2.82341078],-2.87785,"[[ -7.7353802   -3.00329547  -0.14957999  -0.16422551]
 [-15.7630669   -0.01684982   0.           0.        ]]","[-0.06560425 -0.67881952 -1.39854688  0.31173149 -1.30096805 -1.40794102
 -0.66165445  0.34762421  0.77325428  1.41702561  0.        ]",-0.217167802235
31,[-0.25001043 -0.94434023],[-0.15872642 -0.20151047],[-0.71915467 -0.51438454],-3.5406,"[[ -8.08525811e+00  -3.00360560e+00  -1.49579994e-01  -1.64225513e-01]
 [ -1.92132265e+01  -1.29214157e-02   0.00000000e+00   0.00000000e+00]]","[-0.54419911 -0.6788727  -1.36902038  0.31258958 -1.30095949 -1.40793076
 -0.92202416  0.34818193  0.79837661  1.45596762  0.        ]",-0.223300659337
32,[-0.17134041 -0.92437029],[-0.15872642 -0.20151047],[-1.41937939 -2.30749384],-3.06334,"[[ -8.49427471  -3.00328966  -0.14957999  -0.16422551]
 [-21.68021224   0.02835523   0.           0.        ]]","[-1.05125065 -0.67881363 -1.11081813  0.31171374 -1.30095093 -1.4079205
 -1.10819469  0.354051    0.84116776  1.48694932  0.        ]",-0.230106242626
33,[-0.10012414 -0.90912277],[-0.15872642 -0.20151047],[ 0.42307484  0.40612523],-3.80836,"[[ -8.96329760e+00  -3.00326998e+00  -1.49579994e-01  -1.64225513e-01]
 [ -2.52103122e+01  -1.29560528e-02   0.00000000e+00   0.00000000e+00]]","[-1.46156093 -0.67880767 -0.57373462  0.31165838 -1.30094237 -1.40791024
 -1.37459169  0.34817506  0.90006114  1.49712714  0.        ]",-0.236221897586
34,[-0.19878502 -0.97178209],[-0.15872642 -0.20151047],[-0.41850431 -0.08135096],-3.5983,"[[ -9.44568903  -2.98738744  -0.14957999  -0.16422551]
 [-23.03606975   1.59584302   0.           0.        ]]","[-1.60529634 -0.67579121  0.12830203  0.26772183 -1.30093381 -1.40789998
 -1.2105008   0.5769652   0.95689788  1.49054967  0.        ]",-0.240623476971
35,[-0.209957   -0.98394293],[-0.15872642 -0.20151047],[-1.13674968 -0.52285881],-3.46646,"[[ -9.91845958  -2.95901608  -0.14957999  -0.16422551]
 [-24.23698237   1.24248955   0.           0.        ]]","[-1.44115576 -0.66959758  0.81042588  0.1895143  -1.30092525 -1.40788972
 -1.30112143  0.52671204  1.01246059  1.46763437  0.        ]",-0.243513151102
36,[-0.15152703 -0.95281893],[-0.15872642 -0.20151047],[-0.08251874 -0.44075849],-3.36881,"[[-10.43811056  -2.95518137  -0.14957999  -0.16422551]
 [-27.71653417  -0.85201116   0.           0.        ]]","[-0.95702973 -0.66867921  1.37473052  0.17897321 -1.30091669 -1.40787946
 -1.56369892  0.22884537  1.048384    1.39267093  0.        ]",-0.239935007896
37,[-0.2068734  -0.96654558],[-0.15872642 -0.20151047],[-0.36332731 -1.10635692],-3.03973,"[[-10.99021547  -2.98955676  -0.14957999  -0.16422551]
 [-27.49470591  -2.57979006   0.           0.        ]]","[-0.23588821 -0.67621492  1.60269257  0.27371546 -1.30090813 -1.4078692
 -1.54694548 -0.01686848  1.01279185  1.29658519  0.        ]",-0.227722826579
38,[-0.33986837 -1.02931738],[-0.15872642 -0.20151047],[-0.5584274  -1.06662174],-3.01879,"[[-11.54908141  -3.0212454   -0.14957999  -0.16422551]
 [-28.3888866   -0.42708763   0.           0.        ]]","[ 0.49538246 -0.68181448  1.37784981  0.36149844 -1.30089957 -1.40785894
 -1.61441175  0.28927536  0.93631138  1.25027244  0.        ]",-0.215953133022
39,[-0.36238933 -1.01895356],[-0.15872642 -0.20151047],[-0.11025811 -0.57347568],-3.18848,"[[-12.13340346  -3.01980226  -0.14957999  -0.16422551]
 [-30.03783013   0.31535954   0.           0.        ]]","[ 1.02149131 -0.68158509  0.7286163   0.35749164 -1.30089101 -1.40784868
 -1.7388338   0.39486092  0.87074774  1.24069275  0.        ]",-0.208673450116
40,[-0.32407659 -0.9742943 ],[-0.15872642 -0.20151047],[-0.88123072 -1.12914467],-3.12345,"[[-12.73257366  -3.01284782  -0.14957999  -0.16422551]
 [-29.87972      0.3213073    0.           0.        ]]","[ 1.12957906 -0.68045126 -0.15235269  0.33819697 -1.30088245 -1.40783842
 -1.72688512  0.39570566  0.80837348  1.26770745  0.        ]",-0.205348885563
41,[-0.1987952  -0.90313703],[-0.15872642 -0.20151047],[-0.3156569  -1.26824368],-3.1907,"[[-13.35923997  -3.00814632  -0.14957999  -0.16422551]
 [-32.77725497   0.16263208   0.           0.        ]]","[ 0.7379137  -0.67964857 -0.97598317  0.32516243 -1.3008739  -1.40782816
 -1.94552556  0.37313863  0.76853328  1.33323822  0.        ]",-0.208237910395
42,[-0.0787136  -0.85739219],[-0.15872642 -0.20151047],[-0.57377625 -1.57811491],-3.19599,"[[-14.02081413  -3.00585448  -0.14957999  -0.16422551]
 [-33.37815827   0.07624619   0.           0.        ]]","[-0.06865993 -0.67924569 -1.39893933  0.31881101 -1.30086534 -1.4078179
 -1.99084842  0.36085224  0.77531149  1.41772219  0.        ]",-0.21742928882
43,[ 0.02671605 -0.8351655 ],[-0.15872642 -0.20151047],[ 2.84401607 -0.51154074],-3.61351,"[[ -1.47045408e+01  -3.00480353e+00  -1.49579994e-01  -1.64225513e-01]
 [ -3.49891355e+01   3.41207943e-02   0.00000000e+00   0.00000000e+00]]","[-0.96859169 -0.67905737 -1.17316016  0.31589871 -1.30085678 -1.40780764
 -2.11239131  0.35486038  0.83370312  1.48219398  0.        ]",-0.228999612713
44,[ 0.001931  -0.8690176],[-0.15872642 -0.20151047],[-0.54484155  0.18852454],-3.70697,"[[-15.3576489   -3.00382193  -0.14957999  -0.16422551]
 [-30.33718262   0.05059719   0.           0.        ]]","[-1.52195386 -0.67888003 -0.42001665  0.31317889 -1.30084822 -1.40779738
 -1.76132078  0.3572026   0.91441259  1.49467577  0.        ]",-0.237252077377
45,[-0.01273902 -0.89344597],[-0.15872642 -0.20151047],[-0.95241609 -0.59497842],-3.41637,"[[-15.98001016  -2.99532529  -0.14957999  -0.16422551]
 [-31.89375079   0.79659673   0.           0.        ]]","[-1.55493295 -0.67731164  0.50144916  0.28965864 -1.30083966 -1.40778712
 -1.87876354  0.46329444  0.9843118   1.46260732  0.        ]",-0.240424710973
46,[ 0.02439884 -0.87031943],[-0.15872642 -0.20151047],[ 0.04099572 -0.20474209],-3.35399,"[[-16.64938589  -3.00318322  -0.14957999  -0.16422551]
 [-35.03335676  -1.11299838   0.           0.        ]]","[-1.03909772 -0.67876071  1.31417581  0.31140833 -1.3008311  -1.40777686
 -2.11565835  0.19171808  1.01881291  1.37561876  0.        ]",-0.235498414806
47,[-0.14046416 -0.94542027],[-0.15872642 -0.20151047],[-0.4013239   0.71986111],-3.49949,"[[-17.3414656   -3.01071353  -0.14957999  -0.16422551]
 [-34.17747184   0.0416381    0.           0.        ]]","[-0.14220512 -0.68007455  1.59974196  0.33227354 -1.30082254 -1.4077666
 -2.05104542  0.35592581  0.9908369   1.28652174  0.        ]",-0.22464234671
48,[-0.30708134 -1.0231123 ],[-0.15872642 -0.20151047],[-1.12680803 -1.58374748],-2.94016,"[[-18.03416744  -2.9812839   -0.14957999  -0.16422551]
 [-35.08965052   2.89185785   0.           0.        ]]","[ 0.71560138 -0.67451268  1.1930739   0.25085325 -1.30081399 -1.40775635
 -2.1198513   0.76127288  0.94112013  1.22267294  0.        ]",-0.213964381538
49,[-0.12788974 -0.88383031],[-0.15872642 -0.20151047],[-0.2084801  -0.37684796],-3.24187,"[[-18.76871648  -2.96374059  -0.14957999  -0.16422551]
 [-38.35440677  -1.12409505   0.           0.        ]]","[ 1.14407075 -0.67066629  0.21838566  0.20249693 -1.30080543 -1.40774609
 -2.36617432  0.1901346   0.84216386  1.20907782  0.        ]",-0.202993447356
