timestep,avg_action_dist,obs,actions,rewards,human_obs,logstd_action_dist,original_rewards
0,[-1.13714278 -3.04166842],"[ 1.01537133  1.39425742  0.0284054   0.79074903  0.0152362  -0.19397538
  0.0985334   0.32707482  1.47403136  0.5590902   0.        ]",[-1.80653538 -1.97549569],-4.81587,"[[ 0.02806787  0.0403503   0.00328809 -0.02383049]
 [-0.00460908  0.00274026  0.          0.        ]]",[-0.7851783  -0.55212504],-0.209222189719
1,[-0.82808977 -2.46118617],"[ 1.01581824  1.39520103 -0.0342496   0.68764814  0.01523619 -0.19397532
 -0.35915186 -0.2938165   1.47683072  0.41720775  0.        ]",[-0.71638845 -3.28287099],-4.7896,"[[ -1.16984572e-02   6.92154452e-04   3.28808737e-03  -2.38304897e-02]
 [ -3.95886214e+00  -3.95536843e+00   0.00000000e+00   0.00000000e+00]]",[-0.7851783  -0.55212504],-0.207809013029
2,[-0.01546371 -1.65141618],"[ 1.00626786  1.38721567 -0.20211825  0.38139388  0.01523619 -0.19397527
 -0.67793328 -0.90248708  1.43993076  0.02459268  0.        ]",[ 0.74308148 -1.3956322 ],-4.76689,"[[ -1.18508890e-01  -1.17346569e-01   3.28808737e-03  -2.38304897e-02]
 [ -6.71303183e+00  -7.83557274e+00   0.00000000e+00   0.00000000e+00]]",[-0.7851783  -0.55212504],-0.203427350984
3,[ 0.52316421 -1.32847238],"[ 0.98218946  1.33906145 -0.36265664 -0.11299023  0.01523618 -0.19397521
 -0.32217579 -1.49945604  1.30122336 -0.42772772  0.        ]",[ 0.71993813 -2.05294118],-4.72679,"[[ -2.21930549e-01  -3.12241065e-01   3.28808737e-03  -2.38304897e-02]
 [ -3.63940459e+00  -1.16411861e+01   0.00000000e+00   0.00000000e+00]]",[-0.7851783  -0.55212504],-0.196551837996
4,[ 0.63113117 -0.932073  ],"[ 0.96776634  1.20374195 -0.42914063 -0.74467575  0.01523618 -0.19397516
  0.01591763 -2.08458977  1.07430795 -0.77069436  0.        ]",[-0.1408028  -1.45156077],-4.67497,"[[ -2.65410721e-01  -5.82491011e-01   3.28808737e-03  -2.38304897e-02]
 [ -7.18389040e-01  -1.53713637e+01   0.00000000e+00   0.00000000e+00]]",[-0.7851783  -0.55212504],-0.186429985259
5,[ 1.0203476   0.22742799],"[ 0.96036113  0.93144805 -0.4591804  -1.3934132   0.01523618 -0.1939751
 -0.04689009 -2.65794059  0.73163938 -1.02095598  0.        ]",[ 1.64844066  0.86614013],-4.45514,"[[ -2.85221151e-01  -9.26590898e-01   3.28808737e-03  -2.38304897e-02]
 [ -1.26102698e+00  -1.90264480e+01   0.00000000e+00   0.00000000e+00]]",[-0.7851783  -0.55212504],-0.169577896497
6,[ 0.66332078 -0.03822574],"[ 0.96590727  0.57934634 -0.43689572 -1.79702624  0.01523617 -0.19397505
  0.41374376 -2.06103671  0.38759984 -1.08290973  0.        ]",[ 0.40094531  0.18438946],-4.13165,"[[ -2.70514628e-01  -1.26894174e+00   3.28808737e-03  -2.38304897e-02]
 [  2.71869637e+00  -1.52212660e+01   0.00000000e+00   0.00000000e+00]]",[-0.7851783  -0.55212504],-0.148487690578
7,[ 0.48745885  0.14531657],"[ 0.98829114  0.24321516 -0.33005312 -1.91451994  0.01523617 -0.19397499
  0.59108659 -1.8992756   0.16107656 -0.98494615  0.        ]",[ 0.59070851  0.08384232],-3.85596,"[[ -2.00768713e-01  -1.56302098e+00   3.28808737e-03  -2.38304897e-02]
 [  4.25088067e+00  -1.41900699e+01   0.00000000e+00   0.00000000e+00]]",[-0.7851783  -0.55212504],-0.127468218383
8,[ 0.05083796  0.03724757],"[  1.00994874e+00  -7.53542756e-02  -1.62370221e-01  -1.82046844e+00
   1.52361631e-02  -1.93974934e-01   8.51920514e-01  -1.80315931e+00
  -9.33863450e-04  -8.08810739e-01   0.00000000e+00]",[ 0.09025279  0.21275499],-3.65967,"[[ -9.31418781e-02  -1.84067518e+00   3.28808737e-03  -2.38304897e-02]
 [  6.50440098e+00  -1.35773509e+01   0.00000000e+00   0.00000000e+00]]",[-0.7851783  -0.55212504],-0.10521836753
9,[-0.06692712  0.2190859 ],"[ 1.01484971 -0.3530167   0.04599754 -1.55747017  0.01523616 -0.19397488
  0.87835946 -1.62882116 -0.12402552 -0.59598899  0.        ]",[-0.34150541  0.7006203 ],-3.45509,"[[  3.92377515e-02  -2.10107137e+00   3.28808737e-03  -2.38304897e-02]
 [  6.73282824e+00  -1.24659711e+01   0.00000000e+00   0.00000000e+00]]",[-0.7851783  -0.55212504],-0.0824583389542
10,[ 0.08183177  0.62212956],"[ 0.99856553 -0.55659111  0.23366137 -1.21813734  0.01523615 -0.19397482
  0.70644972 -1.15490753 -0.22823373 -0.40020114  0.        ]",[ 0.22009065  0.81489764],-3.34995,"[[  1.58992455e-01  -2.32007832e+00   3.28808737e-03  -2.38304897e-02]
 [  5.24758901e+00  -9.44481681e+00   0.00000000e+00   0.00000000e+00]]",[-0.7851783  -0.55212504],-0.0620195348422
11,[-0.26780835  0.41738126],"[ 0.96548864 -0.67808933  0.40698047 -0.92259803  0.01523615 -0.19397477
  0.79528061 -0.61941314 -0.28941643 -0.24772664  0.        ]",[ 0.19590754  1.10515426],-3.22528,"[[  2.71644227e-01  -2.47472363e+00   3.28808737e-03  -2.38304897e-02]
 [  6.01506070e+00  -6.03108687e+00   0.00000000e+00   0.00000000e+00]]",[-0.7851783  -0.55212504],-0.0472803014259
12,[-0.87143624 -0.07141718],"[ 0.90815243 -0.7323633   0.5956776  -0.75482178  0.01523615 -0.19397471
  0.87128215  0.02045349 -0.2885426  -0.14711366  0.        ]",[-0.42222923 -0.08066488],-3.01351,"[[  3.98533616e-01  -2.55441850e+00   3.28808737e-03  -2.38304897e-02]
 [  6.67169171e+00  -1.95199189e+00   0.00000000e+00   0.00000000e+00]]",[-0.7851783  -0.55212504],-0.0404435249601
13,[-0.67206925  0.11158219],"[ 0.83832782 -0.75843091  0.7587422  -0.66297214  0.01523614 -0.19397466
  0.66251827 -0.02357799 -0.27054804 -0.07858159  0.        ]",[-0.75471301  0.50604673],-2.97407,"[[  5.13870943e-01  -2.59627456e+00   3.28808737e-03  -2.38304897e-02]
 [  4.86804549e+00  -2.23268881e+00   0.00000000e+00   0.00000000e+00]]",[-0.7851783  -0.55212504],-0.0377144230728
