timestep,avg_action_dist,obs,actions,rewards,human_obs,logstd_action_dist,original_rewards
0,[ 1.42659402 -0.27662438],"[ 1.02318009  1.49505324 -0.11660133  0.59600496  0.84045943  0.44107469
  0.13271994  0.33948377  0.52079989 -0.46160814  0.        ]",[ 0.98860371 -1.25698973],-3.04923,"[[-0.04242723 -0.00914908  0.09886598  0.04947422]
 [ 0.00426141 -0.00427056  0.          0.        ]]",[-0.54377049 -0.36817777],-0.125797753501
1,[ 0.87781668 -0.2411862 ],"[ 1.02438355  1.49371926 -0.05359974  0.47733449  0.84045893  0.4410745
  0.54673071 -0.25950829  0.52160672 -0.42209712  0.        ]",[ 1.19125919 -1.57180581],-3.03601,"[[ -3.08922387e-03  -4.89767541e-02   9.88659790e-02   4.94742196e-02]
 [  3.91650858e+00  -3.96528969e+00   0.00000000e+00   0.00000000e+00]]",[-0.54377049 -0.36817777],-0.124092103417
2,[ 0.16423273 -0.29156822],"[ 1.01563114  1.4790365   0.13385896  0.12705489  0.84045842  0.44107432
  0.95732215 -0.84663617  0.5154999  -0.30397594  0.        ]",[-0.34274663 -1.13868653],-3.00684,"[[ 0.11416949 -0.16723773  0.09886598  0.04947422]
 [ 7.79644727 -7.8478548   0.          0.        ]]",[-0.54377049 -0.36817777],-0.118748336832
3,[ 0.58109134  0.35608482],"[ 0.98089954  1.4203401   0.35540391 -0.43344312  0.84045791  0.44107413
  0.79767402 -1.42182015  0.4870151  -0.2236994   0.        ]",[ 0.403655   -0.30089435],-2.98481,"[[  0.25496232  -0.36235746   0.09886598   0.04947422]
 [  6.28783773 -11.65144345   0.           0.        ]]",[-0.54377049 -0.36817777],-0.113160543508
4,[ 0.3956984   0.48430455],"[ 0.92053961  1.29073492  0.56857104 -1.0723039   0.84045741  0.44107394
  0.95354337 -1.56716896  0.42876594 -0.20115366  0.        ]",[ 0.94159978 -0.17694628],-2.93542,"[[  0.39549704  -0.60503035   0.09886598   0.04947422]
 [  7.76074946 -12.61261951   0.           0.        ]]",[-0.54377049 -0.36817777],-0.106523059057
5,[-0.501791    0.25974953],"[ 0.79953047  1.09338442  0.83807824 -1.63941621  0.8404569   0.44107376
  1.33156165 -1.63549539  0.32890438 -0.10125523  0.        ]",[-0.3768538   1.57827537],-2.79075,"[[  0.58655143  -0.86181696   0.09886598   0.04947422]
 [ 11.33288978 -13.06446322   0.           0.        ]]",[-0.54377049 -0.36817777],-0.0934210461291
6,[-0.96021724  0.00772527],"[ 0.62023528  0.88568645  1.09611398 -2.00696302  0.8404564   0.44107357
  1.14995392 -0.99747118  0.20216261  0.05264926  0.        ]",[-0.98079864  0.12907943],-2.66543,"[[ 0.79599094 -1.08077406  0.09886598  0.04947422]
 [ 9.61677471 -8.84533291  0.          0.        ]]",[-0.54377049 -0.36817777],-0.0771779902494
7,[-0.46589476  0.45323491],"[ 0.46439004  0.70601911  1.25213786 -2.2064161   0.84045589  0.44107339
  0.71912609 -0.89350642  0.08885306  0.13206019  0.        ]",[-0.35174786  1.91477685],-2.63413,"[[ 0.94748013 -1.25078219  0.09886598  0.04947422]
 [ 5.54561879 -8.15783717  0.          0.        ]]",[-0.54377049 -0.36817777],-0.0644952191876
8,[-0.63526958 -0.05230978],"[ 0.35626388  0.57055957  1.33565492 -2.29938855  0.84045538  0.4410732
  0.56012589 -0.27024189  0.0057828   0.15748954  0.        ]",[-0.35233975 -1.60473682],-2.38952,"[[ 1.04331754 -1.3725861   0.09886598  0.04947422]
 [ 4.04312999 -4.03630626  0.          0.        ]]",[-0.54377049 -0.36817777],-0.0555761767152
9,[ 0.04508545  0.95775092],"[ 0.27803021  0.43421479  1.38588009 -2.34855549  0.84045488  0.44107302
  0.40418937 -0.85688014 -0.06744155  0.13319528  0.        ]",[-0.58635797  0.95807179],-2.45348,"[[ 1.10939627 -1.49223468  0.09886598  0.04947422]
 [ 2.56959115 -7.91563731  0.          0.        ]]",[-0.54377049 -0.36817777],-0.0477024001314
