timestep,avg_action_dist,logstd_action_dist,actions,rewards,human_obs,obs,original_rewards
0,[-1.2883476  -3.70892096],[-0.89791828 -0.70894116],[-1.27562314 -2.15102478],-7.1913,"[[ 0.07740366 -0.03906329 -0.12240809  0.01225634]
 [ 0.00317296  0.00450053  0.          0.        ]]","[ 1.0111287   1.36569757  0.12398649  0.64650294 -1.06691434  0.10985795
  0.07286423  0.32073803  2.82883754  0.18754538  0.        ]",-0.332027980707
1,[-1.38257813 -3.38530898],[-0.89791828 -0.70894116],[-1.67209962 -3.63807838],-7.07895,"[[ 0.03779139 -0.07868657 -0.12240809  0.01225634]
 [-3.951242   -3.953642    0.          0.        ]]","[ 1.01427854  1.36293132  0.06191151  0.55109067 -1.0669138   0.10985792
 -0.41081176 -0.31433539  2.83106396  0.03839164  0.        ]",-0.332497872413
2,[-1.15579247 -2.97364426],[-0.89791828 -0.70894116],[-0.75458071 -3.05080623],-7.1508,"[[-0.08012529 -0.19668667 -0.12240809  0.01225634]
 [-7.8275538  -7.83343724  0.          0.        ]]","[ 1.01083186  1.34373067 -0.12304185  0.26929427 -1.06691326  0.1098579
 -0.88493456 -0.93683799  2.78636265 -0.40151883  0.        ]",-0.331739026404
3,[-0.92032415 -2.40374708],[-0.89791828 -0.70894116],[-1.21004848 -3.10552143],-7.23174,"[[ -0.26506127  -0.39151551  -0.12240809   0.01225634]
 [-10.65672765 -11.63675797   0.           0.        ]]","[ 0.9670129   1.27684462 -0.40862819 -0.17980402 -1.06691273  0.10985787
 -1.23097848 -1.54706964  2.56150622 -1.05262873  0.        ]",-0.323751820526
4,[-0.2762458  -0.65463597],[-0.89791828 -0.70894116],[-0.81309127 -0.6595109 ],-7.29978,"[[ -5.15769268e-01  -6.61650405e-01  -1.22408094e-01   1.22563364e-02]
 [ -1.44018579e+01  -1.53642700e+01   0.00000000e+00   0.00000000e+00]]","[ 0.83553327  1.11629306 -0.77161506 -0.7414644  -1.06691219  0.10985785
 -1.68905487 -2.1451362   2.00095485 -1.73083222  0.        ]",-0.299852220365
5,[ 0.90687555  1.70690346],[-0.89791828 -0.70894116],[ 1.5745906   1.99289089],-6.63274,"[[ -8.33239318e-01  -9.92067959e-01  -1.22408094e-01   1.22563364e-02]
 [ -1.73357128e+01  -1.76697400e+01   0.00000000e+00   0.00000000e+00]]","[ 0.5627567   0.82921685 -1.15920564 -1.27878136 -1.06691165  0.10985782
 -2.04790066 -2.51503808  1.07902442 -2.07891764  0.        ]",-0.251744021399
6,[ 1.16160178  1.82467055],[-0.89791828 -0.70894116],[ 1.76642383  2.11783038],-5.54947,"[[ -1.13685421e+00  -1.30222687e+00  -1.22408094e-01   1.22563364e-02]
 [ -1.30397505e+01  -1.33605297e+01   0.00000000e+00   0.00000000e+00]]","[ 0.21454451  0.49518284 -1.42167296 -1.58512681 -1.06691111  0.10985779
 -1.52244827 -1.82363634  0.24077561 -1.85908091  0.        ]",-0.191771996498
7,[ 0.72118104  1.47751689],[-0.89791828 -0.70894116],[ 0.81137485  1.64859336],-4.80774,"[[-1.35538299 -1.52705887 -0.12240809  0.01225634]
 [-8.8268618  -9.13677299  0.          0.        ]]","[-0.07103664  0.23229342 -1.53088504 -1.66929639 -1.06691057  0.10985777
 -1.00715771 -1.14594698 -0.20207599 -1.4358596   0.        ]",-0.143118059519
8,[ 0.11345553  0.61130267],[-0.89791828 -0.70894116],[ 0.55098345  1.00287882],-4.32591,"[[-1.49796467 -1.66825473 -0.12240809  0.01225634]
 [-5.44240131 -4.99662733  0.          0.        ]]","[-0.26582348  0.06501067 -1.56300255 -1.66015469 -1.06691004  0.10985774
 -0.59319479 -0.48167329 -0.38457109 -1.09602326  0.        ]",-0.111043701442
9,[-0.30640566 -0.40485016],[-0.89791828 -0.70894116],[-0.28753298 -0.68379568],-4.12309,"[[-1.58386065 -1.72746929 -0.12240809  0.01225634]
 [-3.15474409 -0.93836163  0.          0.        ]]","[-0.38440995 -0.00465138 -1.56702886 -1.6420541  -1.0669095   0.10985771
 -0.31338499  0.16946295 -0.45695293 -0.9120845   0.        ]",-0.0945180189855
