timestep,avg_action_dist,logstd_action_dist,actions,rewards,human_obs,obs,original_rewards
10,[ 0.7247721  -0.13276342],[-0.40017155 -0.26585805],[ 0.92601472 -0.09277977],-2.41297,"[[  0.92773823  -1.2455435    0.06731196   0.08231619]
 [  7.24675121 -12.44466408   0.           0.        ]]","[ 0.56636171  0.95233508  1.17469398 -2.44416489  0.57523869  0.72062363
  0.86409487 -1.4584974   0.44918143 -0.23428637  0.        ]",-0.103833962581
11,[ 0.10323697 -0.40224171],[-0.40017155 -0.26585805],[ 1.39299219 -1.06931605],-1.90687,"[[  1.10800336  -1.4956556    0.06731196   0.08231619]
 [ 10.76815844 -12.56605929   0.           0.        ]]","[ 0.36362303  0.65149467  1.32497348 -2.60573713  0.5752383   0.72062307
  1.1911797  -1.4763437   0.29438362 -0.21387978  0.        ]",-0.0863296729579
12,[-0.71815348 -0.65916419],[-0.40017155 -0.26585805],[-0.16465945 -1.76360387],-1.62518,"[[  1.36094904  -1.78420854   0.06731196   0.08231619]
 [ 14.51403635 -16.27676066   0.           0.        ]]","[ 0.04847317  0.29849486  1.45730697 -2.54102617  0.57523791  0.72062251
  1.53911328 -2.0219211   0.07598083 -0.17094817  0.        ]",-0.0614611114719
13,[-0.78890365 -0.38502192],[-0.40017155 -0.26585805],[-0.92857393 -0.51026943],-1.82451,"[[  1.64182012  -2.14622915   0.06731196   0.08231619]
 [ 13.57606771 -19.91322982   0.           0.        ]]","[-0.32111578 -0.11053881  1.48816742 -2.09037082  0.57523753  0.72062196
  1.45198775 -2.55657877 -0.19894684 -0.22576835  0.        ]",-0.0419024937409
14,[-0.33286428  0.14435807],[-0.40017155 -0.26585805],[-1.07757451  0.56929008],-2.34882,"[[  1.87376667  -2.56080388   0.06731196   0.08231619]
 [  9.63152021 -21.53894258   0.           0.        ]]","[-0.62204432 -0.4696496   1.41977593 -1.14490766  0.57523714  0.7206214
  1.08559735 -2.79559296 -0.49175063 -0.41561779  0.        ]",-0.0579155359292
15,[-0.00357762  0.442283  ],[-0.40017155 -0.26585805],[-0.62178028  0.70789196],-2.7464,"[[  2.02475999  -2.96468724   0.06731196   0.08231619]
 [  5.48161112 -18.85838269   0.           0.        ]]","[-0.80754939 -0.65221563  1.33117512  0.06902769  0.57523675  0.72062084
  0.70013266 -2.40146637 -0.78613214 -0.63930549  0.        ]",-0.0935264100004
16,[ 0.54575086 -0.34685892],[-0.40017155 -0.26585805],[-0.54984254 -1.29040595],-2.9529,"[[ 2.10861232 -3.13278762  0.06731196  0.08231619]
 [ 2.91208227 -0.54777495  0.          0.        ]]","[-0.90512262 -0.67137248  1.26777207  0.61355417  0.57523636  0.72062029
  0.46146172  0.2907056  -0.92307166 -0.72673563  0.        ]",-0.11013426581
17,[ 0.7512098  -0.43222678],[-0.40017155 -0.26585805],[ 0.33955082 -0.2070759 ],-2.88843,"[[ 2.14443493 -3.10265054  0.06731196  0.08231619]
 [ 0.67756939  2.35897983  0.          0.        ]]","[-0.94539288 -0.67048676  1.23773188  0.51542466  0.57523597  0.72061973
  0.25390879  0.7180796  -0.89144223 -0.70444368  0.        ]",-0.106047403202
18,[ 0.51040137 -0.47206342],[-0.40017155 -0.26585805],[ 1.29962631 -1.63049646],-2.92597,"[[ 2.17134022 -3.05835976  0.06731196  0.08231619]
 [ 2.00851546  1.87422501  0.          0.        ]]","[-0.97503518 -0.66715924  1.21404054  0.3714437   0.57523558  0.72061918
  0.37753359  0.64680655 -0.85571436 -0.67415393  0.        ]",-0.100989612361
19,[-0.1709128  -0.69593728],[-0.40017155 -0.26585805],[ 0.35130727  0.08518936],-2.78941,"[[ 2.25083605 -3.03020774  0.06731196  0.08231619]
 [ 5.92800701  0.99892213  0.          0.        ]]","[-1.05937722 -0.66379318  1.13856661  0.28018505  0.57523519  0.72061862
  0.74159542  0.51811205 -0.83485097 -0.64471661  0.        ]",-0.0969540345954
20,[-0.45877174 -0.89619005],[-0.40017155 -0.26585805],[-0.97284175 -1.25055251],-2.74002,"[[ 2.38217444 -3.00704256  0.06731196  0.08231619]
 [ 7.20158687  1.31653909  0.          0.        ]]","[-1.18696758 -0.66029633  0.99701968  0.20530389  0.5752348   0.72061806
  0.85989129  0.56481033 -0.82349334 -0.60791964  0.        ]",-0.092831801674
21,[ 0.10769062 -0.67286968],[-0.40017155 -0.26585805],[ 0.4202903  -0.00683409],-2.72945,"[[ 2.48612881 -3.00225273  0.06731196  0.08231619]
 [ 3.20716993 -0.69372202  0.          0.        ]]","[-1.27633258 -0.65949121  0.87148845  0.18984867  0.57523441  0.72061751
  0.48886899  0.26924499 -0.82819722 -0.59223546  0.        ]",-0.0916924856149
22,[-0.16399561 -0.8756876 ],[-0.40017155 -0.26585805],[-0.64340683 -0.98858869],-2.71197,"[[ 2.56633157 -3.00674708  0.06731196  0.08231619]
 [ 4.80776316  0.03971952  0.          0.        ]]","[-1.33758381 -0.66024654  0.76741533  0.20434996  0.57523402  0.72061695
  0.63753992  0.37708145 -0.83303306 -0.58088455  0.        ]",-0.0909759880749
23,[ 0.15332903 -0.84066784],[-0.40017155 -0.26585805],[ 0.63375505 -1.01093217],-2.74275,"[[ 2.63597267 -3.00571524  0.06731196  0.08231619]
 [ 2.16515251  0.05124275  0.          0.        ]]","[-1.38499096 -0.66007471  0.67251276  0.20101974  0.57523364  0.72061639
  0.39208025  0.37877547 -0.83738201 -0.56995499  0.        ]",-0.0902797175453
24,[-0.26643327 -1.0414151 ],[-0.40017155 -0.26585805],[-0.16163272 -1.86629722],-2.73679,"[[ 2.70402148 -3.00488461  0.06731196  0.08231619]
 [ 4.6315091   0.03152167  0.          0.        ]]","[-1.42589362 -0.65993535  0.57617129  0.19833923  0.57523325  0.72061584
  0.62116796  0.3758757  -0.84252544 -0.56001974  0.        ]",-0.0897398754165
25,[-0.24127771 -1.11639905],[-0.40017155 -0.26585805],[-0.12979334 -0.02193917],-2.6595,"[[ 2.78931089 -3.00441882  0.06731196  0.08231619]
 [ 3.89987011  0.0162692   0.          0.        ]]","[-1.46930413 -0.65985662  0.45107314  0.19683618  0.57523286  0.72061528
  0.5532091   0.37363293 -0.85005696 -0.54868242  0.        ]",-0.089257132519
26,[-0.22273366 -1.18231452],[-0.40017155 -0.26585805],[-0.74026844 -1.17049884],-2.66868,"[[ 2.8613777  -3.00315107  0.06731196  0.08231619]
 [ 3.30877956  0.07938379  0.          0.        ]]","[-1.49895634 -0.65964184  0.3422238   0.19274598  0.57523247  0.72061473
  0.49830515  0.38291236 -0.85703388 -0.538845    0.        ]",-0.0888887843443
27,[ 0.1588499  -1.09249806],[-0.40017155 -0.26585805],[ 0.76251539 -1.53086689],-2.73135,"[[ 2.89748899 -3.00279421  0.06731196  0.08231619]
 [ 0.3123364  -0.01542368  0.          0.        ]]","[-1.51133851 -0.65958068  0.28678728  0.19159468  0.57523208  0.72061417
  0.21997938  0.36897273 -0.86082578 -0.53426993  0.        ]",-0.0887633473886
28,[-0.29399824 -1.27002192],[-0.40017155 -0.26585805],[-0.68456531 -1.11658098],-2.6614,"[[ 2.93396448 -3.00322679  0.06731196  0.08231619]
 [ 3.32517206 -0.02210229  0.          0.        ]]","[-1.52214569 -0.65965373  0.23028341  0.19299004  0.57523169  0.72061361
  0.49982748  0.36799057 -0.86488472 -0.53072379  0.        ]",-0.0887506358156
29,[ 0.05846699 -1.19598973],[-0.40017155 -0.26585805],[-0.68105165 -0.98581005],-2.65239,"[[ 2.97261322 -3.00359367  0.06731196  0.08231619]
 [ 0.54895367 -0.01419099  0.          0.        ]]","[-1.53171688 -0.65971544  0.16993898  0.19417354  0.5752313   0.72061306
  0.24195712  0.36915355 -0.86930114 -0.52701446  0.        ]",-0.0887543413977
30,[ 0.45087081 -1.059358  ],[-0.40017155 -0.26585805],[ 1.25109543 -0.75763641],-2.71547,"[[ 2.95642859 -3.00379023  0.06731196  0.08231619]
 [-2.158394   -0.00641657  0.          0.        ]]","[-1.52794151 -0.65974821  0.1952626   0.19480758  0.57523091  0.7206125
 -0.00951614  0.3702964  -0.86745277 -0.52889957  0.        ]",-0.0887808406858
31,[-0.10322541 -1.23000467],[-0.40017155 -0.26585805],[-0.66587912  0.0088691 ],-2.62775,"[[ 2.95341427 -3.00363562  0.06731196  0.08231619]
 [ 1.84362492  0.01392287  0.          0.        ]]","[-1.5271986  -0.65972158  0.19997067  0.19430868  0.57523052  0.72061195
  0.36221325  0.37328667 -0.86709968 -0.52907719  0.        ]",-0.0887704326884
32,[ 0.26056984 -1.12745917],[-0.40017155 -0.26585805],[ 0.56492546  0.90756351],-2.64497,"[[ 2.96346868 -3.0025276   0.06731196  0.08231619]
 [-0.82927771  0.07741617  0.          0.        ]]","[-1.52961937 -0.65953284  0.18425595  0.19073414  0.57523014  0.72061139
  0.11393914  0.3826218  -0.86820702 -0.52690748  0.        ]",-0.0886654308904
33,[ 0.00389112 -1.34149909],[-0.40017155 -0.26585805],[ 0.02527049 -0.21272007],-2.6178,"[[ 2.96949094 -2.96493814  0.06731196  0.08231619]
 [ 1.42398966  3.66955756  0.          0.        ]]","[-1.53100525 -0.65226119  0.17482957  0.06982829  0.57522975  0.72061083
  0.32323506  0.91077003 -0.86839405 -0.48875098  0.        ]",-0.0854555257092
34,[-0.18196045 -1.36129141],[-0.40017155 -0.26585805],[-1.63328004 -1.6531741 ],-2.57363,"[[ 2.9986912  -2.90072677  0.06731196  0.08231619]
 [ 1.49579766  2.75462904  0.          0.        ]]","[-1.53706362 -0.63588789  0.1289903  -0.13474312  0.57522936  0.72061028
  0.32990481  0.77624833 -0.87687239 -0.42177121  0.        ]",-0.0807067140852
35,[ 0.23356646 -1.02803516],[-0.40017155 -0.26585805],[ 2.02436292 -0.47877168],-2.67636,"[[ 2.98858398 -2.88591074  0.06731196  0.08231619]
 [-2.49322218 -1.25964585  0.          0.        ]]","[-1.53508922 -0.63140736  0.14488059 -0.18152128  0.57522897  0.72060972
 -0.04061803  0.1860331  -0.87604028 -0.4079996   0.        ]",-0.0795679643668
36,[-0.33303651 -1.16666269],[-0.40017155 -0.26585805],[-1.64578936 -2.00168506],-2.62247,"[[ 2.97893843 -2.92987241  0.06731196  0.08231619]
 [ 1.51531228 -3.13028624  0.          0.        ]]","[-1.5330803  -0.64393363  0.16002201 -0.04223411  0.57522858  0.72060916
  0.33171746 -0.08900552 -0.87087642 -0.45274565  0.        ]",-0.0826900179396
37,[ 0.38405016 -0.90340209],[-0.40017155 -0.26585805],[ 0.43790567  1.13860284],-2.6584,"[[ 2.96921778 -3.0183638   0.06731196  0.08231619]
 [-2.47402213 -4.09813867  0.          0.        ]]","[-1.53093285 -0.66207889  0.17525707  0.24187251  0.57522819  0.72060861
 -0.03883495 -0.23130798 -0.87018475 -0.5552732   0.        ]",-0.0912552011059
38,[ 0.3693136  -1.12827075],[-0.40017155 -0.26585805],[ 1.01269449 -1.98788008],-2.77117,"[[ 2.93762711 -3.0399327   0.06731196  0.08231619]
 [-0.69102094  1.11231436  0.          0.        ]]","[-1.52311023 -0.66505651  0.22458365  0.31168108  0.5752278   0.72060805
  0.12678052  0.5347809  -0.86820777 -0.5668937   0.        ]",-0.0921293753214
39,[-0.25589222 -1.32206595],[-0.40017155 -0.26585805],[-1.07399164 -0.49465066],-2.63553,"[[ 2.96366863 -3.02225141  0.06731196  0.08231619]
 [ 3.28193267  0.66011629  0.          0.        ]]","[-1.52964802 -0.66265671  0.18394256  0.25444178  0.57522741  0.7206075
  0.49581147  0.46829422 -0.86913198 -0.54656448  0.        ]",-0.0904247429979
40,[ 0.25309762 -1.16992903],[-0.40017155 -0.26585805],[-0.22216499 -0.79440152],-2.6634,"[[ 2.98893039 -3.01203727  0.06731196  0.08231619]
 [-0.7423439   0.37247359  0.          0.        ]]","[-1.535146   -0.66109607  0.14433582  0.22142978  0.57522702  0.72060694
  0.12201282  0.42600203 -0.87134158 -0.53376559  0.        ]",-0.0894822589685
41,[ 0.37816608 -1.09849608],[-0.40017155 -0.26585805],[ 0.760515   -1.14113487],-2.71044,"[[ 2.96540539 -3.00695777  0.06731196  0.08231619]
 [-1.60727275  0.16291534  0.          0.        ]]","[-1.53004762 -0.66027232  0.18122488  0.20502897  0.57522663  0.72060638
  0.04167306  0.39519056 -0.86858642 -0.53107737  0.        ]",-0.0890510987555
42,[-0.05202946 -1.22593093],[-0.40017155 -0.26585805],[-0.67365482 -0.27371045],-2.63006,"[[ 2.96379046 -3.00497916  0.06731196  0.08231619]
 [ 1.43564029  0.05445963  0.          0.        ]]","[-1.52966874 -0.65994264  0.1837517   0.19864335  0.57522625  0.72060583
  0.3243169   0.37924415 -0.86832505 -0.52928247  0.        ]",-0.0888782583871
43,[ 0.32025918 -1.11113811],[-0.40017155 -0.26585805],[ 0.83514937 -1.14674303],-2.71216,"[[ 2.9654573  -3.00354995  0.06731196  0.08231619]
 [-1.25997412  0.07125769  0.          0.        ]]","[-1.53005447 -0.65970139  0.18114345  0.19403188  0.57522586  0.72060527
  0.07393191  0.38171374 -0.86846572 -0.52773822  0.        ]",-0.0887563548077
44,[-0.15479797 -1.26407659],[-0.40017155 -0.26585805],[ 0.94189164 -0.66459742],-2.70054,"[[ 2.97368421 -3.00314681  0.06731196  0.08231619]
 [ 2.0715635  -0.00812223  0.          0.        ]]","[-1.53191548 -0.65963255  0.16825925  0.19273118  0.57522547  0.72060471
  0.38338519  0.37004232 -0.86939674 -0.52642011  0.        ]",-0.0887118002265
45,[-0.7439304  -1.52274537],[-0.40017155 -0.26585805],[-0.40828533 -1.7683219 ],-2.68571,"[[ 3.05212052 -3.00307665  0.06731196  0.08231619]
 [ 5.75977619  0.00894859  0.          0.        ]]","[-1.54523066 -0.65962015  0.0446426   0.19250476  0.57522508  0.72060416
  0.72596843  0.37255202 -0.87879183 -0.51869082  0.        ]",-0.0887501295306
46,[-0.58291066 -1.55606937],[-0.40017155 -0.26585805],[-1.26614789 -2.00527756],-2.6628,"[[ 3.14995293 -3.00325575  0.06731196  0.08231619]
 [ 4.02923226 -0.01689356  0.          0.        ]]","[-1.55047516 -0.65965008 -0.1106782   0.19308243  0.57522469  0.7206036
  0.56522449  0.36875224 -0.89124836 -0.51035479  0.        ]",-0.0889927155731
47,[-0.05468143 -1.42471802],[-0.40017155 -0.26585805],[-0.24026307 -2.36090939],-2.70331,"[[ 3.19001243 -3.00357679  0.06731196  0.08231619]
 [-0.00982148 -0.01365339  0.          0.        ]]","[-1.54896773 -0.65970401 -0.17432529  0.19411805  0.5752243   0.72060305
  0.19005209  0.36922843 -0.89650941 -0.50758509  0.        ]",-0.0891668363316
48,[ 0.08615714 -1.37378991],[-0.40017155 -0.26585805],[ 0.00528316 -1.71357904],-2.68814,"[[ 3.18027355 -3.00378891  0.06731196  0.08231619]
 [-0.96089786 -0.00776351  0.          0.        ]]","[-1.54952616 -0.65973942 -0.15885936  0.19480232  0.57522391  0.72060249
  0.10171014  0.37009421 -0.89517015 -0.50852998  0.        ]",-0.0891419720457
49,[ 0.09684426 -1.35467553],[-0.40017155 -0.26585805],[ 1.64791239 -1.7227481 ],-2.74796,"[[ 3.16145632 -3.00390161  0.06731196  0.08231619]
 [-0.92095776 -0.00386693  0.          0.        ]]","[-1.55025231 -0.65975798 -0.12896136  0.1951658   0.57522352  0.72060193
  0.10541997  0.37066691 -0.89266162 -0.5100957   0.        ]",-0.089079438517
