timestep,avg_action_dist,logstd_action_dist,actions,rewards,human_obs,obs,original_rewards
11,[ 0.02426251 -0.33857596],[-0.52782601 -0.33888692],[-0.43205905 -0.60032238],-2.61545,"[[-0.9286172  -1.53404238 -0.06237589 -0.07924838]
 [ 3.30372856 -0.49877444  0.          0.        ]]","[ 0.48660494  0.4054371  -1.33347301 -2.39357756 -0.54611307 -0.67539119
  0.47277311  0.26852685 -0.16853137 -0.56374004  0.        ]",-0.0789362935072
12,[ 0.2373102   0.04471928],[-0.52782601 -0.33888692],[ 0.37595194 -0.9780146 ],-2.60416,"[[-0.88034998 -1.5677648  -0.06237589 -0.07924838]
 [ 1.52889485 -2.8655893   0.          0.        ]]","[ 0.53742722  0.36648257 -1.2854813  -2.39559476 -0.54611281 -0.67539083
  0.28754269 -0.08824139 -0.12394352 -0.54630166  0.        ]",-0.0797879738573
13,[-0.05299313  0.31340954],[-0.52782601 -0.33888692],[-0.06837917  0.77530156],-2.56273,"[[-0.83514093 -1.66336403 -0.06237589 -0.07924838]
 [ 2.98714408 -6.68160536  0.          0.        ]]","[ 0.58322928  0.2561768  -1.23790787 -2.38268985 -0.54611255 -0.67539048
  0.43973256 -0.66345879 -0.12409781 -0.47321503  0.        ]",-0.0736343561276
14,[-0.03445266  0.10018793],[-0.52782601 -0.33888692],[-0.9266869   0.19748302],-2.53135,"[[-0.77871106 -1.76486702 -0.06237589 -0.07924838]
 [ 2.65696078 -3.47936905  0.          0.        ]]","[ 0.63781135  0.14014922 -1.17511914 -2.33897686 -0.5461123  -0.67539012
  0.40527282 -0.18076066 -0.11305921 -0.39380937  0.        ]",-0.0679631164624
15,[ 0.47927836  0.51728392],[-0.52782601 -0.33888692],[ 0.91749342  0.30283808],-2.42135,"[[-0.76290058 -1.8259129  -0.06237589 -0.07924838]
 [-1.06354527 -2.62806961  0.          0.        ]]","[ 0.65256672  0.07139699 -1.15687234 -2.29797242 -0.54611204 -0.67538976
  0.01698228 -0.05243759 -0.12792139 -0.34072382  0.        ]",-0.0628590539303
16,[-0.06274274  0.01610664],[-0.52782601 -0.33888692],[-0.97810834 -0.38614438],-2.43506,"[[-0.74752611 -1.86592529 -0.06237589 -0.07924838]
 [ 2.58884934 -1.37732706  0.          0.        ]]","[ 0.66668307  0.02690701 -1.13886222 -2.26518466 -0.54611178 -0.6753894
  0.39816434  0.13609667 -0.13111468 -0.30627438  0.        ]",-0.0600584140572
17,[ 0.46657866  0.64713669],[-0.52782601 -0.33888692],[-0.1365924   0.95060687],-2.41265,"[[-0.73510513 -1.90853464 -0.06237589 -0.07924838]
 [-1.33371226 -2.87861519  0.          0.        ]]","[ 0.67791812 -0.01987737 -1.12412275 -2.22519204 -0.54611152 -0.67538904
 -0.011214   -0.09020441 -0.13840571 -0.26819092  0.        ]",-0.0567607358041
18,[ 0.5406397   0.41732404],[-0.52782601 -0.33888692],[ 0.71286621 -0.08172117],-2.28924,"[[-0.76694318 -1.92776899 -0.06237589 -0.07924838]
 [-1.84836188  0.94244627  0.          0.        ]]","[ 0.64881565 -0.04077374 -1.16156138 -2.20543946 -0.54611126 -0.67538869
 -0.06492543  0.4857746  -0.18225781 -0.24141075  0.        ]",-0.0515513830987
19,[ 0.14338858  0.13147709],[-0.52782601 -0.33888692],[ 0.80973702  0.41935903],-2.32792,"[[-0.77523248 -1.9123566  -0.06237589 -0.07924838]
 [ 1.00990336  0.59993137  0.          0.        ]]","[ 0.64107672 -0.02404109 -1.17112394 -2.22134209 -0.54611101 -0.67538833
  0.2333777   0.43414438 -0.18445813 -0.25442572  0.        ]",-0.0523512179276
20,[-0.27636576 -0.53583658],[-0.52782601 -0.33888692],[-1.62094807 -0.95700254],-2.4573,"[[-0.72307947 -1.88381992 -0.06237589 -0.07924838]
 [ 4.1947645   2.24825251  0.          0.        ]]","[ 0.68864889  0.00717982 -1.10969178 -2.24900563 -0.54611075 -0.67538797
  0.56576597  0.68260882 -0.11252911 -0.29435365  0.        ]",-0.0605839030474
21,[ 0.27341989  0.1763353 ],[-0.52782601 -0.33888692],[-0.493452    0.77687005],-2.48283,"[[-0.67972629 -1.87731641 -0.06237589 -0.07924838]
 [ 0.15403093 -1.58513823  0.          0.        ]]","[ 0.72612056  0.01433653 -1.05641439 -2.25498011 -0.54611049 -0.67538761
  0.144054    0.10477062 -0.05957462 -0.30773814  0.        ]",-0.0656340991919
22,[ 0.56922132  0.12209758],[-0.52782601 -0.33888692],[ 0.96308691  1.17786302],-2.44456,"[[-0.69627604 -1.87783886 -0.06237589 -0.07924838]
 [-1.80248285  1.52253807  0.          0.        ]]","[ 0.71204278  0.01376105 -1.07698125 -2.25449926 -0.54611023 -0.67538725
 -0.06013798  0.57321583 -0.07882107 -0.30474528  0.        ]",-0.0639111328636
23,[-0.04346513 -0.90674448],[-0.52782601 -0.33888692],[ 0.84304874 -2.27591421],-2.54907,"[[-0.69372567 -1.80796688 -0.06237589 -0.07924838]
 [ 2.04463751  5.45155808  0.          0.        ]]","[ 0.71423021  0.09150737 -1.07382913 -2.31112074 -0.54610997 -0.6753869
  0.34136761  1.16546833 -0.03543288 -0.36836547  0.        ]",-0.071699143743
24,[-0.37817603 -1.06233478],[-0.52782601 -0.33888692],[-0.99398533 -1.01290006],-2.71575,"[[-0.61975693 -1.7397502  -0.06237589 -0.07924838]
 [ 5.34127072  1.38367828  0.          0.        ]]","[ 0.77471213  0.16869288 -0.97960517 -2.35259976 -0.54610972 -0.67538654
  0.68542135  0.55228317  0.10095793 -0.42825084  0.        ]",-0.0865911170144
25,[ 0.11479285 -0.39739466],[-0.52782601 -0.33888692],[ 0.47066481 -0.58088629],-2.7472,"[[-0.5534585  -1.7520731  -0.06237589 -0.07924838]
 [ 1.30203328 -2.60270566  0.          0.        ]]","[ 0.82386329  0.15467234 -0.89079332 -2.34611902 -0.54610946 -0.67538618
  0.26386495 -0.04861732  0.17482073 -0.41401155  0.        ]",-0.0919286753718
26,[-0.21304251 -0.36531812],[-0.52782601 -0.33888692],[ 0.0889105  -0.00992862],-2.72925,"[[-0.50898273 -1.82668976 -0.06237589 -0.07924838]
 [ 3.13943064 -4.85145505  0.          0.        ]]","[ 0.85404191  0.07052846 -0.82910748 -2.29732379 -0.5461092  -0.67538582
  0.45562537 -0.38758981  0.17317804 -0.35305668  0.        ]",-0.0882743135265
27,[-0.30181122 -0.36006591],[-0.52782601 -0.33888692],[-0.05389256 -0.7752706 ],-2.69766,"[[-0.44328635 -1.9231495  -0.06237589 -0.07924838]
 [ 3.42924546 -4.79470569  0.          0.        ]]","[ 0.89437094 -0.03576888 -0.73518971 -2.2102327  -0.54610894 -0.67538546
  0.48587179 -0.37903535  0.17879184 -0.27084571  0.        ]",-0.0845367592311
28,[-0.32434025  0.00317401],[-0.52782601 -0.33888692],[-0.48468618 -0.26983283],-2.61311,"[[-0.37751985 -2.04889032 -0.06237589 -0.07924838]
 [ 3.14831075 -7.76946522  0.          0.        ]]","[ 0.92951363 -0.16862145 -0.6381901  -2.05734628 -0.54610868 -0.67538511
  0.45655172 -0.8274453   0.16166209 -0.16205476  0.        ]",-0.0781694137181
29,[-0.03529256  0.45570394],[-0.52782601 -0.33888692],[-0.94272347  0.84217152],-2.33761,"[[-0.33442924 -2.21345471 -0.06237589 -0.07924838]
 [ 1.16730114 -8.68394222  0.          0.        ]]","[ 0.94962811 -0.32950207 -0.57321834 -1.79383778 -0.54610843 -0.67538475
  0.24980268 -0.96529143  0.10023904 -0.01567795  0.        ]",-0.0673776787709
30,[ 0.48121604  0.88561857],[-0.52782601 -0.33888692],[ 0.63985428  0.23047507],-2.04173,"[[-0.34876191 -2.35194968 -0.06237589 -0.07924838]
 [-2.58806609 -5.17725277  0.          0.        ]]","[ 0.94319581 -0.45056094 -0.59494347 -1.52117585 -0.54610817 -0.67538439
 -0.14212795 -0.43669844  0.01880693  0.11683972  0.        ]",-0.0569053264397
31,[ 0.27336571  0.68868136],[-0.52782601 -0.33888692],[ 0.3334325  1.342721 ],-2.137,"[[ -3.74595398e-01  -2.44531031e+00  -6.23758925e-02  -7.92483757e-02]
 [ -3.85954109e-03  -4.16219065e+00   0.00000000e+00   0.00000000e+00]]","[ 0.93095042 -0.523507   -0.63381326 -1.313876   -0.54610791 -0.67538403
  0.12757404 -0.28368944 -0.03487157  0.2143199   0.        ]",-0.0516875195182
32,[ 0.01187689  0.10103211],[-0.52782601 -0.33888692],[-0.15400132 -0.17350818],-2.00036,"[[-0.36142776 -2.48799953 -0.06237589 -0.07924838]
 [ 1.31623949 -0.12020053  0.          0.        ]]","[ 0.93729556 -0.55432493 -0.61404784 -1.21335978 -0.54610765 -0.67538367
  0.2653468   0.32559399 -0.03957399  0.25758418  0.        ]",-0.0520279368993
33,[ 0.1075038   0.22193614],[-0.52782601 -0.33888692],[-0.35512295  1.22182334],-2.1692,"[[-0.34148153 -2.49727274 -0.06237589 -0.07924838]
 [ 0.6805011  -0.80483968  0.          0.        ]]","[ 0.94649329 -0.56080009 -0.58392079 -1.19107603 -0.54610739 -0.67538332
  0.19899752  0.22239238 -0.03000916  0.26506629  0.        ]",-0.0532088278435
34,[ 0.17153108 -0.10963923],[-0.52782601 -0.33888692],[ 0.44368773 -1.3075977 ],-1.97067,"[[-0.34211263 -2.47348185 -0.06237589 -0.07924838]
 [-0.73888487  3.1706804   0.          0.        ]]","[ 0.94620927 -0.5440286  -0.58487707 -1.24792484 -0.54610714 -0.67538296
  0.0508624   0.82165624 -0.02290724  0.24025921  0.        ]",-0.0534111489522
35,[ 0.03854479  0.13124737],[-0.52782601 -0.33888692],[ 0.87145122 -0.22589681],-1.98191,"[[-0.33911976 -2.45042595 -0.06237589 -0.07924838]
 [ 1.03227369 -0.85168549  0.          0.        ]]","[ 0.94754795 -0.52728535 -0.58033857 -1.30200853 -0.54610688 -0.6753826
  0.23571044  0.21533026 -0.01314611  0.21601867  0.        ]",-0.0540303863808
36,[-0.46995828 -0.27394119],[-0.52782601 -0.33888692],[-0.30639506 -0.75971633],-2.02262,"[[-0.28406415 -2.47626484 -0.06237589 -0.07924838]
 [ 4.46186822 -1.72926807  0.          0.        ]]","[ 0.97015458 -0.54601665 -0.49604249 -1.2413263  -0.54610662 -0.67538224
  0.59364217  0.08304459  0.01316498  0.2384347   0.        ]",-0.0571995402489
37,[-0.16976239  0.0639025 ],[-0.52782601 -0.33888692],[ 0.7119188  -0.51589514],-2.06059,"[[-0.2078831  -2.54068817 -0.06237589 -0.07924838]
 [ 3.16056275 -4.70316096  0.          0.        ]]","[ 0.99499713 -0.59005033 -0.37720257 -1.08470793 -0.54610636 -0.67538189
  0.45783028 -0.3652361   0.03489525  0.30033391  0.        ]",-0.0608834898104
38,[-0.37534451 -0.3385269 ],[-0.52782601 -0.33888692],[-0.24968797  1.28864838],-2.45047,"[[-0.11702038 -2.65431184 -0.06237589 -0.07924838]
 [ 5.91654114 -6.65269506  0.          0.        ]]","[ 1.01467593 -0.65797228 -0.23299993 -0.79165823 -0.5461061  -0.67538153
  0.74545962 -0.65910615  0.03985835  0.41323736  0.        ]",-0.0653399549571
39,[-0.41807315 -0.84668344],[-0.52782601 -0.33888692],[-0.80861484  1.25819893],-2.60273,"[[-0.00978155 -2.7463161  -0.06237589 -0.07924838]
 [ 4.81102168 -2.56137309  0.          0.        ]]","[ 1.02377252 -0.70335854 -0.06090684 -0.5408402  -0.54610585 -0.67538117
  0.63008091 -0.04238513  0.05188087  0.50468172  0.        ]",-0.0708218385844
40,[-0.21781081 -1.15762758],[-0.52782601 -0.33888692],[-0.57894366 -0.22724339],-2.49271,"[[ 0.05336345 -2.75730769 -0.06237589 -0.07924838]
 [ 1.5144561   1.44884375  0.          0.        ]]","[ 1.02192898 -0.708184    0.04063771 -0.51017571 -0.54610559 -0.67538081
  0.28603212  0.56211014  0.0718775   0.51523089  0.        ]",-0.073213185627
41,[ 0.00400014 -0.69857121],[-0.52782601 -0.33888692],[-0.00341534 -0.80783138],-2.40248,"[[ 0.06035367 -2.73764716 -0.06237589 -0.07924838]
 [-0.80769215  0.52030386  0.          0.        ]]","[ 1.02139609 -0.69946078  0.05186513 -0.56492549 -0.54610533 -0.67538045
  0.04367919  0.42214287  0.08335888  0.49580016  0.        ]",-0.0733012735924
42,[ 0.16276465 -0.18325865],[-0.52782601 -0.33888692],[ 0.24428952 -0.20850736],-2.49125,"[[ 0.04422364 -2.75943782 -0.06237589 -0.07924838]
 [-0.80532278 -2.68867483  0.          0.        ]]","[ 1.02252462 -0.70910351  0.0259514  -0.50421665 -0.54610507 -0.6753801
  0.04392645 -0.06157517  0.06748743  0.51732974  0.        ]",-0.072918259979
43,[ 0.23130433 -0.33864376],[-0.52782601 -0.33888692],[ 0.79695073 -1.62868883],-2.36712,"[[ 0.03798084 -2.82096047 -0.06237589 -0.07924838]
 [ 0.17776876 -3.4610159   0.          0.        ]]","[ 1.02286748 -0.73356745  0.01591668 -0.33002796 -0.54610481 -0.67537974
  0.14652763 -0.17799703  0.04129837  0.57997825  0.        ]",-0.074103904105
44,[ 0.19605392 -0.66497421],[-0.52782601 -0.33888692],[-0.16744095 -0.30899195],-2.69049,"[[ 0.07315764 -2.92921996 -0.06237589 -0.07924838]
 [ 3.32941351 -7.35196048  0.          0.        ]]","[ 1.02024968 -0.76649386  0.07241773 -0.0151938  -0.54610456 -0.67537938
  0.47545178 -0.7645139   0.01591018  0.69135356  0.        ]",-0.0792944431662
45,[ 0.10047668 -1.74769163],[-0.52782601 -0.33888692],[-0.55447828 -1.0835646 ],-2.80517,"[[ 0.13243444 -3.04414889 -0.06237589 -0.07924838]
 [ 2.60079416 -1.90663965  0.          0.        ]]","[ 1.01210191 -0.78697079  0.16726306  0.32709698 -0.5461043  -0.67537902
  0.39940855  0.05630872 -0.0054543   0.81546113  0.        ]",-0.0869779876307
46,[ 0.24720511 -1.99120808],[-0.52782601 -0.33888692],[ 0.28391115 -1.32334362],-2.86172,"[[ 0.16190869 -3.04747642 -0.06237589 -0.07924838]
 [ 0.35407991  0.7327587   0.          0.        ]]","[ 1.00631158 -0.78733802  0.21416598  0.33708681 -0.54610404 -0.67537866
  0.16492791  0.45416914 -0.00212803  0.81222247  0.        ]",-0.0869501715885
47,[ 0.05063599 -2.07040262],[-0.52782601 -0.33888692],[-0.13056593 -1.92803367],-2.73268,"[[ 0.1801984  -3.0305766  -0.06237589 -0.07924838]
 [ 1.47116068  0.79776003  0.          0.        ]]","[ 1.00214043 -0.7853383   0.24316001  0.28638464 -0.54610378 -0.67537831
  0.28151309  0.46396718  0.0049483   0.79181819  0.        ]",-0.0858629852919
48,[ 0.0906404  -1.95397556],[-0.52782601 -0.33888692],[-0.17252546 -0.31014003],-2.83195,"[[ 0.20414254 -3.01768187 -0.06237589 -0.07924838]
 [ 0.92507341  0.48819869  0.          0.        ]]","[ 0.99601387 -0.78359177  0.28097056  0.24776175 -0.54610352 -0.67537795
  0.22452002  0.41730397  0.01222852  0.77645372  0.        ]",-0.0852106302557
49,[ 0.16897333 -1.84508383],[-0.52782601 -0.33888692],[ 0.51792961 -1.1720757 ],-2.80297,"[[ 0.21560663 -3.00974378 -0.06237589 -0.07924838]
 [ 0.22367312  0.30200607  0.          0.        ]]","[ 0.99281374 -0.7824216   0.29900875  0.22401563 -0.54610327 -0.67537759
  0.15131755  0.38923727  0.01657079  0.76752294  0.        ]",-0.0848532327711
