timestep,avg_action_dist,logstd_action_dist,actions,rewards,human_obs,obs,original_rewards
15,[ 0.71552873  1.31009352],[-0.34588715 -0.26393464],[ 1.96539049  2.21485617],-1.87486,"[[  0.64152222   0.06480859   0.14774248   0.16795815]
 [ -1.86833127 -11.65278039   0.           0.        ]]","[ 0.88642489  1.96082824  0.8070965   0.91176817  1.27192649  1.45791287
  0.06051407 -1.31487255 -0.1929074  -0.2340913   0.        ]",-0.0400740601725
16,[ 0.25276271  1.05493617],[-0.34588715 -0.26393464],[ 1.14070677  0.30921263],-1.49873,"[[ 0.6442006  -0.12622006  0.14774248  0.16795815]
 [ 2.12287944 -7.46403782  0.          0.        ]]","[ 0.88428906  1.95325079  0.81044558  0.27501224  1.27192451  1.45791016
  0.41247746 -0.70395521 -0.09519264 -0.38047116  0.        ]",-0.060235808783
17,[-0.29371229  0.78970861],[-0.34588715 -0.26393464],[-0.67684762  0.75746791],-1.57571,"[[ 0.72592237 -0.26174886  0.14774248  0.16795815]
 [ 6.03628681 -6.09339499  0.          0.        ]]","[ 0.81555755  1.91948943  0.90930677 -0.16881707  1.27192253  1.45790745
  0.75757955 -0.50405024 -0.11500557 -0.37076394  0.        ]",-0.0581761690829
18,[-0.26832891  0.74350929],[-0.34588715 -0.26393464],[ 0.38081769  1.10447319],-1.6146,"[[ 0.81857369 -0.35230282  0.14774248  0.16795815]
 [ 3.23815929 -2.97241371  0.          0.        ]]","[ 0.72963249  1.88410897  1.01298124 -0.45702073  1.27192055  1.45790474
  0.51082697 -0.04886324 -0.16970958 -0.31085787  0.        ]",-0.0492362423987
19,[-0.89385766  0.21953851],[-0.34588715 -0.26393464],[-1.40600423  0.64087952],-1.52326,"[[ 0.89779454 -0.37143802  0.14774248  0.16795815]
 [ 4.67912883  1.04550824  0.          0.        ]]","[ 0.6499524   1.87534461  1.09389653 -0.51679102  1.27191857  1.45790203
  0.63789804  0.53714013 -0.24580092 -0.21470858  0.        ]",-0.0358413539409
20,[-0.76235747  0.07487732],[-0.34588715 -0.26393464],[-1.55625206 -0.7028946 ],-1.37307,"[[ 0.9507472  -0.32525935  0.14774248  0.16795815]
 [ 0.62962592  3.56395713  0.          0.        ]]","[ 0.59376165  1.89571962  1.14373669 -0.37183267  1.27191659  1.45789932
  0.28079315  0.90444872 -0.3304597  -0.10675013  0.        ]",-0.0221722123034
21,[-0.03914846  0.53456259],[-0.34588715 -0.26393464],[-0.50464491  0.52043501],-1.64502,"[[ 0.92353424 -0.28259753  0.14774248  0.16795815]
 [-3.33770628  0.71172997  0.          0.        ]]","[ 0.62291855  1.9122218   1.1185577  -0.23588471  1.27191461  1.45789661
 -0.06906551  0.488458   -0.3205831  -0.10884482  0.        ]",-0.0224184261711
22,[ 0.28798747  0.56482923],[-0.34588715 -0.26393464],[ 1.39591428 -0.0630301 ],-1.56812,"[[ 0.83740486 -0.24782098  0.14774248  0.16795815]
 [-5.26879566  2.7591025   0.          0.        ]]","[ 0.71118839  1.92400222  1.03287797 -0.12379901  1.27191263  1.4578939
 -0.23935833  0.78706166 -0.2381256  -0.19722512  0.        ]",-0.0341976369419
23,[-0.15943775  0.40602249],[-0.34588715 -0.26393464],[-0.10338177 -0.08762201],-1.37719,"[[ 0.77276682 -0.1957065   0.14774248  0.16795815]
 [-1.20853418  2.45336325  0.          0.        ]]","[ 0.77313238  1.93881654  0.96288693  0.04597948  1.27191065  1.45789119
  0.11869566  0.74246962 -0.19298583 -0.24651497  0.        ]",-0.0413750234682
24,[-0.07971073  0.44091338],[-0.34588715 -0.26393464],[-0.45558026  0.46593486],-1.41916,"[[ 0.74473421 -0.1506061   0.14774248  0.16795815]
 [-1.59344551  2.05799421  0.          0.        ]]","[ 0.79877468  1.94885753  0.9310979   0.19434782  1.27190867  1.45788848
  0.08475219  0.68480536 -0.18558616 -0.25059799  0.        ]",-0.0421544676297
25,[ 0.1423693   0.37447816],[-0.34588715 -0.26393464],[-0.49276166  0.48765812],-1.39856,"[[ 0.69509227 -0.09133752  0.14774248  0.16795815]
 [-3.3648472   3.86284721  0.          0.        ]]","[ 0.84228722  1.95809871  0.8727791   0.39082703  1.27190669  1.45788577
 -0.07145896  0.94803801 -0.16330491 -0.27560446  0.        ]",-0.0458643384663
26,[ 0.45428827  0.30164993],[-0.34588715 -0.26393464],[ 0.63860547  0.57506221],-1.44144,"[[  6.08897928e-01   4.53309808e-03   1.47742484e-01   1.67958150e-01]
 [ -5.24831382e+00   5.71802883e+00   0.00000000e+00   0.00000000e+00]]","[ 0.91180368  1.96346956  0.76574924  0.71060694  1.27190471  1.45788306
 -0.23755257  1.21861027 -0.12483106 -0.32790475  0.        ]",-0.0532664101634
27,[ 0.05904832 -0.14083695],[-0.34588715 -0.26393464],[ 0.48076077 -0.07549938],-1.35836,"[[ 0.53031133  0.14059354  0.14774248  0.16795815]
 [-2.61909244  7.88081099  0.          0.        ]]","[ 0.96813902  1.95071904  0.66236146  1.16349725  1.27190273  1.45788036
 -0.0056942   1.53404403 -0.12105469 -0.34153536  0.        ]",-0.0548605279102
28,[-0.26261705 -0.44454986],[-0.34588715 -0.26393464],[-0.04289899 -0.4824543 ],-1.27165,"[[ 0.49753306  0.29363732  0.14774248  0.16795815]
 [-0.66522996  7.42509097  0.          0.        ]]","[ 0.98956176  1.9081275   0.6177588   1.66216697  1.27190075  1.45787765
  0.16660752  1.46757561 -0.18115495 -0.28035756  0.        ]",-0.0454906941313
29,[-0.23585075 -0.47323304],[-0.34588715 -0.26393464],[-0.44011546 -0.17006317],-1.29199,"[[ 0.48266603  0.42149794  0.14774248  0.16795815]
 [-0.8209641   5.3678269   0.          0.        ]]","[ 0.99886522  1.85029854  0.59726138  2.06192727  1.27189877  1.45787494
  0.15287397  1.16752717 -0.25290467 -0.21987513  0.        ]",-0.0361921358372
30,[ 0.03416137 -0.4444648 ],[-0.34588715 -0.26393464],[ 0.85384558 -1.08388835],-1.30677,"[[ 0.44894359  0.52103828  0.14774248  0.16795815]
 [-2.54555223  4.58879651  0.          0.        ]]","[  1.01900147e+00   1.79188304e+00   5.50181300e-01   2.35801575e+00
   1.27189679e+00   1.45787223e+00   7.90580849e-04   1.05390625e+00
  -2.88872472e-01  -2.08723616e-01   0.00000000e+00]",-0.0341213833425
31,[-0.25312173 -0.2940197 ],[-0.34588715 -0.26393464],[-0.28791547 -1.29592303],-1.2184,"[[ 0.43244398  0.57216249  0.14774248  0.16795815]
 [ 0.88417005  0.53713756  0.          0.        ]]","[ 1.02835812  1.75752245  0.52686158  2.50386203  1.27189481  1.45786952
  0.30324178  0.46298181 -0.3094664  -0.20344118  0.        ]",-0.0332793179603
32,[ 0.05473218  0.17439848],[-0.34588715 -0.26393464],[ 0.35085591 -0.2638383 ],-1.37618,"[[ 0.43853776  0.54307482  0.14774248  0.16795815]
 [-0.27094167 -3.43267525  0.          0.        ]]","[ 1.02493887  1.77741968  0.53549477  2.42142072  1.27189283  1.45786681
  0.20137762 -0.11600545 -0.29398267 -0.2106685   0.        ]",-0.0342661022341
33,[-0.05791727  0.3267566 ],[-0.34588715 -0.26393464],[ 0.02794044  1.54449686],-1.55929,"[[ 0.44710295  0.46461641  0.14774248  0.16795815]
 [ 1.12281329 -4.40990959  0.          0.        ]]","[ 1.02005787  1.82638092  0.54758769  2.1919904   1.27189085  1.4578641
  0.32428637 -0.25853257 -0.24507223 -0.24323036  0.        ]",-0.0390105689395
34,[-0.24191317 -0.00266665],[-0.34588715 -0.26393464],[-1.30368947  0.49969106],-1.34397,"[[ 0.47043052  0.41702168  0.14774248  0.16795815]
 [ 1.20965333 -0.36304955  0.          0.        ]]","[ 1.00632155  1.85263161  0.58026996  2.04823153  1.27188887  1.45786139
  0.33194418  0.33169236 -0.23625845 -0.23946013  0.        ]",-0.0388757100916
35,[ 0.2476027   0.01663244],[-0.34588715 -0.26393464],[ 0.27029726  0.69503928],-1.42841,"[[ 0.45468415  0.42969923  0.14774248  0.16795815]
 [-2.77103609  1.6241739   0.          0.        ]]","[ 1.01566288  1.84589249  0.5582495   2.08682832  1.27188689  1.45785868
 -0.01909521  0.62152393 -0.22825381 -0.25363277  0.        ]",-0.0407017150987
36,[ 0.05254134 -0.32497817],[-0.34588715 -0.26393464],[ 0.7388665 -0.7824265],-1.30625,"[[ 0.41053193  0.48946824  0.14774248  0.16795815]
 [-1.64791368  4.34366717  0.          0.        ]]","[ 1.0402711   1.81161281  0.49561599  2.26570289  1.27188491  1.45785597
  0.079948    1.01815484 -0.22395105 -0.27930618  0.        ]",-0.0436603344118
37,[-0.25002518 -0.27126187],[-0.34588715 -0.26393464],[ 0.05753378 -0.32989621],-1.3195,"[[ 0.40723999  0.54438392  0.14774248  0.16795815]
 [ 1.30887249  1.15852255  0.          0.        ]]","[ 1.04201004  1.7765209   0.49089554  2.42512143  1.27188293  1.45785326
  0.34069399  0.55360805 -0.2606569  -0.25207051  0.        ]",-0.0395726064544
38,[-0.30601677 -0.23146427],[-0.34588715 -0.26393464],[ 0.20522965 -1.20871435],-1.25831,"[[ 0.43544618  0.55421741  0.14774248  0.16795815]
 [ 1.51106969 -0.17074312  0.          0.        ]]","[ 1.02667103  1.76987835  0.53111525  2.45312235  1.27188095  1.45785055
  0.35852466  0.35973725 -0.29902569 -0.2088514   0.        ]",-0.0339956287713
39,[-0.32806051  0.1028558 ],[-0.34588715 -0.26393464],[-1.28417878  0.8289935 ],-1.43268,"[[ 0.47352798  0.51110574  0.14774248  0.16795815]
 [ 2.29449856 -4.12723799  0.          0.        ]]","[ 1.00444286  1.79817965  0.58457909  2.32908361  1.27187897  1.45784784
  0.42761164 -0.21730926 -0.30910783 -0.18157301  0.        ]",-0.0307888960608
40,[ 0.10261946  0.07139969],[-0.34588715 -0.26393464],[ 1.3977475  -0.59407978],-1.40771,"[[ 0.47925784  0.4623295   0.14774248  0.16795815]
 [-1.70817494 -0.761604    0.          0.        ]]","[ 1.00094803  1.82767041  0.5925354   2.18510192  1.27187699  1.45784513
  0.07463255  0.27356164 -0.27892419 -0.20076658  0.        ]",-0.0334045445454
41,[-0.3277415   0.15215164],[-0.34588715 -0.26393464],[ 0.25704894 -0.24522701],-1.33772,"[[ 0.48513424  0.42363248  0.14774248  0.16795815]
 [ 2.28251876 -3.10030202  0.          0.        ]]","[ 0.99732362  1.84911097  0.60067064  2.06833477  1.27187501  1.45784242
  0.42655505 -0.067533   -0.25716013 -0.2152523   0.        ]",-0.0355570307086
42,[-0.50924051  0.2126596 ],[-0.34588715 -0.26393464],[ 0.44758188 -0.51043567],-1.33326,"[[ 0.54053767  0.3524962   0.14774248  0.16795815]
 [ 3.25458396 -4.01029401  0.          0.        ]]","[ 0.96118352  1.88390305  0.67609911  1.84845741  1.27187303  1.45783972
  0.51227713 -0.20025356 -0.26850738 -0.18239673  0.        ]",-0.0315912514029
43,[-0.77454424  0.3099879 ],[-0.34588715 -0.26393464],[-0.25333086 -0.18751559],-1.37549,"[[ 0.62275577  0.25280174  0.14774248  0.16795815]
 [ 4.96153624 -5.95267968  0.          0.        ]]","[ 0.90114027  1.9223016   0.78341922  1.53075449  1.27187105  1.45783701
  0.66280578 -0.48354681 -0.2937307  -0.13295414  0.        ]",-0.0254698175423
44,[-0.67027134  0.46123016],[-0.34588715 -0.26393464],[-0.22501934  0.84152673],-1.60601,"[[ 0.71094916  0.12748504  0.14774248  0.16795815]
 [ 3.86147077 -6.57690759  0.          0.        ]]","[ 0.82863425  1.9529002   0.89167477  1.12002636  1.27186907  1.4578343
  0.56579498 -0.57458896 -0.31344976 -0.09570772  0.        ]",-0.0209658801191
45,[-0.79145551  0.24880892],[-0.34588715 -0.26393464],[-1.54092983  0.24457057],-1.4631,"[[ 0.7784676   0.03068908  0.14774248  0.16795815]
 [ 2.89360072 -3.11422894  0.          0.        ]]","[ 0.7678008   1.96277857  0.96923726  0.79787811  1.27186709  1.45783159
  0.48044202 -0.06956277 -0.33186166 -0.07142842  0.        ]",-0.0181431093448
46,[-0.30432591  0.43583155],[-0.34588715 -0.26393464],[-0.74086395 -0.09130315],-1.45252,"[[ 0.79607085 -0.02124497  0.14774248  0.16795815]
 [-1.11991109 -2.08261874  0.          0.        ]]","[ 0.75121926  1.96308996  0.98865032  0.62444717  1.27186511  1.45782888
  0.12650615  0.08089596 -0.31988615 -0.08374659  0.        ]",-0.0195562638511
47,[ 0.38276988  0.79486096],[-0.34588715 -0.26393464],[ 0.1900321  1.4873555],-1.67166,"[[ 0.74449083 -0.06609957  0.14774248  0.16795815]
 [-4.02840837 -2.40178096  0.          0.        ]]","[ 0.79896877  1.9605525   0.93080673  0.47479459  1.27186313  1.45782617
 -0.12998283  0.03434659 -0.23130895 -0.18550842  0.        ]",-0.0332011681976
48,[ 0.25377202  0.5710988 ],[-0.34588715 -0.26393464],[ 0.36709392 -0.35292313],-1.33561,"[[ 0.67224895 -0.07393346  0.14774248  0.16795815]
 [-3.19853558  1.60503967  0.          0.        ]]","[ 0.86144627  1.95983824  0.84509406  0.44869443  1.27186116  1.45782346
 -0.0567995   0.6187355  -0.14845028 -0.29544346  0.        ]",-0.0486803479973
49,[ 0.26279324  0.68240213],[-0.34588715 -0.26393464],[-0.8414989   2.08279778],-1.82626,"[[ 0.62348874 -0.05617825  0.14774248  0.16795815]
 [-1.68253601  0.17524763  0.          0.        ]]","[ 0.90056676  1.96132501  0.78434341  0.50786761  1.27185918  1.45782075
  0.07689072  0.41020188 -0.1083241  -0.35437497  0.        ]",-0.056862673454
