timestep,avg_action_dist,logstd_action_dist,actions,rewards,human_obs,obs,original_rewards
0,[-1.12807143 -1.30899072],[-0.10833333 -0.13623528],[ 0.03870173 -1.15268067],-4.02845,"[[-0.04491194  0.02210875 -0.06090182 -0.08695561]
 [ 0.00227718  0.00012529  0.          0.        ]]","[ 1.13689898  1.66778081  0.06439442  0.65942573 -0.51893534 -0.76133734
  0.78676549  0.30099592  1.66100994  0.70760213  0.        ]",-0.282331243204
1,[-1.04723179 -1.25942826],[-0.10833333 -0.13623528],[-0.86336216 -0.16176828],-4.2071,"[[-0.04331531 -0.0176172  -0.06090182 -0.08695561]
 [ 0.15686564 -3.95952447  0.          0.        ]]","[ 1.13698511  1.66786536  0.06681079  0.56414702 -0.51893258 -0.7613323
  0.79960885 -0.25185999  1.65981984  0.67795284  0.        ]",-0.281054588692
2,[-0.96076    -1.20852804],[-0.10833333 -0.13623528],[ 0.52000701  0.03008694],-3.94278,"[[-0.07447429 -0.10243454 -0.06090182 -0.08695561]
 [-3.26138751 -4.52034423  0.          0.        ]]","[ 1.13444624  1.66151077  0.01968606  0.36113892 -0.51892982 -0.76132726
  0.51549242 -0.33016193  1.64807291  0.56192504  0.        ]",-0.275555464268
3,[-0.93569899 -1.19851041],[-0.10833333 -0.13623528],[ 0.26834278 -2.62705671],-3.7149,"[[-0.11841644 -0.19075642 -0.06090182 -0.08695561]
 [-1.13988885 -4.31253359  0.          0.        ]]","[ 1.12860321  1.6454398  -0.04657527  0.15163851 -0.51892706 -0.76132222
  0.6918205  -0.30114525  1.62093435  0.42587948  0.        ]",-0.268241859898
4,[-0.82055271 -1.13059306],[-0.10833333 -0.13623528],[ 1.00642333  0.48170161],-3.69235,"[[-0.13032273 -0.31588246 -0.06090182 -0.08695561]
 [-0.05437302 -8.18715497  0.          0.        ]]","[ 1.12655662  1.6064274  -0.06447472 -0.13870949 -0.5189243  -0.76131718
  0.78204012 -0.84213056  1.58150498  0.31419369  0.        ]",-0.260634111545
5,[-0.86386436 -1.16063416],[-0.10833333 -0.13623528],[-0.34859126 -1.40679181],-3.70813,"[[-0.09171608 -0.45887714 -0.06090182 -0.08695561]
 [ 3.90190602 -6.11918667  0.          0.        ]]","[ 1.13244134  1.53925917 -0.00634542 -0.45599845 -0.51892154 -0.76131214
  1.11086458 -0.55338853  1.54650278  0.26821141  0.        ]",-0.255028056668
6,[-0.74004751 -1.08194828],[-0.10833333 -0.13623528],[ 0.55017191 -1.12472181],-3.50034,"[[-0.02827508 -0.61976767 -0.06090182 -0.08695561]
 [ 2.44698938 -9.95708442  0.          0.        ]]","[ 1.1376729   1.4365575   0.08958511 -0.78676057 -0.51891877 -0.7613071
  0.98992787 -1.08924459  1.50735515  0.24974495  0.        ]",-0.249194356861
7,[-0.62506247 -1.00891328],[-0.10833333 -0.13623528],[-0.98525025 -0.71524476],-3.58965,"[[  0.0420291   -0.85666628  -0.06090182  -0.08695561]
 [  4.5763231  -13.7202111    0.           0.        ]]","[ 1.13699567  1.23866924  0.19607864 -1.20605285 -0.51891601 -0.76130205
  1.16690044 -1.61464591  1.42250098  0.20119989  0.        ]",-0.236550850859
8,[-0.42819917 -0.88218701],[-0.10833333 -0.13623528],[-1.8278337  -0.43375912],-3.43016,"[[  0.09353832  -1.15674795  -0.06090182  -0.08695561]
 [  0.58765311 -16.27947943   0.           0.        ]]","[ 1.13217633  0.92435625  0.27393223 -1.58940099 -0.51891325 -0.76129701
  0.83536818 -1.97194037  1.26798112  0.12050655  0.        ]",-0.213934835041
9,[-0.21252374 -0.74311596],[-0.10833333 -0.13623528],[-0.30684952 -1.49305798],-2.57219,"[[  0.06546273  -1.49632663  -0.06090182  -0.08695561]
 [ -3.38225263 -17.67378376   0.           0.        ]]","[ 1.13523876  0.51639739  0.23152891 -1.78539718 -0.51891049 -0.76129197
  0.50539843 -2.16656443  1.00599835  0.00577173  0.        ]",-0.176706880894
10,[-0.00140299 -0.60145479],[-0.10833333 -0.13623528],[-0.71256208 -1.04549548],-1.9836,"[[ -1.37111302e-02  -1.88601696e+00  -6.09018160e-02  -8.69556099e-02]
 [ -4.53152520e+00  -2.12832307e+01   0.00000000e+00   0.00000000e+00]]","[ 1.1380507   0.0381378   0.11164107 -1.67383975 -0.51890773 -0.76128693
  0.40987191 -2.67042435  0.65576393 -0.01698463  0.        ]",-0.126721310596
11,[ 0.04640143 -0.55645251],[-0.10833333 -0.13623528],[ 0.60697025 -1.22286547],-1.2971,"[[ -0.13176768  -2.34717852  -0.06090182  -0.08695561]
 [ -7.26521508 -24.82115971   0.           0.        ]]","[ 1.12622035 -0.44789631 -0.06665406 -1.10473265 -0.51890497 -0.76128189
  0.18265321 -3.16423121  0.29604099  0.16447497  0.        ]",-0.0735734060385
12,[-0.00065872 -0.5689767 ],[-0.10833333 -0.13623528],[-0.2589905   1.51353578],-1.81582,"[[ -0.25154459  -2.87839793  -0.06090182  -0.08695561]
 [ -4.72063268 -28.28922195   0.           0.        ]]","[ 1.09477959 -0.77740259 -0.24470295 -0.01753853 -0.51890221 -0.76127685
  0.39415189 -3.64819247  0.11941149  0.56651126  0.        ]",-0.0773028613702
13,[-0.3117584  -0.74542594],[-0.10833333 -0.13623528],[-0.39401546 -2.27878039],-2.01042,"[[-0.35529888 -3.14676184 -0.06090182 -0.08695561]
 [-5.65168329 -2.09116402  0.          0.        ]]","[ 1.05205803 -0.82022219 -0.39465602  0.61886019 -0.51889945 -0.76127181
  0.3167631   0.00915912  0.15009462  0.79772182  0.        ]",-0.105957236353
14,[-0.3518225  -0.77151918],[-0.10833333 -0.13623528],[ 0.6951215  -1.25318578],-2.08877,"[[-0.48285931 -3.12423104 -0.06090182 -0.08695561]
 [-7.09961409  2.61267823  0.          0.        ]]","[ 0.98054951 -0.82004557 -0.57108196  0.5648194  -0.51889669 -0.76126677
  0.19641225  0.66583267  0.14395049  0.78277897  0.        ]",-0.103752965105
15,[-0.34451616 -0.76858628],[-0.10833333 -0.13623528],[ 0.79852845 -0.1065801 ],-2.11526,"[[-0.59582776 -3.07319904 -0.06090182 -0.08695561]
 [-4.2068836   2.20702242  0.          0.        ]]","[ 0.90061315 -0.81731873 -0.71786701  0.44254309 -0.51889393 -0.76126174
  0.43685076  0.60919766  0.12552559  0.75387778  0.        ]",-0.0990221310439
16,[-0.35342866 -0.77506858],[-0.10833333 -0.13623528],[ 0.99653745 -0.32287666],-2.04562,"[[-0.64740852 -3.03372969 -0.06090182 -0.08695561]
 [-0.9620077   1.74146202  0.          0.        ]]","[ 0.85920654 -0.81299152 -0.78138839  0.34824771 -0.51889117 -0.7612567
  0.70655788  0.54420005  0.10925538  0.73111212  0.        ]",-0.0951729269976
17,[-0.37508202 -0.78954768],[-0.10833333 -0.13623528],[-1.94753784 -0.51039544],-1.99157,"[[-0.62687083 -3.01138185 -0.06090182 -0.08695561]
 [ 3.00256936  0.60783448  0.          0.        ]]","[ 0.87604101 -0.8096842  -0.75637117  0.29502527 -0.51888841 -0.76125166
  1.03608213  0.38593743  0.10141515  0.71283082  0.        ]",-0.0924512236343
18,[-0.32291812 -0.75648081],[-0.10833333 -0.13623528],[-0.27404911  0.63136931],-2.05413,"[[-0.60714091 -3.00444996 -0.06090182 -0.08695561]
 [-1.01618072  0.17207451  0.          0.        ]]","[ 0.89176956 -0.8085292  -0.73198476  0.27854613 -0.51888565 -0.76124662
  0.70204176  0.32510116  0.09997834  0.70573067  0.        ]",-0.0915087090234
19,[-0.33917591 -0.76800144],[-0.10833333 -0.13623528],[-0.26505456 -0.9820163 ],-1.90333,"[[-0.63814814 -2.97596017 -0.06090182 -0.08695561]
 [-2.08099399  2.66858545  0.          0.        ]]","[ 0.86683832 -0.80317849 -0.7701428   0.21099548 -0.51888289 -0.76124158
  0.61353143  0.67362655  0.08839769  0.6891144   0.        ]",-0.0887199410078
