timestep,avg_action_dist,obs,actions,rewards,human_obs,logstd_action_dist,original_rewards
12,[-0.16607431 -0.44255462],"[-0.54454118 -0.92097115 -1.38952876 -0.37716338 -1.1229969   0.32131663
 -0.27628504 -2.55196244  0.33508766 -0.10156378  0.        ]",[-1.33548439 -0.9964901 ],-3.31652,"[[ -1.77162023  -2.71487274  -0.13090146   0.03458529]
 [-12.66466884 -20.52213863   0.           0.        ]]",[-0.07389373 -0.0268294 ],-0.0899657594793
13,[-0.16047664 -0.43904969],"[-0.91947694 -1.02945025 -1.23958679  0.34766849 -1.12297561  0.32131365
 -0.59289386 -0.98896463  0.58269862 -0.06829068  0.        ]",[-2.63479434 -1.5258164 ],-4.2132,"[[ -2.06213305  -3.09598303  -0.13090146   0.03458529]
 [-16.37359596  -8.84768272   0.           0.        ]]",[-0.07389373 -0.0268294 ],-0.126343920272
14,[-0.13992229 -0.43548486],"[-1.30901761 -1.03068918 -0.89502347  0.42725326 -1.12295432  0.32131068
 -0.90316089  0.41940266  0.67180412 -0.12020244  0.        ]",[-0.97551668  0.42820452],-3.57508,"[[ -2.42607175  -3.13643819  -0.13090146   0.03458529]
 [-20.00829605   1.67193501   0.           0.        ]]",[-0.07389373 -0.0268294 ],-0.141244957824
15,[-0.12616152 -0.43537223],"[-1.59279457 -1.02852721 -0.31627257  0.32051571 -1.12293303  0.32130771
 -1.199031    0.67176705  0.67228713 -0.10313538  0.        ]",[-1.15664384 -0.29685267],-3.58441,"[[ -2.86101488  -3.08217151  -0.13090146   0.03458529]
 [-23.47446801   3.55698077   0.           0.        ]]",[-0.07389373 -0.0268294 ],-0.140859695093
16,[-0.12158584 -0.4353177 ],"[-1.61219593 -1.02214882  0.44554676  0.20557242 -1.12291174  0.32130474
 -1.49730961  0.50498009  0.69984834 -0.0919158   0.        ]",[-0.40518746  0.03890475],-3.33876,"[[ -3.36556663  -3.02353117  -0.13090146   0.03458529]
 [-26.9690561    2.31124481   0.           0.        ]]",[-0.07389373 -0.0268294 ],-0.144786152053
17,[-0.11859952 -0.43398562],"[-1.25424843 -1.01395143  1.17368216  0.11339008 -1.12289046  0.32130177
 -1.58862747  0.51952848  0.74412511 -0.11712812  0.        ]",[ 0.15197908 -0.67271976],-3.35642,"[[ -3.91568629  -2.97621591  -0.13090146   0.03458529]
 [-28.0393377    2.41995118   0.           0.        ]]",[-0.07389373 -0.0268294 ],-0.152158054675
18,[-0.13423906 -0.43447435],"[-0.60708128 -1.00939134  1.58652559  0.0723115  -1.12286917  0.32129879
 -1.48984365  0.15657277  0.76368633 -0.18659915  0.        ]",[ 0.21607458 -2.077993  ],-3.39337,"[[ -4.46486698  -2.95501695  -0.13090146   0.03458529]
 [-26.88260323  -0.29101689   0.           0.        ]]",[-0.07389373 -0.0268294 ],-0.157188961637
19,[-0.17393595 -0.43763429],"[ 0.10569951 -1.01845444  1.57514219  0.1606254  -1.12284789  0.32129582
 -1.37137189 -0.24005646  0.70352568 -0.25671372  0.        ]",[ 0.21086485 -1.05049072],-3.0249,"[[ -4.98859835  -3.00050135  -0.13090146   0.03458529]
 [-25.49513653  -3.25349999   0.           0.        ]]",[-0.07389373 -0.0268294 ],-0.1509811573
20,[-0.2158812  -0.43809342],"[ 0.69129828 -1.02235382  1.19949848  0.20931834 -1.12282661  0.32129285
 -1.25698512  0.18637794  0.63950628 -0.27539121  0.        ]",[-1.62898772  0.29465224],-3.13699,"[[ -5.48505933  -3.02544883  -0.13090146   0.03458529]
 [-24.15544474  -0.06842784   0.           0.        ]]",[-0.07389373 -0.0268294 ],-0.142515260834
21,[-0.20707364 -0.43551233],"[ 1.05335309 -1.02072901  0.52838506  0.18816119 -1.12280533  0.32128988
 -1.55408928  0.34594209  0.59133719 -0.27869424  0.        ]",[ 0.35400234 -0.31506714],-2.89149,"[[ -6.00309461  -3.01462029  -0.13090146   0.03458529]
 [-27.63647854   1.12337952   0.           0.        ]]",[-0.07389373 -0.0268294 ],-0.135733422444
22,[-0.19832219 -0.43386665],"[ 1.06312823 -1.01876931 -0.27589187  0.16480991 -1.12278405  0.32128691
 -1.38771343  0.22844768  0.5424574  -0.25498784  0.        ]",[ 0.51897133  0.06662341],-2.91709,"[[ -6.53627245  -3.00265121  -0.13090146   0.03458529]
 [-25.68779621   0.24583643   0.           0.        ]]",[-0.07389373 -0.0268294 ],-0.127461104362
23,[-0.17703728 -0.43151096],"[ 0.74585568 -1.01744286 -0.92427461  0.1501587  -1.12276277  0.32128393
 -1.16888508  0.26317756  0.51097469 -0.20803277  0.        ]",[-0.15632896 -0.6441044 ],-3.2254,"[[ -7.0243099   -2.99513163  -0.13090146   0.03458529]
 [-23.12448966   0.50524721   0.           0.        ]]",[-0.07389373 -0.0268294 ],-0.120551911396
24,[-0.16207893 -0.43342137],"[ 0.22234441 -1.0189713  -1.31934366  0.16754355 -1.12274149  0.32128096
 -1.18262433  0.0983713   0.50753851 -0.14782456  0.        ]",[ 0.39019606 -0.57035131],-3.18209,"[[ -7.48841764  -3.00405479  -0.13090146   0.03458529]
 [-23.28572432  -0.72565445   0.           0.        ]]",[-0.07389373 -0.0268294 ],-0.11744900425
25,[-0.15375815 -0.4344672 ],"[-0.37989416 -1.01975328 -1.41529825  0.17699739 -1.12272021  0.32127799
 -1.01138358  0.19973252  0.53421133 -0.09480581  0.        ]",[-1.29552837 -0.14883172],-3.6303,"[[ -7.93400622  -3.00890285  -0.13090146   0.03458529]
 [-21.27982374   0.03140072   0.           0.        ]]",[-0.07389373 -0.0268294 ],-0.119670982424
26,[-0.13541642 -0.43637884],"[-0.97901445 -1.0193382  -1.20205644  0.17224954 -1.12269894  0.32127502
 -1.31335852  0.21591458  0.57096898 -0.05834035  0.        ]",[ 0.54009154  0.13471632],-3.17574,"[[ -8.39510075  -3.00646966  -0.13090146   0.03458529]
 [-24.81784068   0.15227371   0.           0.        ]]",[-0.07389373 -0.0268294 ],-0.124342689852
27,[-0.13308938 -0.4371976 ],"[-1.43652057 -1.01789779 -0.70407446  0.15592964 -1.12267767  0.32127205
 -1.08886731  0.28698927  0.61761835 -0.03930905  0.        ]",[-1.46103809 -0.89951032],-3.7789,"[[ -8.86507277  -2.9980979   -0.13090146   0.03458529]
 [-22.18812231   0.68312413   0.           0.        ]]",[-0.07389373 -0.0268294 ],-0.131114339203
28,[-0.12737161 -0.43705833],"[-1.64208369 -1.01901146 -0.01648886  0.16881648 -1.12265639  0.32126908
 -1.38930584  0.1610484   0.67297622 -0.05596744  0.        ]",[-0.24994162 -0.38070168],-3.40073,"[[ -9.34415388  -3.00471062  -0.13090146   0.03458529]
 [-25.70821518  -0.25746475   0.           0.        ]]",[-0.07389373 -0.0268294 ],-0.139919418753
29,[-0.12360941 -0.43574521],"[-1.5163348  -1.01916736  0.754438    0.17084605 -1.12263512  0.32126611
 -1.43029677  0.2032899   0.71638542 -0.0984155   0.        ]",[ 1.23706379 -0.22143624],-3.09181,"[[ -9.86314066  -3.00575214  -0.13090146   0.03458529]
 [-26.18886303   0.05802993   0.           0.        ]]",[-0.07389373 -0.0268294 ],-0.147478320952
30,[-0.13225038 -0.43398261],"[-1.10684082 -1.01886371  1.3184255   0.16749847 -1.12261385  0.32126314
 -1.04806792  0.20747087  0.73553541 -0.15203946  0.        ]",[-0.16689498 -0.22109831],-3.26126,"[[-10.34199129  -3.00403617  -0.13090146   0.03458529]
 [-21.71112299   0.08926882   0.           0.        ]]",[-0.07389373 -0.0268294 ],-0.151847600011
31,[-0.14588997 -0.43345392],"[-0.56618373 -1.01859483  1.59718192  0.16459184 -1.12259258  0.32126016
 -1.06776487  0.2032682   0.73159881 -0.20492557  0.        ]",[ 0.16119024  0.75684868],-2.96091,"[[-10.77853126  -3.002546    -0.13090146   0.03458529]
 [-21.94210484   0.05789491   0.           0.        ]]",[-0.07389373 -0.0268294 ],-0.153042203123
32,[-0.18914637 -0.4346998 ],"[ 0.01869811 -1.01269135  1.5990821   0.1038781  -1.12257132  0.32125719
 -0.97618185  0.60442207  0.72932598 -0.25204389  0.        ]",[ 0.05769635 -0.63029275],-3.08178,"[[-11.20661029  -2.97132826  -0.13090146   0.03458529]
 [-20.86936005   3.05389889   0.           0.        ]]",[-0.07389373 -0.0268294 ],-0.154590139865
33,[-0.2280986 -0.4392584],"[ 0.53248369 -1.00456878  1.34702434  0.03535983 -1.12255005  0.32125422
 -0.92140858  0.26220193  0.71202443 -0.3028663   0.        ]",[ 0.41792412 -0.06187   ],-2.92624,"[[-11.61756077  -2.93589337  -0.13090146   0.03458529]
 [-20.22783663   0.49811465   0.           0.        ]]",[-0.07389373 -0.0268294 ],-0.154407391499
34,[-0.25744402 -0.44143641],"[ 0.89320234 -1.00266641  0.92351749  0.02109293 -1.12252878  0.32125125
 -0.74597879  0.22813231  0.66241982 -0.3334583   0.        ]",[-1.63652313 -0.61230308],-3.31971,"[[-12.00149786  -2.9284837   -0.13090146   0.03458529]
 [-18.17272342   0.24368958   0.           0.        ]]",[-0.07389373 -0.0268294 ],-0.148881852664
35,[-0.2354202  -0.43923491],"[ 1.08829305 -1.00746975  0.35752494  0.0586819  -1.12250752  0.32124828
 -1.05321982 -0.09712453  0.59481894 -0.32296292  0.        ]",[-0.38034785  0.43389083],-2.95639,"[[-12.40106864  -2.94798185  -0.13090146   0.03458529]
 [-21.77237474  -2.1853931    0.           0.        ]]",[-0.07389373 -0.0268294 ],-0.138698483751
36,[-0.20967852 -0.43502322],"[ 1.05306845 -1.01317621 -0.31691613  0.10909066 -1.12248626  0.32124531
 -1.14494573  0.1387611   0.53756376 -0.27428199  0.        ]",[-0.70718019 -2.53566685],-3.38287,"[[-12.84730067  -2.97401467  -0.13090146   0.03458529]
 [-22.84723571  -0.42376258   0.           0.        ]]",[-0.07389373 -0.0268294 ],-0.127816553542
37,[-0.16992547 -0.43256852],"[ 0.72682652 -1.0195562  -0.94694002  0.17710986 -1.12246499  0.32124234
 -1.34531275 -0.03831971  0.51087676 -0.20434684  0.        ]",[-0.96914859  0.42960881],-3.27839,"[[-13.3278016   -3.00896448  -0.13090146   0.03458529]
 [-25.19498294  -1.74621451   0.           0.        ]]",[-0.07389373 -0.0268294 ],-0.120380488209
38,[-0.14373042 -0.43288615],"[ 0.10007509 -1.0209274  -1.36410347  0.19443273 -1.12244373  0.32123937
 -1.63020983  0.2622652   0.52253814 -0.13000086  0.        ]",[-1.16095848  0.05456132],-3.53482,"[[-13.86519531  -3.01783825  -0.13090146   0.03458529]
 [-28.53326894   0.4985694    0.           0.        ]]",[-0.07389373 -0.0268294 ],-0.119053265849
39,[-0.12520976 -0.43544221],"[-0.71950561 -1.01900214 -1.33644751  0.17092337 -1.12242247  0.3212364
 -1.91986757  0.28991875  0.55095119 -0.07228336  0.        ]",[ 0.73930373  0.59410384],-3.06307,"[[-14.46991787  -3.00579492  -0.13090146   0.03458529]
 [-31.92767341   0.70510396   0.           0.        ]]",[-0.07389373 -0.0268294 ],-0.121628573705
40,[-0.1235252  -0.43623719],"[-1.37801893 -1.01190398 -0.79937852  0.09784763 -1.12240122  0.32123343
 -1.61601397  0.60314515  0.59361201 -0.02383011  0.        ]",[-1.04472058 -0.2692224 ],-3.59349,"[[-15.07275945  -2.96822299  -0.13090146   0.03458529]
 [-28.3683319    3.04429212   0.           0.        ]]",[-0.07389373 -0.0268294 ],-0.127178810363
41,[-0.11803915 -0.43623528],"[-1.64573144 -0.99993725  0.05489538  0.00214553 -1.12237996  0.32123046
 -1.90593597  0.45240937  0.66459404  0.00668663  0.        ]",[ 0.06062026  0.47571269],-3.31702,"[[-15.67421539  -2.91863166  -0.13090146   0.03458529]
 [-31.7659383    1.91865578   0.           0.        ]]",[-0.07389373 -0.0268294 ],-0.137719030152
42,[-0.11574536 -0.43459022],"[-1.41153058 -0.98259539  0.95933924 -0.10633128 -1.1223587   0.32122749
 -1.83168939  0.69969188  0.76323639 -0.01131796  0.        ]",[-1.00067973 -1.51413559],-3.86642,"[[-16.3008143   -2.8617301   -0.13090146   0.03458529]
 [-30.89682599   3.76537453   0.           0.        ]]",[-0.07389373 -0.0268294 ],-0.153139915765
43,[-0.11712705 -0.43542641],"[-0.71115559 -0.97008619  1.55232773 -0.17190986 -1.12233745  0.32122452
 -2.11730771  0.15965259  0.84079696 -0.12020001  0.        ]",[ 0.19987698 -2.10912623],-3.69596,"[[-16.9523379   -2.82688648  -0.13090146   0.03458529]
 [-34.24442311  -0.26749735   0.           0.        ]]",[-0.07389373 -0.0268294 ],-0.166995847602
44,[-0.14661726 -0.43703386],"[ 0.19429851 -0.98593976  1.54359634 -0.08706757 -1.1223162   0.32122155
 -1.9918561  -0.36966455  0.7880565  -0.2761648   0.        ]",[ 0.30161542 -1.23465586],-3.23311,"[[-17.62248758  -2.87189567  -0.13090146   0.03458529]
 [-32.77549362  -4.22030302   0.           0.        ]]",[-0.07389373 -0.0268294 ],-0.164302652199
45,[-0.18985343 -0.44041681],"[ 0.87431255 -1.01707524  0.95569311  0.15024487 -1.12229494  0.32121858
 -1.8345438  -0.88855938  0.63319672 -0.29518043  0.        ]",[ 0.48455985  0.62274514],-2.7403,"[[-18.25951134  -2.99518002  -0.13090146   0.03458529]
 [-30.93302528  -8.09532326   0.           0.        ]]",[-0.07389373 -0.0268294 ],-0.142644172861
46,[-0.20145658 -0.43499333],"[ 1.10708117 -1.02645359  0.10140172  0.28447623 -1.12227369  0.32121561
 -1.61848008  0.19228869  0.56001947 -0.22355489  0.        ]",[-0.33713391  0.39793596],-3.02305,"[[ -1.88527762e+01  -3.06381099e+00  -1.30901458e-01   3.45852928e-02]
 [ -2.84018953e+01  -2.39387687e-02   0.00000000e+00   0.00000000e+00]]",[-0.07389373 -0.0268294 ],-0.128470608648
47,[-0.16584462 -0.43070275],"[ 0.88266361 -1.02427245 -0.72900427  0.24497119 -1.12225244  0.32121264
 -1.68434852  0.43960621  0.53360355 -0.19341696  0.        ]",[-0.67996693  0.00263836],-3.281,"[[-19.42856435  -3.04366684  -0.13090146   0.03458529]
 [-29.17434733   1.82295451   0.           0.        ]]",[-0.07389373 -0.0268294 ],-0.123224876817
48,[-0.13748062 -0.43189067],"[ 0.24999692 -1.01912454 -1.30727171  0.17417755 -1.1222312   0.32120967
 -1.86473892  0.43621706  0.51285544 -0.14679599  0.        ]",[ 0.13982836 -1.75393756],-3.38581,"[[-20.03326768  -3.00746171  -0.13090146   0.03458529]
 [-31.28893503   1.7976785    0.           0.        ]]",[-0.07389373 -0.0268294 ],-0.11823250228
49,[-0.13106745 -0.43560225],"[-0.57949342 -1.01789481 -1.38104631  0.1601102  -1.12220995  0.3212067
 -1.76458103  0.10351913  0.54137391 -0.08101347  0.        ]",[ 0.0056608  -2.33783827],-3.57958,"[[-20.64727798  -3.00024845  -0.13090146   0.03458529]
 [-30.11599922  -0.68672581   0.           0.        ]]",[-0.07389373 -0.0268294 ],-0.12040695038
