timestep,avg_action_dist,logstd_action_dist,actions,rewards,human_obs,obs,original_rewards
20,[ 0.0357469  -0.00729126],[-0.35193226 -0.26313478],[ 0.73808916 -1.53614635],-1.91648,"[[-0.36765178  0.46078382  0.08555868  0.01766861]
 [ 4.81103935 -9.33239721  0.          0.        ]]","[ 1.0663673   1.81265173 -0.69534209  2.181697    0.7342096   0.14814477
  0.64680066 -0.97733521  0.64784959 -0.27499209  0.        ]",-0.12504753228
21,[ 0.0581677  -0.06267294],[-0.35193226 -0.26313478],[-0.19257418 -0.36051094],-2.27191,"[[ -0.24307575   0.23625072   0.08555868   0.01766861]
 [  7.63714005 -13.10833571   0.           0.        ]]","[ 1.11605551  1.91108048 -0.50956844  1.47679937  0.73420893  0.14814468
  0.8939126  -1.52826007  0.68311937 -0.26709241  0.        ]",-0.128713818888
22,[ 0.27934459 -0.02215999],[-0.35193226 -0.26313478],[ 1.3088533  -0.52951361],-2.1504,"[[ -0.09948757  -0.0376313    0.08555868   0.01766861]
 [  6.72472148 -14.27596373   0.           0.        ]]","[ 1.14851752  1.94589773 -0.28838898  0.56742176  0.73420826  0.14814459
  0.81413035 -1.69861867  0.6949618  -0.26839174  0.        ]",-0.130099070525
23,[ 0.26167497 -0.10699865],[-0.35193226 -0.26313478],[-0.67670858 -0.56764921],-2.27209,"[[  0.07337021  -0.34136564   0.08555868   0.01766861]
 [ 10.54835493 -16.09138187   0.           0.        ]]","[ 1.1515089   1.87257551 -0.01829671 -0.42721002  0.73420759  0.1481445
  1.14846555 -1.96349091  0.672636   -0.24030163  0.        ]",-0.126557329163
24,[ 0.95765036  0.3725037 ],[-0.35193226 -0.26313478],[ 1.12190548  0.14848803],-2.19663,"[[  2.55391516e-01  -6.82536054e-01   8.55586834e-02   1.76686083e-02]
 [  7.66329145e+00  -1.80192554e+01   0.00000000e+00   0.00000000e+00]]","[ 1.11201793  1.65861281  0.26226566 -1.41794687  0.73420693  0.14814441
  0.896196   -2.24476806  0.59793529 -0.22703774  0.        ]",-0.117613849247
25,[ 0.72642004  0.20000863],[-0.35193226 -0.26313478],[ 0.75395074  0.23214409],-2.10051,"[[  0.44682924  -1.03345248   0.08555868   0.01766861]
 [ 11.46797987 -17.07543698   0.           0.        ]]","[ 1.02473702  1.31884537  0.54308478 -2.18213715  0.73420626  0.14814432
  1.22887439 -2.10705439  0.47177398 -0.20378643  0.        ]",-0.102520507249
26,[ 0.22276351 -0.05379376],[-0.35193226 -0.26313478],[-0.60926127  1.09913396],-2.2259,"[[  0.70384679  -1.36234792   0.08555868   0.01766861]
 [ 14.22475071 -15.81820101   0.           0.        ]]","[ 0.83958537  0.92660124  0.87954494 -2.58138711  0.73420559  0.14814423
  1.46992235 -1.92361365  0.31656104 -0.0699978   0.        ]",-0.0802775909315
27,[-0.13697663 -0.07783324],[-0.35193226 -0.26313478],[-1.57235762 -0.76923932],-1.61432,"[[  0.96132576  -1.63582904   0.08555868   0.01766861]
 [ 11.53206121 -11.54423133   0.           0.        ]]","[ 0.58744159  0.57678951  1.14989919 -2.64675523  0.73420492  0.14814414
  1.23447321 -1.30002452  0.14858305  0.07101672  0.        ]",-0.0577606804941
28,[ 0.57969409  0.45077521],[-0.35193226 -0.26313478],[-0.51270099  0.34839823],-1.66609,"[[  1.14997508  -1.8949704    0.08555868   0.01766861]
 [  7.346615   -14.36061926   0.           0.        ]]","[ 0.36981765  0.25063484  1.29509549 -2.47947914  0.73420426  0.14814405
  0.86849929 -1.7109412  -0.03077509  0.10119817  0.        ]",-0.0361658577207
29,[ 0.71328026  0.54917419],[-0.35193226 -0.26313478],[ 1.31925614  1.10485396],-1.89333,"[[  1.27508507  -2.16548551   0.08555868   0.01766861]
 [  5.17158598 -12.69647872   0.           0.        ]]","[ 0.21436948 -0.06032248  1.36368708 -2.07917879  0.73420359  0.14814396
  0.67831538 -1.46813493 -0.22625164  0.04312284  0.        ]",-0.0148286499011
30,[-0.33146381 -0.05716136],[-0.35193226 -0.26313478],[-0.06104481  0.16909844],-1.88034,"[[ 1.41720717 -2.37716522  0.08555868  0.01766861]
 [ 9.02790394 -8.48547792  0.          0.        ]]","[ 0.03058457 -0.26811258  1.41317773 -1.62329458  0.73420292  0.14814387
  1.01550855 -0.85373574 -0.39316347  0.03033041  0.        ]",-0.0114733042071
31,[-0.50456131 -0.20817477],[-0.35193226 -0.26313478],[ 0.97043958  0.25804846],-2.104,"[[ 1.59354969 -2.53846905  0.08555868  0.01766861]
 [ 8.60773681 -7.64770908  0.          0.        ]]","[-0.20272382 -0.39905475  1.43118798 -1.20521116  0.73420225  0.14814378
  0.97876823 -0.73150194 -0.52887828  0.04906751  0.        ]",-0.0243757898944
32,[-1.18162954 -0.94703972],[-0.35193226 -0.26313478],[-1.71688133 -0.97505178],-1.99877,"[[  1.80254521  -2.6796497    0.08555868   0.01766861]
 [ 12.27960922  -6.47423938   0.           0.        ]]","[-0.47744149 -0.49118754  1.3897631  -0.79843095  0.73420159  0.1481437
  1.29983274 -0.56028849 -0.65267435  0.06612427  0.        ]",-0.0385107922323
33,[-0.35628277 -0.62542999],[-0.35193226 -0.26313478],[-1.22687203 -0.98516493],-2.14646,"[[  2.00597574  -2.84658419   0.08555868   0.01766861]
 [  8.07739463 -10.20681407   0.           0.        ]]","[-0.73219785 -0.5704447   1.28576    -0.27981963  0.73420092  0.14814361
  0.93239245 -1.10488194 -0.78775338  0.03045166  0.        ]",-0.055074720352
34,[ 0.33119324 -0.95303333],[-0.35193226 -0.26313478],[ 1.07688871 -1.68304431],-2.37013,"[[ 2.12619521 -3.04966492  0.08555868  0.01766861]
 [ 3.95847947 -4.90012086  0.          0.        ]]","[-0.87253634 -0.62058584  1.1964136   0.3860982   0.73420025  0.14814352
  0.57223637 -0.33061787 -0.90766992 -0.04877178  0.        ]",-0.0709678408558
35,[-0.46497262 -1.73997843],[-0.35193226 -0.26313478],[-1.51736992 -1.62698415],-2.22071,"[[ 2.24430688 -3.07346974  0.08555868  0.01766861]
 [ 7.83967501  0.82926781  0.          0.        ]]","[-1.00058413 -0.62303326  1.08993667  0.46551979  0.73419958  0.14814343
  0.91160508  0.50531869 -0.95089697 -0.07486271  0.        ]",-0.0767255883829
36,[ 0.09747677 -1.56517708],[-0.35193226 -0.26313478],[-0.24849039 -2.11900008],-2.22784,"[[ 2.35981857 -3.04896977  0.08555868  0.01766861]
 [ 3.72519113  1.27418461  0.          0.        ]]","[-1.11466451 -0.62050242  0.96930997  0.38378067  0.73419892  0.14814334
  0.55183631  0.57023312 -0.93267329 -0.04288164  0.        ]",-0.0737068129944
37,[ 0.22487767 -1.5037899 ],[-0.35193226 -0.26313478],[-1.4012817   0.54376711],-2.24452,"[[ 2.423711   -3.0277057   0.08555868  0.01766861]
 [ 2.66757492  0.82594739  0.          0.        ]]","[-1.17246134 -0.61768252  0.89616618  0.31298636  0.73419825  0.14814325
  0.45935853  0.50483338 -0.92159058 -0.01766568  0.        ]",-0.0717967814719
38,[ 0.7545079 -1.367589 ],[-0.35193226 -0.26313478],[ 0.51817218 -1.25914595],-2.24866,"[[ 2.43680869 -2.98974989  0.08555868  0.01766861]
 [-1.34443453  2.96251459  0.          0.        ]]","[-1.18381155 -0.61121411  0.88064245  0.18706873  0.73419758  0.14814316
  0.10855013  0.81656527 -0.90303507  0.0152801   0.        ]",-0.068954226993
39,[ 0.5298686  -1.20606494],[-0.35193226 -0.26313478],[ 0.77107787 -1.68935022],-2.24445,"[[ 2.43076958 -2.97081501  0.08555868  0.01766861]
 [ 0.73359953 -1.05563602  0.          0.        ]]","[-1.17859718 -0.60730149  0.88782056  0.12451398  0.73419691  0.14814307
  0.29025243  0.23030267 -0.89356939  0.03011685  0.        ]",-0.0675940305255
40,[ 0.05667879 -1.47686672],[-0.35193226 -0.26313478],[ 0.44302384 -3.02304839],-2.19349,"[[ 2.47592576 -3.01614446  0.08555868  0.01766861]
 [ 3.77198952 -1.31126974  0.          0.        ]]","[-1.21667089 -0.61590553  0.83325631  0.27456557  0.73419625  0.14814298
  0.55592778  0.19300466 -0.91067221  0.01157095  0.        ]",-0.0699216463267
41,[-0.27165481 -1.7593174 ],[-0.35193226 -0.26313478],[ 0.05357119 -0.41118619],-2.26066,"[[ 2.5682163  -3.02253448  0.08555868  0.01766861]
 [ 5.45144701  0.22053906  0.          0.        ]]","[-1.28778708 -0.61690747  0.71573578  0.29579427  0.73419558  0.14814289
  0.70277841  0.41650097 -0.92505722  0.00540654  0.        ]",-0.0717310298787
42,[-0.32204643 -1.83330357],[-0.35193226 -0.26313478],[-0.09796301 -2.81606364],-2.13186,"[[ 2.67829066 -3.01537849  0.08555868  0.01766861]
 [ 5.55563659  0.38310945  0.          0.        ]]","[-1.36014881 -0.61578086  0.56621202  0.27202164  0.73419491  0.1481428
  0.71188808  0.4402203  -0.92886106  0.02658381  0.        ]",-0.0718291972371
43,[-0.29859048 -1.86620116],[-0.35193226 -0.26313478],[ 0.02727916 -2.64726317],-2.12988,"[[ 2.78440824 -3.00955306  0.08555868  0.01766861]
 [ 5.05778117  0.20908782  0.          0.        ]]","[-1.41630797 -0.61481538  0.41402914  0.25268503  0.73419424  0.14814271
  0.66835516  0.41482958 -0.93562627  0.04537078  0.        ]",-0.0723882153106
44,[-0.35348234 -1.92790461],[-0.35193226 -0.26313478],[-0.04436496 -1.29160324],-2.18023,"[[ 2.88564287 -3.00654785  0.08555868  0.01766861]
 [ 5.06565561  0.10208191  0.          0.        ]]","[-1.45684781 -0.61430015  0.26308755  0.24271546  0.73419358  0.14814262
  0.66904313  0.39921673 -0.94466487  0.05994512  0.        ]",-0.0733193613981
45,[-0.36837691 -1.96873331],[-0.35193226 -0.26313478],[-0.19748052 -0.67914001],-2.19539,"[[ 2.98418739 -3.00512384  0.08555868  0.01766861]
 [ 4.78971706  0.04685334  0.          0.        ]]","[-1.4836811  -0.61405172  0.11224779  0.23799275  0.73419291  0.14814253
  0.64491458  0.39115839 -0.95505858  0.07167929  0.        ]",-0.0744704660762
46,[-0.2967138  -1.97470129],[-0.35193226 -0.26313478],[-0.72307039 -2.82139222],-2.05285,"[[ 3.0711855  -3.00414196  0.08555868  0.01766861]
 [ 3.91301472  0.0441888   0.          0.        ]]","[-1.49680162 -0.61387877 -0.02294414  0.23473684  0.73419224  0.14814244
  0.56825543  0.39076936 -0.96519131  0.08080661  0.        ]",-0.0756285558804
47,[ 0.06794785 -1.85420346],[-0.35193226 -0.26313478],[-0.80606632 -2.68901477],-2.05837,"[[  3.11994470e+00  -3.00378030e+00   8.55586834e-02   1.76686083e-02]
 [  9.72704029e-01   2.67903158e-03   0.00000000e+00   0.00000000e+00]]","[-1.49977687 -0.61381444 -0.0991441   0.23353757  0.73419157  0.14814235
  0.31115485  0.38471265 -0.97120432  0.08535779  0.        ]",-0.0763266495355
48,[ 0.55000681 -1.63722432],[-0.35193226 -0.26313478],[ 0.76596286 -2.65785788],-2.14759,"[[ 3.10718472 -3.00381878  0.08555868  0.01766861]
 [-2.23800228 -0.00401148  0.          0.        ]]","[-1.49929926 -0.61382074 -0.07918783  0.233665    0.73419091  0.14814226
  0.03041095  0.38373622 -0.96961279  0.08424676  0.        ]",-0.0761412718729
49,[ 0.10130425 -1.8305881 ],[-0.35193226 -0.26313478],[-0.15533538 -1.53506952],-2.14616,"[[ 3.09329694 -3.00389601  0.08555868  0.01766861]
 [ 0.83897098 -0.00331161  0.          0.        ]]","[-1.4985342  -0.61383388 -0.05747778  0.23392094  0.73419024  0.14814218
  0.29946119  0.38383807 -0.96789133  0.08298674  0.        ]",-0.0759412677327
