timestep,avg_action_dist,logstd_action_dist,actions,rewards,human_obs,obs,original_rewards
14,[-0.60539186 -0.96331739],[-0.29191479 -0.19925004],[-1.52568982 -2.08084203],-2.09175,"[[  2.72116354  -3.03059049   0.0326518    0.15778928]
 [ 10.23665272   1.30951492   0.           0.        ]]","[-1.35485597 -0.55726878  0.50495253  0.40977109  0.26766203  1.36166891
  1.11115668  0.58332235 -0.3654207  -1.14096559  0.        ]",-0.151627886595
15,[-0.46554714 -0.96020842],[-0.29191479 -0.19925004],[-1.11588717  0.27216816],-2.09873,"[[ 2.88413795 -3.0139413   0.0326518   0.15778928]
 [ 6.07466632  0.48923164  0.          0.        ]]","[-1.42830345 -0.55447876  0.27467457  0.35297844  0.26766176  1.36166524
  0.78513325  0.4652604  -0.37425318 -1.10921448  0.        ]",-0.147939762919
16,[-0.22449699 -0.92468369],[-0.29191479 -0.19925004],[ 0.41282379 -0.92511525],-2.13258,"[[ 2.96470027 -2.99344285  0.0326518   0.15778928]
 [ 1.99516086  1.55705237  0.          0.        ]]","[-1.45184894 -0.55051249  0.15671191  0.28322374  0.26766149  1.36166156
  0.46557137  0.61894859 -0.38096516 -1.08304848  0.        ]",-0.144903603805
17,[-0.46090376 -0.98431045],[-0.29191479 -0.19925004],[-0.87137023 -0.48348883],-2.09993,"[[ 3.02060494 -2.99936319  0.0326518   0.15778928]
 [ 3.58999354 -2.13677493  0.          0.        ]]","[-1.46310048 -0.55171729  0.07380134  0.30334924  0.26766122  1.36165788
  0.5904993   0.08730407 -0.38728715 -1.0832781   0.        ]",-0.145051687597
18,[-0.1858488 -0.9272126],[-0.29191479 -0.19925004],[ 0.57558154 -1.75492274],-2.15639,"[[ 3.05707771 -3.01960891  0.0326518   0.15778928]
 [ 0.06900903 -0.03638329  0.          0.        ]]","[-1.46817244 -0.55546972  0.01938847  0.37229761  0.26766095  1.3616542
  0.31468808  0.38960867 -0.39058914 -1.09938703  0.        ]",-0.147057157026
19,[-0.35462189 -0.97147721],[-0.29191479 -0.19925004],[-1.77753766 -2.69121111],-2.07393,"[[ 3.08130929 -3.01573621  0.0326518   0.15778928]
 [ 2.34655243  0.28596461  0.          0.        ]]","[-1.47054657 -0.55479536 -0.01685965  0.35909425  0.26766067  1.36165053
  0.49309551  0.43600309 -0.3932235  -1.0931136   0.        ]",-0.146353468668
20,[-0.08486892 -0.91246092],[-0.29191479 -0.19925004],[-0.59418293 -0.2061706 ],-2.11692,"[[ 3.08804937 -3.01052797  0.0326518   0.15778928]
 [-1.65919586  0.21549112  0.          0.        ]]","[-1.47106243 -0.55385566 -0.02695249  0.34134791  0.2676604   1.36164685
  0.17931072  0.42585949 -0.3942707  -1.08770469  0.        ]",-0.145723290367
21,[ 0.11669438 -0.85708517],[-0.29191479 -0.19925004],[-1.94406316  0.67858384],-2.10097,"[[ 3.03159118 -3.00637545  0.0326518   0.15778928]
 [-3.97889353  0.17812517  0.          0.        ]]","[-1.46480096 -0.55307919  0.05743343  0.32720746  0.26766013  1.36164317
 -0.00239968  0.42048101 -0.3883555  -1.08868308  0.        ]",-0.145724828975
22,[ 0.53491908 -0.74815291],[-0.29191479 -0.19925004],[ 1.46592962 -1.2321447 ],-2.14927,"[[ 2.91308002 -2.97589118  0.0326518   0.15778928]
 [-7.85928629  2.86136676  0.          0.        ]]","[-1.43772246 -0.54664799  0.23254256  0.22366259  0.26765986  1.36163949
 -0.30636499  0.80667438 -0.37417869 -1.07227631  0.        ]",-0.143481031719
23,[ 0.23983565 -0.78518957],[-0.29191479 -0.19925004],[ 0.0551108  -0.74445482],-2.08517,"[[ 2.7971785  -2.95895799  0.0326518   0.15778928]
 [-3.74458348 -1.15467038  0.          0.        ]]","[-1.39330252 -0.54251769  0.3992027   0.16636749  0.26765959  1.36163582
  0.01595528  0.22865222 -0.3581121  -1.06980762  0.        ]",-0.142906981337
24,[ 0.25444096 -0.75793976],[-0.29191479 -0.19925004],[ 0.82787264 -0.65736545],-2.17685,"[[ 2.72521846 -3.01139739  0.0326518   0.15778928]
 [-3.45235502 -3.1229185   0.          0.        ]]","[-1.35705058 -0.55401236  0.49939662  0.34430866  0.26765932  1.36163214
  0.03884663 -0.05463485 -0.36097669 -1.12438313  0.        ]",-0.149553847257
25,[ 0.13101323 -0.77579427],[-0.29191479 -0.19925004],[-0.07879669  0.06837246],-2.14878,"[[ 2.68974601 -3.03196094  0.0326518   0.15778928]
 [-0.10607926  0.15590264  0.          0.        ]]","[-1.33680187 -0.55747365  0.5476628   0.41444802  0.26765905  1.36162846
  0.3009733   0.41728114 -0.36462703 -1.1473098   0.        ]",-0.152385559575
26,[ 0.16559623 -0.76873374],[-0.29191479 -0.19925004],[ 0.46940762 -1.04345939],-2.16455,"[[ 2.6845156  -3.02201315  0.0326518   0.15778928]
 [-0.4159359   0.67205407  0.          0.        ]]","[-1.33368265 -0.55587198  0.55471079  0.38049518  0.26765877  1.36162478
  0.2767007   0.49156962 -0.36108014 -1.13826603  0.        ]",-0.151235600199
27,[ 0.01206363 -0.81015551],[-0.29191479 -0.19925004],[ 0.25744902 -0.93216519],-2.14648,"[[ 2.69492649 -3.01231057  0.0326518   0.15778928]
 [ 1.45080494  0.33109878  0.          0.        ]]","[-1.33984788 -0.55417656  0.54066237  0.34741828  0.2676585   1.36162111
  0.42292966  0.4424958  -0.35903663 -1.1286624   0.        ]",-0.150041908357
28,[-0.0977116  -0.84532857],[-0.29191479 -0.19925004],[-1.76240754 -0.68123839],-2.07113,"[[ 2.73388146 -3.00760793  0.0326518   0.15778928]
 [ 2.44139161  0.15776607  0.          0.        ]]","[-1.3617442  -0.55330719  0.487488    0.33140123  0.26765823  1.36161743
  0.50052582  0.41754773 -0.36072517 -1.12007455  0.        ]",-0.149029870075
29,[ 0.17812112 -0.78023684],[-0.29191479 -0.19925004],[ 0.36867077 -1.60196069],-2.14139,"[[ 2.74249949 -3.00515667  0.0326518   0.15778928]
 [-1.56623244  0.08971798  0.          0.        ]]","[-1.36633121 -0.55284147  0.475599    0.32305618  0.26765796  1.36161375
  0.18659163  0.40775317 -0.36085447 -1.11696185  0.        ]",-0.148655713848
30,[ 0.08403665 -0.79987299],[-0.29191479 -0.19925004],[ 0.07507837 -0.45959825],-2.12628,"[[ 2.72613129 -3.00419218  0.0326518   0.15778928]
 [-0.0755551   0.02134477  0.          0.        ]]","[-1.35752941 -0.55265552  0.49814041  0.31977321  0.26765769  1.36161007
  0.30336243  0.39791183 -0.35931597 -1.11800965  0.        ]",-0.148758323639
31,[ 0.06168677 -0.80579418],[-0.29191479 -0.19925004],[ 0.66912449  0.68115939],-2.14426,"[[ 2.72761769 -3.00341148  0.0326518   0.15778928]
 [ 0.22319856  0.04316759  0.          0.        ]]","[-1.35833848 -0.55250392  0.49609939  0.31711609  0.26765742  1.3616064
  0.32676476  0.40105234 -0.35926181 -1.11719425  0.        ]",-0.148659116521
32,[-0.10266253 -0.85759079],[-0.29191479 -0.19925004],[-0.57127107 -1.97020778],-2.07014,"[[ 2.75861932 -2.97549455  0.0326518   0.15778928]
 [ 2.86814671  2.73953897  0.          0.        ]]","[-1.37465738 -0.54654896  0.45324467  0.22231453  0.26765715  1.36160272
  0.53395454  0.78913845 -0.35630655 -1.0890703   0.        ]",-0.145210351416
33,[-0.06249515 -0.85648501],[-0.29191479 -0.19925004],[-0.58517593 -0.80335369],-2.06188,"[[ 2.79271722 -2.96097673  0.0326518   0.15778928]
 [ 0.54937403 -1.27438028  0.          0.        ]]","[-1.39120891 -0.54302399  0.40548956  0.17318446  0.26765687  1.36159904
  0.35231437  0.21141673 -0.35784191 -1.07210646  0.        ]",-0.143183487172
34,[ 0.08669868 -0.80633903],[-0.29191479 -0.19925004],[ 1.21603445 -0.59683819],-2.19449,"[[ 2.7803482  -3.01812769  0.0326518   0.15778928]
 [-1.77847609 -3.3690067   0.          0.        ]]","[-1.38537    -0.55520367  0.42288393  0.36724263  0.2676566   1.36159537
  0.16996319 -0.09006205 -0.3665331  -1.12402137  0.        ]",-0.149602995943
35,[-0.1103062  -0.85123736],[-0.29191479 -0.19925004],[-1.33697839 -1.61824087],-2.10827,"[[ 2.78485886 -3.03864596  0.0326518   0.15778928]
 [ 2.21618593  0.2832839   0.          0.        ]]","[-1.38751661 -0.55846499  0.41654927  0.43728312  0.26765633  1.36159169
  0.48288284  0.4356109  -0.37148103 -1.14294877  0.        ]",-0.15197345748
36,[ 0.17328045 -0.78550315],[-0.29191479 -0.19925004],[-0.22266208  1.00033685],-2.13769,"[[ 2.78901773 -3.02738219  0.0326518   0.15778928]
 [-1.78696719  0.63526753  0.          0.        ]]","[-1.38947256 -0.55674645  0.41069918  0.39881245  0.26765606  1.36158801
  0.16929709  0.4862713  -0.36909273 -1.13150581  0.        ]",-0.150550777856
37,[ 0.34301969 -0.75177211],[-0.29191479 -0.19925004],[ 1.22043771 -0.15324982],-2.1295,"[[ 2.74478986 -2.97507554  0.0326518   0.15778928]
 [-2.63300145  4.58224402  0.          0.        ]]","[-1.36750555 -0.54644791  0.47242826  0.22089273  0.26765579  1.36158433
  0.10302313  1.05435755 -0.35475457 -1.09036783  0.        ]",-0.145344350721
38,[ 0.01928621 -0.8393321 ],[-0.29191479 -0.19925004],[ 0.23228848  0.5806616 ],-1.99902,"[[ 2.73237711 -2.89042747  0.0326518   0.15778928]
 [ 1.37834965  3.88488336  0.          0.        ]]","[-1.36089593 -0.52175539  0.48955379 -0.06352441  0.26765552  1.36158066
  0.41725102  0.95398471 -0.33895398 -1.0170467   0.        ]",-0.136228873355
39,[-0.05798277 -0.88587695],[-0.29191479 -0.19925004],[-0.298477    0.30911855],-1.87726,"[[ 2.7688982  -2.7904327   0.0326518   0.15778928]
 [ 2.27076941  6.10718742  0.          0.        ]]","[-1.37977646 -0.48002708  0.43891158 -0.3914724   0.26765525  1.36157698
  0.48715803  1.27383779 -0.33931667 -0.92216341  0.        ]",-0.12475249104
40,[-0.00774809 -0.90127552],[-0.29191479 -0.19925004],[ 0.56474791 -0.16564292],-1.79099,"[[ 2.80200519 -2.65722176  0.0326518   0.15778928]
 [ 1.04401348  7.21023153  0.          0.        ]]","[-1.39543564 -0.40401901  0.39237228 -0.80946852  0.26765497  1.3615733
  0.39105978  1.4325947  -0.35714516 -0.79799783  0.        ]",-0.110105874152
41,[-0.2619684  -0.98722845],[-0.29191479 -0.19925004],[ 0.38090529 -0.98557173],-1.68711,"[[ 2.84510964 -2.52102958  0.0326518   0.15778928]
 [ 3.25902826  6.41164679  0.          0.        ]]","[-1.41372072 -0.30350752  0.33096669 -1.20745785  0.2676547   1.36156963
  0.5645722   1.31765117 -0.40345678 -0.67443019  0.        ]",-0.0965783672237
42,[-0.54498458 -1.07310498],[-0.29191479 -0.19925004],[-1.82070217 -0.43595708],-1.56375,"[[ 2.92477134 -2.43322449  0.0326518   0.15778928]
 [ 4.7023564   2.3822933   0.          0.        ]]","[-1.44114966 -0.22733018  0.21542634 -1.44486442  0.26765443  1.36156595
  0.67763441  0.73770654 -0.47633723 -0.59905473  0.        ]",-0.0907035367904
43,[-0.33837971 -1.03615081],[-0.29191479 -0.19925004],[-1.17317369 -2.04240057],-1.58651,"[[ 2.97816355 -2.40337078  0.0326518   0.15778928]
 [ 0.65038648  0.60898023  0.          0.        ]]","[-1.4548359  -0.19952253  0.13679568 -1.52174395  0.26765416  1.36156227
  0.3602227   0.48247349 -0.52062113 -0.57739623  0.        ]",-0.0905442901654
44,[-0.12297209 -0.97365671],[-0.29191479 -0.19925004],[-0.10897405 -1.59062661],-1.65861,"[[ 2.95132188 -2.43103952  0.0326518   0.15778928]
 [-3.32134318 -3.36261531  0.          0.        ]]","[-1.44842386 -0.22532659  0.17642621 -1.45055098  0.26765389  1.36155859
  0.0490967  -0.08915755 -0.49252417 -0.5977032   0.        ]",-0.091332851688
45,[-0.08961742 -0.93789363],[-0.29191479 -0.19925004],[ 0.53023637 -1.04915862],-1.7635,"[[ 2.8812247  -2.53735138  0.0326518   0.15778928]
 [-3.68719434 -7.25559682  0.          0.        ]]","[-1.42717255 -0.31671125  0.27888619 -1.1615582   0.26765362  1.36155492
  0.02043766 -0.64947342 -0.41680618 -0.68602478  0.        ]",-0.0983810167179
46,[-0.22890726 -0.93754447],[-0.29191479 -0.19925004],[-0.52961216 -0.81551469],-1.86975,"[[  2.82927213  -2.72074941   0.0326518    0.15778928]
 [ -1.5153008  -11.0714862    0.           0.        ]]","[-1.40725873 -0.44311061  0.35362838 -0.61320268  0.26765335  1.36155124
  0.19057335 -1.19869184 -0.36002662 -0.85161801  0.        ]",-0.116617305262
47,[-0.04692084 -0.8472749 ],[-0.29191479 -0.19925004],[-1.27335136 -2.40631716],-2.09576,"[[  2.77822496  -2.97237914   0.0326518    0.15778928]
 [ -3.58253731 -14.08146018   0.           0.        ]]","[-1.38429768 -0.54581132  0.42585777  0.21177495  0.26765307  1.36154756
  0.02863563 -1.63191173 -0.35789858 -1.08392961  0.        ]",-0.144616823793
48,[ 0.660281   -0.63787943],[-0.29191479 -0.19925004],[-0.37194241 -0.16829865],-2.21807,"[[ 2.66756669 -3.10356576  0.0326518   0.15778928]
 [-7.47036939 -0.53069615  0.          0.        ]]","[-1.32327463 -0.56489424  0.57741944  0.65974624  0.2676528   1.36154389
 -0.27591905  0.31844631 -0.38946578 -1.21342277  0.        ]",-0.160798856335
49,[ 0.94531733 -0.54515225],[-0.29191479 -0.19925004],[ 1.79512148 -1.09318257],-2.28272,"[[ 2.50486927 -3.08017046  0.0326518   0.15778928]
 [-8.7950025   1.88451547  0.          0.        ]]","[-1.20699341 -0.563257    0.78454338  0.57946862  0.26765253  1.36154021
 -0.37968442  0.66606655 -0.37878523 -1.20583733  0.        ]",-0.159699241693
