timestep,avg_action_dist,obs,actions,rewards,human_obs,logstd_action_dist,original_rewards
10,[ 0.39641649  0.76864171],"[ 0.5552204  -0.38781379  1.17143137 -1.66743641  0.37040015  0.0255203
  0.86347755 -1.28716637 -0.17080643 -0.20064102  0.        ]",[ 0.91343331  0.88342815],-2.27566,"[[  8.78356347e-01  -2.31869452e+00   4.47253875e-02   1.53404524e-03]
 [  7.00523060e+00  -1.09431072e+01   0.00000000e+00   0.00000000e+00]]",[-0.47296488 -0.25198248],-0.0474148039481
11,[-1.09606004 -0.22069556],"[ 0.36355254 -0.5289766   1.33132098 -1.24830244  0.37039999  0.02552029
  1.21682631 -0.73193168 -0.3077317  -0.1039444   0.        ]",[-2.52468925 -1.13203327],-2.09488,"[[  1.05335285e+00  -2.50028473e+00   4.47253875e-02   1.53404524e-03]
 [  1.04829039e+01  -7.22825794e+00   0.00000000e+00   0.00000000e+00]]",[-0.47296488 -0.25198248],-0.0300268902586
12,[-0.11122831  0.67459381],"[ 0.16069582 -0.64010493  1.44461038 -0.76450994  0.37039982  0.02552028
  0.79349265 -1.30233785 -0.46056582 -0.03663854  0.        ]",[ -4.18815255e-01   3.88342281e-04],-2.467,"[[  1.22120841e+00  -2.68314026e+00   4.47253875e-02   1.53404524e-03]
 [  6.31645459e+00  -1.10446251e+01   0.00000000e+00   0.00000000e+00]]",[-0.47296488 -0.25198248],-0.0169949627636
13,[ 0.34295735  0.68959379],"[ 0.02244714 -0.72704484  1.49536059 -0.12720766  0.37039966  0.02552027
  0.61230926 -1.2694267  -0.66441877 -0.01205562  0.        ]",[-0.68652877  0.82565553],-2.73971,"[[  1.32964620e+00  -2.90182342e+00   4.47253875e-02   1.53404524e-03]
 [  4.53324930e+00  -1.08244385e+01   0.00000000e+00   0.00000000e+00]]",[-0.47296488 -0.25198248],-0.0254745526525
14,[ 0.53871328 -0.48089978],"[-0.05903414 -0.75528321  1.51630239  0.32093298  0.37039949  0.02552026
  0.32704769  0.00233808 -0.81005637  0.00528981  0.        ]",[ 0.66171418 -1.2723138 ],-2.73057,"[[  1.39214148e+00  -3.04818903e+00   4.47253875e-02   1.53404524e-03]
 [  1.72570435e+00  -2.31556846e+00   0.00000000e+00   0.00000000e+00]]",[-0.47296488 -0.25198248],-0.0391552380534
15,[-0.16376868 -1.3312602 ],"[-0.13874513 -0.75583734  1.53068058  0.33719038  0.37039932  0.02552025
  0.58978863  0.46892331 -0.8042543   0.01004705  0.        ]",[-0.48947617 -2.15225937],-2.53798,"[[  1.45260120e+00  -3.05344230e+00   4.47253875e-02   1.53404524e-03]
 [  4.31160469e+00   8.06167234e-01   0.00000000e+00   0.00000000e+00]]",[-0.47296488 -0.25198248],-0.0383941813001
16,[ 0.21638045 -1.17764974],"[-0.22631487 -0.75367717  1.53970528  0.27836776  0.37039916  0.02552024
  0.38420679  0.48402136 -0.77783858  0.01662864  0.        ]",[ 0.97558602 -0.68449298],-2.74541,"[[  1.51853260e+00  -3.03442247e+00   4.47253875e-02   1.53404524e-03]
 [  2.28826969e+00   9.07183767e-01   0.00000000e+00   0.00000000e+00]]",[-0.47296488 -0.25198248],-0.035420925087
17,[-0.64233142 -1.57730293],"[-0.3383588  -0.75167071  1.54108631  0.23190298  0.37039899  0.02552023
  0.77206608  0.43541182 -0.75546924  0.0286434   0.        ]",[-0.30562407 -1.76002399],-2.49559,"[[  1.60259837e+00  -3.01937123e+00   4.47253875e-02   1.53404524e-03]
 [  6.10558463e+00   5.81958472e-01   0.00000000e+00   0.00000000e+00]]",[-0.47296488 -0.25198248],-0.032693067939
18,[-0.35861722 -1.53377485],"[-0.48275369 -0.75044568  1.52603299  0.20618771  0.37039882  0.02552022
  0.63683506  0.39066103 -0.73948174  0.04614973  0.        ]",[-0.51487792 -2.48885983],-2.3087,"[[  1.71135629e+00  -3.01102959e+00   4.47253875e-02   1.53404524e-03]
 [  4.77464507e+00   2.82550406e-01   0.00000000e+00   0.00000000e+00]]",[-0.47296488 -0.25198248],-0.0304805433397
19,[ 0.11603649 -1.36521184],"[-0.57996112 -0.74983964  1.50497919  0.19406619  0.37039866  0.02552021
  0.42010236  0.36774759 -0.7315109   0.05901372  0.        ]",[-0.38057146 -3.06845408],-2.19354,"[[  1.78544730e+00  -3.00709444e+00   4.47253875e-02   1.53404524e-03]
 [  2.64156513e+00   1.29247039e-01   0.00000000e+00   0.00000000e+00]]",[-0.47296488 -0.25198248],-0.0292888994318
20,[ 0.46142372 -1.23303938],"[-0.62819791 -0.74956127  1.49115106  0.18862213  0.37039849  0.0255202
  0.26169021  0.35693548 -0.7280835   0.06573175  0.        ]",[ 0.17639102 -2.60939834],-2.2467,"[[  1.82263574e+00  -3.00532641e+00   4.47253875e-02   1.53404524e-03]
 [  1.08247537e+00   5.69087927e-02   0.00000000e+00   0.00000000e+00]]",[-0.47296488 -0.25198248],-0.0287603578947
21,[ 0.30671987 -1.33395994],"[-0.66478259 -0.74943881  1.47912001  0.18625454  0.37039832  0.02552019
  0.33047217  0.35207706 -0.72616699  0.07075035  0.        ]",[-0.24097942 -2.64234885],-2.21684,"[[  1.85107733e+00  -3.00455738e+00   4.47253875e-02   1.53404524e-03]
 [  1.75942788e+00   2.44041085e-02   0.00000000e+00   0.00000000e+00]]",[-0.47296488 -0.25198248],-0.0284425393589
22,[ 0.52388078 -1.25901127],"[-0.69703339 -0.74938629  1.4673829   0.18524833  0.37039816  0.02552018
  0.22999045  0.34996318 -0.7249014   0.07511368  0.        ]",[ 0.19500985 -2.4119734 ],-2.25582,"[[  1.87634355e+00  -3.00423054e+00   4.47253875e-02   1.53404524e-03]
 [  7.70489477e-01   1.02621047e-02   0.00000000e+00   0.00000000e+00]]",[-0.47296488 -0.25198248],-0.0282154401867
23,[ 0.35242343 -1.36650836],"[-0.72617376 -0.74936404  1.45584491  0.18482795  0.37039799  0.02552017
  0.30689022  0.3490649  -0.72398372  0.07904248  0.        ]",[ 0.16886908 -1.65564863],-2.40925,"[[  1.89934703e+00  -3.00409400e+00   4.47253875e-02   1.53404524e-03]
 [  1.52733671e+00   4.25313105e-03   0.00000000e+00   0.00000000e+00]]",[-0.47296488 -0.25198248],-0.0280400545246
24,[ 0.20495126 -1.47983682],"[-0.77250063 -0.74935459  1.43562824  0.1846546   0.37039782  0.02552016
  0.37175158  0.34868943 -0.72282879  0.08532266  0.        ]",[-0.12061954 -2.5607396 ],-2.19982,"[[  1.93629869e+00  -3.00403771e+00   4.47253875e-02   1.53404524e-03]
 [  2.16570234e+00   1.74204290e-03   0.00000000e+00   0.00000000e+00]]",[-0.47296488 -0.25198248],-0.0278040455925
25,[ 0.31695804 -1.47290683],"[-0.81957578 -0.74935046  1.41264089  0.1845839   0.37039766  0.02552015
  0.31887171  0.34853441 -0.72189398  0.09182393  0.        ]",[ 0.82942729  0.76337311],-2.77844,"[[  1.97439099e+00  -3.00401476e+00   4.47253875e-02   1.53404524e-03]
 [  1.64526141e+00   7.05866467e-04   0.00000000e+00   0.00000000e+00]]",[-0.47296488 -0.25198248],-0.027602311691
26,[-0.53337622 -2.11066318],"[-0.89874218 -0.74397359  1.36809649  0.09139391  0.37039749  0.02552014
  0.64924128  0.8003302  -0.69626112  0.1221419   0.        ]",[-0.2824677  -1.86909841],-2.26125,"[[  2.03991955e+00  -2.97367216e+00   4.47253875e-02   1.53404524e-03]
 [  4.89675221e+00   3.02348214e+00   0.00000000e+00   0.00000000e+00]]",[-0.47296488 -0.25198248],-0.0245184334187
27,[-0.22005647 -1.66026032],"[-0.99836717 -0.73982034  1.30054564  0.02979482  0.37039732  0.02552013
  0.52574105  0.19956204 -0.68257583  0.15369959  0.        ]",[ 1.17712982 -1.2849258 ],-2.43589,"[[  2.12565919e+00  -2.95353129e+00   4.47253875e-02   1.53404524e-03]
 [  3.68126965e+00  -9.96000021e-01   0.00000000e+00   0.00000000e+00]]",[-0.47296488 -0.25198248],-0.023127990007
28,[-0.77595073 -1.70306897],"[-1.1212709  -0.75073451  1.19664606  0.21219567  0.37039716  0.02552012
  0.92061164 -0.21210238 -0.72809083  0.13022402  0.        ]",[-1.73647678 -0.91920249],-2.54672,"[[  2.23827660e+00  -3.01297944e+00   4.47253875e-02   1.53404524e-03]
 [  7.56757844e+00  -3.75027009e+00   0.00000000e+00   0.00000000e+00]]",[-0.47296488 -0.25198248],-0.0280158740202
29,[ 0.0053607  -2.00194478],"[-1.23135402 -0.75410932  1.07955601  0.28942076  0.37039699  0.02552011
  0.50312071  0.37305119 -0.74734619  0.12565081  0.        ]",[ 0.93237039 -2.41977732],-2.18347,"[[  2.34840248e+00  -3.03799928e+00   4.47253875e-02   1.53404524e-03]
 [  3.45865037e+00   1.64740227e-01   0.00000000e+00   0.00000000e+00]]",[-0.47296488 -0.25198248],-0.030141454448
30,[-0.79173052 -2.33329797],"[-1.32622113 -0.75281715  0.95430859  0.25783803  0.37039682  0.0255201
  0.87124578  0.44158086 -0.74283531  0.15112338  0.        ]",[-0.49498342 -1.76240523],-2.30527,"[[  2.45392712e+00  -3.02777574e+00   4.47253875e-02   1.53404524e-03]
 [  7.08172880e+00   6.23243826e-01   0.00000000e+00   0.00000000e+00]]",[-0.47296488 -0.25198248],-0.0297221036092
31,[-0.38789064 -2.32650924],"[-1.42052496 -0.75131024  0.79739422  0.22428979  0.37039666  0.02552009
  0.65787432  0.41368566 -0.74304587  0.1795899   0.        ]",[-0.38293864 -2.38347419],-2.09946,"[[  2.57449183e+00  -3.01690282e+00   4.47253875e-02   1.53404524e-03]
 [  4.98173918e+00   4.36610525e-01   0.00000000e+00   0.00000000e+00]]",[-0.47296488 -0.25198248],-0.0300976497934
32,[-0.06238738 -2.30168295],"[-1.47629854 -0.75032539  0.68131698  0.20388052  0.37039649  0.02552008
  0.49380135  0.38386564 -0.74620114  0.1984629   0.        ]",[-0.59186542 -2.49885616],-2.05482,"[[  2.65792482e+00  -3.01028106e+00   4.47253875e-02   1.53404524e-03]
 [  3.36694229e+00   2.37099066e-01   0.00000000e+00   0.00000000e+00]]",[-0.47296488 -0.25198248],-0.030820016324
33,[ 0.43906593 -2.20539808],"[-1.50194789 -0.74979926  0.61917755  0.19339719  0.37039632  0.02552007
  0.24892849  0.36568504 -0.74863928  0.20812772  0.        ]",[-0.07574616 -2.38625587],-2.08887,"[[  2.70108308e+00  -3.00687753e+00   4.47253875e-02   1.53404524e-03]
 [  9.56915836e-01   1.15461771e-01   0.00000000e+00   0.00000000e+00]]",[-0.47296488 -0.25198248],-0.0313184539011
34,[ 0.5024994 -2.1977818],"[-1.51085396 -0.74954556  0.59589878  0.18844137  0.37039616  0.02552006
  0.21653164  0.35633625 -0.74957595  0.21203568  0.        ]",[-1.53057857 -2.00725398],-2.20453,"[[  2.71702229e+00  -3.00526804e+00   4.47253875e-02   1.53404524e-03]
 [  6.38068478e-01   5.29142384e-02   0.00000000e+00   0.00000000e+00]]",[-0.47296488 -0.25198248],-0.0315219366838
35,[ 1.42648458 -1.78147912],"[-1.49552972 -0.74943017  0.63535915  0.18621172  0.37039599  0.02552005
 -0.18703908  0.35191353 -0.74696397  0.20892579  0.        ]",[ 0.78232659 -1.48580389],-2.37233,"[[  2.68993207e+00  -3.00454382e+00   4.47253875e-02   1.53404524e-03]
 [ -3.33385403e+00   2.33248433e-02   0.00000000e+00   0.00000000e+00]]",[-0.47296488 -0.25198248],-0.0311609644104
36,[ 0.68110853 -2.08622932],"[-1.47446931 -0.74937947  0.6854848   0.18524078  0.37039582  0.02552004
  0.13438676  0.34992407 -0.74389128  0.20416262  0.        ]",[ 1.04826958 -2.37010515],-2.11408,"[[  2.65499497e+00  -3.00422844e+00   4.47253875e-02   1.53404524e-03]
 [ -1.70398517e-01   1.00153482e-02   0.00000000e+00   0.00000000e+00]]",[-0.47296488 -0.25198248],-0.0307105264253
37,[-0.16077173 -2.3300631 ],"[-1.49634735 -0.7493576   0.63331176  0.18482756  0.37039566  0.02552003
  0.53701674  0.34905725 -0.74694669  0.20958149  0.        ]",[ 0.57190149 -2.97236367],-1.9674,"[[  2.69134568e+00  -3.00409422e+00   4.47253875e-02   1.53404524e-03]
 [  3.79226412e+00   4.21687733e-03   0.00000000e+00   0.00000000e+00]]",[-0.47296488 -0.25198248],-0.0311765924817
38,[-0.62719762 -2.53152204],"[-1.54726955 -0.74934818  0.48853193  0.18465478  0.37039549  0.02552002
  0.75945725  0.34868804 -0.75613882  0.22321832  0.        ]",[-0.72747125 -2.82597303],-1.96225,"[[  2.78915642e+00  -3.00403812e+00   4.47253875e-02   1.53404524e-03]
 [  5.98151426e+00   1.74765619e-03   0.00000000e+00   0.00000000e+00]]",[-0.47296488 -0.25198248],-0.0325352435067
39,[ 0.00324448 -2.45142317],"[-1.58340938 -0.74934403  0.35130012  0.18458369  0.37039532  0.02552001
  0.45477284  0.34853302 -0.76560611  0.23476886  0.        ]",[ 0.05461621 -2.95274878],-1.93968,"[[  2.87869995e+00  -3.00401505e+00   4.47253875e-02   1.53404524e-03]
 [  2.98283214e+00   7.11555941e-04   0.00000000e+00   0.00000000e+00]]",[-0.47296488 -0.25198248],-0.0338876239488
40,[-0.02475236 -2.49853015],"[-1.60219744 -0.74934207  0.25545852  0.18455471  0.37039516  0.02552
  0.47074426  0.34846982 -0.77261079  0.2421084   0.        ]",[-0.53721899 -2.95479577],-1.93109,"[[  2.93993375e+00  -3.00400566e+00   4.47253875e-02   1.53404524e-03]
 [  3.14002405e+00   2.89732616e-04   0.00000000e+00   0.00000000e+00]]",[-0.47296488 -0.25198248],-0.03485956525
41,[ 0.42685756 -2.41216326],"[-1.61200825 -0.749341    0.1908496   0.18454299  0.37039499  0.02551999
  0.24831146  0.34844355 -0.77750949  0.24673848  0.        ]",[ 0.5154969  -2.61761193],-2.02097,"[[  2.98076961e+00  -3.00400187e+00   4.47253875e-02   1.53404524e-03]
 [  9.50857188e-01   1.15034735e-04   0.00000000e+00   0.00000000e+00]]",[-0.47296488 -0.25198248],-0.0355256048547
42,[  2.22421810e-03  -2.54410434e+00],"[-1.61937905 -0.74934029  0.12825373  0.18453815  0.37039482  0.02551998
  0.45377692  0.34843351 -0.78238254  0.25098189  0.        ]",[ 0.40312124 -2.7525611 ],-1.98443,"[[  3.02007592e+00  -3.00400033e+00   4.47253875e-02   1.53404524e-03]
 [  2.97303508e+00   4.88700426e-05   0.00000000e+00   0.00000000e+00]]",[-0.47296488 -0.25198248],-0.0361774686704
43,[-0.32302621 -2.66914392],"[-1.62775894 -0.74933972  0.00824727  0.18453608  0.37039466  0.02551997
  0.60996744  0.34842906 -0.79208067  0.25847938  0.        ]",[ 0.37576567 -3.48283354],-1.8534,"[[  3.09496004e+00  -3.00399968e+00   4.47253875e-02   1.53404524e-03]
 [  4.51025328e+00   2.01436603e-05   0.00000000e+00   0.00000000e+00]]",[-0.47296488 -0.25198248],-0.0374448177258
44,[-0.5982942  -2.77902579],"[-1.62699458 -0.74933922 -0.15935101  0.18453518  0.37039449  0.02551996
  0.75206101  0.34842713 -0.80638488  0.26756361  0.        ]",[-1.04387528 -1.627973  ],-2.30988,"[[  3.19919649e+00  -3.00399941e+00   4.47253875e-02   1.53404524e-03]
 [  5.90873140e+00   8.26484390e-06   0.00000000e+00   0.00000000e+00]]",[-0.47296488 -0.25198248],-0.0392472520826
45,[ 0.21781653 -2.58364177],"[-1.61709423 -0.74933875 -0.28305284  0.18453497  0.37039432  0.02551995
  0.33788738  0.34842556 -0.81751485  0.27323232  0.        ]",[ 0.48287214 -1.56828357],-2.33009,"[[  3.27647266e+00  -3.00399937e+00   4.47253875e-02   1.53404524e-03]
 [  1.83246993e+00  -1.23949812e-06   0.00000000e+00   0.00000000e+00]]",[-0.47296488 -0.25198248],-0.0405997805773
46,[-0.17455807 -2.70144129],"[-1.60512066 -0.74933828 -0.37109035  0.18453481  0.37039416  0.02551994
  0.52845514  0.34842599 -0.8257301   0.27671633  0.        ]",[-1.00773261 -2.33442487],-2.10338,"[[  3.33194010e+00  -3.00399934e+00   4.47253875e-02   1.53404524e-03]
 [  3.70802416e+00   2.71276131e-06   0.00000000e+00   0.00000000e+00]]",[-0.47296488 -0.25198248],-0.0415725365717
47,[ 0.66152376 -2.41986012],"[-1.59587597 -0.74933782 -0.42413733  0.18453479  0.37039399  0.02551993
  0.11870795  0.34842504 -0.83080961  0.27859235  0.        ]",[ 0.20087346 -2.13301913],-2.16345,"[[  3.36563924e+00  -3.00399936e+00   4.47253875e-02   1.53404524e-03]
 [ -3.24671125e-01  -2.64990983e-06   0.00000000e+00   0.00000000e+00]]",[-0.47296488 -0.25198248],-0.0421638226304
48,[ 0.47968385 -2.5045712 ],"[-1.59541282 -0.74933736 -0.42656889  0.1845347   0.37039382  0.02551992
  0.20017007  0.34842551 -0.83104097  0.27867296  0.        ]",[ 1.03674023 -2.60612514],-2.04755,"[[  3.36718997e+00  -3.00399935e+00   4.47253875e-02   1.53404524e-03]
 [  4.77072421e-01   1.52654169e-06   0.00000000e+00   0.00000000e+00]]",[-0.47296488 -0.25198248],-0.0421906356874
49,[-0.33794615 -2.77011251],"[-1.57918116 -0.74933688 -0.50319677  0.18453441  0.37039366  0.02551991
  0.60149912  0.34842574 -0.83854678  0.28106064  0.        ]",[-0.31567391 -1.53099929],-2.34445,"[[  3.41636150e+00  -3.00399928e+00   4.47253875e-02   1.53404524e-03]
 [  4.42691766e+00   4.12869100e-06   0.00000000e+00   0.00000000e+00]]",[-0.47296488 -0.25198248],-0.0430503180776
