timestep,avg_action_dist,obs,actions,rewards,human_obs,logstd_action_dist,original_rewards
13,[ 0.28682941 -0.71943092],"[-0.75125909 -0.64752245 -1.31281908  0.87316419  1.49405613  1.54517078
  2.51436116  0.95001051 -1.41446678 -1.22503426  0.        ]",[-0.22483217 -0.15627177],-2.39474,"[[  4.31766943  -3.1912791    0.17046115   0.1746156 ]
 [ 27.18249811   4.17233916   0.           0.        ]]",[-0.18844204 -0.23894045],-0.232674982124
14,[ 0.52991694 -0.62889081],"[-0.03662303 -0.64844404 -1.41452721  0.62973915  1.49404634  1.54516017
  2.40839975  0.90178778 -1.51982294 -1.20461718  0.        ]",[ 0.37356308 -1.38086173],-2.54774,"[[  4.84698901  -3.1086151    0.17046115   0.1746156 ]
 [ 25.75419312   3.83265135   0.           0.        ]]",[-0.18844204 -0.23894045],-0.240976633397
15,[ 0.709692   -0.56576073],"[ 0.62250918 -0.6438981  -1.11379883  0.46559956  1.49403656  1.54514957
  2.48023353  0.63067161 -1.583869   -1.26605061  0.        ]",[ 0.85267516  0.42761508],-2.80109,"[[  5.3717959   -3.05278255   0.17046115   0.1746156 ]
 [ 26.7232725    1.92275219   0.           0.        ]]",[-0.18844204 -0.23894045],-0.252628091225
16,[ 0.77309924 -0.56558394],"[ 1.07338452 -0.63534757 -0.44069207  0.30450866  1.49402678  1.54513896
  2.69132478  0.86568931 -1.58477793 -1.37135523  0.        ]",[ 1.36754908 -0.79741844],-2.95357,"[[  5.93482596  -2.99771646   0.17046115   0.1746156 ]
 [ 29.57022811   3.57838336   0.           0.        ]]",[-0.18844204 -0.23894045],-0.26205118358
17,[ 0.72284746 -0.5807358 ],"[ 1.10365319 -0.62681664  0.48085769  0.1906269   1.49401699  1.54512836
  2.94146269  0.40754621 -1.50092081 -1.44775285  0.        ]",[ 1.0728363  -0.33835798],-3.00616,"[[  6.56007947  -2.95853121   0.17046115   0.1746156 ]
 [ 32.94390018   0.35094943   0.           0.        ]]",[-0.18844204 -0.23894045],-0.26140388917
18,[ 0.38611037 -0.71078026],"[ 0.55845876 -0.62836562  1.30675603  0.20941362  1.49400721  1.54511776
  3.18664293  0.21653027 -1.40025389 -1.41842333  0.        ]",[ 1.00829493 -1.38074933],-2.87926,"[[  7.25213824  -2.96501359   0.17046115   0.1746156 ]
 [ 36.25096896  -0.99467837   0.           0.        ]]",[-0.18844204 -0.23894045],-0.2497328985
19,[-0.05322734 -0.86668819],"[-0.43513852 -0.63838109  1.55201703  0.35360877  1.49399743  1.54510715
  3.42695395 -0.02733929 -1.37877146 -1.33462265  0.        ]",[-0.03157195 -0.84647534],-2.68561,"[[  8.00968198  -3.01453961   0.17046115   0.1746156 ]
 [ 39.49266164  -2.71263918   0.           0.        ]]",[-0.18844204 -0.23894045],-0.239732500646
20,[-0.24979338 -0.92718732],"[-1.33113462 -0.64105742  0.95947354  0.40310911  1.49398765  1.54509655
  3.35963534  0.38615475 -1.37527343 -1.2461921   0.        ]",[ 0.36120617 -0.01067278],-2.44547,"[[  8.79043899  -3.03146326   0.17046115   0.1746156 ]
 [ 38.58600465   0.20025612   0.           0.        ]]",[-0.18844204 -0.23894045],-0.231022007825
21,[-0.17956354 -0.89953101],"[-1.58485173 -0.6395511  -0.14419969  0.37443118  1.49397786  1.54508595
  3.40895444  0.44016393 -1.4298099  -1.16558293  0.        ]",[-1.29487212 -1.79055291],-2.26036,"[[  9.56884392  -3.02166325   0.17046115   0.1746156 ]
 [ 39.25225705   0.58073453   0.           0.        ]]",[-0.18844204 -0.23894045],-0.228780491409
22,[ 0.12013449 -0.78249907],"[-1.09755799 -0.63806547 -1.0859189   0.34829751  1.49396808  1.54507535
  3.05766958  0.40379745 -1.52125192 -1.15223598  0.        ]",[-0.47298029 -0.04408784],-2.34811,"[[ 10.30636742  -3.01272264   0.17046115   0.1746156 ]
 [ 34.51587968   0.3245558    0.           0.        ]]",[-0.18844204 -0.23894045],-0.236623395671
23,[ 0.4419944  -0.66122776],"[-0.25528329 -0.63706125 -1.42763313  0.33163436  1.4939583   1.54506474
  2.86808382  0.39042983 -1.59074051 -1.20454374  0.        ]",[-1.23083539  0.14524155],-2.54625,"[[ 10.9710401   -3.00701672   0.17046115   0.1746156 ]
 [ 31.95990614   0.23039352   0.           0.        ]]",[-0.18844204 -0.23894045],-0.248051515867
24,[ 0.7015093  -0.56631315],"[ 0.5202911  -0.63513381 -1.19220729  0.30148442  1.49394852  1.54505414
  2.52754394  0.4714651  -1.61748786 -1.28698479  0.        ]",[ 0.18442363 -2.36589159],-2.70548,"[[ 11.56416547  -2.99668099   0.17046115   0.1746156 ]
 [ 27.36793061   0.80125678   0.           0.        ]]",[-0.18844204 -0.23894045],-0.257776987306
25,[ 0.81470615 -0.5269078 ],"[ 1.01721541 -0.63756583 -0.58501154  0.33998932  1.49393874  1.54504354
  2.54147115  0.20930162 -1.59277703 -1.35795434  0.        ]",[-0.4355835  -1.80207469],-2.88214,"[[ 12.1134132   -3.00987881   0.17046115   0.1746156 ]
 [ 27.55627149  -1.04555447   0.           0.        ]]",[-0.18844204 -0.23894045],-0.261623358115
26,[ 0.82147557 -0.52893829],"[ 1.15222172 -0.63861157  0.18395844  0.35782054  1.49392896  1.54503294
  2.37311455  0.37278935 -1.54301428 -1.39157345  0.        ]",[ 1.58006451 -1.32690145],-3.01951,"[[ 12.64176259  -3.01598279   0.17046115   0.1746156 ]
 [ 25.28621179   0.10614101   0.           0.        ]]",[-0.18844204 -0.23894045],-0.259988290581
27,[ 0.66491067 -0.5885306 ],"[ 0.9030616  -0.63793649  0.93697486  0.34626159  1.49391918  1.54502234
  2.62953327  0.38891562 -1.477404   -1.41097282  0.        ]",[ 1.08380396 -2.2866243 ],-2.95919,"[[ 13.18218926  -3.01202694   0.17046115   0.1746156 ]
 [ 28.74492519   0.2197487    0.           0.        ]]",[-0.18844204 -0.23894045],-0.255816171762
28,[ 0.29964077 -0.73367584],"[ 0.24578739 -0.63727914  1.48127986  0.33534014  1.49390939  1.54501173
  2.88085915  0.37865022 -1.40418159 -1.38426863  0.        ]",[ 0.25992358 -0.95169823],-2.82827,"[[ 13.79110308  -3.00828741   0.17046115   0.1746156 ]
 [ 32.13515893   0.14744051   0.           0.        ]]",[-0.18844204 -0.23894045],-0.246768116753
29,[-0.03931872 -0.85165387],"[-0.62938725 -0.63687051  1.50293113  0.3287154   1.49389961  1.54500113
  2.90993902  0.36940913 -1.35852992 -1.31127394  0.        ]",[ 0.36268934 -0.46507228],-2.62995,"[[ 14.43774878  -3.00601827   0.17046115   0.1746156 ]
 [ 32.52810264   0.082348     0.           0.        ]]",[-0.18844204 -0.23894045],-0.235716328246
30,[-0.20042893 -0.89809787],"[-1.34932484 -0.63655827  0.93191396  0.32373468  1.49388983  1.54499053
  2.96860726  0.36855425 -1.36502943 -1.22176122  0.        ]",[ 0.29928001 -0.42116515],-2.4086,"[[ 15.09625771  -3.00431184   0.17046115   0.1746156 ]
 [ 33.32015034   0.07633176   0.           0.        ]]",[-0.18844204 -0.23894045],-0.227816457045
31,[-0.14625363 -0.8757093 ],"[-1.59664409 -0.63632543 -0.0188218   0.32006807  1.49388005  1.54497993
  3.00749528  0.36457034 -1.42390914 -1.1545762   0.        ]",[-0.66151609  0.32951058],-2.28498,"[[ 15.76793134  -3.00305545   0.17046115   0.1746156 ]
 [ 33.8454622    0.04827326   0.           0.        ]]",[-0.18844204 -0.23894045],-0.22724815322
32,[ 0.07498591 -0.79630089],"[-1.27170447 -0.6335974  -0.89917089  0.27911243  1.49387027  1.54496933
  2.76357897  0.54971798 -1.51405059 -1.13336373  0.        ]",[-0.48272502  0.16065477],-2.31669,"[[ 16.41183982  -2.98900372   0.17046115   0.1746156 ]
 [ 30.5563376    1.3525425    0.           0.        ]]",[-0.18844204 -0.23894045],-0.234313627497
33,[ 0.34263119 -0.69916761],"[-0.60357245 -0.62612594 -1.36927258  0.18280077  1.49386049  1.54495873
  2.57698138  0.63629017 -1.61090315 -1.17249076  0.        ]",[-0.11545443 -0.28310805],-2.45022,"[[ 16.9977208   -2.95583394   0.17046115   0.1746156 ]
 [ 28.0401408    1.96240586   0.           0.        ]]",[-0.18844204 -0.23894045],-0.247438469528
34,[ 0.61752868 -0.59668452],"[ 0.14545465 -0.61880122 -1.37392353  0.10306383  1.49385071  1.54494813
  2.50188909  0.47172909 -1.66399591 -1.27015044  0.        ]",[-0.02123567 -0.34602377],-2.64216,"[[ 17.54836656  -2.9282168    0.17046115   0.1746156 ]
 [ 27.02781816   0.80317859   0.           0.        ]]",[-0.18844204 -0.23894045],-0.261004091949
35,[ 0.79896289 -0.53089911],"[ 0.77055435 -0.61818356 -0.96914568  0.09683581  1.49384093  1.54493753
  2.45594663  0.27506547 -1.64357989 -1.37099507  0.        ]",[ 1.25651771 -0.84137416],-2.84809,"[[ 18.08271027  -2.92605309   0.17046115   0.1746156 ]
 [ 26.40862752  -0.58219384   0.           0.        ]]",[-0.18844204 -0.23894045],-0.267698270056
36,[ 0.83171701 -0.51745933],"[ 1.12752453 -0.62971585 -0.23294571  0.226766    1.49383116  1.54492693
  2.71067979 -0.19611121 -1.57201116 -1.40892377  0.        ]",[ 2.12623899 -0.98659349],-3.01028,"[[ 18.64536152  -2.97099913   0.17046115   0.1746156 ]
 [ 29.84506996  -3.90134629   0.           0.        ]]",[-0.18844204 -0.23894045],-0.26430099724
37,[ 0.67087787 -0.59052354],"[ 1.03272823 -0.6429226   0.69121491  0.44339018  1.49382138  1.54491633
  2.96037561  0.19815926 -1.51634537 -1.38196693  0.        ]",[ 0.31241707  0.59166514],-3.03062,"[[ 19.27606153  -3.04521334   0.17046115   0.1746156 ]
 [ 33.21378399  -1.12395613   0.           0.        ]]",[-0.18844204 -0.23894045],-0.256649141377
38,[ 0.31935707 -0.73835683],"[ 0.40757028 -0.64186755  1.40473758  0.42034337  1.4938116   1.54490573
  3.00328114  0.58727461 -1.43959678 -1.38532864  0.        ]",[ 1.12458804 -0.43655384],-2.91393,"[[ 19.94615224  -3.03735052   0.17046115   0.1746156 ]
 [ 33.79332972   1.6171225    0.           0.        ]]",[-0.18844204 -0.23894045],-0.250012268761
39,[-0.09251314 -0.88974887],"[-0.54183674 -0.63860061  1.52905041  0.35802889  1.49380182  1.54489513
  3.24713268  0.45067487 -1.36820959 -1.32292881  0.        ]",[-0.35209508 -1.00637688],-2.63778,"[[ 20.65503064  -3.01605638   0.17046115   0.1746156 ]
 [ 37.08355508   0.65487418   0.           0.        ]]",[-0.18844204 -0.23894045],-0.237706478018
40,[-0.21741694 -0.90791255],"[-1.34606933 -0.63721703  0.9369305   0.3346673   1.49379204  1.54488453
  3.08929098  0.3892148  -1.36607321 -1.22498172  0.        ]",[ 0.51051834 -1.54447017],-2.41254,"[[ 21.3753487   -3.00805916   0.17046115   0.1746156 ]
 [ 34.95535002   0.22193525   0.           0.        ]]",[-0.18844204 -0.23894045],-0.228227891724
41,[-0.16173415 -0.88607216],"[-1.59268508 -0.63672894 -0.07363067  0.32677511  1.49378226  1.54487394
  3.18776461  0.36831885 -1.42768083 -1.15417838  0.        ]",[ 0.03350884 -0.99075574],-2.29033,"[[ 22.08779284  -3.00535574   0.17046115   0.1746156 ]
 [ 36.28463639   0.07474336   0.           0.        ]]",[-0.18844204 -0.23894045],-0.227593301218
42,[ 0.08703329 -0.79499811],"[-1.16488439 -0.63655989 -1.02141799  0.32409677  1.49377248  1.54486334
  3.14428008  0.36135011 -1.51874897 -1.14555487  0.        ]",[-0.07765276 -0.40431507],-2.3374,"[[  2.28076096e+01  -3.00443822e+00   1.70461146e-01   1.74615595e-01]
 [  3.56989966e+01   2.56592265e-02   0.00000000e+00   0.00000000e+00]]",[-0.18844204 -0.23894045],-0.235835704403
43,[ 0.40693215 -0.67636627],"[-0.29105868 -0.63638625 -1.42616589  0.32136371  1.49376271  1.54485274
  3.06903373  0.36505253 -1.59155173 -1.20171679  0.        ]",[ 1.28519562 -0.08252253],-2.56715,"[[ 23.51141415  -3.00350184   0.17046115   0.1746156 ]
 [ 34.68483267   0.05174607   0.           0.        ]]",[-0.18844204 -0.23894045],-0.247926556591
44,[ 0.64762563 -0.59706396],"[ 0.64047936 -0.63615871 -1.09839039  0.31780184  1.49375293  1.54484214
  3.31155609  0.36596995 -1.61251633 -1.29856831  0.        ]",[ 1.03854462 -1.06907487],-2.79226,"[[ 24.23794638  -3.00228124   0.17046115   0.1746156 ]
 [ 37.95748316   0.05821456   0.           0.        ]]",[-0.18844204 -0.23894045],-0.258323841453
45,[ 0.68242902 -0.60821152],"[ 1.14878571 -0.63616222 -0.08378191  0.31788468  1.49374315  1.54483154
  3.54925337  0.35325163 -1.56044844 -1.39064722  0.        ]",[ 1.45481804 -0.51744427],-3.01552,"[[  2.50292815e+01  -3.00230988e+00   1.70461146e-01   1.74615595e-01]
 [  4.11653453e+01  -3.13711443e-02   0.00000000e+00   0.00000000e+00]]",[-0.18844204 -0.23894045],-0.261558058964
46,[ 0.34640524 -0.7547217 ],"[ 0.78520324 -0.63619118  1.0944206   0.31836778  1.49373337  1.54482095
  3.78221861  0.35832624 -1.45436639 -1.41407272  0.        ]",[-0.08257047 -2.40429624],-2.90909,"[[  2.58841369e+01  -3.00247571e+00   1.70461146e-01   1.74615595e-01]
 [  4.43097089e+01   4.38157323e-03   0.00000000e+00   0.00000000e+00]]",[-0.18844204 -0.23894045],-0.254086802889
47,[-0.10114958 -0.91227722],"[-0.29682167 -0.63625821  1.56789694  0.31945124  1.4937236   1.54481035
  3.69285543  0.3537441  -1.36709323 -1.3419719   0.        ]",[ 1.33967369 -0.16184867],-2.74652,"[[  2.67582500e+01  -3.00284733e+00   1.70461146e-01   1.74615595e-01]
 [  4.31056133e+01  -2.78904979e-02   0.00000000e+00   0.00000000e+00]]",[-0.18844204 -0.23894045],-0.239458898407
48,[-0.33888257 -0.97969764],"[-1.34045552 -0.63618613  0.94548481  0.31834382  1.49371382  1.54479975
  3.92294834  0.36342285 -1.36358413 -1.22164429  0.        ]",[-0.76294418 -1.20810228],-2.38344,"[[  2.76515253e+01  -3.00246799e+00   1.70461146e-01   1.74615595e-01]
 [  4.62115666e+01   4.02947390e-02   0.00000000e+00   0.00000000e+00]]",[-0.18844204 -0.23894045],-0.2277002047
49,[-0.17555654 -0.90205598],"[-1.55211459 -0.6362048  -0.31717116  0.31866538  1.49370404  1.54478916
  3.63113743  0.35372982 -1.44839242 -1.14388053  0.        ]",[-0.44480514 -0.46820089],-2.2794,"[[  2.85362700e+01  -3.00257846e+00   1.70461146e-01   1.74615595e-01]
 [  4.22760224e+01  -2.79794338e-02   0.00000000e+00   0.00000000e+00]]",[-0.18844204 -0.23894045],-0.228716980048
