timestep,avg_action_dist,logstd_action_dist,actions,rewards,human_obs,obs,original_rewards
11,[-0.31385741 -1.2683599 ],[-0.20011036 -0.21401781],[-0.90245274 -1.59620695],-3.07627,"[[ -3.51486665  -3.18590408  -0.19890355   0.06529512]
 [-16.57096484   2.63433073   0.           0.        ]]","[-1.49539701 -0.6202345   0.57753714  0.88426755 -1.73982117  0.5747223
 -0.80232507  0.75199177  1.34904452 -0.48414882  0.        ]",-0.218963147111
12,[-0.33023059 -1.30238032],[-0.20011036 -0.21401781],[-0.6762493  -1.43894496],-3.10498,"[[ -3.87884389  -3.1183591   -0.19890355   0.06529512]
 [-19.8159764    3.33709963   0.           0.        ]]","[-1.23243229 -0.62119805  1.03648736  0.67529415 -1.73980936  0.57472101
 -1.03647695  0.85241529  1.36304248 -0.45358545  0.        ]",-0.219444202146
13,[-0.38799444 -1.3324759 ],[-0.20011036 -0.21401781],[ 1.96991979 -2.05811408],-2.80743,"[[ -4.2980918   -3.06357475  -0.19890355   0.06529512]
 [-22.10119715   2.10053291   0.           0.        ]]","[-0.76696126 -0.61743812  1.39927501  0.50599701 -1.73979754  0.57471972
 -1.20137032  0.67570758  1.38359236 -0.45739798  0.        ]",-0.222179527437
14,[-0.54564011 -1.38291001],[-0.20011036 -0.21401781],[-0.20009913 -2.26340413],-3.11356,"[[ -4.69600118  -3.03238111  -0.19890355   0.06529512]
 [-17.70439353   1.09482611   0.           0.        ]]","[-0.23481149 -0.61348318  1.52529819  0.40989146 -1.73978573  0.57471843
 -0.88410073  0.53199026  1.38678036 -0.48702031  0.        ]",-0.223798112253
15,[-0.63375682 -1.4063406 ],[-0.20011036 -0.21401781],[-0.25358259 -2.42083593],-3.16149,"[[ -5.05452157  -3.01683052  -0.19890355   0.06529512]
 [-18.14617173   0.52171951   0.           0.        ]]","[ 0.25010436 -0.61102075  1.4390114   0.36209755 -1.73977391  0.57471714
 -0.91597597  0.45009193  1.36930165 -0.51917462  0.        ]",-0.223013858852
16,[-0.70498151 -1.4187274 ],[-0.20011036 -0.21401781],[ 0.00609491 -1.62338999],-3.25225,"[[ -5.42391433  -3.00960408  -0.19890355   0.06529512]
 [-18.79095436   0.23590844   0.           0.        ]]","[ 0.6876269  -0.60976493  1.16345573  0.3399181  -1.7397621   0.57471585
 -0.96249945  0.40924842  1.33327981 -0.54367097  0.        ]",-0.219684378674
17,[-0.75770968 -1.41601062],[-0.20011036 -0.21401781],[-1.20656238 -1.15594919],-3.48669,"[[ -5.79575899  -3.00638872  -0.19890355   0.06529512]
 [-18.39483096   0.10306152   0.           0.        ]]","[ 1.00533739 -0.60918282  0.73222047  0.33005589 -1.73975028  0.57471456
 -0.93391279  0.39026368  1.28749517 -0.55166912  0.        ]",-0.214451475362
18,[-0.72976327 -1.38010514],[-0.20011036 -0.21401781],[-0.74436863 -1.78792819],-3.36846,"[[ -6.1997268   -3.00499971  -0.19890355   0.06529512]
 [-21.98996951   0.04394086   0.           0.        ]]","[ 1.16102362 -0.60892625  0.15777779  0.32579649 -1.73973847  0.57471327
 -1.19332812  0.38181451  1.23698394 -0.53869003  0.        ]",-0.207646393326
19,[-0.67380917 -1.32708549],[-0.20011036 -0.21401781],[-0.15429317 -0.88807158],-3.3549,"[[ -6.66472838e+00  -3.00441231e+00  -1.98903554e-01   6.52951171e-02]
 [ -2.45018176e+01   1.84018193e-02   0.00000000e+00   0.00000000e+00]]","[ 1.06672161 -0.60881616 -0.52218944  0.32399514 -1.73972665  0.57471198
 -1.37457276  0.37816421  1.18997905 -0.49870217  0.        ]",-0.1999533463
20,[-0.60238147 -1.27758014],[-0.20011036 -0.21401781],[-1.23240574 -1.42852126],-3.41924,"[[ -7.15602734e+00  -3.00404912e+00  -1.98903554e-01   6.52951171e-02]
 [ -2.46276596e+01   1.58043672e-02   0.00000000e+00   0.00000000e+00]]","[ 0.67336727 -0.60874732 -1.10978005  0.32288119 -1.73971484  0.5747107
 -1.38364652  0.3777923   1.16438455 -0.43700814  0.        ]",-0.19394681489
21,[-0.47243235 -1.23144388],[-0.20011036 -0.21401781],[ 0.9703818  -0.99458246],-3.02506,"[[ -7.68341373e+00  -3.00392001e+00  -1.98903554e-01   6.52951171e-02]
 [ -2.80994094e+01   9.42233919e-04   0.00000000e+00   0.00000000e+00]]","[ 0.02166881 -0.6087219  -1.43703359  0.32248481 -1.73970302  0.57470941
 -1.63415211  0.37566775  1.17128731 -0.3650534   0.        ]",-0.191813605776
22,[-0.38837001 -1.20263541],[-0.20011036 -0.21401781],[ 1.20784599 -0.63437752],-2.95503,"[[ -8.20127244e+00  -3.00392823e+00  -1.98903554e-01   6.52951171e-02]
 [ -2.37011185e+01  -1.04417656e-03   0.00000000e+00   0.00000000e+00]]","[-0.68127092 -0.60872202 -1.36959893  0.32250939 -1.73969121  0.57470812
 -1.31677356  0.37538317  1.21093177 -0.30731715  0.        ]",-0.194755450221
23,[-0.3414863  -1.19680548],[-0.20011036 -0.21401781],[ 0.4641844  -0.77218808],-3.01239,"[[ -8.63086233  -3.00356685  -0.19890355   0.06529512]
 [-19.27262941   0.02549703   0.           0.        ]]","[-1.17834355 -0.60865329 -1.03060113  0.32140107 -1.7396794   0.57470683
 -0.99721908  0.37917524  1.26096938 -0.28016015  0.        ]",-0.200301048696
24,[-0.30750793 -1.19992137],[-0.20011036 -0.21401781],[-3.13977628 -0.43320935],-3.67674,"[[ -8.99404726e+00  -3.00325297e+00  -1.98903554e-01   6.52951171e-02]
 [ -1.70532598e+01   8.81413249e-03   0.00000000e+00   0.00000000e+00]]","[-1.46442521 -0.60859326 -0.58958476  0.3204384  -1.73966758  0.57470554
 -0.8370713   0.37679048  1.3085934  -0.27599591  0.        ]",-0.206309400116
25,[-0.23652495 -1.20040655],[-0.20011036 -0.21401781],[ 0.35390665 -1.6096788 ],-2.97488,"[[ -9.37145009  -3.00278517  -0.19890355   0.06529512]
 [-20.67495386   0.02787406   0.           0.        ]]","[-1.58832759 -0.60850424 -0.0461173   0.31900401 -1.73965577  0.57470425
 -1.09840172  0.37951347  1.35628175 -0.29061248  0.        ]",-0.212885690796
26,[-0.2739048  -1.23471224],[-0.20011036 -0.21401781],[-0.91399005 -1.43377554],-3.19041,"[[ -9.76678377  -3.00290275  -0.19890355   0.06529512]
 [-18.86444674  -0.02219881   0.           0.        ]]","[-1.51046649 -0.60852488  0.53382811  0.31936379 -1.73964396  0.57470296
 -0.96775588  0.37235719  1.39709006 -0.32498289  0.        ]",-0.219177632331
27,[-0.29630047 -1.26838589],[-0.20011036 -0.21401781],[ 1.72121909 -0.5942434 ],-3.00446,"[[ -1.01766339e+01  -3.00335621e+00  -1.98903554e-01   6.52951171e-02]
 [ -2.21097493e+01  -2.01239614e-02   0.00000000e+00   0.00000000e+00]]","[-1.21878053 -0.60860834  1.05250346  0.32075306 -1.73963215  0.57470167
 -1.20192569  0.37265297  1.42246958 -0.37539605  0.        ]",-0.224070487919
28,[-0.44102383 -1.33274317],[-0.20011036 -0.21401781],[-0.10704835 -1.16532937],-3.21284,"[[-10.57471247  -3.0032438   -0.19890355   0.06529512]
 [-17.71276361   0.01792705   0.           0.        ]]","[-0.77521701 -0.60858592  1.3952927   0.32040793 -1.73962033  0.57470038
 -0.88464527  0.37808987  1.4270618  -0.43024186  0.        ]",-0.226617331563
29,[-0.53104252 -1.37038827],[-0.20011036 -0.21401781],[ 0.48667875 -2.1151542 ],-3.0813,"[[ -1.09297021e+01  -3.00331271e+00  -1.98903554e-01   6.52951171e-02]
 [ -1.77859507e+01  -1.38124959e-02   0.00000000e+00   0.00000000e+00]]","[-0.30292604 -0.60859739  1.52225228  0.32061852 -1.73960852  0.57469909
 -0.88992362  0.37355345  1.41362505 -0.47740505  0.        ]",-0.226772416894
30,[-0.64979935 -1.40698481],[-0.20011036 -0.21401781],[-0.69412615 -2.03540715],-3.2663,"[[ -1.12625551e+01  -3.00359594e+00  -1.98903554e-01   6.52951171e-02]
 [ -1.55069502e+01  -1.25971628e-02   0.00000000e+00   0.00000000e+00]]","[ 0.15134321 -0.60864887  1.47261844  0.32148609 -1.73959671  0.5746978
 -0.72547349  0.37372641  1.3873021  -0.51457356  0.        ]",-0.225057751463
31,[-0.69413614 -1.41681838],[-0.20011036 -0.21401781],[-0.55958347 -1.41432532],-3.3365,"[[ -1.15971881e+01  -3.00379522e+00  -1.98903554e-01   6.52951171e-02]
 [ -1.79482140e+01  -7.40886686e-03   0.00000000e+00   0.00000000e+00]]","[ 0.56772689 -0.60868461  1.26349935  0.32209634 -1.7395849   0.57469651
 -0.90162775  0.37446712  1.35072607 -0.54074228  0.        ]",-0.221708169601
32,[-0.72965944 -1.41290045],[-0.20011036 -0.21401781],[-2.55243809 -2.88641659],-3.47387,"[[ -1.19748168e+01  -3.00390361e+00  -1.98903554e-01   6.52951171e-02]
 [ -1.98084561e+01  -3.74826545e-03   0.00000000e+00   0.00000000e+00]]","[ 0.93167179 -0.60870338  0.8654508   0.32242798 -1.73957309  0.57469522
 -1.03585574  0.37498951  1.30238862 -0.55333993  0.        ]",-0.216366210101
33,[-0.71156847 -1.37970448],[-0.20011036 -0.21401781],[-1.2388028  -2.03742614],-3.40698,"[[ -1.24067763e+01  -3.00395643e+00  -1.98903554e-01   6.52951171e-02]
 [ -2.33756085e+01  -1.75660401e-03   0.00000000e+00   0.00000000e+00]]","[ 1.14832137 -0.6087118   0.27050571  0.3225893  -1.73956128  0.57469393
 -1.29324899  0.37527341  1.24631187 -0.54381084  0.        ]",-0.209048269191
34,[-0.64855254 -1.32209516],[-0.20011036 -0.21401781],[-0.58663971 -2.54023794],-3.24734,"[[ -1.29093704e+01  -3.00398062e+00  -1.98903554e-01   6.52951171e-02]
 [ -2.68721441e+01  -7.83809759e-04   0.00000000e+00   0.00000000e+00]]","[ 1.08555805 -0.60871489 -0.4684215   0.32266285 -1.73954947  0.57469264
 -1.54554336  0.3754117   1.1929865  -0.50323827  0.        ]",-0.200551289727
35,[-0.56230754 -1.26918554],[-0.20011036 -0.21401781],[-1.02060301 -2.16706467],-3.27321,"[[ -1.34647800e+01  -3.00399122e+00  -1.98903554e-01   6.52951171e-02]
 [ -2.86628476e+01  -3.36400767e-04   0.00000000e+00   0.00000000e+00]]","[ 0.64610039 -0.60871546 -1.13392391  0.32269474 -1.73953766  0.57469136
 -1.67474599  0.37547492  1.16375955 -0.43352602  0.        ]",-0.193726459122
36,[-0.41497591 -1.21900344],[-0.20011036 -0.21401781],[ 0.6728698  -2.48977724],-2.89084,"[[ -1.40720686e+01  -3.00399573e+00  -1.98903554e-01   6.52951171e-02]
 [ -3.20547146e+01  -1.40817381e-04   0.00000000e+00   0.00000000e+00]]","[-0.12258566 -0.60871489 -1.45552796  0.32270796 -1.73952585  0.57469007
 -1.91948004  0.37550214  1.17693229 -0.3516399   0.        ]",-0.192024113211
37,[-0.29305309 -1.18305516],[-0.20011036 -0.21401781],[-1.61578404 -0.80193271],-3.35693,"[[ -1.46800664e+01  -3.00399752e+00  -1.98903554e-01   6.52951171e-02]
 [ -2.87560587e+01  -5.35561114e-05   0.00000000e+00   0.00000000e+00]]","[-0.92416504 -0.60871381 -1.24414259  0.32271286 -1.73951404  0.57468878
 -1.68144695  0.37551389  1.23239318 -0.29223253  0.        ]",-0.197019706814
38,[-0.15228198 -1.16743505],[-0.20011036 -0.21401781],[ 0.48965198 -2.50100563],-2.82577,"[[ -1.52892008e+01  -3.00378822e+00  -1.98903554e-01   6.52951171e-02]
 [ -3.21460794e+01   1.44895545e-02   0.00000000e+00   0.00000000e+00]]","[-1.47120997 -0.60867345 -0.57332394  0.32207069 -1.73950223  0.57468749
 -1.92604578  0.37759145  1.31032853 -0.27656782  0.        ]",-0.206561148739
39,[-0.14038208 -1.19214237],[-0.20011036 -0.21401781],[-0.95060598 -0.03879961],-3.33089,"[[ -1.59062860e+01  -3.00373782e+00  -1.98903554e-01   6.52951171e-02]
 [ -2.95710280e+01  -3.83347092e-03   0.00000000e+00   0.00000000e+00]]","[-1.56326302 -0.60866266  0.32738112  0.32191557 -1.73949042  0.5746862
 -1.74022652  0.37497227  1.38367402 -0.31130897  0.        ]",-0.217043256988
40,[-0.17231357 -1.23697996],[-0.20011036 -0.21401781],[-1.66322171 -1.39407942],-3.33051,"[[-16.5295957   -3.00281576  -0.19890355   0.06529512]
 [-32.74934618   0.06564848   0.           0.        ]]","[-1.15070716 -0.60848887  1.12599195  0.31908873 -1.73947861  0.57468491
 -1.96954676  0.38490091  1.42494293 -0.38447055  0.        ]",-0.224707817871
41,[-0.25237343 -1.28296852],[-0.20011036 -0.21401781],[-1.03437627 -1.91614007],-3.26785,"[[ -1.72178027e+01  -3.00264831e+00  -1.98903554e-01   6.52951171e-02]
 [ -3.60603182e+01  -2.15752131e-02   0.00000000e+00   0.00000000e+00]]","[-0.2961632  -0.60845604  1.52270582  0.31857491 -1.7394668   0.57468362
 -2.208432    0.37243539  1.41381961 -0.47788518  0.        ]",-0.226825896479
42,[-0.28747925 -1.27515054],[-0.20011036 -0.21401781],[-0.90088045 -1.13676143],-3.39338,"[[ -1.79715714e+01  -3.00316451e+00  -1.98903554e-01   6.52951171e-02]
 [ -3.93057427e+01  -2.47739062e-02   0.00000000e+00   0.00000000e+00]]","[ 0.66795608 -0.60855139  1.18147698  0.32015647 -1.73945499  0.57468233
 -2.44257924  0.37197756  1.33992908 -0.5458277   0.        ]",-0.220623534961
43,[-0.31343442 -1.23397136],[-0.20011036 -0.21401781],[-0.67300443 -2.47088854],-3.27031,"[[ -1.87856666e+01  -3.00356723e+00  -1.98903554e-01   6.52951171e-02]
 [ -4.20944756e+01  -1.53174194e-02   0.00000000e+00   0.00000000e+00]]","[ 1.16302849 -0.60862523  0.12865223  0.32139029 -1.73944318  0.57468104
 -2.64376497  0.37332824  1.23476972 -0.53867043  0.        ]",-0.207393871059
44,[-0.36607853 -1.22536337],[-0.20011036 -0.21401781],[-0.75136014 -1.15896107],-3.35732,"[[ -1.96459301e+01  -3.00379380e+00  -1.98903554e-01   6.52951171e-02]
 [ -4.39257742e+01  -7.92121412e-03   0.00000000e+00   0.00000000e+00]]","[ 0.75145995 -0.60866606 -1.03318807  0.32208421 -1.73943137  0.57467975
 -2.77586044  0.37438449  1.16612592 -0.44756979  0.        ]",-0.194653196031
45,[-0.25260842 -1.18961942],[-0.20011036 -0.21401781],[-0.59752234 -0.79404644],-3.21321,"[[ -2.05455685e+01  -3.00390606e+00  -1.98903554e-01   6.52951171e-02]
 [ -4.60310523e+01  -3.75661633e-03   0.00000000e+00   0.00000000e+00]]","[-0.3843262  -0.60868555 -1.44700357  0.32242773 -1.73941957  0.57467846
 -2.92771652  0.37497891  1.19030033 -0.32935859  0.        ]",-0.192907745129
46,[-0.02301684 -1.14111972],[-0.20011036 -0.21401781],[ 0.06562982 -1.73935924],-2.93502,"[[ -2.14807831e+01  -3.00373957e+00  -1.98903554e-01   6.52951171e-02]
 [ -4.74855637e+01   1.34012072e-02   0.00000000e+00   0.00000000e+00]]","[-1.41466416 -0.60865314 -0.69547784  0.32191678 -1.73940776  0.57467717
 -3.03261122  0.37743016  1.29815004 -0.27562921  0.        ]",-0.204970321123
47,[ 0.03769562 -1.16394329],[-0.20011036 -0.21401781],[-0.09878075 -1.69506759],-3.05069,"[[ -2.24184555e+01  -3.00370986e+00  -1.98903554e-01   6.52951171e-02]
 [ -4.62856715e+01  -4.71387837e-03   0.00000000e+00   0.00000000e+00]]","[-1.46635988 -0.6086462   0.65174926  0.32182511 -1.73939595  0.57467588
 -2.94598893  0.37484066  1.40367911 -0.3350969   0.        ]",-0.220358086612
48,[ 0.00847264 -1.192523  ],[-0.20011036 -0.21401781],[ 1.14800672 -1.52323866],-3.02281,"[[ -2.33388995e+01  -3.00382082e+00  -1.98903554e-01   6.52951171e-02]
 [ -4.57604816e+01  -5.28720253e-03   0.00000000e+00   0.00000000e+00]]","[-0.51703641 -0.60866546  1.48851299  0.32216464 -1.73938414  0.5746746
 -2.90804973  0.37475801  1.42101078 -0.4573051   0.        ]",-0.226909821326
49,[-0.2406096 -1.2611953],[-0.20011036 -0.21401781],[ 0.32020652 -2.74592996],-3.07788,"[[ -2.42052952e+01  -3.00390654e+00  -1.98903554e-01   6.52951171e-02]
 [ -4.08952972e+01  -3.25502290e-03   0.00000000e+00   0.00000000e+00]]","[ 0.61445871 -0.60868001  1.22718771  0.32242681 -1.73937234  0.57467331
 -2.5569951   0.3750477   1.34546907 -0.5430141   0.        ]",-0.221179429124
