timestep,avg_action_dist,logstd_action_dist,actions,rewards,human_obs,obs,original_rewards
19,[ 0.09210742 -1.86522853],[-0.31158823 -0.19489138],[ 0.56294487 -1.41343513],-2.66325,"[[-1.65726816 -3.00424404 -0.17424493 -0.05971024]
 [ 5.62592521  0.0110161   0.          0.        ]]","[-0.21671776 -0.54526465 -1.6704553   0.32062419 -1.52085201 -0.50228731
  0.73341549  0.40299674  1.0330738   0.66706217  0.        ]",-0.174632245499
20,[ 0.03320555 -1.89688385],[-0.31158823 -0.19489138],[-0.77977018 -1.52413543],-2.66343,"[[ -1.52350421e+00  -3.00409837e+00  -1.74244927e-01  -5.97102398e-02]
 [  7.74341332e+00   4.50324681e-03   0.00000000e+00   0.00000000e+00]]","[-0.03715056 -0.54523593 -1.67444082  0.32011723 -1.52084816 -0.50228683
  0.9068588   0.40205516  1.02313078  0.65041755  0.        ]",-0.17269125927
21,[ 0.08987234 -1.8662219 ],[-0.31158823 -0.19489138],[ 0.93816858 -1.34565047],-2.59583,"[[ -1.40115021e+00  -3.00403912e+00  -1.74244927e-01  -5.97102398e-02]
 [  4.50278516e+00   1.81968008e-03   0.00000000e+00   0.00000000e+00]]","[ 0.12618563 -0.54522393 -1.65426195  0.31991089 -1.52084432 -0.50228635
  0.6414165   0.40166698  1.01601953  0.63409563  0.        ]",-0.171104813388
22,[-0.04110662 -1.93329155],[-0.31158823 -0.19489138],[-0.41005228 -2.20049209],-2.47891,"[[ -1.27472028e+00  -3.00401518e+00  -1.74244927e-01  -5.97102398e-02]
 [  8.12812703e+00   7.35795421e-04   0.00000000e+00   0.00000000e+00]]","[ 0.29137155 -0.54521875 -1.60982319  0.31982734 -1.52084048 -0.50228587
  0.938369    0.40150998  1.01074928  0.61641636  0.        ]",-0.16968440478
23,[-0.06173228 -1.94045544],[-0.31158823 -0.19489138],[ 0.04336326 -4.11682362],-2.13226,"[[ -1.13006144e+00  -3.00400559e+00  -1.74244927e-01  -5.97102398e-02]
 [  6.34370325e+00   2.91048634e-04   0.00000000e+00   0.00000000e+00]]","[ 0.47254625 -0.54521635 -1.53049314  0.31979371 -1.52083664 -0.50228539
  0.79220483  0.40144535  1.00738428  0.59551815  0.        ]",-0.16836378888
24,[-0.14961174 -1.98109472],[-0.31158823 -0.19489138],[-0.70402316 -1.52445223],-2.55866,"[[ -1.00272479e+00  -3.00400179e+00  -1.74244927e-01  -5.97102398e-02]
 [  6.38980816e+00   1.16046469e-04   0.00000000e+00   0.00000000e+00]]","[ 0.62223602 -0.54521508 -1.43676473  0.31978021 -1.52083279 -0.50228491
  0.79598031  0.40141971  1.00682173  0.57687179  0.        ]",-0.16749686215
25,[-0.13511688 -1.96970785],[-0.31158823 -0.19489138],[-1.2092017  -2.95130565],-2.34783,"[[ -9.04165004e-01  -3.00400031e+00  -1.74244927e-01  -5.97102398e-02]
 [  3.47588111e+00   4.34292927e-05   0.00000000e+00   0.00000000e+00]]","[ 0.73017924 -0.54521425 -1.34984524  0.3197748  -1.52082895 -0.50228443
  0.55729816  0.40140886  1.00793513  0.56247381  0.        ]",-0.167028047171
26,[-0.03633263 -1.91710615],[-0.31158823 -0.19489138],[-1.00551421 -1.52527707],-2.58059,"[[ -8.75062615e-01  -3.00399977e+00  -1.74244927e-01  -5.97102398e-02]
 [ -5.52218568e-01   1.51562040e-05   0.00000000e+00   0.00000000e+00]]","[ 0.76055465 -0.54521361 -1.32191401  0.31977266 -1.52082511 -0.50228395
  0.22735362  0.40140442  1.0085199   0.55825101  0.        ]",-0.166924436704
27,[ 0.06117274 -1.85923648],[-0.31158823 -0.19489138],[ 0.55506737 -1.42820502],-2.49816,"[[ -9.25722141e-01  -3.00399958e+00  -1.74244927e-01  -5.97102398e-02]
 [ -4.50057618e+00   5.46289467e-06   0.00000000e+00   0.00000000e+00]]","[ 0.70722162 -0.54521303 -1.36987433  0.31977174 -1.52082127 -0.50228347
 -0.09605918  0.40140266  1.00757254  0.56560901  0.        ]",-0.167114971393
28,[ 0.07507592 -1.86263645],[-0.31158823 -0.19489138],[ 0.71156597 -1.71687286],-2.45675,"[[ -9.92789780e-01  -3.00399944e+00  -1.74244927e-01  -5.97102398e-02]
 [ -2.21380830e+00   6.93717000e-06   0.00000000e+00   0.00000000e+00]]","[ 0.63344962 -0.54521246 -1.42854324  0.31977098 -1.52081742 -0.50228299
  0.09125173  0.40140252  1.00686528  0.57541411  0.        ]",-0.167441291382
29,[ 0.01886557 -1.89399278],[-0.31158823 -0.19489138],[ 0.67843085 -0.84934283],-2.61716,"[[ -1.00835939e+00  -3.00399932e+00  -1.74244927e-01  -5.97102398e-02]
 [  6.47312987e-01   4.72256139e-06   0.00000000e+00   0.00000000e+00]]","[ 0.61583855 -0.5452119  -1.44134877  0.31977029 -1.52081358 -0.50228251
  0.32560835  0.40140184  1.00678932  0.57769489  0.        ]",-0.167528891086
30,[-0.07856367 -1.9435215 ],[-0.31158823 -0.19489138],[ 0.21251661 -2.71565544],-2.30907,"[[-0.96859114 -3.00383948 -0.17424493 -0.05971024]
 [ 3.32060312  0.01104265  0.          0.        ]]","[ 0.660464   -0.54518038 -1.40801577  0.31921403 -1.52080974 -0.50228203
  0.54457944  0.40299667  1.00694673  0.57177694  0.        ]",-0.167298481902
31,[-0.16260579 -1.98328638],[-0.31158823 -0.19489138],[-0.54874333 -1.96557669],-2.46226,"[[ -8.94396445e-01  -3.00380091e+00  -1.74244927e-01  -5.97102398e-02]
 [  4.09628116e+00  -2.91103198e-03   0.00000000e+00   0.00000000e+00]]","[ 0.74045066 -0.54517236 -1.34056435  0.31907964 -1.5208059  -0.50228155
  0.60811534  0.40097975  1.00798583  0.5609159   0.        ]",-0.166971272511
32,[-0.1434651  -1.97067797],[-0.31158823 -0.19489138],[-0.68699276 -3.37771231],-2.24144,"[[-0.83508318 -3.00387488 -0.17424493 -0.05971024]
 [ 1.84255561 -0.00364141  0.          0.        ]]","[ 0.80108536 -0.54518617 -1.281919    0.31933666 -1.52080205 -0.50228107
  0.42351005  0.40087384  1.00943506  0.55239368  0.        ]",-0.166796507404
33,[-0.06759911 -1.93070352],[-0.31158823 -0.19489138],[-0.09896777 -0.2742136 ],-2.81424,"[[ -8.25888723e-01  -3.00393460e+00  -1.74244927e-01  -5.97102398e-02]
 [ -9.13923650e-01  -2.28761641e-03   0.00000000e+00   0.00000000e+00]]","[ 0.81020511 -0.5451972  -1.27246482  0.3195441  -1.52079821 -0.50228059
  0.1977238   0.40106913  1.009728    0.55111565  0.        ]",-0.166779989243
34,[-0.03807272 -1.91672647],[-0.31158823 -0.19489138],[ 0.61537333 -2.55061816],-2.29752,"[[-0.84791711 -3.00319881 -0.17424493 -0.05971024]
 [-1.28767088  0.05199636  0.          0.        ]]","[ 0.788225   -0.5450537  -1.29494684  0.31698466 -1.52079437 -0.50228011
  0.16710962  0.40891384  1.0087258   0.55379808  0.        ]",-0.166769521572
35,[-0.10921288 -1.953637  ],[-0.31158823 -0.19489138],[-0.86791128 -1.70045966],-2.52903,"[[-0.8489692  -3.00302996 -0.17424493 -0.05971024]
 [ 1.17425864 -0.01458639  0.          0.        ]]","[ 0.78716341 -0.54502024 -1.29600428  0.31639715 -1.52079053 -0.50227963
  0.36876882  0.399291    1.00855909  0.55378341  0.        ]",-0.166749359321
36,[-0.00835603 -1.90044844],[-0.31158823 -0.19489138],[-0.11983506 -2.29337785],-2.37999,"[[-0.8601949  -3.00339396 -0.17424493 -0.05971024]
 [-2.28529958 -0.01778658  0.          0.        ]]","[ 0.77578484 -0.54509061 -1.30723359  0.31766286 -1.52078669 -0.50227915
  0.08539211  0.39882816  1.0084955   0.55567418  0.        ]",-0.166818689923
37,[ 0.03199482 -1.88061523],[-0.31158823 -0.19489138],[-0.67728288 -0.7271575 ],-2.74244,"[[-0.9102074  -3.00368485 -0.17424493 -0.05971024]
 [-2.7145202  -0.01111937  0.          0.        ]]","[ 0.72377287 -0.5451466  -1.35548291  0.31867435 -1.52078284 -0.50227867
  0.05023406  0.39979135  1.00761675  0.56313918  0.        ]",-0.167020249771
38,[ 0.11305407 -1.83208942],[-0.31158823 -0.19489138],[-1.14184211 -2.58940005],-2.39904,"[[-0.99086357 -3.00356041 -0.17424493 -0.05971024]
 [-5.34234019  0.01421327  0.          0.        ]]","[ 0.63560704 -0.54512189 -1.42690776  0.31824124 -1.520779   -0.50227819
 -0.16501408  0.40345205  1.0065828   0.57486726  0.        ]",-0.167386984945
39,[ 0.21306288 -1.76574278],[-0.31158823 -0.19489138],[-0.93638502 -0.92753516],-2.71755,"[[ -1.13637411e+00  -3.00357266e+00  -1.74244927e-01  -5.97102398e-02]
 [ -9.19587127e+00  -8.02275849e-03   0.00000000e+00   0.00000000e+00]]","[ 0.46484888 -0.54512374 -1.53452018  0.31828359 -1.52077516 -0.50227771
 -0.48066178  0.40023815  1.00711931  0.59620759  0.        ]",-0.168366095342
40,[ 0.25863117 -1.73028219],[-0.31158823 -0.19489138],[ 1.11213229 -1.98033074],-2.45559,"[[ -1.35566275e+00  -3.00366777e+00  -1.74244927e-01  -5.97102398e-02]
 [ -1.27212449e+01  -2.52090666e-03   0.00000000e+00   0.00000000e+00]]","[ 0.18615624 -0.54514167 -1.64094403  0.31861413 -1.52077132 -0.50227723
 -0.76942933  0.40103292  1.01355444  0.62769108  0.        ]",-0.170527386862
41,[ 0.32024777 -1.72027934],[-0.31158823 -0.19489138],[-0.37168083 -1.3527869 ],-2.6712,"[[ -1.56783607e+00  -3.00377409e+00  -1.74244927e-01  -5.97102398e-02]
 [ -8.51012013e+00  -6.07430608e-03   0.00000000e+00   0.00000000e+00]]","[-0.09671424 -0.54516177 -1.67606408  0.31898369 -1.52076748 -0.50227675
 -0.42448949  0.40051903  1.02583457  0.65602997  0.        ]",-0.173273898963
42,[ 0.31787735 -1.71000719],[-0.31158823 -0.19489138],[ 0.28444619 -0.94830202],-2.76151,"[[ -1.75111312e+00  -3.00387834e+00  -1.74244927e-01  -5.97102398e-02]
 [ -9.81324197e+00  -4.13597816e-03   0.00000000e+00   0.00000000e+00]]","[-0.34167089 -0.54518145 -1.65135725  0.31934601 -1.52076363 -0.50227627
 -0.53122967  0.40079881  1.04082324  0.67782544  0.        ]",-0.176049757085
43,[ 0.3007296  -1.72449291],[-0.31158823 -0.19489138],[ 0.55217012 -1.604833  ],-2.69503,"[[ -1.93412923e+00  -3.00388588e+00  -1.74244927e-01  -5.97102398e-02]
 [ -8.49276957e+00   1.56749375e-03   0.00000000e+00   0.00000000e+00]]","[-0.5782277  -0.54518237 -1.57657113  0.31937195 -1.52075979 -0.50227579
 -0.42306732  0.40162272  1.05922405  0.6963608   0.        ]",-0.1790719274
44,[ 0.24439818 -1.75920165],[-0.31158823 -0.19489138],[ 0.31349482 -1.12551272],-2.82613,"[[ -2.08036288e+00  -3.00390443e+00  -1.74244927e-01  -5.97102398e-02]
 [ -6.13844169e+00  -2.07369048e-03   0.00000000e+00   0.00000000e+00]]","[-0.75614167 -0.54518543 -1.48244285  0.31943622 -1.52075595 -0.50227531
 -0.2302203   0.40109614  1.07604416  0.70843591  0.        ]",-0.18159904177
45,[ 0.1915053  -1.78422964],[-0.31158823 -0.19489138],[ 0.73215961 -2.19681933],-2.66422,"[[ -2.18945894e+00  -3.00394477e+00  -1.74244927e-01  -5.97102398e-02]
 [ -4.77570559e+00  -1.74026866e-03   0.00000000e+00   0.00000000e+00]]","[-0.87995814 -0.5451927  -1.39358863  0.31957626 -1.52075211 -0.50227483
 -0.1185962   0.40114397  1.08960816  0.71567608  0.        ]",-0.183514170083
46,[ 0.12191878 -1.82301068],[-0.31158823 -0.19489138],[-0.58106645 -2.15271664],-2.73797,"[[ -2.25493956e+00  -3.00397195e+00  -1.74244927e-01  -5.97102398e-02]
 [ -1.78233165e+00  -9.99554277e-04   0.00000000e+00   0.00000000e+00]]","[-0.94991363 -0.54519743 -1.3330922   0.31967054 -1.52074827 -0.50227436
  0.1265962   0.40125066  1.09808215  0.71925616  0.        ]",-0.184664138636
47,[ 0.14727247 -1.8031137 ],[-0.31158823 -0.19489138],[ 0.32139023 -2.34293392],-2.68374,"[[ -2.31331495e+00  -3.00398656e+00  -1.74244927e-01  -5.97102398e-02]
 [ -4.04765814e+00  -5.04531212e-04   0.00000000e+00   0.00000000e+00]]","[-1.0092179  -0.54519972 -1.27488376  0.31972108 -1.52074442 -0.50227388
 -0.05896075  0.40132185  1.10579825  0.72195203  0.        ]",-0.185683465409
48,[ 0.10125445 -1.82528818],[-0.31158823 -0.19489138],[-0.44740061 -0.80831439],-3.05485,"[[ -2.38069698e+00  -3.00399362e+00  -1.74244927e-01  -5.97102398e-02]
 [ -2.69505189e+00  -2.33270997e-04   0.00000000e+00   0.00000000e+00]]","[-1.07381148 -0.54520055 -1.20295255  0.31974537 -1.52074058 -0.5022734
  0.05183372  0.40136069  1.11487099  0.72447466  0.        ]",-0.186850183882
49,[ 0.10994369 -1.8144474 ],[-0.31158823 -0.19489138],[ 1.10126892 -1.06826065],-2.90845,"[[-2.45183562 -3.00379357 -0.17424493 -0.05971024]
 [-4.41308733  0.01394092  0.          0.        ]]","[-1.13720761 -0.54516123 -1.12184256  0.31904926 -1.52073674 -0.50227292
 -0.08889382  0.4034088   1.1244706   0.72655488  0.        ]",-0.188055966644
