timestep,avg_action_dist,obs,actions,rewards,human_obs,logstd_action_dist,original_rewards
10,[-0.38628995 -0.03508112],"[ 0.35460925 -0.33017875 -1.36004896 -1.57042932 -0.72748652  0.17623314
 -0.07965383 -0.32413669 -0.32336092 -1.04863278  0.        ]",[-0.6544123  -0.08997831],-4.02552,"[[-1.02477588 -2.07231912 -0.08273238  0.01903356]
 [-1.52400684 -4.13584182  0.          0.        ]]",[-0.81692928 -0.56190878],-0.112153514432
11,[ 0.04950489  0.78178775],"[ 0.28746524 -0.41520383 -1.40382965 -1.45633936 -0.72748622  0.17623309
 -0.37754369 -0.36723533 -0.36767474 -0.90514437  0.        ]",[ 0.31041299  0.74546686],-3.78765,"[[-1.08094557 -2.15778725 -0.08273238  0.01903356]
 [-4.08446027 -4.41005512  0.          0.        ]]",[-0.81692928 -0.56190878],-0.0987160899917
12,[-0.23239036  0.13588971],"[ 0.20277446 -0.46999076 -1.45131087 -1.37038272 -0.72748591  0.17623304
 -0.2252046   0.11041691 -0.40675634 -0.78511889  0.        ]",[-0.60317964 -0.20536654],-3.69943,"[[-1.14949754 -2.21549669 -0.08273238  0.01903356]
 [-2.77506116 -1.37102119  0.          0.        ]]",[-0.81692928 -0.56190878],-0.0874612411948
13,[ 0.26145625  0.8281889 ],"[ 0.10204309 -0.50237209 -1.49759602 -1.31439313 -0.72748561  0.17623299
 -0.4966175  -0.01310169 -0.44487715 -0.6826688   0.        ]",[-0.3368162   1.33603009],-3.62654,"[[-1.22840509 -2.25080218 -0.08273238  0.01903356]
 [-5.10793645 -2.1569007   0.          0.        ]]",[-0.81692928 -0.56190878],-0.0778072963937
14,[ 0.80901432  0.21374857],"[-0.04909757 -0.50506421 -1.54828975 -1.30955054 -0.72748531  0.17623294
 -0.63999641  0.61597172 -0.50434309 -0.58498324  0.        ]",[ 1.46110054 -0.07553937],-3.4747,"[[-1.34292901 -2.25378247 -0.08273238  0.01903356]
 [-6.3403223   1.84554047  0.          0.        ]]",[-0.81692928 -0.56190878],-0.0684062267078
15,[-0.0019049  -0.19154555],"[-0.16514799 -0.47439218 -1.57313367 -1.36300564 -0.727485    0.17623289
 -0.16482947  0.56320423 -0.56160365 -0.54545995  0.        ]",[-0.38773672  0.1993097 ],-3.46501,"[[-1.42875723 -2.2202399  -0.08273238  0.01903356]
 [-2.25612433  1.50981206  0.          0.        ]]",[-0.81692928 -0.56190878],-0.0645794085181
16,[ 0.47099531 -0.12572381],"[-0.24728086 -0.43886583 -1.58370298 -1.42049636 -0.7274847   0.17623284
 -0.3382087   0.68255919 -0.6087523  -0.52913514  0.        ]",[ 0.83996817 -0.12871342],-3.40919,"[[-1.4888319  -2.18242452 -0.08273238  0.01903356]
 [-3.74636983  2.26920185  0.          0.        ]]",[-0.81692928 -0.56190878],-0.0632484106907
17,[-0.26403105 -0.42704731],"[-0.30334125 -0.40042654 -1.58765516 -1.4777677  -0.7274844   0.17623279
  0.05726932  0.59537047 -0.64861564 -0.53087079  0.        ]",[-0.42866017  0.01580575],-3.43152,"[[-1.52965341 -2.14260616 -0.08273238  0.01903356]
 [-0.34712248  1.7144708   0.          0.        ]]",[-0.81692928 -0.56190878],-0.0637830117249
18,[ 0.18869179 -0.21199609],"[-0.33621102 -0.36623458 -1.58875202 -1.5247153  -0.7274841   0.17623274
 -0.13934722  0.59988801 -0.67813765 -0.54308569  0.        ]",[-0.01013707 -0.1631314 ],-3.41728,"[[-1.55355199 -2.10802839 -0.08273238  0.01903356]
 [-2.03709802  1.7432148   0.          0.        ]]",[-0.81692928 -0.56190878],-0.065297538127
19,[ 0.24046029 -0.0403696 ],"[-0.39226463 -0.33798569 -1.58855002 -1.56084025 -0.72748379  0.17623269
 -0.13931826  0.49294295 -0.71158099 -0.52937201  0.        ]",[-0.24819511 -0.1486785 ],-3.40894,"[[-1.59429146 -2.07999107 -0.08273238  0.01903356]
 [-2.03684946  1.06278528  0.          0.        ]]",[-0.81692928 -0.56190878],-0.064758316718
20,[ 0.51642144  0.25635248],"[-0.46123671 -0.32254592 -1.5847105  -1.57961113 -0.72748349  0.17623264
 -0.24892401  0.39712112 -0.74129785 -0.48973545  0.        ]",[ 0.64843379  0.85232128],-3.43786,"[[-1.64448077 -2.0648523  -0.08273238  0.01903356]
 [-2.97894223  0.4531264   0.          0.        ]]",[-0.81692928 -0.56190878],-0.0620924936752
21,[-0.02465465 -0.76044619],"[-0.50678186 -0.27818976 -1.57998977 -1.62988932 -0.72748319  0.17623259
  0.05653042  0.92611593 -0.77970652 -0.49635822  0.        ]",[ 0.00814073 -1.16073009],-3.30882,"[[-1.67771727 -2.02202057 -0.08273238  0.01903356]
 [-0.3534763   3.81882098  0.          0.        ]]",[-0.81692928 -0.56190878],-0.0638412519332
22,[-0.17272471  0.08215827],"[-0.51590798 -0.24030253 -1.57883213 -1.66874425 -0.72748288  0.17623254
  0.06113005  0.29189338 -0.8027801  -0.52646629  0.        ]",[-0.27327835 -0.24616413],-3.39324,"[[-1.68439024 -1.98613058 -0.08273238  0.01903356]
 [-0.31394103 -0.21637391  0.          0.        ]]",[-0.81692928 -0.56190878],-0.0671565325809
23,[ 0.09062121  0.46259075],"[-0.53921955 -0.25522292 -1.57555646 -1.65387639 -0.72748258  0.17623249
 -0.06398863  0.13938354 -0.80198122 -0.49123031  0.        ]",[ 0.33473489  0.74821872],-3.44291,"[[-1.70145914 -2.00019373 -0.08273238  0.01903356]
 [-1.38937045 -1.18670632  0.          0.        ]]",[-0.81692928 -0.56190878],-0.0641982583388
24,[-0.14684442 -0.34533396],"[-0.55860065 -0.2486293  -1.57247994 -1.66051322 -0.72748228  0.17623244
  0.09333466  0.60870519 -0.81128156 -0.48066265  0.        ]",[-0.25752537 -0.57327957],-3.33904,"[[-1.71567914 -1.99396807 -0.08273238  0.01903356]
 [-0.03713391  1.7993189   0.          0.        ]]",[-0.81692928 -0.56190878],-0.0636772531526
25,[ 0.05343275  0.29110694],"[-0.57351255 -0.23495664 -1.56989314 -1.67393    -0.72748197  0.17623239
 -0.02515264  0.24634543 -0.82314779 -0.48082683  0.        ]",[ 0.44187834 -1.10788452],-3.29895,"[[-1.72664007 -1.9811134  -0.08273238  0.01903356]
 [-1.05556414 -0.50616705  0.          0.        ]]",[-0.81692928 -0.56190878],-0.0641592284097
26,[-0.4224183   0.99011385],"[-0.57806421 -0.28742808 -1.56906434 -1.61984383 -0.72748167  0.17623235
  0.18080627 -0.37444144 -0.79408089 -0.42583165  0.        ]",[-1.39740327  0.46057853],-3.43535,"[[-1.72998956 -2.03086549 -0.08273238  0.01903356]
 [ 0.71470798 -4.45587588  0.          0.        ]]",[-0.81692928 -0.56190878],-0.0585033172408
27,[ 0.64731824  1.08792031],"[-0.61272271 -0.35899222 -1.56217422 -1.53418644 -0.72748137  0.1762323
 -0.28139723 -0.07389571 -0.75461195 -0.32827926  0.        ]",[-0.36149839  0.96531077],-3.40852,"[[-1.75555519 -2.10079727 -0.08273238  0.01903356]
 [-3.25805391 -2.54367769  0.          0.        ]]",[-0.81692928 -0.56190878],-0.0489533690974
28,[ 1.26297212  0.46704978],"[-0.71851076 -0.37100996 -1.53456891 -1.51835816 -0.72748106  0.17623225
 -0.44040888  0.53479261 -0.76255217 -0.22724021  0.        ]",[ 0.74220057  1.81736447],-3.42181,"[[-1.83442951 -2.1128145  -0.08273238  0.01903356]
 [-4.62480198  1.32905363  0.          0.        ]]",[-0.81692928 -0.56190878],-0.0411579457869
29,[ 0.58831286 -0.76761943],"[-0.80026705 -0.30393912 -1.50617177 -1.60133581 -0.72748076  0.1762322
 -0.08797524  1.15297175 -0.82457513 -0.21034593  0.        ]",[ 0.67001643 -0.77136815],-3.16591,"[[-1.8965317  -2.04677098 -0.08273238  0.01903356]
 [-1.59554334  5.26217221  0.          0.        ]]",[-0.81692928 -0.56190878],-0.0432483411773
30,[-0.52062786 -0.4610036 ],"[-0.80675624 -0.22652194 -1.50364154 -1.68196861 -0.72748046  0.17623215
  0.22428078  0.65651055 -0.88119956 -0.269515    0.        ]",[ 0.01021303 -0.76650433],-3.21363,"[[-1.90151388 -1.97321967 -0.08273238  0.01903356]
 [ 1.08837825  2.10348001  0.          0.        ]]",[-0.81692928 -0.56190878],-0.0509026213839
31,[-0.60205591  0.23156738],"[-0.77807123 -0.21450627 -1.51450815 -1.6931299  -0.72748015  0.1762321
  0.22650849  0.17293922 -0.88428037 -0.30816497  0.        ]",[ 0.38203487  0.28947536],-3.31494,"[[-1.87955426 -1.96201943 -0.08273238  0.01903356]
 [ 1.10752655 -0.97320226  0.          0.        ]]",[-0.81692928 -0.56190878],-0.0538325482734
32,[-1.05370855 -0.29537278],"[-0.72915583 -0.22284969 -1.53122264 -1.6854139  -0.72747985  0.17623205
  0.39988003  0.3561014  -0.86926499 -0.34810973  0.        ]",[-1.26802403 -0.67226318],-3.28433,"[[-1.84245235 -1.96979113 -0.08273238  0.01903356]
 [ 2.59769994  0.19215234  0.          0.        ]]",[-0.81692928 -0.56190878],-0.0559079922711
33,[ 0.21776593  0.90636468],"[-0.71358712 -0.24727286 -1.53607108 -1.66184978 -0.72747955  0.176232
 -0.06659394 -0.06281802 -0.85041996 -0.34084857  0.        ]",[-0.10620133  1.14352138],-3.42754,"[[-1.83072637 -1.99269023 -0.08273238  0.01903356]
 [-1.4117613  -2.4731866   0.          0.        ]]",[-0.81692928 -0.56190878],-0.0543497125684
34,[ 0.47861654  0.09352922],"[-0.75618385 -0.25706224 -1.52226309 -1.65198587 -0.72747925  0.17623195
 -0.11229001  0.56722473 -0.85191008 -0.29191159  0.        ]",[-0.0374403  0.2019876],-3.30987,"[[-1.86290251 -2.00193444 -0.08273238  0.01903356]
 [-1.80453069  1.53540648  0.          0.        ]]",[-0.81692928 -0.56190878],-0.0507682604385
35,[ 0.594073   -0.05526558],"[-0.80494307 -0.2161046  -1.50434481 -1.69165794 -0.72747894  0.1762319
 -0.12538282  0.68815548 -0.88793429 -0.28026424  0.        ]",[ 1.59609914  0.05445079],-3.26061,"[[-1.90012223 -1.96350655 -0.08273238  0.01903356]
 [-1.91706686  2.30481938  0.          0.        ]]",[-0.81692928 -0.56190878],-0.0520750278177
36,[-0.85935533 -0.71018481],"[-0.8026593  -0.16424962 -1.50523393 -1.7360887  -0.72747864  0.17623185
  0.339538    0.71481262 -0.92100157 -0.32779529  0.        ]",[-1.00554558 -0.52213351],-3.28108,"[[-1.89836908 -1.9157084  -0.08273238  0.01903356]
 [ 2.07904213  2.47442494  0.          0.        ]]",[-0.81692928 -0.56190878],-0.0574633397128
37,[ 0.51232857  0.36648285],"[-0.80076087 -0.13316315 -1.50596889 -1.75975345 -0.72747834  0.1762318
 -0.12572972  0.38223251 -0.93944347 -0.35742261  0.        ]",[-0.01221989  0.62577237],-3.38765,"[[-1.89691257 -1.88745055 -0.08273238  0.01903356]
 [-1.92004704  0.35841484  0.          0.        ]]",[-0.81692928 -0.56190878],-0.0606871225478
38,[ 0.60988808 -0.21020511],"[-0.85061532 -0.09765915 -1.48544195 -1.78415827 -0.72747803  0.17623175
 -0.12696506  0.77056328 -0.97106581 -0.33628301  0.        ]",[ 1.14105609 -0.12859184],-3.27643,"[[-1.93542004 -1.8554927  -0.08273238  0.01903356]
 [-1.93066536  2.82913576  0.          0.        ]]",[-0.81692928 -0.56190878],-0.061276099749
39,[-0.85422909 -0.72224134],"[-0.84870813 -0.04042867 -1.48627162 -1.81780609 -0.72747773  0.1762317
  0.33797545  0.68165969 -1.00305417 -0.38940966  0.        ]",[-1.26467784 -1.18662568],-3.26327,"[[-1.9339372  -1.80458517 -0.08273238  0.01903356]
 [ 2.06560977  2.26349665  0.          0.        ]]",[-0.81692928 -0.56190878],-0.066961503276
40,[ 0.45617753  0.77556682],"[-0.84717003 -0.03465713 -1.48693775 -1.82081667 -0.72747743  0.17623165
 -0.12720967  0.05235334 -1.00578432 -0.39639032  0.        ]",[ 0.75706814  0.64082282],-3.39553,"[[-1.93274201 -1.79948769 -0.08273238  0.01903356]
 [-1.93276633 -1.74040598  0.          0.        ]]",[-0.81692928 -0.56190878],-0.06761224937
41,[-0.56150812 -0.25545037],"[-0.85771861 -0.044851   -1.48230925 -1.81544672 -0.72747712  0.1762316
  0.22582333  0.45652262 -1.0027851  -0.37545828  0.        ]",[ 0.33860042 -0.60938409],-3.27434,"[[-1.94095232 -1.80849522 -0.08273238  0.01903356]
 [ 1.10163526  0.83108348  0.          0.        ]]",[-0.81692928 -0.56190878],-0.0660083119767
42,[-0.98635411  0.03573543],"[-0.81218172 -0.05360896 -1.50147778 -1.81066065 -0.72747682  0.17623155
  0.37924253  0.07466876 -0.98677349 -0.41731764  0.        ]",[-1.29606038 -0.55836038],-3.33899,"[[-1.90568899 -1.81624965 -0.08273238  0.01903356]
 [ 2.42030983 -1.59842458  0.          0.        ]]",[-0.81692928 -0.56190878],-0.0678302015641
43,[ 0.3668704   1.21928513],"[-0.80148907 -0.11390682 -1.50567802 -1.77332063 -0.72747652  0.1762315
 -0.08679805 -0.26777567 -0.9508361  -0.3739465   0.        ]",[ 0.2017544   0.49897318],-3.38411,"[[-1.89747307 -1.87007833 -0.08273238  0.01903356]
 [-1.58541603 -3.7771941   0.          0.        ]]",[-0.81692928 -0.56190878],-0.0625541660039
44,[ 0.06037182  0.698125  ],"[-0.83184029 -0.17445798 -1.49345469 -1.72782199 -0.72747621  0.17623145
  0.00973032  0.05449745 -0.9199636  -0.28905027  0.        ]",[ 0.56594995  1.89451821],-3.46843,"[[-1.92085714 -1.92504958 -0.08273238  0.01903356]
 [-0.75573278 -1.72676352  0.          0.        ]]",[-0.81692928 -0.56190878],-0.0547239001298
45,[-0.66886061 -0.57145369],"[-0.82212276 -0.16841499 -1.49746576 -1.73273302 -0.72747591  0.1762314
  0.27205058  0.68217892 -0.92209649 -0.30423914  0.        ]",[-0.09023076 -0.63665244],-3.23981,"[[-1.91334961 -1.91951615 -0.08273238  0.01903356]
 [ 1.49896946  2.26679769  0.          0.        ]]",[-0.81692928 -0.56190878],-0.0558992502689
46,[-0.58080918  0.03782254],"[-0.78814058 -0.14692091 -1.51076199 -1.74952965 -0.72747561  0.17623136
  0.22707511  0.27891682 -0.92851097 -0.35805572  0.        ]",[ 0.03723288 -0.0850647 ],-3.31311,"[[-1.88724894 -1.89992283 -0.08273238  0.01903356]
 [ 1.11239585 -0.29891547  0.          0.        ]]",[-0.81692928 -0.56190878],-0.0600602153106
47,[-0.62163627  0.08455545],"[-0.75728621 -0.15713984 -1.52186416 -1.74167203 -0.7274753   0.17623131
  0.24166396  0.22690646 -0.91550441 -0.38005452  0.        ]",[-1.20886201  0.93470633],-3.45389,"[[-1.8637429  -1.90922128 -0.08273238  0.01903356]
 [ 1.23779088 -0.62982559  0.          0.        ]]",[-0.81692928 -0.56190878],-0.0608714331627
48,[ 0.87353706 -0.16789997],"[-0.77727287 -0.12996052 -1.51477417 -1.76204648 -0.727475    0.17623126
 -0.22173474  0.81063744 -0.9359448  -0.38446956  0.        ]",[ 0.96884467 -0.31224964],-3.28577,"[[-1.87895    -1.88455479 -0.08273238  0.01903356]
 [-2.74522254  3.08410326  0.          0.        ]]",[-0.81692928 -0.56190878],-0.0623935681492
49,[-0.52949327 -0.47654527],"[-0.79804396 -0.07571848 -1.50699903 -1.79785476 -0.7274747   0.17623121
  0.23075264  0.60664826 -0.97129114 -0.41218963  0.        ]",[-0.78275152 -1.42231971],-3.24611,"[[-1.89483239 -1.83589446 -0.08273238  0.01903356]
 [ 1.14400469  1.7862453   0.          0.        ]]",[-0.81692928 -0.56190878],-0.0665096549998
