timestep,avg_action_dist,obs,actions,rewards,human_obs,logstd_action_dist,original_rewards
10,[-0.63703609 -0.69748861],"[ 0.93628107  1.58539822 -0.73328799 -0.18745405  1.67271032 -1.56125899
  0.02523612  1.52055888 -0.61199837  0.8180792   0.        ]",[-0.75295421 -0.94159808],-2.34248,"[[-0.41867765 -0.2554445   0.19585689 -0.18195113]
 [-1.42847642  7.845496    0.          0.        ]]",[-0.46263456 -0.25813159],-0.0749646543064
11,[ 0.25768757  0.00907919],"[ 0.90284119  1.61252108 -0.81752867  0.177332    1.67270761 -1.56125669
 -0.26639033  0.94337983 -0.59918825  0.81828649  0.        ]",[ 0.99177154 -0.18915797],-2.38165,"[[-0.47683429 -0.13748924  0.19585689 -0.18195113]
 [-4.37735721  3.96297021  0.          0.        ]]",[-0.46263456 -0.25813159],-0.0746433816255
12,[-0.48157513 -0.42471164],"[ 0.8726883   1.62103295 -0.88423231  0.39994783  1.67270489 -1.5612544
  0.13019845  0.82014065 -0.60633633  0.7989472   0.        ]",[-0.83228923 -1.31368728],-2.17725,"[[-0.52414545 -0.06654742  0.19585689 -0.18195113]
 [-0.36711648  3.13397679  0.          0.        ]]",[-0.46263456 -0.25813159],-0.0728762591098
13,[ 0.51349646  0.57073927],"[ 0.84497995  1.62248801 -0.93962025  0.47032865  1.67270218 -1.5612521
 -0.19453182  0.22247165 -0.63485558  0.75029789  0.        ]",[ 0.48250405  1.19665979],-2.34211,"[[-0.56443325 -0.04420543  0.19585689 -0.18195113]
 [-3.65073481 -0.88638318  0.          0.        ]]",[-0.46263456 -0.25813159],-0.0688856204632
14,[ 0.0618831  -0.21496266],"[  8.05643440e-01   1.62335080e+00  -1.01054889e+00   5.40231915e-01
   1.67269946e+00  -1.56124981e+00   1.21890443e-03   8.13600620e-01
  -6.79101743e-01   6.81337053e-01   0.00000000e+00]",[-0.16127648  0.41451786],-2.21417,"[[-0.61758812 -0.0220369   0.19585689 -0.18195113]
 [-1.67133746  3.0899867   0.          0.        ]]",[-0.46263456 -0.25813159],-0.0639414853988
15,[ 0.14454091 -0.5934431 ],"[ 0.7744223   1.62181174 -1.06156768  0.78514637  1.67269675 -1.56124752
 -0.05866586  1.04853978 -0.67828185  0.68366299  0.        ]",[ 0.53843316 -1.22900373],-2.10018,"[[-0.65709049  0.05561931  0.19585689 -0.18195113]
 [-2.27688183  4.6703655   0.          0.        ]]",[-0.46263456 -0.25813159],-0.0641256392854
16,[-0.12359843 -0.3379752 ],"[ 0.75490037  1.61671814 -1.09144565  0.95097629  1.67269403 -1.56124522
  0.15658539  0.44603385 -0.67560756  0.69135048  0.        ]",[-0.52159735 -1.20727468],-2.0873,"[[-0.68078979  0.10836257  0.19585689 -0.18195113]
 [-0.10029971  0.61747171  0.          0.        ]]",[-0.46263456 -0.25813159],-0.0647393906778
17,[ 0.64644557  0.64603508],"[ 0.73568096  1.61977718 -1.11949831  0.86462373  1.67269132 -1.56124293
 -0.04712274 -0.1443     -0.71620172  0.6308497   0.        ]",[ 0.49044217  0.40753122],-2.16761,"[[-0.70346293  0.08086953  0.19585689 -0.18195113]
 [-2.16015853 -3.35354435  0.          0.        ]]",[-0.46263456 -0.25813159],-0.0611228747261
18,[ 0.20794535  0.3750827 ],"[ 0.71537452  1.62307342 -1.14778771  0.70643151  1.6726886  -1.56124064
  0.14890646  0.10534297 -0.77409197  0.5525684   0.        ]",[ 0.0259523   1.20000701],-2.20761,"[[-0.72677799  0.03064738  0.19585689 -0.18195113]
 [-0.17794805 -1.67426423  0.          0.        ]]",[-0.46263456 -0.25813159],-0.0580536136985
19,[-0.00564583 -0.27152592],"[ 0.71315638  1.62280796 -1.15079685  0.72716279  1.67268589 -1.56123834
  0.15925442  0.69889955 -0.77302485  0.55407346  0.        ]",[ 1.50477026 -0.13930725],-2.13891,"[[-0.72928715  0.0372221   0.19585689 -0.18195113]
 [-0.07331077  2.3184295   0.          0.        ]]",[-0.46263456 -0.25813159],-0.0580998301147
20,[-1.01795113 -0.83964992],"[ 0.74626997  1.62007647 -1.1041966   0.85427714  1.67268317 -1.56123605
  0.55063504  0.60984627 -0.70392967  0.64778451  0.        ]",[-0.28778219  0.53554653],-2.18874,"[[-0.69104594  0.07758034  0.19585689 -0.18195113]
 [ 3.88425519  1.71939526  0.          0.        ]]",[-0.46263456 -0.25813159],-0.0620110174144
21,[-1.11522317 -1.38731289],"[ 0.79947249  1.61322396 -1.02095993  1.02784968  1.67268046 -1.56123376
  0.43037363  0.92009608 -0.60590567  0.80596374  0.        ]",[-1.79540014 -1.74305473],-2.12295,"[[-0.62556195  0.1329075   0.19585689 -0.18195113]
 [ 2.66819839  3.80636367  0.          0.        ]]",[-0.46263456 -0.25813159],-0.073573892296
22,[-0.02445031 -0.40571114],"[ 0.80961349  1.60691    -1.00373366  1.13907341  1.67267774 -1.56123146
  0.03409213  0.32048666 -0.5774431   0.86227576  0.        ]",[-0.84984409 -0.34611334],-2.2596,"[[-0.61240246  0.16856637  0.19585689 -0.18195113]
 [-1.33891843 -0.22703957  0.          0.        ]]",[-0.46263456 -0.25813159],-0.0786212203299
23,[ 0.99533498  0.36537269],"[ 0.76167528  1.61031986 -1.0812278   1.08227595  1.67267503 -1.56122917
 -0.29570942  0.11760993 -0.64542854  0.74264582  0.        ]",[ 1.00303034  1.23042107],-2.29008,"[[-0.67264073  0.15033322  0.19585689 -0.18195113]
 [-4.67380388 -1.59173352  0.          0.        ]]",[-0.46263456 -0.25813159],-0.0685041640529
24,[-0.00745241 -0.64072996],"[ 0.71648617  1.60883184 -1.14626267  1.10781849  1.67267231 -1.56122688
  0.10449747  0.71069775 -0.69855704  0.66340323  0.        ]",[-0.50224936 -0.74252767],-2.10533,"[[-0.72551404  0.15852678  0.19585689 -0.18195113]
 [-0.62699703  2.39780161  0.          0.        ]]",[-0.46263456 -0.25813159],-0.0631848391182
25,[ 0.69108039  0.04123452],"[ 0.68746998  1.60529401 -1.18458138  1.16377667  1.6726696  -1.56122458
 -0.09065117  0.2666742  -0.72565847  0.62786817  0.        ]",[ 0.14031937 -0.78129391],-2.09093,"[[-0.75785264  0.17651513  0.19585689 -0.18195113]
 [-2.60029779 -0.58901631  0.          0.        ]]",[-0.46263456 -0.25813159],-0.0613869267889
26,[ 0.870893    0.67160499],"[ 0.64455309  1.61307011 -1.23698639  1.03066757  1.67266689 -1.56122229
 -0.03055118 -0.19152563 -0.80542935  0.52075824  0.        ]",[ 0.14918929  0.84984631],-2.16902,"[[-0.80376118  0.13381029  0.19585689 -0.18195113]
 [-1.9925802  -3.67119416  0.          0.        ]]",[-0.46263456 -0.25813159],-0.0579085202648
27,[ 0.64726239  0.25907263],"[ 0.61195746  1.61830342 -1.27374546  0.9086353   1.67266417 -1.56122
  0.031581    0.31949373 -0.87351061  0.44058324  0.        ]",[ 0.56821807 -0.63569464],-2.09184,"[[-0.83730921  0.09487575  0.19585689 -0.18195113]
 [-1.36431361 -0.23371564  0.          0.        ]]",[-0.46263456 -0.25813159],-0.0583036206526
28,[ 0.29490343  0.49424025],"[ 0.60755469  1.62111405 -1.27852313  0.8146293   1.67266146 -1.5612177
  0.2566417  -0.05414276 -0.89967638  0.4114515   0.        ]",[-0.26136824  0.86597811],-2.19033,"[[-0.84176204  0.06498422  0.19585689 -0.18195113]
 [ 0.91144933 -2.74705804  0.          0.        ]]",[-0.46263456 -0.25813159],-0.0591239493418
29,[ 0.35733104  0.13290361],"[ 0.61511735  1.62240644 -1.27028503  0.75166169  1.67265874 -1.56121541
  0.15247405  0.46374978 -0.90312863  0.40714607  0.        ]",[-0.82056161  1.09459117],-2.21228,"[[-0.83410135  0.04499627  0.19585689 -0.18195113]
 [-0.1418688   0.7366522   0.          0.        ]]",[-0.46263456 -0.25813159],-0.0592296140313
30,[ 0.94591773 -0.2294604 ],"[ 0.57974413  1.61778763 -1.30774603  0.92260036  1.67265603 -1.56121312
 -0.16841629  1.05040485 -0.91381556  0.39900136  0.        ]",[ 1.13496189 -1.03474329],-2.08914,"[[-0.86949448  0.09932348  0.19585689 -0.18195113]
 [-3.38663575  4.68291083  0.          0.        ]]",[-0.46263456 -0.25813159],-0.0598522054401
31,[ 0.25997517 -0.20768407],"[ 0.55166742  1.60994909 -1.33564679  1.08842874  1.67265331 -1.56121082
  0.22957988  0.44775336 -0.91541261  0.40198388  0.        ]",[-1.11550299  0.98521249],-2.19088,"[[-0.89684875  0.15230798  0.19585689 -0.18195113]
 [ 0.6378056   0.6290568   0.          0.        ]]",[-0.46263456 -0.25813159],-0.0601595724289
32,[ 0.99775892 -0.4849261 ],"[ 0.52326521  1.5991693  -1.36233863  1.24867295  1.6726506  -1.56120853
 -0.16303401  1.02606083 -0.91836807  0.40532497  0.        ]",[ 1.64015506 -0.84267252],-2.09302,"[[-0.92392499  0.20391989  0.19585689 -0.18195113]
 [-3.33220952  4.51916213  0.          0.        ]]",[-0.46263456 -0.25813159],-0.0606185535844
33,[ 0.30089355 -0.57624739],"[ 0.49513811  1.58399939 -1.38734537  1.42057958  1.67264788 -1.56120624
  0.23483407  0.5165023  -0.91838558  0.41425579  0.        ]",[-0.5394705   0.86216636],-2.1738,"[[-0.9502038   0.25991237  0.19585689 -0.18195113]
 [ 0.69093329  1.09151797  0.          0.        ]]",[-0.46263456 -0.25813159],-0.0610804899562
34,[ 0.61457521 -1.03746092],"[ 0.48674712  1.5653026  -1.39454138  1.58958807  1.67264517 -1.56120394
  0.0223028   1.02091366 -0.89480763  0.44990874  0.        ]",[ 0.50504622 -0.94358994],-2.06926,"[[-0.95794736  0.31578613  0.19585689 -0.18195113]
 [-1.45812835  4.48454549  0.          0.        ]]",[-0.46263456 -0.25813159],-0.060820733499
35,[ 0.37375617 -0.83819258],"[ 0.47714198  1.54505295 -1.40263516  1.74209703  1.67264245 -1.56120165
  0.22288477  0.45216871 -0.87699923  0.48155738  0.        ]",[ 0.5238949  -0.23361691],-2.10653,"[[-0.96675999  0.36709177  0.19585689 -0.18195113]
 [ 0.57010532  0.65877295  0.          0.        ]]",[-0.46263456 -0.25813159],-0.0611515383687
36,[-0.12346891 -0.99404454],"[ 0.51182581  1.54345412 -1.37266839  1.75314609  1.67263974 -1.56119936
  0.42676638  0.31259883 -0.83436933  0.53104971  0.        ]",[ 1.89074775 -1.09705263],-2.0703,"[[-0.93467323  0.3708475   0.19585689 -0.18195113]
 [ 2.63170442 -0.28006983  0.          0.        ]]",[-0.46263456 -0.25813159],-0.0609541947899
37,[-1.02628398 -0.82587147],"[ 0.60646882  1.56166486 -1.2796783   1.61884179  1.67263703 -1.56119707
  0.81298888 -0.27543725 -0.74727942  0.62868485  0.        ]",[-0.75479443 -0.95262768],-2.06871,"[[-0.84285511  0.32555896  0.19585689 -0.18195113]
 [ 6.53708862 -4.23560744  0.          0.        ]]",[-0.46263456 -0.25813159],-0.0627290691087
38,[-0.33078888  0.36291239],"[ 0.70060021  1.59917108 -1.16752427  1.24845604  1.67263431 -1.56119477
  0.50504422 -0.82355252 -0.69499149  0.67545499  0.        ]",[-0.78916168  0.35800565],-2.15829,"[[-0.7433557   0.20385381  0.19585689 -0.18195113]
 [ 3.42323793 -7.92261179  0.          0.        ]]",[-0.46263456 -0.25813159],-0.0641367039827
39,[ 0.30595431  0.91601384],"[ 0.73271492  1.621368   -1.12367447  0.80273132  1.6726316  -1.56119248
  0.18955453 -0.58931592 -0.73161654  0.60868057  0.        ]",[ 0.25040489  0.29435046],-2.14937,"[[-0.70689866  0.06121043  0.19585689 -0.18195113]
 [ 0.23309305 -6.34697782  0.          0.        ]]",[-0.46263456 -0.25813159],-0.0600291209127
40,[ 0.08685074  0.97915745],"[ 0.74515859  1.62193164 -1.10578366  0.44328716  1.67262888 -1.56119019
  0.28701178 -0.39742606 -0.78579259  0.53877356  0.        ]",[-0.03325189  1.0005613 ],-2.20061,"[[-0.69234936 -0.05277831  0.19585689 -0.18195113]
 [ 1.21855519 -5.05619644  0.          0.        ]]",[-0.46263456 -0.25813159],-0.0578030561363
41,[-0.09473806  0.52133358],"[ 0.76421762  1.61603041 -1.0773205   0.25343349  1.67262617 -1.56118789
  0.27146401  0.20610326 -0.79851901  0.52710854  0.        ]",[-1.42127653  0.7127977 ],-2.19832,"[[-0.6695557  -0.11316942  0.19585689 -0.18195113]
 [ 1.06134176 -0.99644552  0.          0.        ]]",[-0.46263456 -0.25813159],-0.0578564274321
42,[ 0.69146281  0.53353536],"[ 0.74863231  1.61712963 -1.10069068  0.28041378  1.67262345 -1.5611856
 -0.1219389   0.62884497 -0.81598128  0.50567177  0.        ]",[-0.49602314  2.45322159],-2.32364,"[[-0.68824114 -0.10456701  0.19585689 -0.18195113]
 [-2.916637    1.84720514  0.          0.        ]]",[-0.46263456 -0.25813159],-0.0576331450897
43,[ 1.07100046  0.03370705],"[ 0.68027148  1.62309496 -1.19368001  0.52059553  1.67262074 -1.56118331
 -0.31043641  1.2121567  -0.86272392  0.44928094  0.        ]",[ 0.77712801 -1.71397319],-2.06031,"[[-0.76569773 -0.02825453  0.19585689 -0.18195113]
 [-4.82267072  5.7709641   0.          0.        ]]",[-0.46263456 -0.25813159],-0.0578479405346
44,[ 0.64234322  0.14724597],"[ 0.61881245  1.62230092 -1.26618732  0.75568695  1.67261802 -1.56118101
  0.00317949  0.60634922 -0.89712582  0.4133398   0.        ]",[ 0.53427877  0.0277625 ],-2.14907,"[[-0.83033358  0.0462782   0.19585689 -0.18195113]
 [-1.6514787   1.69589368  0.          0.        ]]",[-0.46263456 -0.25813159],-0.0589811570907
45,[ 0.1521914  -0.20848754],"[ 0.60748124  1.61970015 -1.27857189  0.86486337  1.67261531 -1.56117872
  0.21542652  0.61757598 -0.88886414  0.42346052  0.        ]",[ 0.25520124  1.33511436],-2.22065,"[[-0.84182991  0.08095377  0.19585689 -0.18195113]
 [ 0.49470121  1.77141494  0.          0.        ]]",[-0.46263456 -0.25813159],-0.0587492945049
46,[-0.37671915 -1.22508526],"[ 0.62702908  1.60928942 -1.25702053  1.09915712  1.6726126  -1.56117643
  0.31414969  1.20094319 -0.81490401  0.51188368  0.        ]",[ 0.00911245 -0.9337571 ],-2.07609,"[[-0.82192016  0.15575414  0.19585689 -0.18195113]
 [ 1.49296159  5.69554557  0.          0.        ]]",[-0.46263456 -0.25813159],-0.0579994088823
47,[-0.31654218 -0.94893885],"[ 0.65574743  1.59212835 -1.22373743  1.33342505  1.67260988 -1.56117413
  0.31494067  0.63453273 -0.7359291   0.62292382  0.        ]",[-0.04721436 -1.2261929 ],-2.06484,"[[-0.79198055  0.2314375   0.19585689 -0.18195113]
 [ 1.50096119  1.88548775  0.          0.        ]]",[-0.46263456 -0.25813159],-0.0615443595772
48,[-0.11997584 -0.33630031],"[ 0.68172282  1.59276933 -1.19184143  1.32607631  1.67260717 -1.56117184
  0.29368402  0.0403557  -0.70545311  0.66492387  0.        ]",[ 0.03494368 -0.37639582],-2.12093,"[[-0.76411781  0.22904569  0.19585689 -0.18195113]
 [ 1.28602195 -2.11134827  0.          0.        ]]",[-0.46263456 -0.25813159],-0.0636764078261
49,[-0.11318242  0.01912412],"[ 0.70605681  1.60610069 -1.16027857  1.15060613  1.67260445 -1.56116955
  0.30489393 -0.17499837 -0.70445366  0.65684719  0.        ]",[ 0.25655253  0.87859047],-2.1991,"[[-0.73726007  0.17228428  0.19585689 -0.18195113]
 [ 1.39937445 -3.55996508  0.          0.        ]]",[-0.46263456 -0.25813159],-0.0628769981381
