timestep,avg_action_dist,obs,actions,rewards,human_obs,logstd_action_dist,original_rewards
12,[-1.10388756 -1.38379574],"[-1.4483417  -0.59073318  0.17668002  0.64738296 -0.5924988   1.28535016
  1.44367126  0.91307347  0.34702119 -1.17434341  0.        ]",[-2.26528947 -0.91154008],-2.93311,"[[  2.91874564  -3.11094534  -0.06687258   0.14652607]
 [ 13.813777     3.58413559   0.           0.        ]]",[-0.33041579 -0.2405616 ],-0.164763050513
13,[-0.94744575 -1.39332414],"[-1.48137884 -0.58645999 -0.18125514  0.46074433 -0.59249827  1.28534791
  1.08029422  0.67911811  0.33937883 -1.10113887  0.        ]",[-1.00698956 -0.20866912],-2.88794,"[[ 3.15255149 -3.05622259 -0.06687258  0.14652607]
 [ 9.58091965  1.97154488  0.          0.        ]]",[-0.33041579 -0.2405616 ],-0.156875238678
14,[-0.73396176 -1.32480502],"[-1.46414528 -0.58229447 -0.41162679  0.35622234 -0.59249774  1.28534567
  0.72411561  0.55356023  0.31988248 -1.06163172  0.        ]",[-1.08836573 -0.90791098],-2.81927,"[[ 3.30254144 -3.02547487 -0.06687258  0.14652607]
 [ 5.43190482  1.10610968  0.          0.        ]]",[-0.33041579 -0.2405616 ],-0.151715877044
15,[-0.48511297 -1.20267844],"[-1.44655257 -0.57999581 -0.51429703  0.30909006 -0.59249722  1.28534342
  0.37499013  0.45139802  0.30766022 -1.04518873  0.        ]",[-1.55084131 -3.23742751],-2.59661,"[[ 3.37037536 -3.01157539 -0.06687258  0.14652607]
 [ 1.36504598  0.40193442  0.          0.        ]]",[-0.33041579 -0.2405616 ],-0.149322803631
16,[-0.22211125 -1.04182458],"[-1.45030077 -0.57911365 -0.49518998  0.29230851 -0.59249669  1.28534118
  0.03277824  0.41331327  0.30782341 -1.04148182  0.        ]",[-0.51662944 -0.15022303],-2.83383,"[[ 3.35768016 -3.00662053 -0.06687258  0.14652607]
 [-2.62127911  0.13942841  0.          0.        ]]",[-0.33041579 -0.2405616 ],-0.148957931664
17,[-0.05637569 -0.92647314],"[-1.4676496  -0.57863404 -0.38525646  0.28344541 -0.59249616  1.28533894
 -0.13836478  0.40911782  0.31672551 -1.04305478  0.        ]",[ 0.0192386  -0.79969961],-2.70948,"[[ 3.2852522  -3.00400233 -0.06687258  0.14652607]
 [-4.6148735   0.11051239  0.          0.        ]]",[-0.33041579 -0.2405616 ],-0.149652407551
18,[-0.01409495 -0.88420844],"[-1.47956031 -0.57844381 -0.24615302  0.2799824  -0.59249564  1.28533669
 -0.12398321  0.39524639  0.32824661 -1.04786766  0.        ]",[ 0.46784294  1.03179087],-2.82032,"[[ 3.19463556 -3.00297912 -0.06687258  0.14652607]
 [-4.44734809  0.01490243  0.          0.        ]]",[-0.33041579 -0.2405616 ],-0.150837203036
19,[-0.10357514 -0.91240203],"[-1.48126013 -0.56992846 -0.13898564  0.14495467 -0.59249511  1.28533445
  0.04260558  0.96967433  0.33185838 -1.0154483   0.        ]",[-0.86739738 -1.28955052],-2.66465,"[[ 3.12515869 -2.96295526 -0.06687258  0.14652607]
 [-2.50680775  3.97428596  0.          0.        ]]",[-0.33041579 -0.2405616 ],-0.147821460084
20,[ 0.17306708 -0.78100562],"[-1.4746753  -0.55959812 -0.00947922  0.01442437 -0.59249458  1.2853322
 -0.24796737  0.38378231  0.34146212 -0.98535464  0.        ]",[ 0.17507562 -1.18661659],-2.57143,"[[ 3.04106178 -2.92398811 -0.06687258  0.14652607]
 [-5.89159964 -0.06410562  0.          0.        ]]",[-0.33041579 -0.2405616 ],-0.145457503204
21,[ 0.22508316 -0.76510632],"[-1.45194255 -0.57041046  0.15768437  0.15177975 -0.59249406  1.28532996
 -0.17846415 -0.19048387  0.36088009 -1.03475084  0.        ]",[ 0.68368979 -2.58176968],-2.51306,"[[ 2.93135303 -2.96498471 -0.06687258  0.14652607]
 [-5.08198116 -4.02236411  0.          0.        ]]",[-0.33041579 -0.2405616 ],-0.151576139869
22,[ 0.07378624 -0.75336969],"[-1.42788733 -0.58465978  0.26758952  0.41168066 -0.59249353  1.28532772
  0.06256168  0.21357174  0.36021392 -1.11901051  0.        ]",[ 0.78658518 -0.99359056],-2.6383,"[[ 2.85788208 -3.04180133 -0.06687258  0.14652607]
 [-2.2743527  -1.23732156  0.          0.        ]]",[-0.33041579 -0.2405616 ],-0.159934887738
23,[-0.14564775 -0.86027056],"[-1.42259331 -0.5845295   0.28797154  0.40840841 -0.592493    1.28532547
  0.33378885  0.49336836  0.36176185 -1.11664507  0.        ]",[-0.84499939 -1.31685009],-2.72513,"[[ 2.84409494 -3.0408389  -0.06687258  0.14652607]
 [ 0.88508123  0.69123933  0.          0.        ]]",[-0.33041579 -0.2405616 ],-0.159791322133
24,[ 0.1054437  -0.72243643],"[-1.4161278  -0.58237175  0.31157803  0.35801537 -0.59249248  1.28532323
  0.04507505  0.4911675   0.36561765 -1.10375975  0.        ]",[-0.70826975 -0.52537197],-2.76034,"[[ 2.82805328 -3.02600357 -0.06687258  0.14652607]
 [-2.47804312  0.67607221  0.          0.        ]]",[-0.33041579 -0.2405616 ],-0.158735450369
25,[ 0.30681521 -0.58779097],"[-1.38046774 -0.5805316   0.42337124  0.31971074 -0.59249195  1.28532098
 -0.19145026  0.45677243  0.37380135 -1.10197321  0.        ]",[ 0.93273733 -1.2959398 ],-2.58347,"[[ 2.75084861 -3.01471005 -0.06687258  0.14652607]
 [-5.23324249  0.43899957  0.          0.        ]]",[-0.33041579 -0.2405616 ],-0.159064542957
26,[ 0.13295612 -0.68888831],"[-1.34378531 -0.57947408  0.51698179  0.29918638 -0.59249142  1.28531874
  0.1344737   0.42165219  0.38040119 -1.10452714  0.        ]",[ 1.1020102  -1.08248266],-2.59287,"[[ 2.68427597 -3.00865219 -0.06687258  0.14652607]
 [-1.43667347  0.19692841  0.          0.        ]]",[-0.33041579 -0.2405616 ],-0.159731723402
27,[-0.15645602 -0.86207783],"[-1.35037528 -0.57899081  0.50132582  0.2901209  -0.59249089  1.2853165
  0.47680789  0.40549437  0.38028756 -1.10071007  0.        ]",[-1.00106587 -1.84343495],-2.67188,"[[ 2.69555265 -3.00597495 -0.06687258  0.14652607]
 [ 2.55105298  0.08555954  0.          0.        ]]",[-0.33041579 -0.2405616 ],-0.15934501284
28,[ 0.11873408 -0.70498198],"[-1.35653657 -0.57877982  0.48626696  0.28622454 -0.59249037  1.28531425
  0.13257863  0.39835143  0.37974102 -1.09831889  0.        ]",[-0.85373576 -1.8657619 ],-2.65438,"[[ 2.70634214 -3.00482401 -0.06687258  0.14652607]
 [-1.45874089  0.03632755  0.          0.        ]]",[-0.33041579 -0.2405616 ],-0.159073068437
29,[ 0.35253376 -0.54893702],"[-1.31869798 -0.57869011  0.57279525  0.28458301 -0.59248984  1.28531201
 -0.15512171  0.39528071  0.38466975 -1.10590309  0.        ]",[ 0.76736039 -1.46448041],-2.58962,"[[ 2.64354254 -3.0043391  -0.06687258  0.14652607]
 [-4.81005106  0.01516413  0.          0.        ]]",[-0.33041579 -0.2405616 ],-0.16013723548
30,[ 0.22783323 -0.62071502],"[-1.27482    -0.57865248  0.65898038  0.28390153 -0.59248931  1.28530976
  0.11387389  0.3939874   0.38919156 -1.11432357  0.        ]",[ 2.02979601 -0.64170369],-2.56804,"[[ 2.57878017 -3.00413781 -0.06687258  0.14652607]
 [-1.67662744  0.00625179  0.          0.        ]]",[-0.33041579 -0.2405616 ],-0.161258931384
31,[-0.06114691 -0.786551  ],"[-1.279457   -0.57856646  0.65044636  0.28233573 -0.59248879  1.28530752
  0.45661717  0.39725939  0.38892697 -1.1130585   0.        ]",[-0.47887381  0.29234437],-2.80807,"[[ 2.58530549 -3.00367523 -0.06687258  0.14652607]
 [ 2.31585435  0.02880666  0.          0.        ]]",[-0.33041579 -0.2405616 ],-0.161116723617
32,[ 0.05525556 -0.72151572],"[-1.29802154 -0.57621086  0.61499268  0.24113683 -0.59248826  1.28530528
  0.28991898  0.56510506  0.39121103 -1.09871572  0.        ]",[-0.20353983 -0.94494525],-2.67456,"[[ 2.61213991 -2.99149144 -0.06687258  0.14652607]
 [ 0.37405807  1.18571668  0.          0.        ]]",[-0.33041579 -0.2405616 ],-0.15983899398
33,[ 0.12606177 -0.70745373],"[-1.29755874 -0.57891092  0.61589803  0.28869339 -0.59248773  1.28530303
  0.22008989  0.12739006  0.38652517 -1.11117211  0.        ]",[ 0.14368898 -0.85111336],-2.67437,"[[ 2.61145956 -3.00555362 -0.06687258  0.14652607]
 [-0.43935006 -1.83131118  0.          0.        ]]",[-0.33041579 -0.2405616 ],-0.160778469553
34,[ 0.07597049 -0.70222116],"[-1.29552582 -0.58114781  0.61987537  0.33223808 -0.59248721  1.28530079
  0.26968245  0.39838878  0.38191923 -1.12352759  0.        ]",[-0.28232606 -0.6222044 ],-2.72356,"[[ 2.60846888 -3.01840576 -0.06687258  0.14652607]
 [ 0.13833487  0.03659653  0.          0.        ]]",[-0.33041579 -0.2405616 ],-0.161722270139
35,[ 0.16408244 -0.6531986 ],"[-1.28971247 -0.58039086  0.63111045  0.31701966 -0.59248668  1.28529855
  0.17348692  0.43540109  0.38423645 -1.12016976  0.        ]",[-0.33111135  0.05958017],-2.77071,"[[ 2.5999929  -3.0139166  -0.06687258  0.14652607]
 [-0.98220389  0.29171251  0.          0.        ]]",[-0.33041579 -0.2405616 ],-0.161531501117
36,[ 0.27070168 -0.58828664],"[-1.26659365 -0.57894958  0.67378724  0.28943824 -0.59248615  1.2852963
  0.06261383  0.46878154  0.38929692 -1.11726532  0.        ]",[ 0.22399028 -1.02041126],-2.65156,"[[ 2.56739067 -3.00577386 -0.06687258  0.14652607]
 [-2.27371522  0.5217954   0.          0.        ]]",[-0.33041579 -0.2405616 ],-0.161559141362
37,[ 0.23790333 -0.60740215],"[-1.23958229 -0.57815347  0.72003313  0.27490227 -0.59248562  1.28529406
  0.14260935  0.39791123  0.39328165 -1.11838313  0.        ]",[-0.52551944  0.1306831 ],-2.79527,"[[ 2.53126569 -3.00147888 -0.06687258  0.14652607]
 [-1.34188209  0.03331241  0.          0.        ]]",[-0.33041579 -0.2405616 ],-0.161921194839
38,[ 0.37803629 -0.51168537],"[-1.20193598 -0.57702964  0.77901066  0.25511599 -0.5924851   1.28529181
 -0.03372985  0.47287561  0.39850983 -1.12038812  0.        ]",[ 0.91091442 -0.39270359],-2.6345,"[[ 2.48381864 -2.99562836 -0.06687258  0.14652607]
 [-3.39597741  0.55001887  0.          0.        ]]",[-0.33041579 -0.2405616 ],-0.16245073488
39,[ 0.18540828 -0.63907063],"[-1.17599384 -0.57793677  0.81647634  0.27103841 -0.59248457  1.28528957
  0.28165248  0.28652767  0.3980989  -1.12874275  0.        ]",[ 0.67092157 -0.40537322],-2.6641,"[[ 2.45275885 -3.00033688 -0.06687258  0.14652607]
 [ 0.27776766 -0.73441176  0.          0.        ]]",[-0.33041579 -0.2405616 ],-0.16325433098
40,[-0.0345872  -0.75020409],"[-1.20282658 -0.5790142   0.77767366  0.2906763  -0.59248404  1.28528733
  0.50922627  0.38954222  0.39367465 -1.1291691   0.        ]",[-1.25802936 -0.27463567],-2.8377,"[[ 2.48491167 -3.00613977 -0.06687258  0.14652607]
 [ 2.9286727  -0.02436644  0.          0.        ]]",[-0.33041579 -0.2405616 ],-0.163018993038
41,[ 0.2406446  -0.59827304],"[-1.21758342 -0.57880213  0.75519199  0.28675512 -0.59248352  1.28528508
  0.1643531   0.40647315  0.3933181  -1.12546809  0.        ]",[-1.14514953 -0.76966319],-2.77173,"[[ 2.50317865 -3.00498153 -0.06687258  0.14652607]
 [-1.08858958  0.09233467  0.          0.        ]]",[-0.33041579 -0.2405616 ],-0.162628516208
42,[ 0.47334206 -0.44342861],"[-1.16668095 -0.57858397  0.8293533   0.28275603 -0.59248299  1.28528284
 -0.17369341  0.39815671  0.3970022  -1.13308974  0.        ]",[ 1.14624891 -1.1340606 ],-2.6013,"[[ 2.44189821 -3.00380008 -0.06687258  0.14652607]
 [-5.02633131  0.03501452  0.          0.        ]]",[-0.33041579 -0.2405616 ],-0.16361820046
43,[ 0.32285482 -0.54576433],"[-1.11329507 -0.57854572  0.89813237  0.28206592 -0.59248246  1.28528059
  0.17474517  0.39255504  0.39968493 -1.14158986  0.        ]",[ 0.31526055 -0.02552157],-2.72203,"[[ 2.38209475 -3.00359623 -0.06687258  0.14652607]
 [-0.96753994 -0.00359372  0.          0.        ]]",[-0.33041579 -0.2405616 ],-0.164632629599
44,[ 0.24157478 -0.58934706],"[-1.1071531  -0.57837787  0.90553237  0.27901912 -0.59248194  1.28527835
  0.28354561  0.40236428  0.40037863 -1.14191547  0.        ]",[-0.62811459 -1.66283422],-2.69239,"[[ 2.37545984 -3.00269598 -0.06687258  0.14652607]
 [ 0.29982459  0.0640199   0.          0.        ]]",[-0.33041579 -0.2405616 ],-0.164708678488
45,[ 0.39211279 -0.49868804],"[-1.08931959 -0.57835431  0.92647984  0.27860075 -0.59248141  1.28527611
  0.06954139  0.38962497  0.40120714 -1.14454808  0.        ]",[-0.55676835  0.81960416],-2.88699,"[[ 2.35644498 -3.0025724  -0.06687258  0.14652607]
 [-2.19300199 -0.02378547  0.          0.        ]]",[-0.33041579 -0.2405616 ],-0.165022882886
46,[ 0.54145461 -0.39183149],"[-1.02527145 -0.57167876  0.99561566  0.17027656 -0.59248088  1.28527386
 -0.11596303  0.86051544  0.42164316 -1.13093099  0.        ]",[ 0.24250472  0.35917517],-2.75041,"[[ 2.29090445 -2.97048317 -0.06687258  0.14652607]
 [-4.35384866  3.22189413  0.          0.        ]]",[-0.33041579 -0.2405616 ],-0.164972730743
47,[ 0.5274061  -0.44763517],"[-0.94565329 -0.54974932  1.07006471 -0.0905353  -0.59248036  1.28527162
 -0.02613159  1.05760199  0.47081259 -1.08811638  0.        ]",[ 0.60349172 -0.85145179],-2.60349,"[[ 2.21432637 -2.89241546 -0.06687258  0.14652607]
 [-3.30744926  4.5803483   0.          0.        ]]",[-0.33041579 -0.2405616 ],-0.164108667901
48,[ 0.47997382 -0.57176834],"[-0.90048426 -0.52875811  1.10743069 -0.27739272 -0.59247983  1.28526938
  0.18460143  0.55532811  0.50677161 -1.05573006  0.        ]",[-0.37071169 -1.55734184],-2.65171,"[[ 2.1728064  -2.83554367 -0.06687258  0.14652607]
 [-0.85273002  1.11836502  0.          0.        ]]",[-0.33041579 -0.2405616 ],-0.163610210223
49,[ 0.5913499  -0.55762517],"[-0.86521192 -0.53569435  1.13441364 -0.21994888 -0.5924793   1.28526713
  0.06003563 -0.0223585   0.50026867 -1.07676027  0.        ]",[ 0.47764261  0.54271022],-2.79273,"[[ 2.1411935  -2.85312685 -0.06687258  0.14652607]
 [-2.30372991 -2.86341171  0.          0.        ]]",[-0.33041579 -0.2405616 ],-0.165109172658
