timestep,avg_action_dist,logstd_action_dist,actions,rewards,human_obs,obs,original_rewards
0,[-0.40975094 -1.17871141],[-0.15031613 -0.18170908],[ 0.45509463 -0.98049142],-1.1966,"[[ -1.69886184e-02  -4.28652676e-02   6.82298438e-02  -3.06595995e-03]
 [ -2.18021086e-05  -3.74010916e-03   0.00000000e+00   0.00000000e+00]]","[ 1.14055699  1.89475657  0.08649455  0.57535574  0.59259332 -0.02375539
  0.57993592  0.34846959  0.82535106  0.07235661  0.        ]",-0.141654694826
1,[-0.31705821 -1.11748886],[-0.15031613 -0.18170908],[ 0.11673839 -1.52997368],-1.09788,"[[  1.08902606e-03  -8.18991584e-02   6.82298438e-02  -3.06595995e-03]
 [  1.80178183e+00  -3.88670536e+00   0.00000000e+00   0.00000000e+00]]","[ 1.14074783  1.89157361  0.11382101  0.46807601  0.59259117 -0.02375533
  0.71722491 -0.20251457  0.82427517  0.06858477  0.        ]",-0.141526212822
2,[-0.15950197 -1.01662135],[-0.15031613 -0.18170908],[-0.08323755 -1.41250452],-1.15141,"[[  4.14155575e-02  -1.98590694e-01   6.82298438e-02  -3.06595995e-03]
 [  2.22943712e+00  -7.76950650e+00   0.00000000e+00   0.00000000e+00]]","[ 1.13956088  1.87038164  0.1747645   0.15005771  0.59258902 -0.02375526
  0.74980783 -0.75347426  0.81640534  0.03554505  0.        ]",-0.140685333775
3,[ 0.07498935 -0.87051332],[-0.15031613 -0.18170908],[ 1.02841759  0.16551093],-1.35244,"[[  8.22721146e-02  -3.92163858e-01   6.82298438e-02  -3.06595995e-03]
 [  1.85742188e+00  -1.15751278e+01   0.00000000e+00   0.00000000e+00]]","[ 1.13607719  1.79730454  0.23640473 -0.35913609  0.59258687 -0.0237552
  0.72145839 -1.29347676  0.78634658 -0.05843773  0.        ]",-0.13799983707
4,[ 0.08591813 -0.86465287],[-0.15031613 -0.18170908],[-0.26485834 -0.60174451],-1.24618,"[[  1.58740008e-01  -6.14805895e-01   6.82298438e-02  -3.06595995e-03]
 [  5.77638284e+00  -1.06919861e+01   0.00000000e+00   0.00000000e+00]]","[ 1.12341581  1.65808855  0.35113496 -0.89506834  0.59258473 -0.02375514
  1.02006672 -1.16815314  0.73603109 -0.11458053  0.        ]",-0.132609625862
5,[ 0.24389961 -0.7482242 ],[-0.15031613 -0.18170908],[ 1.32299633 -0.77742152],-0.941005,"[[  2.62614946e-01  -8.50423026e-01   6.82298438e-02  -3.06595995e-03]
 [  4.61492105e+00  -1.28625035e+01   0.00000000e+00   0.00000000e+00]]","[ 1.09351205  1.45392455  0.50462178 -1.37632567  0.59258258 -0.02375507
  0.9315619  -1.47613276  0.66779523 -0.1329529   0.        ]",-0.124069668418
6,[ 0.31366614 -0.67569137],[-0.15031613 -0.18170908],[ 0.98241892 -2.16055298],-0.524657,"[[  3.93702534e-01  -1.13601372e+00   6.82298438e-02  -3.06595995e-03]
 [  8.48104126e+00  -1.56870792e+01   0.00000000e+00   0.00000000e+00]]","[ 1.03537265  1.14428616  0.69207777 -1.80426384  0.59258043 -0.02375501
  1.22614133 -1.87691053  0.5609706  -0.14034297  0.        ]",-0.110215499548
7,[ 0.33455887 -0.61270171],[-0.15031613 -0.18170908],[-0.25842232 -0.64808101],-0.543002,"[[  6.00654660e-01  -1.48637212e+00   6.82298438e-02  -3.06595995e-03]
 [  1.22018805e+01  -1.93364890e+01   0.00000000e+00   0.00000000e+00]]","[ 0.89969913  0.70683106  0.96655977 -2.05064198  0.59257828 -0.02375495
  1.50964531 -2.39470629  0.40609993 -0.08405127  0.        ]",-0.0876877466645
8,[ 0.31351998 -0.58306038],[-0.15031613 -0.18170908],[ 1.58696041 -0.8158065 ],-0.267445,"[[  8.32014632e-01  -1.89499973e+00   6.82298438e-02  -3.06595995e-03]
 [  1.09381896e+01  -2.15190422e+01   0.00000000e+00   0.00000000e+00]]","[ 0.69098202  0.18369129  1.22975275 -1.91696415  0.59257613 -0.02375488
  1.41334466 -2.70433901  0.1788677  -0.03437302  0.        ]",-0.0559675601159
9,[ 0.21403244 -0.5972718 ],[-0.15031613 -0.18170908],[ 0.19649555 -0.7045009 ],-0.476023,"[[  1.08832559e+00  -2.35351333e+00   6.82298438e-02  -3.06595995e-03]
 [  1.46805621e+01  -2.43228900e+01   0.00000000e+00   0.00000000e+00]]","[ 0.40262307 -0.31838247  1.45130113 -1.25905492  0.59257398 -0.02375482
  1.69848325 -3.1020954  -0.12151208  0.0106702   0.        ]",-0.01739304964
