timestep,avg_action_dist,obs,actions,rewards,human_obs,logstd_action_dist,original_rewards
27,[ 0.31799632 -0.75369847],"[-1.07504886 -0.54694459  0.88118829  0.31896797 -0.97986445  1.72244864
 -0.1124395   0.43148974  0.78200463 -1.55007452  0.        ]",[ 1.41020081 -1.0992092 ],-3.36936,"[[ 2.37768266 -3.00367747 -0.11169243  0.19718491]
 [-4.73507734  0.21925445  0.          0.        ]]",[-0.30991164 -0.21111144],-0.231481786127
28,[ 0.12782758 -0.8379066 ],"[-1.02335781 -0.54664749  0.93922436  0.31369167 -0.97986303  1.72244356
  0.22385717  0.39903198  0.78472511 -1.55670881  0.        ]",[-0.70456735 -2.17416213],-3.39954,"[[ 2.32364633 -3.00215578 -0.11169243  0.19718491]
 [-0.6820598  -0.00555934  0.          0.        ]]",[-0.30991164 -0.21111144],-0.232323089806
29,[ 0.28236154 -0.76960033],"[-0.9818328  -0.54675056  0.98158958  0.31552768 -0.9798616   1.72243849
 -0.00648706  0.39495585  0.78555587 -1.5632284   0.        ]",[ 2.00993826 -0.33672811],-3.43763,"[[ 2.28215177 -3.00268543 -0.11169243  0.19718491]
 [-3.45814462 -0.03378994  0.          0.        ]]",[-0.30991164 -0.21111144],-0.233021402551
30,[ 0.09387065 -0.85101473],"[-0.95216885 -0.54672905  1.00977941  0.31515506 -0.97986017  1.72243341
  0.3277135   0.40336848  0.78625449 -1.56743908  0.        ]",[-0.35703193 -1.14784541],-3.51198,"[[ 2.25340062 -3.00257803 -0.11169243  0.19718491]
 [ 0.56960614  0.02448181  0.          0.        ]]",[-0.30991164 -0.21111144],-0.233484120913
31,[ 0.17668416 -0.81725758],"[-0.94913194 -0.54676708  1.01257133  0.31583948 -0.97985875  1.72242834
  0.20948522  0.39607893  0.78623335 -1.56795403  0.        ]",[ 0.11007983 -1.0556325 ],-3.48603,"[[ 2.25049654 -3.0027755  -0.11169243  0.19718491]
 [-0.85526489 -0.02600624  0.          0.        ]]",[-0.30991164 -0.21111144],-0.233533707913
32,[ 0.15685005 -0.82551104],"[-0.93591748 -0.54686687  1.02453795  0.31762533 -0.97985732  1.72242326
  0.2470534   0.39659009  0.78615615 -1.57017563  0.        ]",[-0.64218345  0.3087172 ],-3.77689,"[[ 2.23793402 -3.00329063 -0.11169243  0.19718491]
 [-0.40249566 -0.02246339  0.          0.        ]]",[-0.30991164 -0.21111144],-0.233747141868
33,[ 0.29928207 -0.76102585],"[-0.90006627 -0.54447156  1.05550243  0.27667889 -0.97985589  1.72241819
  0.03674834  0.5731213   0.79405439 -1.56740512  0.        ]",[ 0.42178284 -0.50675761],-3.5499,"[[ 2.20445396 -2.99147187 -0.11169243  0.19718491]
 [-2.93706305  1.2002665   0.          0.        ]]",[-0.30991164 -0.21111144],-0.234026703666
34,[ 0.19316787 -0.81849456],"[-0.85450037 -0.54369525  1.09188344  0.26409855 -0.97985447  1.72241311
  0.18012992  0.28000524  0.79715482 -1.57159171  0.        ]",[-0.06267113 -0.9017461 ],-3.53819,"[[ 2.16305045 -2.98783655 -0.11169243  0.19718491]
 [-1.20904751 -0.82997027  0.          0.        ]]",[-0.30991164 -0.21111144],-0.234654566212
35,[ 0.2279582  -0.79036921],"[-0.82473365 -0.54927347  1.11397519  0.36272798 -0.97985304  1.72240804
  0.1615278   0.32050114  0.77754084 -1.593977    0.        ]",[-0.4625739  -1.17198739],-3.53326,"[[ 2.1366195  -3.01628689 -0.11169243  0.19718491]
 [-1.43323589 -0.54947797  0.          0.        ]]",[-0.30991164 -0.21111144],-0.235501963487
36,[ 0.31921005 -0.74464113],"[-0.77085756 -0.54940802  1.15084045  0.36539852 -0.97985161  1.72240296
  0.01191916  0.43221646  0.77753658 -1.60020759  0.        ]",[-0.26497098 -1.93427771],-3.43551,"[[ 2.08986422 -3.01705579 -0.11169243  0.19718491]
 [-3.2362946   0.22430836  0.          0.        ]]",[-0.30991164 -0.21111144],-0.236119182095
37,[ 0.34969065 -0.72965086],"[-0.68191454 -0.54849495  1.20363379  0.34766585 -0.97985019  1.72239789
 -0.0698135   0.43442072  0.78045763 -1.60778301  0.        ]",[-0.12542267 -2.25524107],-3.40145,"[[ 2.01525523 -3.01194948 -0.11169243  0.19718491]
 [-4.22132322  0.23957854  0.          0.        ]]",[-0.30991164 -0.21111144],-0.237069766864
38,[ 0.35292131 -0.73256373],"[-0.57219045 -0.54777963  1.25632355  0.33425457 -0.97984876  1.72239281
 -0.10408383  0.42091542  0.78151186 -1.61853994  0.        ]",[ 1.10595414 -1.55415521],-3.41865,"[[ 1.9266848  -3.00808533 -0.11169243  0.19718491]
 [-4.63434396  0.14603825  0.          0.        ]]",[-0.30991164 -0.21111144],-0.238209220437
39,[ 0.24810472 -0.7895419 ],"[-0.50594876 -0.54737161  1.28206885  0.32678183 -0.97984733  1.72238774
  0.23205066  0.4106726   0.78165644 -1.62508168  0.        ]",[ 1.15817992 -1.46263541],-3.44102,"[[ 1.87464323 -3.0059314  -0.11169243  0.19718491]
 [-0.58331289  0.07509514  0.          0.        ]]",[-0.30991164 -0.21111144],-0.238869396151
40,[ 0.11036518 -0.85418284],"[-0.54195697 -0.54716763  1.26861273  0.32309532 -0.97984591  1.72238266
  0.56153079  0.40495855  0.78335354 -1.62058331  0.        ]",[-0.918817   -0.10446805],-3.79383,"[[ 1.90281765 -3.00486861 -0.11169243  0.19718491]
 [ 3.38752273  0.0355199   0.          0.        ]]",[-0.30991164 -0.21111144],-0.238538217922
41,[ 0.23130018 -0.79635179],"[-0.58064195 -0.54688881  1.25271229  0.31809941 -0.97984448  1.72237759
  0.254114    0.41161168  0.78522922 -1.6155059   0.        ]",[-1.41219119 -0.90465889],-3.69103,"[[ 1.93339544 -3.00342805 -0.11169243  0.19718491]
 [-0.31739895  0.0816044   0.          0.        ]]",[-0.30991164 -0.21111144],-0.238162716878
42,[ 0.33820319 -0.74560446],"[-0.52227403 -0.54678172  1.27611952  0.31620011 -0.97984305  1.72237251
 -0.0738879   0.39934465  0.78448144 -1.62197684  0.        ]",[ 1.10361128 -1.16547046],-3.47301,"[[  1.88738562e+00  -3.00288037e+00  -1.11692430e-01   1.97184908e-01]
 [ -4.27040855e+00  -3.35911686e-03   0.00000000e+00   0.00000000e+00]]",[-0.30991164 -0.21111144],-0.238754203612
43,[ 0.2345421  -0.79927593],"[-0.46454235 -0.54684376  1.29597353  0.31731387 -0.97984163  1.72236744
  0.26164973  0.39686894  0.78272562 -1.62862591  0.        ]",[ 1.35950163  0.85073016],-3.76637,"[[ 1.84255048 -3.00320166 -0.11169243  0.19718491]
 [-0.22658107 -0.02050444  0.          0.        ]]",[-0.30991164 -0.21111144],-0.239296139646
44,[ 0.16155756 -0.83121163],"[-0.50998454 -0.53957078  1.28061094  0.20181545 -0.9798402   1.72236237
  0.59055594  0.88328816  0.81001264 -1.6096406   0.        ]",[-1.00661992 -0.3409955 ],-3.77675,"[[ 1.87779011 -2.96980827 -0.11169243  0.19718491]
 [ 3.73732777  3.34861545  0.          0.        ]]",[-0.30991164 -0.21111144],-0.239291591664
45,[ 0.22609109 -0.83129787],"[-0.55370369 -0.52492742  1.26393222  0.02074902 -0.97983877  1.72235729
  0.25588862  0.67875563  0.85011366 -1.57839257  0.        ]",[-0.3154623 -1.9871937],-3.47793,"[[ 1.91206889 -2.91704977 -0.11169243  0.19718491]
 [-0.29600121  1.93195605  0.          0.        ]]",[-0.30991164 -0.21111144],-0.239088691938
46,[ 0.18734562 -0.87389618],"[-0.53030515 -0.52538786  1.27309002  0.02577711 -0.97983735  1.72235222
  0.15272521  0.10155625  0.84918807 -1.58307932  0.        ]",[ 1.14486804 -0.9989994 ],-3.50999,"[[ 1.89367445 -2.91852274 -0.11169243  0.19718491]
 [-1.53929991 -2.06592844  0.          0.        ]]",[-0.30991164 -0.21111144],-0.239475361255
47,[ 0.01521485 -0.94920236],"[-0.54208002 -0.54603569  1.26854587  0.30315601 -0.97983592  1.72234714
  0.4837619  -0.46361261  0.78783454 -1.61809695  0.        ]",[-0.11846626 -1.49627854],-3.53807,"[[ 1.90291712 -2.99911736 -0.11169243  0.19718491]
 [ 2.45027558 -5.98048592  0.          0.        ]]",[-0.30991164 -0.21111144],-0.238600223523
48,[ 0.17819667 -0.80026048],"[-0.59737472 -0.55495664  1.24534155  0.49515143 -0.97983449  1.72234207
  0.44083919  0.39081037  0.74392768 -1.63703232  0.        ]",[-0.33028286 -0.648479  ],-3.62968,"[[ 1.94673273 -3.05432998 -0.11169243  0.19718491]
 [ 1.93298704 -0.06245861  0.          0.        ]]",[-0.30991164 -0.21111144],-0.237553169008
49,[ 0.23587516 -0.77482402],"[-0.62869916 -0.55320304  1.23078272  0.44892816 -0.97983307  1.722337
  0.32916113  0.53667948  0.75697855 -1.6275558   0.        ]",[ 1.06144615 -0.80467259],-3.50042,"[[ 1.97188871 -3.04106836 -0.11169243  0.19718491]
 [ 0.58707628  0.94788346  0.          0.        ]]",[-0.30991164 -0.21111144],-0.237464479833
