timestep,avg_action_dist,logstd_action_dist,actions,rewards,human_obs,obs,original_rewards
32,[-0.09945148 -0.7490142 ],[-0.4508462  -0.26131704],[ 1.08561497 -0.83963587],-2.85909,"[[ 2.98553375 -3.00537174 -0.02049366  0.10522971]
 [ 0.63936513  0.04617875  0.          0.        ]]","[-1.57977842 -0.71144433  0.17971902  0.18558172 -0.183866    0.91665769
  0.22288248  0.36476264 -0.16228909 -0.75384756  0.        ]",-0.097180957866
33,[-0.62839335 -1.07124662],[-0.4508462  -0.26131704],[ 0.61793515 -1.39782222],-2.87039,"[[ 3.0379189  -3.00449923 -0.02049366  0.10522971]
 [ 4.58599723  0.0369727   0.          0.        ]]","[-1.58876816 -0.71130276  0.09628485  0.18284008 -0.18386592  0.91665695
  0.60891848  0.36339647 -0.16867711 -0.74757382  0.        ]",-0.0963208835406
34,[-1.06670594 -1.34055686],[-0.4508462  -0.26131704],[-2.23337154 -1.72941519],-2.91035,"[[ 3.15327531 -3.00409564 -0.02049366  0.10522971]
 [ 6.94179366  0.00921885  0.          0.        ]]","[-1.5957931  -0.71123672 -0.08872688  0.181572   -0.18386584  0.91665621
  0.83934809  0.35927818 -0.18372302 -0.73661985  0.        ]",-0.0946884504912
35,[-0.60902119 -1.20342159],[-0.4508462  -0.26131704],[ 0.15991526 -0.75456059],-2.86165,"[[  3.25100754e+00  -3.00400257e+00  -2.04936618e-02   1.05229710e-01]
 [  2.84508087e+00   1.77613059e-03   0.00000000e+00   0.00000000e+00]]","[-1.58795391 -0.71122111 -0.24537536  0.18127951 -0.18386575  0.91665548
  0.43863132  0.35817365 -0.19730392 -0.72910899  0.        ]",-0.0934690631771
36,[-0.72816414 -1.29351032],[-0.4508462  -0.26131704],[-1.2613978  -1.79828663],-2.91132,"[[ 3.31369667 -3.00372839 -0.02049366  0.10522971]
 [ 3.42190983  0.01804896  0.          0.        ]]","[-1.5762943  -0.71117595 -0.34506777  0.18041802 -0.18386567  0.91665474
  0.49505311  0.36058804 -0.20641221 -0.72484935  0.        ]",-0.0927389211041
37,[-0.24403879 -1.18271422],[-0.4508462  -0.26131704],[ 0.69895779 -1.44532071],-2.8913,"[[ 3.34173034 -3.00366799 -0.02049366  0.10522971]
 [-0.60512233 -0.00493986  0.          0.        ]]","[-1.56941521 -0.71116563 -0.38932216  0.1802282  -0.18386559  0.916654
  0.10115201  0.35717678 -0.21056165 -0.72317337  0.        ]",-0.0924357152051
38,[-0.60942799 -1.30451977],[-0.4508462  -0.26131704],[-0.61014812 -1.16981044],-2.88535,"[[ 3.35751407 -3.00379202 -0.02049366  0.10522971]
 [ 2.17423317 -0.00607615  0.          0.        ]]","[-1.56509146 -0.71118539 -0.4141303   0.18061778 -0.1838655   0.91665327
  0.37301247  0.357008   -0.21285071 -0.72246269  0.        ]",-0.0922908989891
39,[-0.31482062 -1.23969686],[-0.4508462  -0.26131704],[-0.71468173 -0.32109127],-2.87123,"[[ 3.37632884 -3.00389155 -0.02049366  0.10522971]
 [-0.2845619  -0.00380942  0.          0.        ]]","[-1.55951652 -0.71120115 -0.44358999  0.18093039 -0.18386542  0.91665253
  0.13250707  0.35734416 -0.21561884 -0.72160691  0.        ]",-0.0921168726983
40,[ 0.09899133 -1.06813955],[-0.4508462  -0.26131704],[-0.8430136  -0.69313416],-2.87356,"[[ 3.34230354 -3.00322808 -0.02049366  0.10522971]
 [-3.10855812  0.04776813  0.          0.        ]]","[-1.56925685 -0.71109231 -0.39022387  0.17884597 -0.18386534  0.91665179
 -0.14372023  0.36499707 -0.21077283 -0.72275652  0.        ]",-0.0923868460721
41,[ 0.63340932 -0.79689837],[-0.4508462  -0.26131704],[ 0.96751927 -2.29520138],-2.90521,"[[ 3.24726122 -3.00275708 -0.02049366  0.10522971]
 [-6.38475606  0.00842633  0.          0.        ]]","[-1.58847262 -0.7110146  -0.23939058  0.17736635 -0.18386525  0.91665106
 -0.4641793   0.35915935 -0.19706785 -0.7280956   0.        ]",-0.093374896216
42,[ 0.15757439 -0.85800815],[-0.4508462  -0.26131704],[ 0.15077203 -1.32217664],-2.8706,"[[ 3.15926879 -3.00302468 -0.02049366  0.10522971]
 [-2.42767327 -0.02274552  0.          0.        ]]","[-1.59565718 -0.71105805 -0.09835191  0.17820688 -0.18386517  0.91665032
 -0.07711948  0.35453388 -0.18469675 -0.73500914  0.        ]",-0.0944930082728
43,[ 0.10520147 -0.82951677],[-0.4508462  -0.26131704],[ 1.23944305  0.0981612 ],-2.84447,"[[ 3.11718691 -3.00344983 -0.02049366  0.10522971]
 [-1.78266372 -0.01789246  0.          0.        ]]","[-1.59546701 -0.71112719 -0.03075603  0.17954237 -0.18386509  0.91664958
 -0.01402821  0.35525381 -0.17897013 -0.73904417  0.        ]",-0.0950987656016
44,[-0.42857638 -1.02748442],[-0.4508462  -0.26131704],[-1.00085525 -1.10326884],-2.86177,"[[ 3.12161272 -2.99990264 -0.02049366  0.10522971]
 [ 2.2119325   0.37131362  0.          0.        ]]","[-1.59559474 -0.71053947 -0.03786398  0.16840158 -0.18386501  0.91664885
  0.37670109  0.41300415 -0.17997167 -0.73499814  0.        ]",-0.0946572431713
45,[ 0.09886155 -0.83524346],[-0.4508462  -0.26131704],[ 0.46004332 -0.67779743],-2.85162,"[[ 3.12568663 -3.00554521 -0.02049366  0.10522971]
 [-1.79117    -0.20903447  0.          0.        ]]","[-1.59568916 -0.7114662  -0.04440733  0.18612579 -0.18386492  0.91664811
 -0.01486057  0.32689168 -0.17980662 -0.74090068  0.        ]",-0.0952559395334
46,[-0.130373   -0.90308249],[-0.4508462  -0.26131704],[ 0.07598313 -0.27943891],-2.842,"[[ 3.1084943  -3.00632562 -0.02049366  0.10522971]
 [ 0.06574497  0.05161948  0.          0.        ]]","[-1.59512833 -0.71159102 -0.01679778  0.1885782  -0.18386484  0.91664737
  0.16677273  0.36556747 -0.17751359 -0.74292524  0.        ]",-0.0955399472949
47,[-0.17590095 -0.92440581],[-0.4508462  -0.26131704],[-0.81298557 -0.67647976],-2.85644,"[[ 3.11281459 -3.00456621 -0.02049366  0.10522971]
 [ 0.36528456  0.09550735  0.          0.        ]]","[-1.59530302 -0.71130708 -0.02373466  0.18304943 -0.18386476  0.91664664
  0.196072    0.37207939 -0.17826594 -0.74063622  0.        ]",-0.0952836341158
48,[ 0.27704757 -0.73941356],[-0.4508462  -0.26131704],[-0.49446691 -0.22587768],-2.84445,"[[ 3.08775197 -3.00337282 -0.02049366  0.10522971]
 [-2.86079461  0.03423837  0.          0.        ]]","[-1.59392851 -0.71111226  0.01649115  0.17930001 -0.18386467  0.9166459
 -0.11948583  0.36298808 -0.17510608 -0.7416022   0.        ]",-0.0954925503464
49,[ 0.60109133 -0.54302561],[-0.4508462  -0.26131704],[ 1.06050113 -0.1117219 ],-2.83977,"[[ 3.0114617  -3.00246704 -0.02049366  0.10522971]
 [-4.76189794  0.04529942  0.          0.        ]]","[-1.58463857 -0.71096316  0.13849803  0.17645465 -0.18386459  0.91664516
 -0.30544157  0.36462914 -0.1654255  -0.74812838  0.        ]",-0.0964951703926
