timestep,avg_action_dist,logstd_action_dist,actions,rewards,human_obs,obs,original_rewards
12,[-0.27084303 -0.90447158],[-0.19264616 -0.21609609],[-0.75717459 -0.59340762],-1.64191,"[[  1.80710442  -3.17983326   0.0679013    0.06908477]
 [ 16.50362316  -9.13801763   0.           0.        ]]","[-0.53751275 -0.6248811   1.49029648  0.86203749  0.58906998  0.60628627
  1.59602199 -0.93162317 -0.66851998 -0.50996239  0.        ]",-0.0989879315949
13,[-0.28944033 -0.96905005],[-0.19264616 -0.21609609],[-0.04081323 -1.66611641],-1.62326,"[[  2.10382731  -3.1997499    0.0679013    0.06908477]
 [ 13.17957896   3.23769314   0.           0.        ]]","[-0.91520111 -0.62358202  1.3246528   0.92317528  0.5890686   0.60628483
  1.3555312   0.83708548 -0.72661408 -0.53683049  0.        ]",-0.10650584741
14,[-0.36104357 -0.99542385],[-0.19264616 -0.21609609],[ 0.18775106 -1.06435178],-1.51476,"[[  2.36318044  -3.12411104   0.0679013    0.06908477]
 [ 12.75710261   3.59172246   0.           0.        ]]","[-1.1962038  -0.62566006  1.08707148  0.69080442  0.58906722  0.60628339
  1.32496007  0.88767989 -0.65499811 -0.48725731  0.        ]",-0.0956215193824
15,[-0.4373306  -1.01183677],[-0.19264616 -0.21609609],[-0.76624134 -2.21319425],-1.39263,"[[  2.62324626  -3.06593518   0.0679013    0.06908477]
 [ 13.24784031   2.2063164    0.           0.        ]]","[-1.41204895 -0.62199689  0.77844613  0.51222134  0.58906585  0.60628195
  1.36045657  0.68967857 -0.62359916 -0.42283778  0.        ]",-0.08666552319
16,[-0.38517195 -0.99094391],[-0.19264616 -0.21609609],[ 0.64377404 -2.40033145],-1.36542,"[[ 2.85513213 -3.0333404   0.0679013   0.06908477]
 [ 9.9517379   1.13822997  0.          0.        ]]","[-1.53692598 -0.61794829  0.46059413  0.41246938  0.58906447  0.60628051
  1.12199056  0.53702838 -0.62505745 -0.37265667  0.        ]",-0.0820101155798
17,[-0.47030509 -1.01718736],[-0.19264616 -0.21609609],[ 0.31133055 -1.40210055],-1.36201,"[[  3.07776369  -3.01721731   0.0679013    0.06908477]
 [ 12.30358375   0.53936358   0.           0.        ]]","[-1.59027414 -0.61541665  0.1339521   0.36325025  0.58906309  0.60627908
  1.29213241  0.45143842 -0.64264595 -0.33888149  0.        ]",-0.0805784093892
18,[-0.47096622 -1.01976275],[-0.19264616 -0.21609609],[-0.46099106 -0.61384515],-1.34366,"[[  3.33375893  -3.00975899   0.0679013    0.06908477]
 [ 13.29264657   0.24302202   0.           0.        ]]","[-1.56770136 -0.61412672 -0.24643749  0.34051456  0.58906171  0.60627764
  1.36368079  0.40908488 -0.67193918 -0.31611659  0.        ]",-0.0815062305056
19,[-0.4046126  -1.00209689],[-0.19264616 -0.21609609],[-0.71993267 -1.07986027],-1.3375,"[[  3.57865874  -3.00604094   0.0679013    0.06908477]
 [ 11.20429441   0.13420413   0.           0.        ]]","[-1.46350294 -0.61345509 -0.59327167  0.32918856  0.58906034  0.6062762
  1.21259101  0.39353197 -0.70406999 -0.30547346  0.        ]",-0.0839447146247
20,[-0.3050518  -0.97547877],[-0.19264616 -0.21609609],[-0.99632804 -0.93945426],-1.34826,"[[ 3.77191991 -3.00451594  0.0679013   0.06908477]
 [ 8.13206198  0.03761245  0.          0.        ]]","[-1.32820255 -0.61317339 -0.84130664  0.32454437  0.58905896  0.60627476
  0.99032309  0.37972643 -0.73023031 -0.30423225  0.        ]",-0.0866079731383
21,[-0.20846525 -0.94897044],[-0.19264616 -0.21609609],[-0.00558916 -1.20144257],-1.37368,"[[ 3.89336694 -3.0040391   0.0679013   0.06908477]
 [ 4.02632355  0.01395758  0.          0.        ]]","[-1.22158007 -0.61308366 -0.98094521  0.32309198  0.58905758  0.60627332
  0.6932865   0.37634495 -0.74635025 -0.30654563  0.        ]",-0.0885054111116
22,[-0.16537565 -0.93474156],[-0.19264616 -0.21609609],[-1.18365465  0.14756267],-1.38192,"[[  3.97287165e+00  -3.00392625e+00   6.79013035e-02   6.90847728e-02]
 [  3.92448694e+00   7.50465316e-04   0.00000000e+00   0.00000000e+00]]","[-1.14363922 -0.61306126 -1.06434116  0.32274779  0.5890562   0.60627188
  0.68591724  0.37445665 -0.75659442 -0.30927283  0.        ]",-0.0898100324205
23,[-0.10642056 -0.92119968],[-0.19264616 -0.21609609],[ 0.34687577 -1.17292551],-1.39536,"[[ 4.01085731 -2.99805076  0.0679013   0.06908477]
 [-0.11246824  0.58485088  0.          0.        ]]","[-1.10429537 -0.61194636 -1.10175417  0.30486717  0.58905483  0.60627044
  0.39385732  0.45793511 -0.76549429 -0.30819103  0.        ]",-0.0906938914874
24,[-0.11726582 -0.92019862],[-0.19264616 -0.21609609],[ 0.99241636 -1.64265709],-1.40666,"[[ 4.02240907 -3.00466081  0.0679013   0.06908477]
 [ 1.26308268 -0.73788967  0.          0.        ]]","[-1.09207058 -0.61319429 -1.11280489  0.32498306  0.58905345  0.606269
  0.49337254  0.26888876 -0.76816094 -0.30800908  0.        ]",-0.0909705791573
25,[-0.1107562  -0.91458046],[-0.19264616 -0.21609609],[ 0.55341994 -0.57569625],-1.41703,"[[ 4.08684386 -3.00989356  0.0679013   0.06908477]
 [ 5.16737602  0.01099828  0.          0.        ]]","[-1.02180005 -0.61414038 -1.1716049   0.34092038  0.58905207  0.60626756
  0.7758327   0.37591912 -0.76612809 -0.31730543  0.        ]",-0.0914311723349
26,[-0.05324216 -0.89210653],[-0.19264616 -0.21609609],[-1.52811762 -0.97590672],-1.39169,"[[ 4.21114961 -3.0077999   0.0679013   0.06908477]
 [ 7.25623553  0.13911368  0.          0.        ]]","[-0.87704391 -0.6137642  -1.27065464  0.33454148  0.58905069  0.60626612
  0.92695168  0.39422862 -0.78229571 -0.32378883  0.        ]",-0.093654224041
27,[ 0.04878023 -0.86128664],[-0.19264616 -0.21609609],[ 0.74275199 -0.25358389],-1.46292,"[[ 4.31510817 -3.00574695  0.0679013   0.06908477]
 [ 3.15329404  0.07161389  0.          0.        ]]","[-0.74803634 -0.61338959 -1.33802838  0.32828834  0.58904932  0.60626468
  0.63011604  0.38458075 -0.79537592 -0.33092966  0.        ]",-0.0955933198013
28,[ 0.08383287 -0.84460318],[-0.19264616 -0.21609609],[-1.0096671  -1.59514684],-1.42441,"[[ 4.40705345 -3.003967    0.0679013   0.06908477]
 [ 6.03164056  0.08683191  0.          0.        ]]","[-0.62909225 -0.61306003 -1.38524643  0.32286808  0.58904794  0.60626324
  0.83835253  0.38675495 -0.80619164 -0.33858299  0.        ]",-0.0973245320867
29,[ 0.17215335 -0.81760997],[-0.19264616 -0.21609609],[-1.38117059 -1.55895426],-1.43516,"[[  4.48676334e+00  -3.00333920e+00   6.79013035e-02   6.90847728e-02]
 [  1.95294208e+00  -4.62625421e-04   0.00000000e+00   0.00000000e+00]]","[-0.523107   -0.61294184 -1.41645624  0.32095622  0.58904656  0.6062618
  0.54327064  0.37427799 -0.81434137 -0.34621631  0.        ]",-0.0987652113483
30,[ 0.2137685  -0.80767858],[-0.19264616 -0.21609609],[ 1.54606488 -1.7704285 ],-1.49849,"[[ 4.48570944 -3.00351768  0.0679013   0.06908477]
 [-2.04500918 -0.01209927  0.          0.        ]]","[-0.5245214  -0.61297361 -1.41609602  0.32149895  0.58904518  0.60626036
  0.25403095  0.37261413 -0.81407141 -0.34612521  0.        ]",-0.0987296109424
31,[ 0.17085934 -0.81806403],[-0.19264616 -0.21609609],[ 0.76231338 -0.83431085],-1.48471,"[[ 4.48494028 -3.00373403  0.0679013   0.06908477]
 [ 1.95476437 -0.00884022  0.          0.        ]]","[-0.52555313 -0.61301239 -1.41583011  0.32215697  0.58904381  0.60625892
  0.54340126  0.37307918 -0.81381087 -0.34606116  0.        ]",-0.0986970081765
32,[ 0.19075462 -0.80628037],[-0.19264616 -0.21609609],[-0.61236217 -0.1872141 ],-1.47426,"[[ 4.55393009 -3.00369341  0.0679013   0.06908477]
 [ 4.93428705  0.00727008  0.          0.        ]]","[-0.43224908 -0.61300337 -1.43557075  0.32203271  0.58904243  0.60625748
  0.75895891  0.37538095 -0.81991206 -0.35320776  0.        ]",-0.0998807480305
33,[ 0.2623536  -0.78316402],[-0.19264616 -0.21609609],[-0.50039177 -0.43332365],-1.48966,"[[ 4.6273098  -3.00285929  0.0679013   0.06908477]
 [ 2.41208847  0.05396537  0.          0.        ]]","[-0.33188299 -0.61284639 -1.44886799  0.31949286  0.58904105  0.60625605
  0.57648377  0.38205396 -0.82651179 -0.3613134   0.        ]",-0.101189628452
34,[ 0.30738086 -0.76877296],[-0.19264616 -0.21609609],[-0.41151345 -1.02340185],-1.49247,"[[ 4.65519447 -3.00216512  0.0679013   0.06908477]
 [ 0.38314046  0.02071807  0.          0.        ]]","[-0.29354829 -0.61271479 -1.45181922  0.31737928  0.58903967  0.60625461
  0.42969418  0.37730144 -0.82922208 -0.36456601  0.        ]",-0.101722015642
35,[ 0.32710171 -0.76322997],[-0.19264616 -0.21609609],[-0.6575762 -0.9655505],-1.48487,"[[ 4.64643385 -3.00249967  0.0679013   0.06908477]
 [-1.25374747 -0.03357804  0.          0.        ]]","[-0.30559931 -0.61277613 -1.45100651  0.318397    0.5890383   0.60625317
  0.31126915  0.3695406  -0.82831309 -0.36352754  0.        ]",-0.101547728768
36,[ 0.32929319 -0.76597273],[-0.19264616 -0.21609609],[ 0.53863788 -1.8471227 ],-1.49117,"[[ 4.59548582 -3.00310694  0.0679013   0.06908477]
 [-3.83246184 -0.02500686  0.          0.        ]]","[-0.37551805 -0.61288827 -1.44405442  0.32024491  0.58903692  0.60625173
  0.1247056   0.37076488 -0.82383034 -0.35773078  0.        ]",-0.100637505133
37,[ 0.25009453 -0.79343253],[-0.19264616 -0.21609609],[-0.24387232 -0.79548483],-1.47433,"[[ 4.5409951  -3.00352683  0.0679013   0.06908477]
 [-1.62396914 -0.01638736  0.          0.        ]]","[-0.44983222 -0.61296507 -1.4323614   0.32152254  0.58903554  0.60625029
  0.28448409  0.37199606 -0.81894346 -0.35182576  0.        ]",-0.0996762588378
38,[ 0.2325943  -0.80126816],[-0.19264616 -0.21609609],[ 1.79521004 -0.61742131],-1.52955,"[[ 4.49915051 -3.00355535  0.0679013   0.06908477]
 [-2.55738045  0.00630398  0.          0.        ]]","[-0.50643721 -0.61296892 -1.4204137   0.32160873  0.58903417  0.60624885
  0.21695357  0.37523843 -0.81522318 -0.34748341  0.        ]",-0.0989561062231
39,[ 0.17758521 -0.81635463],[-0.19264616 -0.21609609],[-0.10001297 -0.58956267],-1.47009,"[[ 4.4882357  -3.00322109  0.0679013   0.06908477]
 [ 1.45253663  0.0199135   0.          0.        ]]","[-0.52112132 -0.61290518 -1.41687076  0.32059055  0.58903279  0.60624741
  0.50706105  0.3771828  -0.8145055  -0.34634945  0.        ]",-0.0987958179608
40,[ 0.19780138 -0.80942404],[-0.19264616 -0.21609609],[ 0.64132934 -2.6698589 ],-1.46147,"[[ 4.51302492 -3.00284623  0.0679013   0.06908477]
 [ 1.02780107  0.01584752  0.          0.        ]]","[-0.48771778 -0.6128337  -1.42464204  0.31944881  0.58903141  0.60624597
  0.47633133  0.37660093 -0.81705321 -0.34886632  0.        ]",-0.0992560017254
41,[ 0.20621599 -0.80246115],[-0.19264616 -0.21609609],[-1.13697947  0.33733044],-1.47281,"[[ 4.55885348 -3.00303582  0.0679013   0.06908477]
 [ 3.5466611  -0.02110188  0.          0.        ]]","[-0.42553838 -0.61286767 -1.43664408  0.32002533  0.58903003  0.60624453
  0.65856409  0.37131926 -0.82087757 -0.35371928  0.        ]",-0.10002544662
42,[ 0.26974046 -0.78807986],[-0.19264616 -0.21609609],[ 0.32378234  0.14284632],-1.51487,"[[ 4.58935799 -2.99005398  0.0679013   0.06908477]
 [-0.48278174  1.31483323  0.          0.        ]]","[-0.38389667 -0.61032883 -1.44291404  0.28054329  0.58902866  0.60624309
  0.36704108  0.56225473 -0.83413591 -0.35729877  0.        ]",-0.101724085715
43,[ 0.2663303 -0.7890197],[-0.19264616 -0.21609609],[ 2.71846385  0.74113997],-1.68362,"[[ 4.59266065 -2.95834296  0.0679013   0.06908477]
 [ 0.80874172  1.85446967  0.          0.        ]]","[-0.3793774  -0.60318296 -1.44350336  0.1844427   0.58902728  0.60624165
  0.46047944  0.63938008 -0.86066595 -0.35901043  0.        ]",-0.104747048865
44,[ 0.29116791 -0.78069907],[-0.19264616 -0.21609609],[-0.61310213 -0.94412672],-1.51251,"[[ 4.6484005  -2.89217637  0.0679013   0.06908477]
 [ 4.75208577  4.75253226  0.          0.        ]]","[-0.30288499 -0.58397915 -1.45112832 -0.01415003  0.5890259   0.60624021
  0.74577146  1.05357888 -0.9190639  -0.37618609  0.        ]",-0.112413406347
45,[ 0.38058662 -0.74095809],[-0.19264616 -0.21609609],[-0.03687237 -0.90810924],-1.56711,"[[ 4.71814135 -2.83557864  0.0679013   0.06908477]
 [ 2.23041959  0.92001212  0.          0.        ]]","[-0.20682162 -0.56299758 -1.45415131 -0.18142081  0.58902452  0.60623877
  0.5633319   0.50581882 -0.96802097 -0.40479285  0.        ]",-0.119835908241
46,[ 0.42119485 -0.71556818],[-0.19264616 -0.21609609],[ 0.84610647  0.09291838],-1.62093,"[[ 4.76084073 -2.85343837  0.0679013   0.06908477]
 [ 2.04015361 -2.69394092  0.          0.        ]]","[-0.14799516 -0.57006611 -1.45241604 -0.1289322   0.58902315  0.60623734
  0.54956522 -0.01070232 -0.95536608 -0.41075042  0.        ]",-0.118835730833
47,[ 0.40456641 -0.71723199],[-0.19264616 -0.21609609],[-0.22823998 -0.60742774],-1.58913,"[[ 4.8348499  -2.90308925  0.0679013   0.06908477]
 [ 5.34973979 -2.27254622  0.          0.        ]]","[-0.04638398 -0.58753979 -1.44297933  0.01839955  0.58902177  0.6062359
  0.78900652  0.04952518 -0.91875508 -0.41298604  0.        ]",-0.114966040596
48,[ 0.47493696 -0.68454558],[-0.19264616 -0.21609609],[ 1.23341547 -0.81916728],-1.64607,"[[ 4.93171461 -2.97222072  0.0679013   0.06908477]
 [ 4.34009349 -4.63273757  0.          0.        ]]","[ 0.08512814 -0.60646795 -1.4183871   0.22643791  0.58902039  0.60623446
  0.71595822 -0.28780378 -0.86823082 -0.4088076   0.        ]",-0.109206699309
49,[ 0.4581272  -0.69381601],[-0.19264616 -0.21609609],[ 0.62125885  0.41951969],-1.6483,"[[ 5.05737997 -3.05348301  0.0679013   0.06908477]
 [ 8.21364086 -1.11762331  0.          0.        ]]","[ 0.25137382 -0.62057087 -1.36617601  0.47407121  0.58901902  0.60623302
  0.99620044  0.21459307 -0.80751138 -0.39488988  0.        ]",-0.101737785378
