timestep,avg_action_dist,obs,actions,rewards,human_obs,logstd_action_dist,original_rewards
10,[ 0.98695618 -0.27080941],"[ 0.31240547  1.83526328 -1.58515802  1.14906917  0.98436374 -1.62207339
  0.00872847  0.704853   -0.5220443   0.127787    0.        ]",[ 1.00962318 -0.70346246],-1.82939,"[[-1.1693514   0.15012082  0.11640612 -0.188986  ]
 [-2.27160752  2.24700639  0.          0.        ]]",[-0.36651716 -0.26420549],-0.0199511495103
11,[ 0.42636713 -0.37502196],"[ 0.30594961  1.83199551 -1.58839278  1.20255354  0.98436269 -1.6220702
  0.37396082  0.28983458 -0.51730974  0.13181588  0.        ]",[-0.027553   -2.24134187],-1.74216,"[[-1.17463107  0.16665204  0.11640612 -0.188986  ]
 [ 1.73031279 -0.58444232  0.          0.        ]]",[-0.36651716 -0.26420549],-0.0194810197733
12,[ 0.62066489  0.23314518],"[ 0.34628129  1.84101372 -1.56736837  1.03615411  0.98436164 -1.62206701
  0.36102829 -0.28883644 -0.50585924  0.13439063  0.        ]",[ 1.10263484  1.24538705],-1.93833,"[[-1.14144652  0.11535198  0.11640612 -0.188986  ]
 [ 1.58861117 -4.53240604  0.          0.        ]]",[-0.36651716 -0.26420549],-0.0182191068722
13,[-0.30492771 -0.53718936],"[ 0.43062804  1.84665826 -1.51701086  0.87289815  0.98436059 -1.62206382
  0.71904838  0.30446783 -0.4351868   0.17420103  0.        ]",[-2.09682324 -1.40030455],-1.80138,"[[-1.07031476  0.0653167   0.11640612 -0.188986  ]
 [ 5.51150569 -0.48460941  0.          0.        ]]",[-0.36651716 -0.26420549],-0.012641752654
14,[ 0.45409381  0.39828241],"[ 0.50988935  1.84916239 -1.46107139  0.71148993  0.98435954 -1.62206063
  0.34820724 -0.27427085 -0.36859622  0.21714385  0.        ]",[-0.11615417  0.73612744],-1.90062,"[[-1.00085357  0.01600874  0.11640612 -0.188986  ]
 [ 1.44813859 -4.43303081  0.          0.        ]]",[-0.36651716 -0.26420549],-0.0132440042682
15,[ 0.39732835  0.22618318],"[ 0.53655026  1.84818683 -1.44018936  0.51974912  0.98435849 -1.62205744
  0.3035515   0.16585153 -0.37871474  0.21060662  0.        ]",[ 0.77071166 -0.58385915],-1.79911,"[[-0.97680012 -0.04252464  0.11640612 -0.188986  ]
 [ 0.95884021 -1.43031522  0.          0.        ]]",[-0.36651716 -0.26420549],-0.0127343789955
16,[ 0.01712834  0.33291572],"[ 0.59013849  1.843782   -1.39476921  0.35132467  0.98435744 -1.62205425
  0.58015245 -0.16902741 -0.34597104  0.23556535  0.        ]",[-0.31238079 -2.49657951],-1.68813,"[[-0.92721473 -0.0940541   0.11640612 -0.188986  ]
 [ 3.98960549 -3.71501103  0.          0.        ]]",[-0.36651716 -0.26420549],-0.015221319859
17,[ 0.27522039  1.04669833],"[ 0.65902908  1.82250266 -1.32888177 -0.01545102  0.98435639 -1.62205106
  0.46030706 -0.73854749 -0.33954135  0.24998226  0.        ]",[-0.76817292  2.04802582],-2.01332,"[[-0.86059784 -0.20733904  0.11640612 -0.188986  ]
 [ 2.67644424 -7.60053596  0.          0.        ]]",[-0.36651716 -0.26420549],-0.0168784329824
18,[ 0.59782892  1.07654405],"[ 0.68143673  1.78651349 -1.30541981 -0.36572903  0.98435534 -1.62204787
  0.17799211 -0.13594246 -0.39911966  0.22457349  0.        ]",[ 0.16516396  1.37256327],-1.94936,"[[-0.83810563 -0.31810026  0.11640612 -0.188986  ]
 [-0.41692209 -3.4892964   0.          0.        ]]",[-0.36651716 -0.26420549],-0.0149075627308
19,[ 0.4348951   0.67325479],"[ 0.67974285  1.77450237 -1.3072282  -0.4566691   0.98435429 -1.62204467
  0.23823707  0.4545233  -0.42697798  0.21152565  0.        ]",[ 0.32638943  1.22487427],-1.94311,"[[-0.83982106 -0.34746774  0.11640612 -0.188986  ]
 [ 0.24319217  0.53912401  0.          0.        ]]",[-0.36651716 -0.26420549],-0.0151295287348
20,[-0.00109868 -0.02369416],"[ 0.69714214  1.79447461 -1.28832235 -0.30005582  0.98435324 -1.62204148
  0.35550056  1.03326409 -0.35766582  0.24978596  0.        ]",[-1.12082629 -0.5210745 ],-1.84261,"[[-0.82206562 -0.29706937  0.11640612 -0.188986  ]
 [ 1.52806693  4.48755567  0.          0.        ]]",[-0.36651716 -0.26420549],-0.0167628732693
21,[ 0.52991837  0.35349637],"[ 0.68794043  1.81664791 -1.29840096 -0.08440516  0.98435219 -1.62203829
 -0.0082218   0.71804399 -0.31485941  0.27105742  0.        ]",[ 1.3817437   0.45502787],-1.86237,"[[-0.83149065 -0.22889557  0.11640612 -0.188986  ]
 [-2.45728786  2.33698964  0.          0.        ]]",[-0.36651716 -0.26420549],-0.0196876628507
22,[-0.13775086 -0.3334555 ],"[ 0.67910521  1.83238042 -1.30790082  0.12229545  0.98435114 -1.6220351
  0.35718736  0.97512423 -0.27617374  0.29376208  0.        ]",[-0.52301394  2.12713125],-2.02733,"[[-0.84046465 -0.16455814  0.11640612 -0.188986  ]
 [ 1.54654958  4.09091056  0.          0.        ]]",[-0.36651716 -0.26420549],-0.0235316742213
23,[-0.31688583 -1.09563148],"[ 0.68879794  1.84808294 -1.29746454  0.51552242  0.98435009 -1.62203191
  0.16543147  1.54374633 -0.17152148  0.37624368  0.        ]",[ 0.55601969 -1.89734512],-1.74212,"[[-0.8306146  -0.04381654  0.11640612 -0.188986  ]
 [-0.55454229  7.97031853  0.          0.        ]]",[-0.36651716 -0.26420549],-0.0375843098962
24,[-0.56565118 -1.12419581],"[ 0.69962046  1.84582943 -1.2855644   0.90216474  0.98434904 -1.62202872
  0.36731949  0.94011391 -0.07726712  0.47149428  0.        ]",[-0.7909144  -1.58748202],-1.84496,"[[-0.81951064  0.07427015  0.11640612 -0.188986  ]
 [ 1.65757087  3.8520776   0.          0.        ]]",[-0.36651716 -0.26420549],-0.0526806500269
25,[ 0.03498255 -0.45917231],"[ 0.70102148  1.84159622 -1.28400222  1.02143646  0.98434799 -1.62202553
  0.07892304  0.34873766 -0.05276899  0.50064639  0.        ]",[-0.46700418  0.78222596],-2.02951,"[[-0.81806427  0.11083099  0.11640612 -0.188986  ]
 [-1.50242088 -0.18255108  0.          0.        ]]",[-0.36651716 -0.26420549],-0.0570027344622
26,[ 0.23177844 -0.70988017],"[ 0.65321026  1.83732056 -1.33478002  1.11073572  0.98434693 -1.62202234
 -0.08707876  0.80335525 -0.09618611  0.4559869   0.        ]",[ 0.82656985 -1.37332704],-1.80577,"[[-0.86636228  0.13829943  0.11640612 -0.188986  ]
 [-3.32132075  2.91905443  0.          0.        ]]",[-0.36651716 -0.26420549],-0.04995629653
27,[ 0.09267872 -0.44891948],"[ 0.61944086  1.83399799 -1.36781221  1.16926764  0.98434588 -1.62201915
  0.21747844  0.21431834 -0.12713468  0.42612472  0.        ]",[-0.12984498  0.62674129],-1.94294,"[[-0.8993069   0.15635986  0.11640612 -0.188986  ]
 [ 0.01574444 -1.09961218  0.          0.        ]]",[-0.36651716 -0.26420549],-0.0451216530561
28,[ 0.05194938 -0.72157878],"[ 0.61439086  1.8333781  -1.37256234  1.17938509  0.98434483 -1.62201596
  0.17048336  0.58128451 -0.13145312  0.42214699  0.        ]",[-0.59816118  0.27468673],-1.92838,"[[-0.90415847  0.15948712  0.11640612 -0.188986  ]
 [-0.49918405  1.4039931   0.          0.        ]]",[-0.36651716 -0.26420549],-0.0444654480225
29,[ 0.37892619 -0.72956955],"[ 0.57886356  1.8247525  -1.40469283  1.30422738  0.98434378 -1.62201276
 -0.04461069  0.73676414 -0.15096036  0.40751368  0.        ]",[-0.06963929 -1.16098715],-1.81029,"[[-0.93778866  0.19820991  0.11640612 -0.188986  ]
 [-2.85598901  2.46474646  0.          0.        ]]",[-0.36651716 -0.26420549],-0.0418094906928
30,[ 0.77291763 -0.13722333],"[ 0.51407983  1.82246029 -1.45782169  1.33336103  0.98434273 -1.62200957
 -0.0644575   0.14924481 -0.22489275  0.34113241  0.        ]",[ 0.08588064 -2.15906357],-1.71785,"[[-0.9970903   0.20728817  0.11640612 -0.188986  ]
 [-3.07345252 -1.54356238  0.          0.        ]]",[-0.36651716 -0.26420549],-0.0309287081985
31,[ 1.0707221   0.56325322],"[ 0.44891934  1.83752312 -1.50483441  1.10649108  0.98434168 -1.62200638
 -0.02776334 -0.42667745 -0.35645832  0.23090008  0.        ]",[ 1.49498575  0.24993503],-1.84235,"[[-1.05452536  0.13699407  0.11640612 -0.188986  ]
 [-2.67139192 -5.47275131  0.          0.        ]]",[-0.36651716 -0.26420549],-0.0146700758284
32,[ 0.59408134  0.40353173],"[ 0.43361741  1.84831553 -1.51501074  0.78527571  0.98434063 -1.62200319
  0.33805622 -0.26596653 -0.45248278  0.16268185  0.        ]",[ 0.4638111  0.7716529],-1.90502,"[[-1.06773654  0.03853991  0.11640612 -0.188986  ]
 [ 1.33692124 -4.37631445  0.          0.        ]]",[-0.36651716 -0.26420549],-0.013517305207
33,[ 0.14630066 -0.00883719],"[ 0.48511659  1.84904956 -1.47946467  0.6017988   0.98433958 -1.622
  0.50298323  0.19448118 -0.42846145  0.17736136  0.        ]",[-0.19166465 -0.3435076 ],-1.83768,"[[-1.02286678 -0.01746803  0.11640612 -0.188986  ]
 [ 3.14404108 -1.2349462   0.          0.        ]]",[-0.36651716 -0.26420549],-0.0123073369027
34,[ 0.25203559  0.27490258],"[  5.45957071e-01   1.84730444e+00  -1.43250930e+00   4.77063229e-01
   9.84338534e-01  -1.62199681e+00   4.28157125e-01  -1.25299974e-03
  -3.76217466e-01   2.12672420e-01   0.00000000e+00]",[-1.01809756  0.74138228],-1.91864,"[[-0.96821195 -0.05556524  0.11640612 -0.188986  ]
 [ 2.32416989 -2.57032623  0.          0.        ]]",[-0.36651716 -0.26420549],-0.0128976422841
35,[ 0.66885096  0.28960347],"[ 0.55285051  1.84552393 -1.42682415  0.40701316  0.98433748 -1.62199362
  0.06282093  0.43671581 -0.38390684  0.20821738  0.        ]",[ 1.03442021 -0.05659266],-1.83518,"[[-0.96189196 -0.07699207  0.11640612 -0.188986  ]
 [-1.6788391   0.41767957  0.          0.        ]]",[-0.36651716 -0.26420549],-0.0126285889336
36,[ 0.13901553 -0.0103665 ],"[ 0.55985217  1.84607526 -1.42097074  0.42664029  0.98433643 -1.62199043
  0.42689486  0.4024319  -0.36947529  0.21787749  0.        ]",[ 0.43698169 -1.09933537],-1.77086,"[[-0.95544412 -0.0709853   0.11640612 -0.188986  ]
 [ 2.31034038  0.18378238  0.          0.        ]]",[-0.36651716 -0.26420549],-0.0133381368237
37,[-0.05011597  0.33242023],"[ 0.62665843  1.84205422 -1.36090992  0.3088483   0.98433538 -1.62198724
  0.58063    -0.17857622 -0.30528767  0.26644781  0.        ]",[-0.08195611  0.15568633],-1.8554,"[[-0.89233631 -0.10708053  0.11640612 -0.188986  ]
 [ 3.99482804 -3.78009174  0.          0.        ]]",[-0.36651716 -0.26420549],-0.0195003009338
38,[-0.1501281   0.35059476],"[ 0.70254216  1.82993986 -1.28227011  0.08615818  0.98433433 -1.62198405
  0.54380553 -0.07722537 -0.25109468  0.31529984  0.        ]",[-0.27786573  1.40022795],-1.95734,"[[-0.81648803 -0.17574476  0.11640612 -0.188986  ]
 [ 3.59134493 -3.08863574  0.          0.        ]]",[-0.36651716 -0.26420549],-0.02694575954
39,[-0.31368604 -0.07092011],"[ 0.75895299  1.82496427 -1.21526962  0.0171712   0.98433328 -1.62198086
  0.43686164  0.51218471 -0.18516626  0.37521963  0.        ]",[-1.21771018  1.43881549],-2.03073,"[[-0.75641803 -0.1971715   0.11640612 -0.188986  ]
 [ 2.41955978  0.93255749  0.          0.        ]]",[-0.36651716 -0.26420549],-0.0365897362319
40,[-0.13226125 -0.46720758],"[ 0.76639173  1.83714494 -1.20580761  0.20518112  0.98433223 -1.62197767
  0.07131705  1.09008387 -0.1310272   0.42058893  0.        ]",[-1.16279014 -1.16529856],-1.84801,"[[-0.7482131  -0.13896225  0.11640612 -0.188986  ]
 [-1.58572393  4.8752234   0.          0.        ]]",[-0.36651716 -0.26420549],-0.0443561663852
41,[ 0.74231148  0.32048959],"[ 0.69982953  1.84498575 -1.28528816  0.39020304  0.98433118 -1.62197448
 -0.28671358  0.49577861 -0.18398022  0.36628971  0.        ]",[ 0.98532879 -0.71740061],-1.79816,"[[-0.81928771 -0.08213873  0.11640612 -0.188986  ]
 [-5.50867709  0.82063923  0.          0.        ]]",[-0.36651716 -0.26420549],-0.0358438729296
42,[ 0.57627434  0.50883895],"[ 0.62984107  1.84362792 -1.35783469  0.35016789  0.98433013 -1.62197129
  0.07907089  0.07680484 -0.29094432  0.27675885  0.        ]",[ 0.55292157  1.74345356],-1.96118,"[[-0.88924867 -0.09440528  0.11640612 -0.188986  ]
 [-1.50076824 -2.03776476  0.          0.        ]]",[-0.36651716 -0.26420549],-0.0211337837978
43,[ 0.1341033  -0.12160915],"[ 0.62179085  1.8435488  -1.36554302  0.34810847  0.98432908 -1.62196809
  0.28126384  0.66297338 -0.30267253  0.26773811  0.        ]",[ 1.50880814  1.31468908],-1.91468,"[[-0.89703599 -0.09503659  0.11640612 -0.188986  ]
 [ 0.71466486  1.96130957  0.          0.        ]]",[-0.36651716 -0.26420549],-0.019730580813
44,[-0.92091119 -1.31090164],"[ 0.6763791   1.84902211 -1.31074207  0.60501025  0.98432803 -1.6219649
  0.64087064  1.23743806 -0.16900019  0.37806145  0.        ]",[-0.5139741 -1.4102311],-1.7867,"[[-0.84320931 -0.0164875   0.11640612 -0.188986  ]
 [ 4.65488563  5.88054238  0.          0.        ]]",[-0.36651716 -0.26420549],-0.0379199332546
45,[-0.71345234 -0.98626351],"[ 0.74518049  1.84691792 -1.23236614  0.85627344  0.98432698 -1.62196171
  0.44704841  0.64011208 -0.02690641  0.52716646  0.        ]",[-1.12366242 -1.09739745],-1.93093,"[[-0.77141935  0.06023569  0.11640612 -0.188986  ]
 [ 2.53117736  1.80535459  0.          0.        ]]",[-0.36651716 -0.26420549],-0.0612001572666
46,[ 0.00674666 -0.17033124],"[ 0.75479101  1.84720233 -1.22047747  0.84330736  0.98432593 -1.62195852
  0.08158344  0.05471898 -0.01680893  0.53886769  0.        ]",[-0.39021743 -0.5569597 ],-1.95289,"[[-0.76097308  0.05627194  0.11640612 -0.188986  ]
 [-1.47322266 -2.18842421  0.          0.        ]]",[-0.36651716 -0.26420549],-0.0629557174864
47,[ 0.51734161  0.4900524 ],"[ 0.71298763  1.84912618 -1.27043802  0.62894035  0.98432488 -1.62195533
 -0.05656333 -0.26209353 -0.1143785   0.43100715  0.        ]",[-0.5279596   0.04967414],-1.91582,"[[-0.80562464 -0.00918274  0.11640612 -0.188986  ]
 [-2.98689655 -4.34984205  0.          0.        ]]",[-0.36651716 -0.26420549],-0.0464577415815
48,[ 1.09604406  0.98384851],"[ 0.63346243  1.84372713 -1.35431095  0.35365882  0.98432383 -1.62195214
 -0.24179543 -0.22052469 -0.28503148  0.28132371  0.        ]",[ 0.63136114  1.42843841],-1.93432,"[[-0.88572599 -0.09333414  0.11640612 -0.188986  ]
 [-5.01648442 -4.06624444  0.          0.        ]]",[-0.36651716 -0.26420549],-0.02185939843
49,[ 0.83219421  0.53845793],"[ 0.55488208  1.83792808 -1.42510058  0.22085117  0.98432278 -1.62194895
 -0.00493743  0.37151139 -0.42783887  0.18262893  0.        ]",[ 0.45556154 -0.02853079],-1.85365,"[[-0.96001688 -0.13413349  0.11640612 -0.188986  ]
 [-2.42123501 -0.02714913  0.          0.        ]]",[-0.36651716 -0.26420549],-0.0126788091265
