timestep,avg_action_dist,logstd_action_dist,actions,rewards,human_obs,obs,original_rewards
17,[ 0.34834689  0.60241985],[-0.82050276 -0.56679517],[ 1.36995793  0.43048782],-3.11501,"[[-1.90353938 -0.89711641 -0.17726209 -0.14554886]
 [-1.02778214 -1.71992274  0.          0.        ]]","[-0.80523189  0.95545624 -1.49659788 -1.32358898 -1.54197211 -1.26840755
 -0.02769957  0.05627231 -0.17252865  0.35849387  0.        ]",-0.0433412463787
18,[-0.54042256 -0.33297181],[-0.82050276 -0.56679517],[-0.53749209 -0.33638616],-3.08866,"[[-1.88419931 -0.91408305 -0.17726209 -0.14554886]
 [ 2.94855754  0.01747959  0.          0.        ]]","[-0.78005967  0.93992446 -1.50628573 -1.35062208 -1.5419707  -1.26840665
  0.4302362   0.3297624  -0.15339585  0.34884471  0.        ]",-0.0448941184742
19,[-0.14780128  0.10347822],[-0.82050276 -0.56679517],[ 0.21596235  0.27750295],-3.13053,"[[-1.84714625 -0.92709398 -0.17726209 -0.14554886]
 [ 0.76401964 -1.31414239  0.          0.        ]]","[-0.73139931  0.927875   -1.52327634 -1.37095391 -1.54196928 -1.26840575
  0.17865337  0.12014734 -0.1088081   0.30867571  0.        ]",-0.0483293506441
20,[-0.34868556 -0.26864529],[-0.82050276 -0.56679517],[ 0.56620448 -0.60927852],-3.11383,"[[-1.82344771 -0.94209369 -0.17726209 -0.14554886]
 [ 1.60304319 -0.18957416  0.          0.        ]]","[-0.70000302  0.91383724 -1.53305135 -1.39395967 -1.54196787 -1.26840485
  0.27527964  0.29716931 -0.0825413   0.29166036  0.        ]",-0.0506400941311
21,[-0.97472578 -0.40064654],[-0.82050276 -0.56679517],[-1.67437479 -0.67081199],-3.21823,"[[-1.76922067 -0.97005925 -0.17726209 -0.14554886]
 [ 3.81230946 -2.59894081  0.          0.        ]]","[-0.6274662   0.88725697 -1.55218412 -1.43559436 -1.54196645 -1.26840395
  0.52971021 -0.08209725 -0.01888361  0.24782361  0.        ]",-0.0565061484967
22,[-0.21066608  0.73653364],[-0.82050276 -0.56679517],[-0.04183584  0.44879166],-3.2556,"[[-1.73342179 -1.04815971 -0.17726209 -0.14554886]
 [-0.21904968 -5.20245099  0.          0.        ]]","[ -5.79130506e-01   8.10369641e-01  -1.56232500e+00  -1.54295288e+00
  -1.54196504e+00  -1.26840306e+00   6.54375274e-02  -4.91924570e-01
  -9.82491121e-04   2.89256789e-01   0.00000000e+00]",-0.0586892285456
23,[-0.11006385  0.76796973],[-0.82050276 -0.56679517],[-0.2400449  1.2049615],-3.25083,"[[-1.73942624 -1.13334535 -0.17726209 -0.14554886]
 [-0.3808409  -3.32237927  0.          0.        ]]","[-0.58725904  0.72248696 -1.56076136 -1.64448061 -1.54196363 -1.26840216
  0.04680478 -0.1959759  -0.03785865  0.39798715  0.        ]",-0.0572513727197
24,[ 0.19980912  0.4090077 ],[-0.82050276 -0.56679517],[ 0.52783262  0.35016382],-3.20822,"[[-1.75650821 -1.15940265 -0.17726209 -0.14554886]
 [-1.32419934  0.70323193  0.          0.        ]]","[-0.61033776  0.69486036 -1.55600911 -1.67217911 -1.54196221 -1.26840126
 -0.06183742  0.43770955 -0.06621771  0.4532875   0.        ]",-0.0563423111431
25,[-0.22722025 -0.21321334],[-0.82050276 -0.56679517],[-0.4169634  -1.13726276],-3.17193,"[[-1.76177759 -1.13157195 -0.17726209 -0.14554886]
 [ 0.79020962  2.07526532  0.          0.        ]]","[-0.61744222  0.72435462 -1.55445077 -1.64253411 -1.5419608  -1.26840036
  0.18166926  0.65368594 -0.06558292  0.42719235  0.        ]",-0.0555118206224
26,[ 0.06556927  0.72135985],[-0.82050276 -0.56679517],[-0.10936982  0.39051435],-3.20734,"[[-1.76267327 -1.13020226 -0.17726209 -0.14554886]
 [-0.8742373  -1.92496638  0.          0.        ]]","[-0.61864891  0.72579618 -1.55418041 -1.64102666 -1.54195938 -1.26839946
 -0.01001746  0.02399518 -0.06630641  0.42676487  0.        ]",-0.0554304643509
27,[ 0.21468957  0.67926991],[-0.82050276 -0.56679517],[-0.27361998  0.07327689],-3.19032,"[[-1.78433088 -1.15280379 -0.17726209 -0.14554886]
 [-1.29013257 -0.34046715  0.          0.        ]]","[-0.64776611  0.70188629 -1.54729871 -1.66531035 -1.54195797 -1.26839856
 -0.05791422  0.27341685 -0.09839456  0.48523007  0.        ]",-0.0546664886505
28,[ 0.51229268  0.89229667],[-0.82050276 -0.56679517],[ 0.58918109  0.58167593],-3.20914,"[[-1.82074116 -1.1566315  -0.17726209 -0.14554886]
 [-2.34737418 -0.04329334  0.          0.        ]]","[-0.696403    0.69781254 -1.53410194 -1.66930252 -1.54195655 -1.26839767
 -0.1796719   0.32019596 -0.1418368   0.5437327   0.        ]",-0.053642045281
29,[ 0.08780546  0.18284747],[-0.82050276 -0.56679517],[ 0.02625589  0.09341657],-3.17625,"[[-1.84383773 -1.13438614 -0.17726209 -0.14554886]
 [ 0.02979398  2.26014989  0.          0.        ]]","[-0.72702606  0.72138806 -1.52467836 -1.64560752 -1.54195514 -1.26839677
  0.09409586  0.68278919 -0.16426615  0.55154224  0.        ]",-0.0522264482522
30,[ 0.06822906 -0.03384361],[-0.82050276 -0.56679517],[-0.61600039  0.21087128],-3.16797,"[[-1.8422065  -1.08592113 -0.17726209 -0.14554886]
 [ 0.1329834   2.58526708  0.          0.        ]]","[-0.72486923  0.771893   -1.5253691  -1.58999442 -1.54195373 -1.26839587
  0.10597969  0.73396679 -0.15238983  0.48996641  0.        ]",-0.0501579477568
31,[ 0.67885864 -0.06318131],[-0.82050276 -0.56679517],[ 0.25906032  0.12071221],-3.13345,"[[-1.86403042 -1.02634506 -0.17726209 -0.14554886]
 [-2.30723244  3.36973109  0.          0.        ]]","[-0.7536374   0.83221961 -1.51577376 -1.51429754 -1.54195231 -1.26839497
 -0.17504911  0.8574518  -0.163749    0.45122662  0.        ]",-0.0474675998644
32,[ 0.51039183 -0.34328794],[-0.82050276 -0.56679517],[ 0.93852455 -0.32045396],-3.06913,"[[-1.89943394 -0.95482712 -0.17726209 -0.14554886]
 [-1.2366958   3.78068939  0.          0.        ]]","[-0.7998984   0.90179608 -1.4986806  -1.41310459 -1.5419509  -1.26839407
 -0.0517601   0.92214182 -0.18684946  0.42026943  0.        ]",-0.0441486654482
33,[-0.37357783 -0.73478162],[-0.82050276 -0.56679517],[-0.30794652 -0.9439902 ],-3.05348,"[[-1.88666166 -0.89270655 -0.17726209 -0.14554886]
 [ 2.50145536  2.43584996  0.          0.        ]]","[-0.78326967  0.95945339 -1.50506238 -1.31644592 -1.54194948 -1.26839317
  0.37874634  0.71044531 -0.14855439  0.32766128  0.        ]",-0.0448388295609
34,[-0.2517125  -0.10095873],[-0.82050276 -0.56679517],[ 0.10155283  1.23988415],-3.19327,"[[-1.84934203 -0.88197201 -0.17726209 -0.14554886]
 [ 1.23473449 -1.34978293  0.          0.        ]]","[-0.73429397  0.969137   -1.52230631 -1.29894558 -1.54194807 -1.26839227
  0.23286352  0.11453452 -0.09305742  0.26005992  0.        ]",-0.0492079365314
35,[-0.31060314 -0.95294559],[-0.82050276 -0.56679517],[-0.11937626 -1.5344278 ],-3.18122,"[[-1.8208735  -0.86897282 -0.17726209 -0.14554886]
 [ 1.61085913  2.63641796  0.          0.        ]]","[-0.69657675  0.98074945 -1.5340407  -1.27744621 -1.54194666 -1.26839138
  0.27618009  0.7420173  -0.04665496  0.20497041  0.        ]",-0.0535515652835
36,[-0.33054817 -0.40880626],[-0.82050276 -0.56679517],[-0.31668788 -0.98482915],-3.25127,"[[-1.79370245 -0.85649434 -0.17726209 -0.14554886]
 [ 1.10792736 -1.37520139  0.          0.        ]]","[ -6.60321359e-01   9.91777334e-01  -1.54408468e+00  -1.25649463e+00
  -1.54194524e+00  -1.26839048e+00   2.18259532e-01   1.10532887e-01
  -5.13820077e-04   1.53920217e-01   0.00000000e+00]",-0.0583020089031
37,[-0.1535072   0.56833041],[-0.82050276 -0.56679517],[-1.06065322  0.02900217],-3.21963,"[[-1.78432333 -0.92284633 -0.17726209 -0.14554886]
 [-0.16580682 -5.24709794  0.          0.        ]]","[-0.6477529   0.93181495 -1.54728738 -1.36433102 -1.54194383 -1.26838958
  0.07156896 -0.49895719 -0.01929207  0.21487245  0.        ]",-0.0563108782874
38,[ 0.83596218  1.73608649],[-0.82050276 -0.56679517],[ 1.00985151  1.19776827],-3.20308,"[[-1.82730652 -1.02558192 -0.17726209 -0.14554886]
 [-4.11939444 -5.0272003   0.          0.        ]]","[-0.70512402  0.83297557 -1.53149258 -1.51326899 -1.54194241 -1.26838868
 -0.38374893 -0.46434209 -0.11750727  0.39514209  0.        ]",-0.0496336843465
39,[ 0.0777375   0.75987971],[-0.82050276 -0.56679517],[-0.25416568  0.40015825],-3.18013,"[[-1.86919028 -1.08541049 -0.17726209 -0.14554886]
 [-0.08235785 -0.96918026  0.          0.        ]]","[-0.7604097   0.77241444 -1.51338912 -1.58936917 -1.541941   -1.26838778
  0.08117963  0.17444679 -0.18402531  0.53075791  0.        ]",-0.0495371901122
40,[ 0.38757223  0.62627292],[-0.82050276 -0.56679517],[ 0.24415391  0.85940271],-3.21548,"[[-1.8809158  -1.08870141 -0.17726209 -0.14554886]
 [-1.08684648  0.63474336  0.          0.        ]]","[-0.77576424  0.76902455 -1.50784456 -1.59331893 -1.54193959 -1.26838688
 -0.03450314  0.42692666 -0.19810178  0.55300912  0.        ]",-0.0496390351335
41,[ 0.18224038 -0.29826814],[-0.82050276 -0.56679517],[-0.82202052 -0.22508906],-3.13103,"[[-1.89275357 -1.04199311 -0.17726209 -0.14554886]
 [-0.10023124  4.02478715  0.          0.        ]]","[-0.79120733  0.81656838 -1.50203737 -1.53493772 -1.54193817 -1.26838599
  0.07912125  0.96056657 -0.20213379  0.51468768  0.        ]",-0.0472307323004
42,[ 1.10609519  0.05234912],[-0.82050276 -0.56679517],[ 1.44435021 -1.131704  ],-3.01882,"[[-1.92736883 -0.97122974 -0.17726209 -0.14554886]
 [-3.3504394   3.05479282  0.          0.        ]]","[-0.83600857  0.88612538 -1.48385857 -1.43727287 -1.54193676 -1.26838509
 -0.29519182  0.8078755  -0.22582597  0.48390853  0.        ]",-0.043705715969
43,[ 0.13375914  0.55768263],[-0.82050276 -0.56679517],[-0.02580705  0.00544152],-3.1231,"[[-1.95400264 -0.95048033 -0.17726209 -0.14554886]
 [ 0.67364463 -0.96645515  0.          0.        ]]","[-0.87009164  0.90591282 -1.46866385 -1.4065887  -1.54193534 -1.26838419
  0.16824551  0.17487458 -0.25216856  0.50189577  0.        ]",-0.0425754895786
44,[ 0.11765826  0.59058166],[-0.82050276 -0.56679517],[ 0.1949094   0.00512139],-3.12289,"[[-1.94168805 -0.96940092 -0.17726209 -0.14554886]
 [ 0.55819845 -0.9257397   0.          0.        ]]","[-0.85437595  0.88788005 -1.47581723 -1.43460286 -1.54193393 -1.26838329
  0.15495     0.18128372 -0.24240903  0.50474747  0.        ]",-0.0434946900755
45,[-0.10906976  0.46387967],[-0.82050276 -0.56679517],[-0.34588012 -0.15343645],-3.11879,"[[-1.92289744 -0.98753058 -0.17726209 -0.14554886]
 [ 1.31833275 -0.88735208  0.          0.        ]]","[-0.83025133  0.87037994 -1.48630292 -1.4607311  -1.54193251 -1.26838239
  0.24249155  0.18732642 -0.22471215  0.49645801  0.        ]",-0.0444503435415
46,[ 0.15838599  0.79601777],[-0.82050276 -0.56679517],[-0.25021927  0.60177056],-3.17512,"[[-1.9105216  -1.01119297 -0.17726209 -0.14554886]
 [-0.07610973 -1.47692502  0.          0.        ]]","[-0.81427046  0.84722342 -1.49292311 -1.49376666 -1.5419311  -1.26838149
  0.08189914  0.09451926 -0.21585483  0.50535732  0.        ]",-0.045633501434
47,[ 0.51023972  0.4761124 ],[-0.82050276 -0.56679517],[ 0.03177061  0.50831277],-3.17153,"[[-1.92196901 -1.0165282  -0.17726209 -0.14554886]
 [-1.06533303  0.93536154  0.          0.        ]]","[-0.82905422  0.84195371 -1.48680494 -1.50104568 -1.54192969 -1.26838059
 -0.0320258   0.47424727 -0.23047201  0.53010859  0.        ]",-0.045845809635
48,[ 0.54977065 -0.04515901],[-0.82050276 -0.56679517],[ 0.56820961 -0.0424709 ],-3.11782,"[[-1.94180871 -0.97781299 -0.17726209 -0.14554886]
 [-0.91912676  2.92951358  0.          0.        ]]","[-0.85452878  0.87978522 -1.47574305 -1.44680927 -1.54192827 -1.2683797
 -0.01518779  0.78815484 -0.24462476  0.51512595  0.        ]",-0.0439055436321
49,[ 0.03685897 -0.37448645],[-0.82050276 -0.56679517],[-1.28966263 -0.76428531],-3.06317,"[[-1.9374517  -0.92149865 -0.17726209 -0.14554886]
 [ 1.34726629  2.70267582  0.          0.        ]]","[-0.84895024  0.93305976 -1.47822056 -1.36221434 -1.54192686 -1.2683788
  0.24582382  0.75244702 -0.22395945  0.44046617  0.        ]",-0.0417489388641
