timestep,avg_action_dist,obs,actions,rewards,human_obs,logstd_action_dist,original_rewards
10,[ 0.48784408  0.14195603],"[ 0.98534868  1.40590206 -0.37175298  1.17674133  1.57324902 -0.11726633
 -0.02033168  0.3326164  -0.31594504  0.05782197  0.        ]",[ 0.8221758   0.48031602],-2.67428,"[[-0.21989257  0.19002395  0.18343373 -0.01513457]
 [-1.18161073  0.00579999  0.          0.        ]]",[-0.70389134 -0.48058915],-0.0260870429931
11,[-0.61431438 -0.79663491],"[ 0.98803831  1.40152113 -0.35746971  1.22855312  1.57324735 -0.1172663
  0.3450563   0.62613936 -0.31357313  0.10108407  0.        ]",[-0.80362267 -0.50688048],-2.60144,"[[-0.21066478  0.20920805  0.18343373 -0.01513457]
 [ 2.09348948  1.90628085  0.          0.        ]]",[-0.70389134 -0.48058915],-0.0250690620357
12,[ 0.32554892 -0.10067284],"[ 0.9907065   1.39713155 -0.34263359  1.27596094  1.57324568 -0.11726626
 -0.01415018  0.31051983 -0.31203244  0.14338324  0.        ]",[ 0.08591467 -0.37935034],-2.61056,"[[-0.20109906  0.22683013  0.18343373 -0.01513457]
 [-1.12620186 -0.13726641  0.          0.        ]]",[-0.70389134 -0.48058915],-0.0245967797921
13,[ 0.4432157   0.40517741],"[ 0.98531974  1.40155879 -0.37189365  1.22809789  1.57324401 -0.11726623
  0.02631719  0.0789278  -0.31555295  0.08011978  0.        ]",[ 0.77037426  0.99607538],-2.69713,"[[-0.21998378  0.2090399   0.18343373 -0.01513457]
 [-0.76347893 -1.63675926  0.          0.        ]]",[-0.70389134 -0.48058915],-0.0254060303731
14,[-0.73446065 -0.98348379],"[ 0.98975929  1.39982044 -0.34797401  1.24735569  1.57324235 -0.11726619
  0.36783235  0.6928969  -0.31242567  0.12301958  0.        ]",[-0.19037052  0.21538258],-2.63361,"[[-0.20454033  0.21618994  0.18343373 -0.01513457]
 [ 2.29763825  2.33851816  0.          0.        ]]",[-0.70389134 -0.48058915],-0.0247828484373
15,[-0.79966319 -1.5416832 ],"[ 0.99931113  1.38458372 -0.28889987  1.39405765  1.57324068 -0.11726615
  0.27871059  0.81750882 -0.31138255  0.27269213  0.        ]",[-1.20934497 -2.46401649],-2.57616,"[[-0.16660246  0.27105549  0.18343373 -0.01513457]
 [ 1.4988108   3.1453475   0.          0.        ]]",[-0.70389134 -0.48058915],-0.0265461002519
16,[ 0.49377334 -0.23848525],"[ 0.99698079  1.37734318 -0.30450657  1.45378452  1.57323901 -0.11726612
 -0.16577446  0.19657766 -0.31450444  0.27693307  0.        ]",[ 0.34332612 -0.8604713 ],-2.65952,"[[-0.17659948  0.29362501  0.18343373 -0.01513457]
 [-2.48525763 -0.87500381  0.          0.        ]]",[-0.70389134 -0.48058915],-0.0263997105041
17,[ 0.61141527  0.91677719],"[ 0.98760326  1.3930386  -0.3598029   1.31690406  1.57323734 -0.11726608
 -0.00861855 -0.32704812 -0.31435024  0.13666779  0.        ]",[ 0.41224623  0.46802486],-2.65718,"[[-0.21217132  0.24210865  0.18343373 -0.01513457]
 [-1.07661715 -4.26533074  0.          0.        ]]",[-0.70389134 -0.48058915],-0.024416565741
18,[ 0.11802961  0.58297992],"[ 0.98615975  1.40878272 -0.36748664  1.13937658  1.57323567 -0.11726604
  0.17561837 -0.02788463 -0.31578209  0.04766683  0.        ]",[-0.02280466  0.62701969],-2.67964,"[[-0.21713487  0.17623655  0.18343373 -0.01513457]
 [ 0.57475938 -2.32833382  0.          0.        ]]",[-0.70389134 -0.48058915],-0.026477500718
19,[-0.00281226  0.05377233],"[ 0.98916329  1.41280462 -0.3512746   1.08177567  1.57323401 -0.11726601
  0.16417682  0.36269263 -0.31418383  0.04600791  0.        ]",[-0.74116558  0.6683728 ],-2.67578,"[[-0.20666866  0.1550429   0.18343373 -0.01513457]
 [ 0.47220554  0.2005409   0.          0.        ]]",[-0.70389134 -0.48058915],-0.0266921687948
20,[ 0.69869888 -0.40437657],"[ 0.98327131  1.40684503 -0.38234077  1.16469667  1.57323234 -0.11726597
 -0.16408704  0.77099512 -0.31782898  0.0373079   0.        ]",[ 1.72893262 -0.49206023],-2.64302,"[[-0.22674589  0.18557829  0.18343373 -0.01513457]
 [-2.47013009  2.84418216  0.          0.        ]]",[-0.70389134 -0.48058915],-0.0266984760915
21,[-0.29177636 -0.44717771],"[ 0.98038746  1.39827326 -0.39655023  1.26387104  1.57323067 -0.11726594
  0.2827943   0.46114294 -0.31907258  0.06018283  0.        ]",[ 0.496751   -0.49003256],-2.62242,"[[-0.23595971  0.222333    0.18343373 -0.01513457]
 [ 1.53541153  0.83798152  0.          0.        ]]",[-0.70389134 -0.48058915],-0.0257034394474
22,[-0.95207298 -0.46475267],"[ 0.99470634  1.39899907 -0.31889461  1.25612076  1.573229   -0.1172659
  0.49872807  0.15878722 -0.30945248  0.16876689  0.        ]",[-0.60494916  0.27935333],-2.64938,"[[-0.18583215  0.21945074  0.18343373 -0.01513457]
 [ 3.47089631 -1.11968204  0.          0.        ]]",[-0.70389134 -0.48058915],-0.0247847839436
23,[-0.5482198  -0.50942308],"[ 1.00463627  1.40170192 -0.24899928  1.22632809  1.57322733 -0.11726586
  0.22402883  0.33319346 -0.30423256  0.2559684   0.        ]",[-0.22047884 -0.15742123],-2.69327,"[[-0.14111839  0.20838704  0.18343373 -0.01513457]
 [ 1.00868081  0.00954723  0.          0.        ]]",[-0.70389134 -0.48058915],-0.0267009152606
24,[-0.32868761 -0.28830385],"[ 1.00670512  1.40312373 -0.2313774   1.20997522  1.57322567 -0.11726583
  0.12452227  0.23694637 -0.30315343  0.27401197  0.        ]",[-0.80550998  0.44477434],-2.78606,"[[-0.12989354  0.20232551  0.18343373 -0.01513457]
 [ 0.11677265 -0.61362341  0.          0.        ]]",[-0.70389134 -0.48058915],-0.0273833363076
25,[ 0.56936634 -0.3102352 ],"[ 1.00086569  1.40182544 -0.27788769  1.22489763  1.573224   -0.11726579
 -0.23131916  0.51101168 -0.30573295  0.21396919  0.        ]",[ 0.00805125 -0.47292233],-2.63237,"[[-0.15955948  0.20785716  0.18343373 -0.01513457]
 [-3.07274534  1.1608682   0.          0.        ]]",[-0.70389134 -0.48058915],-0.0255774763162
26,[ 1.00458026  0.43825799],"[ 0.98528393  1.40081681 -0.37203768  1.23621091  1.57322233 -0.11726575
 -0.22090418  0.21824052 -0.31554175  0.08347975  0.        ]",[ 0.55724019  0.19636773],-2.64971,"[[-0.22007775  0.2120553   0.18343373 -0.01513457]
 [-2.97939327 -0.734736    0.          0.        ]]",[-0.70389134 -0.48058915],-0.0253116703582
27,[ 0.52859437  0.15189809],"[ 0.97339169  1.402427   -0.42881716  1.21799651  1.57322066 -0.11726572
  0.03157235  0.34044087 -0.32532867 -0.00666798  0.        ]",[ 1.02844629  0.49493333],-2.6985,"[[-0.25696002  0.20529902  0.18343373 -0.01513457]
 [-0.7163689   0.0564748   0.          0.        ]]",[-0.70389134 -0.48058915],-0.0281079761259
28,[-0.85180151 -1.00789022],"[ 0.98180484  1.39730924 -0.38961686  1.27388969  1.573219   -0.11726568
  0.47441587  0.64270828 -0.31798422  0.07459998  0.        ]",[-0.21497595 -1.91820935],-2.5675,"[[-0.23146188  0.22606461  0.18343373 -0.01513457]
 [ 3.25297325  2.01356551  0.          0.        ]]",[-0.70389134 -0.48058915],-0.0253319736667
29,[-0.66698796 -0.14877917],"[ 0.99722028  1.39727005 -0.30289148  1.27428322  1.57321733 -0.11726565
  0.37252884  0.02505566 -0.30843218  0.199783    0.        ]",[ 0.58244552 -0.65033799],-2.61948,"[[-0.17556517  0.22621153  0.18343373 -0.01513457]
 [ 2.33973031 -1.98554527  0.          0.        ]]",[-0.70389134 -0.48058915],-0.0250979106816
30,[-1.39520657  0.07189244],"[ 1.01052309  1.41170218 -0.19395213  1.09811152  1.57321566 -0.11726561
  0.62453246 -0.36672155 -0.29927261  0.27874485  0.        ]",[-1.34720364  1.17428275],-2.90272,"[[-0.10610743  0.16104971  0.18343373 -0.01513457]
 [ 4.59851638 -4.52218234  0.          0.        ]]",[-0.70389134 -0.48058915],-0.0279213367657
31,[-0.74484408 -0.23471884],"[ 1.01615254  1.41948245 -0.11286158  0.96216258  1.57321399 -0.11726557
  0.1728665   0.25889532 -0.29538376  0.33562863  0.        ]",[-0.67273323  0.23095437],-2.85627,"[[-0.05475614  0.11124784  0.18343373 -0.01513457]
 [ 0.55010081 -0.4715072   0.          0.        ]]",[-0.70389134 -0.48058915],-0.0306688707742
32,[-0.01210969 -0.14083634],"[ 1.01480061  1.4195004  -0.13786499  0.96174913  1.57321232 -0.11726554
 -0.12529343  0.40173626 -0.29551787  0.29980719  0.        ]",[ 0.38185029 -0.53250554],-2.7173,"[[-0.07056808  0.11109707  0.18343373 -0.01513457]
 [-2.12239465  0.45334412  0.          0.        ]]",[-0.70389134 -0.48058915],-0.0290718907066
33,[-0.11393076  0.42337149],"[ 1.01172423  1.42096941 -0.18027549  0.92835849  1.57321066 -0.1172655
  0.04800848  0.07460391 -0.29682229  0.22483504  0.        ]",[-0.72587084 -0.24946003],-2.65192,"[[-0.09743067  0.09891255  0.18343373 -0.01513457]
 [-0.569039   -1.66473478  0.          0.        ]]",[-0.70389134 -0.48058915],-0.0266796330846
34,[ 1.07261252  1.29742265],"[ 1.00531433  1.42478761 -0.24332859  0.81060855  1.57320899 -0.11726546
 -0.271052   -0.07269202 -0.30486369  0.08409949  0.        ]",[ 0.57379118  0.76755343],-2.6907,"[[-0.13750499  0.05604916  0.18343373 -0.01513457]
 [-3.42887091 -2.61842946  0.          0.        ]]",[-0.70389134 -0.48058915],-0.0263536310526
35,[ 0.54438573  0.55443937],"[ 0.99549652  1.42590179 -0.31392138  0.75179896  1.57320732 -0.11726543
 -0.01038035  0.40457108 -0.31988127 -0.0419901   0.        ]",[ 0.56334171 -0.15128753],-2.69402,"[[-0.1826399   0.0346848   0.18343373 -0.01513457]
 [-1.09239644  0.47169807  0.          0.        ]]",[-0.70389134 -0.48058915],-0.030531600595
36,[-0.05834017  0.40964592],"[ 0.99567664  1.42576153 -0.31278294  0.76094421  1.57320565 -0.11726539
  0.24068322  0.31047407 -0.3191259  -0.03645771  0.        ]",[-1.0669188  0.1851926],-2.69002,"[[-0.18190935  0.03800595  0.18343373 -0.01513457]
 [ 1.15795819 -0.1375493   0.          0.        ]]",[-0.70389134 -0.48058915],-0.0302713470668
37,[ 1.07891464  0.70216495],"[ 0.99134871  1.42554439 -0.33886451  0.77374449  1.57320398 -0.11726536
 -0.20324666  0.42438718 -0.32409549 -0.06827249  0.        ]",[ 0.37508073 -0.17549609],-2.70911,"[[-0.19867336  0.04265512  0.18343373 -0.01513457]
 [-2.82111057  0.60000243  0.          0.        ]]",[-0.70389134 -0.48058915],-0.031807672936
38,[ 0.90826976  0.90646273],"[ 0.97919208  1.42528855 -0.40222519  0.78724025  1.57320232 -0.11726532
 -0.03145149  0.3151355  -0.33931854 -0.15332553  0.        ]",[ 0.76498102  0.35234024],-2.81446,"[[-0.23964582  0.04755788  0.18343373 -0.01513457]
 [-1.2812627  -0.10736622  0.          0.        ]]",[-0.70389134 -0.48058915],-0.0366952025079
39,[-0.10224374  0.12703526],"[ 0.98079017  1.42455724 -0.3945461   0.81987342  1.57320065 -0.11726528
  0.30893466  0.53075461 -0.33492922 -0.12855054  0.        ]",[ 0.41763105  0.89572623],-2.82581,"[[-0.23465975  0.05941769  0.18343373 -0.01513457]
 [ 1.769713    1.28869872  0.          0.        ]]",[-0.70389134 -0.48058915],-0.0351478557951
40,[-1.13060427 -1.43091679],"[ 0.99539069  1.41823707 -0.31456643  0.98752264  1.57319898 -0.11726525
  0.4891974   1.07449788 -0.31043488  0.05800766  0.        ]",[-1.35751431 -1.42267417],-2.58873,"[[-0.18305434  0.12051463  0.18343373 -0.01513457]
 [ 3.38545883  4.80926331  0.          0.        ]]",[-0.70389134 -0.48058915],-0.0266091768679
41,[-0.01190416 -0.28789195],"[ 1.00168457  1.40879428 -0.27183395  1.13880663  1.57319731 -0.11726521
  0.04055652  0.44848103 -0.30412814  0.18506844  0.        ]",[-0.13784521 -0.65184336],-2.61191,"[[-0.15569181  0.17603233  0.18343373 -0.01513457]
 [-0.63583084  0.75600967  0.          0.        ]]",[-0.70389134 -0.48058915],-0.0254031341121
42,[ 0.39862841  0.54983717],"[ 0.99764439  1.4109279  -0.30004785  1.10914034  1.57319565 -0.11726517
 -0.01876639  0.04756584 -0.30680391  0.13161469  0.        ]",[ 0.52824046  1.78882615],-2.83806,"[[-0.17374338  0.16510808  0.18343373 -0.01513457]
 [-1.16755805 -1.83978462  0.          0.        ]]",[-0.70389134 -0.48058915],-0.0252477954304
43,[-0.41261983 -0.6735332 ],"[ 0.99712898  1.41029802 -0.30343149  1.11807803  1.57319398 -0.11726514
  0.21677548  0.66461599 -0.30716016  0.13058654  0.        ]",[-0.64881188  0.0060997 ],-2.62639,"[[-0.17591205  0.16839749  0.18343373 -0.01513457]
 [ 0.94366693  2.1554134   0.          0.        ]]",[-0.70389134 -0.48058915],-0.025223062047
44,[ 0.25822851 -0.61282933],"[ 0.99540729  1.40096903 -0.31444671  1.23424549  1.57319231 -0.1172651
 -0.07165706  0.66190847 -0.30876934  0.16559057  0.        ]",[ 0.26460782  0.13488505],-2.64195,"[[-0.18297773  0.21132993  0.18343373 -0.01513457]
 [-1.64162994  2.13788496  0.          0.        ]]",[-0.70389134 -0.48058915],-0.0248529154971
45,[-0.01078834 -0.99177307],"[ 0.98961747  1.38817586 -0.3486593   1.36202134  1.57319064 -0.11726506
  0.04872911  0.7377962  -0.313984    0.17268411  0.        ]",[ 1.04277539 -1.53524273],-2.57517,"[[-0.20498391  0.25901748  0.18343373 -0.01513457]
 [-0.56257728  2.62923502  0.          0.        ]]",[-0.70389134 -0.48058915],-0.0243227318957
46,[-1.05248439 -0.65302753],"[ 0.99700632  1.38445744 -0.30421931  1.39478022  1.57318897 -0.11726503
  0.49149123  0.1179724  -0.31199162  0.25105431  0.        ]",[-1.35741422 -0.61587181],-2.64079,"[[-0.17641732  0.27133688  0.18343373 -0.01513457]
 [ 3.40601524 -1.38391732  0.          0.        ]]",[-0.70389134 -0.48058915],-0.0257933199356
47,[ 0.12277751  0.56474894],"[ 1.00313673  1.3989593  -0.2608125   1.25618525  1.57318731 -0.11726499
  0.04272768 -0.25419661 -0.30554038  0.25218046  0.        ]",[-0.21892358  0.32127554],-2.74314,"[[-0.14865483  0.21948153  0.18343373 -0.01513457]
 [-0.61636688 -3.7935875   0.          0.        ]]",[-0.70389134 -0.48058915],-0.0264619543778
48,[ 0.51146805  0.7709493 ],"[ 0.9986173   1.41239379 -0.29350722  1.08743593  1.57318564 -0.11726496
 -0.05258971 -0.04606978 -0.30615549  0.13155517  0.        ]",[ 0.5303294   0.86032098],-2.68506,"[[-0.16955416  0.15713021  0.18343373 -0.01513457]
 [-1.47072091 -2.4460365   0.          0.        ]]",[-0.70389134 -0.48058915],-0.0253151352998
49,[-0.22329998 -0.21492381],"[ 0.99671041  1.41484663 -0.30612748  1.04857042  1.57318397 -0.11726492
  0.18456633  0.48741318 -0.30806483  0.09652578  0.        ]",[-0.5244709  -1.19261188],-2.59066,"[[-0.17764093  0.1428658   0.18343373 -0.01513457]
 [ 0.65496848  1.00808604  0.          0.        ]]",[-0.70389134 -0.48058915],-0.0257254846036
