timestep,avg_action_dist,obs,actions,rewards,human_obs,logstd_action_dist,original_rewards
11,[-1.23417974  0.26911032],"[-1.44659423 -0.97932936  0.97098927  0.78619353 -1.59870256  1.16988782
  0.89665377  0.99577632  1.34080109 -1.46653187  0.        ]",[-1.36251012  1.34001424],-6.25454,"[[ 2.47010309 -3.167726   -0.18387946  0.13411265]
 [ 6.73202266  4.23660451  0.          0.        ]]",[-0.84305745 -0.6333679 ],-0.237432754281
12,[-0.52032286  1.3506341 ],"[-1.5222109  -0.97414931  0.85204442  0.48083163 -1.59870113  1.16988713
  0.40557724  1.61268435  1.42145729 -1.32190885  0.        ]",[-0.22644587  1.25296418],-6.16638,"[[ 2.56368313 -3.0441095  -0.18387946  0.13411265]
 [ 2.63960975  8.11213206  0.          0.        ]]",[-0.84305745 -0.6333679 ],-0.236761579429
13,[ 0.36226511  1.15944767],"[-1.55378804 -0.92797484  0.79444269 -0.00427025 -1.59869971  1.16988643
  0.29172618  2.21740039  1.49328053 -1.07422496  0.        ]",[-0.08489795  1.10580318],-5.96536,"[[  2.60695621  -2.84375078  -0.18387946   0.13411265]
 [  1.69082639  11.91108051   0.           0.        ]]",[-0.84305745 -0.6333679 ],-0.231952384015
14,[ 1.23285007  0.38258135],"[-1.57444626 -0.79170512  0.75347949 -0.62027795 -1.59869829  1.16988574
  0.24733586  2.81014546  1.50657912 -0.71746044  0.        ]",[ 1.09477824 -0.24685286],-5.56771,"[[  2.637062    -2.56816741  -0.18387946   0.13411265]
 [  1.32089786  15.63484772   0.           0.        ]]",[-0.84305745 -0.6333679 ],-0.220417558147
15,[ 0.73242027 -0.49820027],"[-1.61579734 -0.55933424  0.66151385 -1.17402351 -1.59869686  1.16988505
  0.71913983  2.60527944  1.37551168 -0.33623821  0.        ]",[ 0.76466227 -0.6731928 ],-5.20009,"[[  2.70293035  -2.26838296  -0.18387946   0.13411265]
 [  5.25270243  14.34787332   0.           0.        ]]",[-0.84305745 -0.6333679 ],-0.198373726795
16,[-0.31883186 -1.15923953],"[-1.68315958 -0.30515735  0.46539406 -1.51599631 -1.59869544  1.16988435
  1.06975673  2.13575627  1.07080441 -0.0802318   0.        ]",[ 0.38334419 -1.4986092 ],-4.69784,"[[  2.83730096  -2.01102002  -0.18387946   0.13411265]
 [  8.17459056  11.39825624   0.           0.        ]]",[-0.84305745 -0.6333679 ],-0.164661839069
17,[-1.27028716 -1.25379944],"[-1.73548676 -0.09988691  0.19459121 -1.67230297 -1.59869402  1.16988366
  1.23234555  1.46957726  0.69261916 -0.03474553  0.        ]",[-1.83199571 -1.61955585],-4.17479,"[[ 3.01438657 -1.82504512 -0.18387946  0.13411265]
 [ 9.5295391   7.21319393  0.          0.        ]]",[-0.84305745 -0.6333679 ],-0.127114694842
18,[-0.96864623 -0.41412276],"[-1.74632456  0.01878683 -0.03841481 -1.72361883 -1.59869259  1.16988297
  0.73478591  0.81668199  0.41388281 -0.1261198   0.        ]",[-0.27706092 -0.97307537],-3.82927,"[[ 3.16337339 -1.72193381 -0.18387946  0.13411265]
 [ 5.38310278  3.11157633  0.          0.        ]]",[-0.84305745 -0.6333679 ],-0.10179335831
19,[-1.19838047  0.02759108],"[-1.73714054  0.04551076 -0.18784753 -1.73152153 -1.59869117  1.16988227
  0.59047897  0.19360258  0.28906556 -0.22607794  0.        ]",[-1.75675144 -0.59548444],-3.83038,"[[ 3.25896912 -1.69897576 -0.18387946  0.13411265]
 [ 4.1805153  -0.80273353  0.          0.        ]]",[-0.84305745 -0.6333679 ],-0.0929380235908
20,[-0.48730189  0.96078962],"[ -1.72889598e+00  -4.65316138e-04  -2.54712611e-01  -1.71710179e+00
  -1.59868975e+00   1.16988158e+00   1.05664197e-01  -1.79099390e-01
   2.91170457e-01  -2.75517765e-01   0.00000000e+00]",[-0.34731775 -0.06021183],-3.79488,"[[ 3.30204283 -1.73852215 -0.18387946  0.13411265]
 [ 0.140288   -3.14412202  0.          0.        ]]",[-0.84305745 -0.6333679 ],-0.0948518682964
21,[-0.15099421  1.26356769],"[-1.73124364 -0.07493095 -0.23765321 -1.6853308  -1.59868832  1.16988088
 -0.05962833 -0.20711314  0.37358106 -0.26723519  0.        ]",[ 0.15935966  0.24759956],-3.83549,"[[ 3.29102811 -1.80317031 -0.18387946  0.13411265]
 [-1.23718511 -3.32011031  0.          0.        ]]",[-0.84305745 -0.6333679 ],-0.102013149359
22,[-0.21995965  1.16264915],"[-1.73475522 -0.13842705 -0.20944879 -1.6497414  -1.5986869   1.16988019
  0.01897689 -0.04060264  0.45286322 -0.25766976  0.        ]",[-0.29248534  1.60348444],-3.94016,"[[ 3.2728567  -1.85907714 -0.18387946  0.13411265]
 [-0.58212498 -2.27405868  0.          0.        ]]",[-0.84305745 -0.6333679 ],-0.108988536923
23,[ 0.36573076  0.83734781],"[-1.7385734  -0.14439575 -0.17342507 -1.64597943 -1.59868548  1.1698795
 -0.11861163  0.59687155  0.48127133 -0.23721291  0.        ]",[-0.35825109  0.41803036],-3.9535,"[[ 3.24970991 -1.86437748 -0.18387946  0.13411265]
 [-1.72872504  1.7306798   0.          0.        ]]",[-0.84305745 -0.6333679 ],-0.111022005702
24,[ 0.93775243  0.66055411],"[-1.74418311 -0.08673066 -0.09773558 -1.67931502 -1.59868405  1.1698788
 -0.28467808  0.85492526  0.47450387 -0.18065073  0.        ]",[ 1.34826318 -0.35972596],-3.88713,"[[ 3.20125001 -1.81349846 -0.18387946  0.13411265]
 [-3.11264712  3.3518256   0.          0.        ]]",[-0.84305745 -0.6333679 ],-0.108862889191
25,[-0.1132086   0.43628293],"[-1.74565616 -0.02695444 -0.06341378 -1.70699888 -1.59868263  1.16987811
  0.1976787   0.61755286  0.44034533 -0.14880455  0.        ]",[-0.62557188  1.55317839],-3.89538,"[[ 3.17932861 -1.76142371 -0.18387946  0.13411265]
 [ 0.90709216  1.86060759  0.          0.        ]]",[-0.84305745 -0.6333679 ],-0.104843126548
26,[ 0.80118382 -0.00966156],"[-1.7459807   0.06199427 -0.05262606 -1.73573124 -1.59868121  1.16987741
 -0.10164978  1.24203077  0.36309218 -0.13038622  0.        ]",[ 0.76951095 -0.05014432],-3.76761,"[[ 3.17244272 -1.68484992 -0.18387946  0.13411265]
 [-1.58737289  5.78370306  0.          0.        ]]",[-0.84305745 -0.6333679 ],-0.0970697358201
27,[ 0.00133373 -0.40648651],"[-1.74601576  0.19398147 -0.0512529  -1.75179622 -1.59867978  1.16987672
  0.26755871  1.19212051  0.23890864 -0.12544532  0.        ]",[ 0.04119281 -0.08957742],-3.66279,"[[ 3.17156635 -1.57232162 -0.18387946  0.13411265]
 [ 1.48943936  5.47016165  0.          0.        ]]",[-0.84305745 -0.6333679 ],-0.0852372049666
28,[-0.13978019 -0.51537341],"[-1.74405561  0.31690942 -0.09999493 -1.73862976 -1.59867836  1.16987603
  0.28357149  1.11841929  0.08990003 -0.17818995  0.        ]",[-0.57749486 -0.71425721],-3.57985,"[[ 3.20269398 -1.46756383 -0.18387946  0.13411265]
 [ 1.62288302  5.00716028  0.          0.        ]]",[-0.84305745 -0.6333679 ],-0.0732820070895
29,[ 0.1812351  -0.00206047],"[-1.74321799  0.39929331 -0.11440192 -1.71444394 -1.59867694  1.16987533
  0.00554496  0.65252709  0.00333574 -0.20956547  0.        ]",[-0.00211193 -0.26020354],-3.52373,"[[ 3.21190457 -1.39678643 -0.18387946  0.13411265]
 [-0.69405955  2.08033628  0.          0.        ]]",[-0.84305745 -0.6333679 ],-0.0670211128548
30,[ 0.09810887  0.08747315],"[-1.74442684  0.43491453 -0.09277399 -1.70007152 -1.59867551  1.16987464
  0.00621711  0.48196801 -0.01588576 -0.19898313  0.        ]",[ 0.34376919  1.16276752],-3.54861,"[[ 3.19807957 -1.36593026 -0.18387946  0.13411265]
 [-0.68845815  1.0088521   0.          0.        ]]",[-0.84305745 -0.6333679 ],-0.064922743011
31,[ 0.02435932 -0.70570421],"[-1.74442448  0.50315944 -0.09278591 -1.66573329 -1.59867409  1.16987395
  0.17098198  1.10902754 -0.07950854 -0.22084023  0.        ]",[ 0.29568656 -0.88268823],-3.4713,"[[ 3.1980872  -1.30622878 -0.18387946  0.13411265]
 [ 0.68461457  4.94816456  0.          0.        ]]",[-0.84305745 -0.6333679 ],-0.0607034637938
32,[-0.59764516 -0.33931002],"[-1.74200648  0.57388269 -0.13235494 -1.62034781 -1.59867267  1.16987325
  0.30985245  0.53704393 -0.16945567 -0.29030136  0.        ]",[-0.96391952 -0.50347507],-3.48029,"[[ 3.22339068 -1.24331835 -0.18387946  0.13411265]
 [ 1.84189579  1.35485436  0.          0.        ]]",[-0.84305745 -0.6333679 ],-0.0578500666182
33,[ 0.18143098  0.21357596],"[-1.74220493  0.58148167 -0.12955419 -1.61485362 -1.59867124  1.16987256
 -0.15216312  0.21558935 -0.17475881 -0.29083578  0.        ]",[ 0.02156449 -0.22834956],-3.45527,"[[ 3.22159815 -1.23648294 -0.18387946  0.13411265]
 [-2.00832174 -0.66458454  0.          0.        ]]",[-0.84305745 -0.6333679 ],-0.0575181022906
34,[ 0.15028968  0.34915173],"[-1.74545727  0.55670158 -0.06867628 -1.63231563 -1.59866982  1.16987186
 -0.1371325   0.07375549 -0.11402732 -0.21657073  0.        ]",[ 1.15434244  0.25613912],-3.47197,"[[ 3.18268851 -1.2587146  -0.18387946  0.13411265]
 [-1.88306409 -1.55561171  0.          0.        ]]",[-0.84305745 -0.6333679 ],-0.0577414554273
35,[-0.73023784 -0.0918234 ],"[-1.74531449  0.53353923 -0.07245464 -1.64748382 -1.5986684   1.16987117
  0.34214754  0.23995056 -0.09480397 -0.21149511  0.        ]",[-0.97877397  0.21601898],-3.50185,"[[ 3.18510101 -1.27935141 -0.18387946  0.13411265]
 [ 2.11102582 -0.51154253  0.          0.        ]]",[-0.84305745 -0.6333679 ],-0.0590058991607
36,[ 0.29744542  0.13325632],"[-1.74513006  0.53180695 -0.07705761 -1.64857254 -1.59866698  1.16987048
 -0.12765123  0.37786279 -0.09617694 -0.21554169  0.        ]",[ 0.22856072 -0.04527014],-3.47712,"[[ 3.18804037 -1.28088944 -0.18387946  0.13411265]
 [-1.80405028  0.35484854  0.          0.        ]]",[-0.84305745 -0.6333679 ],-0.0591015021631
37,[ 0.08977748  0.07123852],"[-1.746348    0.53768888 -0.03530931 -1.64484374 -1.59866555  1.16986978
 -0.01483243  0.3481774  -0.07446387 -0.17588364  0.        ]",[ 0.8917124 -0.175557 ],-3.47433,"[[ 3.16139246 -1.27566355 -0.18387946  0.13411265]
 [-0.8638732   0.16836008  0.          0.        ]]",[-0.84305745 -0.6333679 ],-0.058949765577
38,[-0.84589398 -0.16969362],"[-1.74561417  0.53358239 -0.06398198 -1.64745166 -1.59866413  1.16986909
  0.41066007  0.23686437 -0.08938581 -0.20299819  0.        ]",[-0.32464011 -0.24222368],-3.47512,"[[ 3.17969156 -1.27931262 -0.18387946  0.13411265]
 [ 2.68197487 -0.53092852  0.          0.        ]]",[-0.84305745 -0.6333679 ],-0.0590175062149
39,[-0.69179904  0.13828909],"[-1.74237865  0.51084731 -0.12691903 -1.66127896 -1.59866271  1.1698684
  0.25016692  0.08591885 -0.10812063 -0.25812831  0.        ]",[-0.59066344  0.05536021],-3.49312,"[[ 3.21991184 -1.29944541 -0.18387946  0.13411265]
 [ 1.34450401 -1.47919575  0.          0.        ]]",[-0.84305745 -0.6333679 ],-0.0604300133486
40,[-0.07587584  0.33364856],"[-1.74202703  0.48006132 -0.1318744  -1.67835715 -1.59866128  1.1698677
 -0.03350838  0.12555884 -0.08275016 -0.25169127  0.        ]",[ 0.04611131 -0.05896906],-3.4882,"[[ 3.22308316 -1.32653072 -0.18387946  0.13411265]
 [-1.01950664 -1.23016999  0.          0.        ]]",[-0.84305745 -0.6333679 ],-0.0620380458309
41,[-0.1032219   0.38392067],"[-1.74385828  0.44950657 -0.10317461 -1.69347039 -1.59865986  1.16986701
 -0.00918825  0.09226153 -0.0362233  -0.21328092  0.        ]",[ 0.24054259  0.36213614],-3.51199,"[[ 3.2047265  -1.35323289 -0.18387946  0.13411265]
 [-0.81683475 -1.43934949  0.          0.        ]]",[-0.84305745 -0.6333679 ],-0.0638713066806
42,[-0.19713163  0.14661133],"[-1.74440412  0.43327905 -0.09280446 -1.70076422 -1.59865844  1.16986631
  0.1069363   0.32501473 -0.01436378 -0.19853561  0.        ]",[-0.15315697  1.28396253],-3.55967,"[[ 3.19809922 -1.36734918 -0.18387946  0.13411265]
 [ 0.15088995  0.02284813  0.          0.        ]]",[-0.84305745 -0.6333679 ],-0.0650317723126
43,[ 0.25210384 -0.43394017],"[-1.74463784  0.47933444 -0.08794943 -1.67873273 -1.59865701  1.16986562
  0.03374475  0.95525251 -0.0542108  -0.20795226  0.        ]",[ 0.1277388  -0.73234991],-3.48509,"[[ 3.19499739 -1.32716759 -0.18387946  0.13411265]
 [-0.45905197  3.98211622  0.          0.        ]]",[-0.84305745 -0.6333679 ],-0.0621322423541
44,[-0.10998619 -0.09839213],"[-1.74492094  0.53572077 -0.08166901 -1.64608703 -1.59865559  1.16986493
  0.09557008  0.481092   -0.10277282 -0.22165943  0.        ]",[-0.02672531 -0.54600956],-3.46443,"[[ 3.19098563 -1.27741212 -0.18387946  0.13411265]
 [ 0.05616969  1.003357    0.          0.        ]]",[-0.84305745 -0.6333679 ],-0.0588929140119
45,[-0.27754706  0.18426383],"[-1.74491533  0.53366786 -0.08175715 -1.64738601 -1.59865417  1.16986423
  0.08280753  0.13378998 -0.10091574 -0.22097135  0.        ]",[-0.41527887 -0.77905846],-3.46633,"[[ 3.19104194 -1.27923582 -0.18387946  0.13411265]
 [-0.05018686 -1.17845498  0.          0.        ]]",[-0.84305745 -0.6333679 ],-0.0590039699359
46,[-0.00472174  0.7998367 ],"[-1.74589656  0.47208454 -0.05438709 -1.68246808 -1.59865274  1.16986354
 -0.11419007 -0.35346786 -0.02548377 -0.1732393   0.        ]",[-0.45566939  0.09662668],-3.51218,"[[ 3.1735671  -1.3335173  -0.18387946  0.13411265]
 [-1.69186587 -4.23949409  0.          0.        ]]",[-0.84305745 -0.6333679 ],-0.0629807515025
47,[ 0.57483637  0.97128516],"[-1.74633519  0.37977043  0.02648277 -1.72127912 -1.59865132  1.16986285
 -0.32658349 -0.27913962  0.11767196 -0.07949315  0.        ]",[ 0.69731008  0.64431723],-3.58817,"[[ 3.12197117 -1.4136222  -0.18387946  0.13411265]
 [-3.46184594 -3.77255174  0.          0.        ]]",[-0.84305745 -0.6333679 ],-0.072617480942
48,[ 0.12234279  0.53400296],"[-1.7440716   0.32255397  0.09049209 -1.73733724 -1.5986499   1.16986215
  0.01269996  0.13876959  0.21904819 -0.02150838  0.        ]",[-0.40373683  0.84537043],-3.67304,"[[ 3.08110216 -1.46273195 -0.18387946  0.13411265]
 [-0.63442985 -1.14717436  0.          0.        ]]",[-0.84305745 -0.6333679 ],-0.0809052352959
49,[ 0.78142142  0.10687074],"[-1.74111634  0.33525208  0.13519777 -1.73428993 -1.59864847  1.16986146
 -0.17759809  0.67526362  0.24090879  0.01241782  0.        ]",[ 0.33135166 -0.01646723],-3.67665,"[[ 3.05250219 -1.45185966 -0.18387946  0.13411265]
 [-2.2202772   2.22317362  0.          0.        ]]",[-0.84305745 -0.6333679 ],-0.0824201682386
