timestep,avg_action_dist,obs,actions,rewards,human_obs,logstd_action_dist,original_rewards
11,[-0.23834461  0.13839102],"[ 0.97979961  1.37323647 -0.3694778   0.3897368   1.60085171 -0.54833735
  0.05349876  0.43712147 -0.43243067  0.22376589  0.        ]",[-0.68866678 -0.83611947],-2.86364,"[[-0.23120305 -0.12406218  0.18635176 -0.06468908]
 [-0.34203351  0.71670669  0.          0.        ]]",[-0.81372797 -0.58838266],-0.0145476451764
12,[ 0.98902404  1.21699905],"[ 0.96824931  1.37027784 -0.42141191  0.3420484   1.60085021 -0.54833717
 -0.2667809  -0.08819862 -0.46255975  0.12447679  0.        ]",[ 2.1306047   0.84903615],-2.97106,"[[-0.26529656 -0.14307706  0.18635176 -0.06468908]
 [-3.05828147 -2.60712     0.          0.        ]]",[-0.81372797 -0.58838266],-0.0122668333487
13,[-0.20882103  0.16670012],"[ 0.96041035  1.36710885 -0.45298732  0.29725074  1.60084872 -0.54833698
  0.20664675  0.45104175 -0.48598411  0.05729982  0.        ]",[-0.32351771 -0.06123457],-2.95781,"[[-0.28617785 -0.16098676  0.18635176 -0.06468908]
 [ 0.95679228  0.80478354  0.          0.        ]]",[-0.81372797 -0.58838266],-0.0141500765231
14,[ 0.12401955  0.35560876],"[ 0.96276189  1.36953153 -0.44377294  0.33102729  1.60084722 -0.54833679
  0.05352196  0.41028195 -0.47511318  0.08629668  0.        ]",[ 0.37620005  0.03576235],-2.93447,"[[-0.28007154 -0.14747863  0.18635176 -0.06468908]
 [-0.34183705  0.54688735  0.          0.        ]]",[-0.81372797 -0.58838266],-0.0130520441585
15,[-0.39549491  0.09984279],"[ 0.96582815  1.37154527 -0.43143102  0.36170189  1.60084572 -0.54833661
  0.2297917   0.4308596  -0.46379673  0.11857507  0.        ]",[ 0.1000477   0.09670897],-2.91814,"[[-0.27190931 -0.13523455  0.18635176 -0.06468908]
 [ 1.15308151  0.6770879   0.          0.        ]]",[-0.81372797 -0.58838266],-0.0123859542032
16,[-0.71176547 -0.11871332],"[ 0.97527457  1.37408798 -0.3907108   0.40499803  1.60084422 -0.54833642
  0.27375257  0.48923877 -0.43873418  0.19921428  0.        ]",[-1.87939117  0.66091447],-2.99151,"[[-0.24510701 -0.11798669  0.18635176 -0.06468908]
 [ 1.52590787  1.04646762  0.          0.        ]]",[-0.81372797 -0.58838266],-0.0135552984607
17,[ 0.23759401 -0.57873482],"[ 0.97204031  1.37926508 -0.40515442  0.52337531  1.60084272 -0.54833623
 -0.19637391  0.89980852 -0.42714141  0.23299841  0.        ]",[ 0.22938368  0.375982  ],-2.93424,"[[-0.25459238 -0.07099299  0.18635176 -0.06468908]
 [-2.46116503  3.64424096  0.          0.        ]]",[-0.81372797 -0.58838266],-0.0152706257142
18,[-0.02685571 -1.10755539],"[ 0.9572316   1.3820547  -0.46510943  0.74361653  1.60084122 -0.54833604
 -0.08370283  1.12363638 -0.42237192  0.24626546  0.        ]",[ 0.69623683 -2.03861293],-2.80893,"[[-0.29422842  0.01610117  0.18635176 -0.06468908]
 [-1.50561887  5.06045624  0.          0.        ]]",[-0.81372797 -0.58838266],-0.0160877107035
19,[-0.67422277 -0.47442287],"[ 0.95636285  1.37878313 -0.46836249  0.8964375   1.60083973 -0.54833586
  0.24475299  0.48183069 -0.40719514  0.31467883  0.        ]",[-1.28620419 -0.28870357],-2.94251,"[[-0.29639216  0.07656639  0.18635176 -0.06468908]
 [ 1.27996499  0.99960275  0.          0.        ]]",[-0.81372797 -0.58838266],-0.020224729492
20,[ 0.62609142  0.09832698],"[ 0.95045179  1.37799654 -0.48986877  0.91747143  1.60083823 -0.54833567
 -0.22462846  0.29827535 -0.41292949  0.29181644  0.        ]",[ 0.33779615  0.78399239],-3.08334,"[[-0.3107329   0.08490583  0.18635176 -0.06468908]
 [-2.70078644 -0.16179402  0.          0.        ]]",[-0.81372797 -0.58838266],-0.0186590246372
21,[ 0.29603213 -0.71905518],"[ 0.93250248  1.37477458 -0.54944423  0.98781909  1.60083673 -0.54833548
 -0.06090636  0.78931933 -0.42903923  0.23377157  0.        ]",[ 1.202419   -1.49938608],-2.821,"[[-0.35081743  0.11284298  0.18635176 -0.06468908]
 [-1.31228531  2.94515668  0.          0.        ]]",[-0.81372797 -0.58838266],-0.0151082883566
22,[-0.84435606 -0.36493814],"[ 0.93888161  1.37213055 -0.52914413  1.03447175  1.60083523 -0.54833529
  0.40878746  0.15405961 -0.41659207  0.28794805  0.        ]",[-0.82280146 -0.81922651],-2.86226,"[[-0.33709646  0.13141776  0.18635176 -0.06468908]
 [ 2.67111382 -1.07427748  0.          0.        ]]",[-0.81372797 -0.58838266],-0.0181712760165
23,[ 0.26697832  0.98241431],"[ 0.94784732  1.37868486 -0.49901097  0.89907453  1.60083373 -0.54833511
  0.01890871 -0.35504999 -0.41821647  0.2688524   0.        ]",[-0.20491726  1.69337055],-3.26618,"[[-0.31684926  0.07761235  0.18635176 -0.06468908]
 [-0.6353847  -4.29553096  0.          0.        ]]",[-0.81372797 -0.58838266],-0.0172410297555
24,[ 0.50476861  0.34789747],"[ 0.93866007  1.38159111 -0.52986066  0.78455739  1.60083223 -0.54833492
 -0.07537729  0.28424099 -0.444437    0.1667662   0.        ]",[ 0.29948939  0.69022207],-2.95289,"[[-0.33757986  0.03228595  0.18635176 -0.06468908]
 [-1.43500892 -0.25059127  0.          0.        ]]",[-0.81372797 -0.58838266],-0.0130035419193
25,[ 0.05023426 -0.42338684],"[ 0.9309291   1.38044927 -0.55431319  0.84132315  1.60083074 -0.54833473
  0.06754112  0.71689253 -0.44811083  0.15610942  0.        ]",[ 0.19863474 -0.33671049],-2.8785,"[[-0.35411905  0.05474019  0.18635176 -0.06468908]
 [-0.22294156  2.48689448  0.          0.        ]]",[-0.81372797 -0.58838266],-0.0127833217124
26,[-0.17141774 -0.31417543],"[ 0.93258217  1.37740694 -0.54918785  0.93183324  1.60082924 -0.54833454
  0.1607774   0.4983485  -0.43495569  0.20720086  0.        ]",[ 0.39836573 -0.38035474],-2.86967,"[[-0.35064432  0.09060423  0.18635176 -0.06468908]
 [ 0.56777999  1.1041183   0.          0.        ]]",[-0.81372797 -0.58838266],-0.0140166696762
27,[-0.74021453 -0.31412953],"[ 0.94492249  1.37666649 -0.50905624  0.94882904  1.60082774 -0.54833436
  0.34534063  0.25677115 -0.41705012  0.27736553  0.        ]",[-1.34635972  0.51405784],-3.03429,"[[-0.32358408  0.0973505   0.18635176 -0.06468908]
 [ 2.13303008 -0.42439514  0.          0.        ]]",[-0.81372797 -0.58838266],-0.0176810148952
28,[ 0.35846853 -0.44775641],"[ 0.94603084  1.37521511 -0.50527175  0.97911912  1.60082624 -0.54833417
 -0.12617787  0.58004159 -0.41275363  0.29795944  0.        ]",[-0.03287245 -0.3909599 ],-2.90337,"[[-0.32104531  0.10938487  0.18635176 -0.06468908]
 [-1.86583712  1.62100995  0.          0.        ]]",[-0.81372797 -0.58838266],-0.018953873767
29,[ 0.68512338  0.03519627],"[ 0.92843743  1.37294255 -0.56192788  1.02075034  1.60082474 -0.54833398
 -0.13708785  0.3303112  -0.43078482  0.23040874  0.        ]",[ 0.76720652 -1.40303213],-2.82867,"[[-0.35929038  0.12595142  0.18635176 -0.06468908]
 [-1.95836304  0.04091127  0.          0.        ]]",[-0.81372797 -0.58838266],-0.0148572203604
30,[-0.01295869  0.73072106],"[ 0.92436259  1.37777388 -0.57413749  0.92280137  1.60082324 -0.54833379
  0.22552442 -0.29580676 -0.44695469  0.16432195  0.        ]",[-0.41773462 -0.10368976],-2.89785,"[[-0.36760269  0.08702172  0.18635176 -0.06468908]
 [ 1.11688785 -3.92067494  0.          0.        ]]",[-0.81372797 -0.58838266],-0.0127804068539
31,[ 0.52305597  1.28072238],"[ 0.92708623  1.38217621 -0.5660079   0.71621436  1.60082175 -0.54833361
  0.02808262 -0.34832556 -0.47123534  0.07961378  0.        ]",[ 0.55133643  1.28997418],-3.08521,"[[-0.36206536  0.00527418  0.18635176 -0.06468908]
 [-0.55758056 -4.25297348  0.          0.        ]]",[-0.81372797 -0.58838266],-0.0137307325951
32,[-0.30412406  0.31221181],"[ 0.9322974   1.38129316 -0.55006476  0.60364281  1.60082025 -0.54833342
  0.28636919  0.29065016 -0.48099496  0.05184823  0.        ]",[-1.17562733  0.26357953],-2.99588,"[[-0.35123927 -0.0392212   0.18635176 -0.06468908]
 [ 1.63290164 -0.21003534  0.          0.        ]]",[-0.81372797 -0.58838266],-0.0148349333656
33,[ 0.90976447  0.43532419],"[ 0.92877006  1.38155855 -0.56091113  0.61964541  1.60081875 -0.54833323
 -0.18393729  0.4565004  -0.48396125  0.04286585  0.        ]",[ 0.84424833  0.2912196 ],-2.97272,"[[-0.35859989 -0.03289317  0.18635176 -0.06468908]
 [-2.35568166  0.83933565  0.          0.        ]]",[-0.81372797 -0.58838266],-0.0152831584782
34,[-0.19165719 -0.1350323 ],"[ 0.92229875  1.38217629 -0.58020212  0.69093114  1.60081725 -0.54833305
  0.21530473  0.63591239 -0.48248243  0.04627885  0.        ]",[ 0.05870912 -0.58476984],-2.93443,"[[-0.37174182 -0.00471687  0.18635176 -0.06468908]
 [ 1.03021622  1.97451513  0.          0.        ]]",[-0.81372797 -0.58838266],-0.0151300185451
35,[-0.23767924  0.23291284],"[ 0.93335388  1.38211564 -0.54676234  0.73107863  1.60081575 -0.54833286
  0.24039442  0.26377037 -0.4595971   0.11585179  0.        ]",[-0.10881312  0.29989363],-2.93193,"[[-0.34900257  0.01114874  0.18635176 -0.06468908]
 [ 1.2429977  -0.38010603  0.          0.        ]]",[-0.81372797 -0.58838266],-0.0128685415087
36,[-0.28557155 -0.03113848],"[ 0.94265268  1.38204618 -0.51668959  0.74218455  1.60081425 -0.54833267
  0.18668485  0.45266182 -0.44417079  0.1669154   0.        ]",[-0.44467052 -0.53077995],-2.87769,"[[-0.3287128   0.01553803  0.18635176 -0.06468908]
 [ 0.78749748  0.81505092  0.          0.        ]]",[-0.81372797 -0.58838266],-0.0130283067123
37,[ 0.39516893  0.62587732],"[ 0.94173821  1.38212053 -0.51973346  0.72968275  1.60081276 -0.54833248
 -0.0224719   0.11805648 -0.4472195   0.15642163  0.        ]",[ 0.92498069  0.46073735],-2.92418,"[[-0.33076007  0.01059733  0.18635176 -0.06468908]
 [-0.98632079 -1.30206706  0.          0.        ]]",[-0.81372797 -0.58838266],-0.012865487478
38,[-0.8910026  -0.26499212],"[ 0.94923577  1.38217943 -0.49413093  0.71072179  1.60081126 -0.5483323
  0.41120177  0.41023601 -0.4384968   0.18642855  0.        ]",[-1.30443005 -0.45994425],-2.87977,"[[-0.31358501  0.00310437  0.18635176 -0.06468908]
 [ 2.69158245  0.54661447  0.          0.        ]]",[-0.81372797 -0.58838266],-0.0135129009016
39,[ 0.32555175  0.60508597],"[ 0.95490398  1.38217306 -0.47373458  0.69191155  1.60080976 -0.54833211
 -0.06144286  0.12093665 -0.43230111  0.20867647  0.        ]",[ 0.46344038  1.06248095],-3.04419,"[[-0.29997087 -0.00432886  0.18635176 -0.06468908]
 [-1.31682408 -1.2838422   0.          0.        ]]",[-0.81372797 -0.58838266],-0.014298293624
40,[-0.4123258  -0.49600628],"[ 0.95172874  1.3821249  -0.48527588  0.72809427  1.60080826 -0.54833192
  0.15761844  0.75064317 -0.43247366  0.20812667  0.        ]",[-0.48465405  0.07584948],-2.89714,"[[-0.30766739  0.0099699   0.18635176 -0.06468908]
 [ 0.54099169  2.70044203  0.          0.        ]]",[-0.81372797 -0.58838266],-0.0142739240466
41,[ 0.16125306 -0.656919  ],"[ 0.94812106  1.37960316 -0.49802608  0.87092856  1.60080676 -0.54833173
 -0.06972198  0.78977809 -0.42081051  0.25678198  0.        ]",[ 0.40167102 -0.88368935],-2.85172,"[[-0.31619204  0.06646319  0.18635176 -0.06468908]
 [-1.38703697  2.94805881  0.          0.        ]]",[-0.81372797 -0.58838266],-0.0165692202469
42,[-0.0889914   0.06507847],"[ 0.94309949  1.37748252 -0.51518359  0.92961312  1.60080527 -0.54833155
  0.12103538  0.22743846 -0.42133515  0.25862114  0.        ]",[-0.38208271 -0.86314348],-2.85554,"[[-0.32770112  0.08972539  0.18635176 -0.06468908]
 [ 0.23073776 -0.60997823  0.          0.        ]]",[-0.81372797 -0.58838266],-0.0165841956545
43,[ 0.59269089  1.12729836],"[ 0.93832941  1.38108191 -0.53090118  0.81255904  1.60080377 -0.54833136
 -0.05757029 -0.31071863 -0.44128209  0.17846327  0.        ]",[ 0.82303518  1.91321988],-3.23565,"[[-0.33828395  0.04336207  0.18635176 -0.06468908]
 [-1.28398045 -4.01500742  0.          0.        ]]",[-0.81372797 -0.58838266],-0.0132406772173
44,[-0.5592069   0.01699665],"[ 0.94160153  1.38217127 -0.52017485  0.71190937  1.60080227 -0.54833117
  0.32914579  0.32744727 -0.44990161  0.14732968  0.        ]",[-0.15018452  0.43294384],-2.93055,"[[-0.3310578   0.00357449  0.18635176 -0.06468908]
 [ 1.99567939  0.02279686  0.          0.        ]]",[-0.81372797 -0.58838266],-0.0127784530525
45,[-0.66812813 -0.41426298],"[ 0.95590066  1.38191451 -0.47003424  0.75657857  1.60080077 -0.54833098
  0.2543592   0.59835263 -0.4227646   0.24493219  0.        ]",[ 0.07891332 -0.86799023],-2.85335,"[[-0.29750785  0.0212283   0.18635176 -0.06468908]
 [ 1.36143049  1.73687035  0.          0.        ]]",[-0.81372797 -0.58838266],-0.0160108387122
46,[-0.74177188  0.18676353],"[ 0.9674686   1.38191574 -0.42460049  0.75634526  1.60079927 -0.5483308
  0.28815174  0.04970835 -0.40583884  0.31418041  0.        ]",[-1.51847728  0.01811572],-2.99194,"[[-0.26740377  0.0211362   0.18635176 -0.06468908]
 [ 1.64801866 -1.73451061  0.          0.        ]]",[-0.81372797 -0.58838266],-0.0203114402174
47,[ 0.47669011  0.69869882],"[ 0.96486378  1.38208469 -0.4352871   0.67129756  1.60079777 -0.54833061
 -0.18214852  0.06671704 -0.41950948  0.25732665  0.        ]",[ 0.44484703  0.8258268 ],-3.04271,"[[-0.27446136 -0.0124742   0.18635176 -0.06468908]
 [-2.34049796 -1.62689319  0.          0.        ]]",[-0.81372797 -0.58838266],-0.0167076072764
48,[-0.02735495 -0.10131603],"[ 0.9535922   1.38209198 -0.47852414  0.67278153  1.60079628 -0.54833042
  0.03065903  0.588503   -0.43687602  0.19229805  0.        ]",[ 0.51743911 -0.39064708],-2.87335,"[[-0.30316352 -0.01188763  0.18635176 -0.06468908]
 [-0.53572292  1.67454954  0.          0.        ]]",[-0.81372797 -0.58838266],-0.0136932098055
49,[-0.62329072 -0.04205894],"[ 0.95761645  1.38215418 -0.46359909  0.7173957   1.60079478 -0.54833023
  0.27334114  0.33866827 -0.42494999  0.23610394  0.        ]",[-0.81906539 -0.40597627],-2.87537,"[[-0.29322809  0.00574313  0.18635176 -0.06468908]
 [ 1.52241184  0.09379745  0.          0.        ]]",[-0.81372797 -0.58838266],-0.0155588336646
