timestep,avg_action_dist,obs,actions,rewards,human_obs,logstd_action_dist,original_rewards
11,[-0.83313966 -0.16317357],"[ 0.77514884  1.37575315 -0.91269513  0.08684027  1.19610569 -1.30215743
  0.43159923  0.23732538 -0.39375493  0.33082623  0.        ]",[-0.71524485  0.81295262],-2.88535,"[[-0.60276042 -0.2236057   0.13983351 -0.15185037]
 [ 2.87064844 -0.58210104  0.          0.        ]]",[-0.75548017 -0.52032036],-0.0222416789008
12,[-0.42230159 -0.49888325],"[ 0.79680945  1.38084018 -0.87536554  0.14063183  1.19610485 -1.30215642
  0.10151814  0.74150639 -0.3401465   0.39845009  0.        ]",[-0.00794887 -0.15870632],-2.82037,"[[-0.57431832 -0.20282408  0.13983351 -0.15185037]
 [-0.01682094  2.64948784  0.          0.        ]]",[-0.75548017 -0.52032036],-0.0303962122957
13,[-0.42997879 -0.48499438],"[ 0.79632738  1.39038668 -0.87622075  0.26089974  1.19610402 -1.30215542
  0.09799094  0.63528162 -0.30690339  0.43806467  0.        ]",[-0.86135593 -0.33966856],-2.89129,"[[-0.57496431 -0.15666556  0.13983351 -0.15185037]
 [-0.0476758   1.96863376  0.          0.        ]]",[-0.75548017 -0.52032036],-0.0353247261241
14,[ 0.49880555  0.0630208 ],"[ 0.76941616  1.39461719 -0.92219851  0.3277364   1.19610319 -1.30215442
 -0.29136115  0.41957196 -0.33307047  0.39731742  0.        ]",[ 0.83527603  0.25392297],-2.88245,"[[-0.6100908  -0.13116499  0.13983351 -0.15185037]
 [-3.45363268  0.58602752  0.          0.        ]]",[-0.75548017 -0.52032036],-0.0308680443174
15,[-0.06733122 -0.38284284],"[ 0.74102534  1.39762698 -0.96720198  0.3847353   1.19610236 -1.30215342
  0.09413101  0.57442259 -0.36333139  0.35375793  0.        ]",[ 0.10810899 -0.00769414],-2.77794,"[[-0.64532928 -0.10948612  0.13983351 -0.15185037]
 [-0.08144294  1.57855532  0.          0.        ]]",[-0.75548017 -0.52032036],-0.0259611653363
16,[-0.23248488 -0.52144045],"[ 0.74323119  1.40098745 -0.96382143  0.46633978  1.19610153 -1.30215241
  0.1432065   0.56476746 -0.3373517   0.38631772  0.        ]",[ 0.26925269 -0.75111342],-2.73883,"[[-0.64265083 -0.07853592  0.13983351 -0.15185037]
 [ 0.34785754  1.51667147  0.          0.        ]]",[-0.75548017 -0.52032036],-0.0298866937043
17,[-0.34482458 -0.10313144],"[ 0.75752013  1.4010033  -0.94146034  0.46683578  1.1961007  -1.30215141
  0.2643135   0.09600964 -0.31462072  0.41826373  0.        ]",[-1.37511221 -0.84794252],-2.8098,"[[-0.62506423 -0.078348    0.13983351 -0.15185037]
 [ 1.40727152 -1.48786468  0.          0.        ]]",[-0.75548017 -0.52032036],-0.0335363779336
18,[ 0.81122571  1.26807702],"[ 0.7479605   1.39299026 -0.95650955  0.30066761  1.19609987 -1.30215041
 -0.19094056 -0.4229807  -0.37592273  0.34073211  0.        ]",[ 1.36801393  0.56855433],-2.84292,"[[-0.63687575 -0.14148115  0.13983351 -0.15185037]
 [-2.57517493 -4.81436986  0.          0.        ]]",[-0.75548017 -0.52032036],-0.024219244441
19,[-0.1402242  0.5426991],"[ 0.73866173  1.37809731 -0.97079828  0.11105072  1.19609904 -1.3021494
  0.26699793 -0.05711868 -0.44888088  0.26115928  0.        ]",[-0.0353288   1.22421021],-2.87885,"[[-0.64818671 -0.21424029  0.13983351 -0.15185037]
 [ 1.43075333 -2.46935277  0.          0.        ]]",[-0.75548017 -0.52032036],-0.013928942328
20,[-0.43724301 -0.285579  ],"[ 0.76055443  1.37579332 -0.93660103  0.08734874  1.19609821 -1.3021484
  0.24761122  0.56828107 -0.41881259  0.29922307  0.        ]",[ 0.00849496 -1.53872407],-2.60791,"[[-0.62127323 -0.22340833  0.13983351 -0.15185037]
 [ 1.26116412  1.53918925  0.          0.        ]]",[-0.75548017 -0.52032036],-0.0184500433945
21,[-0.32087117  0.50055039],"[ 0.78041777  1.37337268 -0.90381352  0.06348533  1.19609738 -1.3021474
  0.24877541 -0.05423588 -0.39173761  0.33521996  0.        ]",[-0.86888138  0.35581701],-2.82316,"[[-0.59594772 -0.23265814  0.13983351 -0.15185037]
 [ 1.27134885 -2.45087323  0.          0.        ]]",[-0.75548017 -0.52032036],-0.0226557788238
22,[ 0.39036429  0.71849704],"[ 0.77319319  1.36353552 -0.91594319 -0.02474054  1.19609655 -1.30214639
 -0.14709186  0.17335081 -0.43229034  0.29179215  0.        ]",[ 0.66856076  0.87349783],-2.82045,"[[-0.60526545 -0.26703963  0.13983351 -0.15185037]
 [-2.19159337 -0.99214181  0.          0.        ]]",[-0.75548017 -0.52032036],-0.0169547896894
23,[-0.25303388 -0.2719273 ],"[ 0.75986097  1.36800194 -0.93771113  0.01377371  1.19609572 -1.30214539
  0.16005178  0.71587024 -0.44336446  0.27510795  0.        ]",[-0.86664772  1.10892629],-2.862,"[[-0.62213978 -0.25199347  0.13983351 -0.15185037]
 [ 0.49521735  2.4851713   0.          0.        ]]",[-0.75548017 -0.52032036],-0.015129513195
24,[ 0.29644597 -1.31106341],"[ 0.73985142  1.38919944 -0.9689836   0.24422513  1.19609489 -1.30214439
 -0.23315711  1.32616149 -0.40589849  0.3052627   0.        ]",[ 0.65965864 -1.61819523],-2.60988,"[[-0.6467469  -0.16304261  0.13983351 -0.15185037]
 [-2.94446833  6.39687623  0.          0.        ]]",[-0.75548017 -0.52032036],-0.0198288013934
25,[ 0.07468937 -0.5915907 ],"[ 0.71274859  1.40119353 -1.00891889  0.47273521  1.19609405 -1.30214339
  0.07199096  0.68847917 -0.38361574  0.32449457  0.        ]",[ 0.36145498 -1.26078886],-2.64145,"[[-0.67885381 -0.07611394  0.13983351 -0.15185037]
 [-0.2751161   2.30961432  0.          0.        ]]",[-0.75548017 -0.52032036],-0.0226948061311
26,[-0.07882862  0.03865847],"[ 0.72038465  1.4016995  -0.99793113  0.48858345  1.19609322 -1.30214238
  0.23624672  0.06349564 -0.36722771  0.34544596  0.        ]",[ 0.00585801  0.42510846],-2.8452,"[[-0.66993959 -0.07011387  0.13983351 -0.15185037]
 [ 1.16174874 -1.6962551   0.          0.        ]]",[-0.75548017 -0.52032036],-0.0251799290681
27,[-0.31829062 -0.31000537],"[ 0.73988153  1.40018375 -0.96893461  0.44449203  1.19609239 -1.30214138
  0.23619306  0.33135129 -0.34858287  0.37156133  0.        ]",[-0.96282536 -0.31596847],-2.78294,"[[-0.64670934 -0.08681339  0.13983351 -0.15185037]
 [ 1.16127997  0.02058196  0.          0.        ]]",[-0.75548017 -0.52032036],-0.028148712079
28,[ 0.71586162  0.3797439 ],"[ 0.72717726  1.39888082 -0.98798446  0.41250414  1.19609156 -1.30214038
 -0.2017854   0.13632544 -0.3776534   0.33396003  0.        ]",[ 0.4415464  -0.15508605],-2.72676,"[[-0.66192442 -0.09894365  0.13983351 -0.15185037]
 [-2.67003354 -1.229447    0.          0.        ]]",[-0.75548017 -0.52032036],-0.0236999697411
29,[ 0.54530585  0.53812408],"[ 0.69670507  1.39485659 -1.03136234  0.33222147  1.19609073 -1.30213937
  0.00395336  0.04420823 -0.45005011  0.24761509  0.        ]",[ 0.74185873  0.76382045],-2.77134,"[[-0.69726772 -0.12945659  0.13983351 -0.15185037]
 [-0.87028896 -1.81987719  0.          0.        ]]",[-0.75548017 -0.52032036],-0.0131646162754
30,[-0.46938902 -0.51611191],"[ 0.70737357  1.39398495 -1.01652855  0.3172504   1.1960899  -1.30213837
  0.34126968  0.52151213 -0.43731257  0.26331444  0.        ]",[-0.22277838 -0.08761063],-2.6595,"[[-0.68506781 -0.13515916  0.13983351 -0.15185037]
 [ 2.08045909  1.23942865  0.          0.        ]]",[-0.75548017 -0.52032036],-0.0150192724649
31,[-0.34734309 -0.39488652],"[ 0.73489819  1.39701357 -0.976475    0.37260728  1.19608907 -1.30213737
  0.23583671  0.46361674 -0.37658395  0.33677492  0.        ]",[-0.74654007 -0.04794658],-2.76579,"[[-0.65271231 -0.11409377  0.13983351 -0.15185037]
 [ 1.1581624   0.86834622  0.          0.        ]]",[-0.75548017 -0.52032036],-0.0239431403473
32,[ 0.41521287 -0.07834348],"[ 0.7292939   1.39889337 -0.9848477   0.41290194  1.19608824 -1.30213636
 -0.10437307  0.43149436 -0.37416923  0.33848522  0.        ]",[ 0.38725933 -0.67483571],-2.67923,"[[-0.65940872 -0.09879256  0.13983351 -0.15185037]
 [-1.81789458  0.66245711  0.          0.        ]]",[-0.75548017 -0.52032036],-0.0242327757005
33,[ 0.33480057  0.45885089],"[ 0.71173658  1.39722088 -1.01035188  0.37682499  1.19608741 -1.30213536
  0.07498221  0.01246447 -0.41261203  0.29091937  0.        ]",[ 0.40629821  1.28690914],-2.92275,"[[-0.68002486 -0.11249087  0.13983351 -0.15185037]
 [-0.24894673 -2.02333536  0.          0.        ]]",[-0.75548017 -0.52032036],-0.018509117892
34,[-0.40329131 -0.63711822],"[ 0.72131505  1.39717505 -0.99657047  0.37592163  1.19608658 -1.30213436
  0.25910476  0.6363809  -0.39751866  0.30980271  0.        ]",[-0.34399685 -1.71309575],-2.61894,"[[-0.66884371 -0.11283409  0.13983351 -0.15185037]
 [ 1.36170378  1.97568791  0.          0.        ]]",[-0.75548017 -0.52032036],-0.0207603937811
35,[ 0.17584597  0.38789681],"[ 0.73255508  1.39709535 -0.97998598  0.37433962  1.19608575 -1.30213336
  0.1006399   0.01259791 -0.37984921  0.33246318  0.        ]",[-0.16054804  0.2440998 ],-2.79783,"[[-0.65551777 -0.11343522  0.13983351 -0.15185037]
 [-0.02449954 -2.02247775  0.          0.        ]]",[-0.75548017 -0.52032036],-0.0234396782797
36,[ 0.28235281  0.34594634],"[ 0.72679128  1.39259068 -0.98854574  0.29463158  1.19608492 -1.30213235
  0.02804752  0.16967932 -0.41240209  0.2946181   0.        ]",[ 0.27371997 -0.93542972],-2.62726,"[[-0.66237908 -0.143783    0.13983351 -0.15185037]
 [-0.65951587 -1.01565719  0.          0.        ]]",[-0.75548017 -0.52032036],-0.018721236637
37,[ 0.29154032  1.11648583],"[ 0.72494819  1.3812202  -0.99125678  0.14520232  1.19608409 -1.30213135
  0.15348204 -0.40512445 -0.46124902  0.24437992  0.        ]",[ 0.63812155  1.46909926],-2.92383,"[[-0.66456015 -0.20106125  0.13983351 -0.15185037]
 [ 0.43774782 -4.69988712  0.          0.        ]]",[-0.75548017 -0.52032036],-0.0120361191648
38,[-0.70101023 -0.02576157],"[ 0.75306855  1.36728482 -0.94849309  0.00758193  1.19608325 -1.30213035
  0.44088968  0.22700796 -0.45722457  0.25917459  0.        ]",[-0.80686842  1.2647198 ],-2.89076,"[[-0.63058005 -0.25440723  0.13983351 -0.15185037]
 [ 2.95190383 -0.64820825  0.          0.        ]]",[-0.75548017 -0.52032036],-0.0131308051952
39,[-0.21642801 -0.4910886 ],"[ 0.77404344  1.37471233 -0.91450975  0.07677792  1.19608242 -1.30212934
  0.069155    0.84696837 -0.39872951  0.32522572  0.        ]",[-0.55520459 -0.29548495],-2.70191,"[[-0.60416849 -0.22750228  0.13983351 -0.15185037]
 [-0.29991718  3.32545482  0.          0.        ]]",[-0.75548017 -0.52032036],-0.0215263849007
40,[ 0.40058312 -0.15221909],"[ 0.75180538  1.38717736 -0.95047807  0.21722042  1.19608159 -1.30212834
 -0.18118933  0.65428751 -0.39402306  0.32177066  0.        ]",[ 1.01838571 -0.0401143 ],-2.70614,"[[-0.63213914 -0.17338427  0.13983351 -0.15185037]
 [-2.4898526   2.09046112  0.          0.        ]]",[-0.75548017 -0.52032036],-0.0217028184028
41,[-0.53395635 -0.63309777],"[ 0.74396281  1.39421392 -0.96267037  0.32134317  1.19608076 -1.30212734
  0.27667125  0.62280839 -0.376552    0.33894766  0.        ]",[-0.63347233 -0.57175624],-2.69523,"[[-0.64175057 -0.13359946  0.13983351 -0.15185037]
 [ 1.51537011  1.8886961   0.          0.        ]]",[-0.75548017 -0.52032036],-0.0240678887696
42,[ 0.19999766  0.1241717 ],"[ 0.74795096  1.39635359 -0.95649932  0.35994938  1.19607993 -1.30212633
 -0.01312355  0.26391625 -0.35904736  0.36042458  0.        ]",[ 1.21260425  0.29844932],-2.81987,"[[-0.63687789 -0.11890549  0.13983351 -0.15185037]
 [-1.01966408 -0.41163553  0.          0.        ]]",[-0.75548017 -0.52032036],-0.0266819933066
43,[-0.98938262 -0.75391889],"[ 0.76364523  1.39685113 -0.93158977  0.36965611  1.1960791  -1.30212533
  0.44135077  0.44931973 -0.33095795  0.39845313  0.        ]",[-1.5198526   0.24753192],-2.92581,"[[-0.61738282 -0.11521514  0.13983351 -0.15185037]
 [ 2.95593506  0.77671548  0.          0.        ]]",[-0.75548017 -0.52032036],-0.0310981310559
44,[-0.14916053 -0.53130412],"[ 0.77840647  1.3998398  -0.90719024  0.43612239  1.19607827 -1.30212433
 -0.01759695  0.60007936 -0.28939561  0.45607182  0.        ]",[ 0.74281208  0.00803614],-2.9671,"[[-0.59854511 -0.08998557  0.13983351 -0.15185037]
 [-1.0587938   1.74301578  0.          0.        ]]",[-0.75548017 -0.52032036],-0.0377452647197
45,[-0.94929469 -1.04925728],"[ 0.78494837  1.40276005 -0.89605443  0.52809906  1.19607744 -1.30212333
  0.32071207  0.59948093 -0.25586708  0.50510067  0.        ]",[-0.83488193 -0.73410401],-2.99393,"[[-0.59002824 -0.05516376  0.13983351 -0.15185037]
 [ 1.90062605  1.73918163  0.          0.        ]]",[-0.75548017 -0.52032036],-0.0432865797743
46,[ 0.07036944  0.01388481],"[ 0.78837885  1.40308    -0.89013169  0.54208152  1.19607661 -1.30212232
 -0.06100615  0.14080664 -0.24706951  0.51882861  0.        ]",[ 0.17375609  0.2955021 ],-3.1692,"[[-0.58551834 -0.04987693  0.13983351 -0.15185037]
 [-1.43852193 -1.20070506  0.          0.        ]]",[-0.75548017 -0.52032036],-0.0447981269617
47,[-0.03783419 -0.20953345],"[ 0.77174215  1.40230059 -0.91832386  0.5102472   1.19607578 -1.30212132
  0.02076974  0.32702319 -0.28098178  0.46666457  0.        ]",[ 0.55250607 -0.38391466],-2.93751,"[[-0.60711149 -0.06191565  0.13983351 -0.15185037]
 [-0.72317296 -0.00714408  0.          0.        ]]",[-0.75548017 -0.52032036],-0.0390281629971
48,[-0.46548921 -0.15565063],"[ 0.77766929  1.40105974 -0.90842795  0.46955421  1.19607495 -1.30212032
  0.27232701  0.08974288 -0.28197919  0.46619236  0.        ]",[-0.59960299 -0.55773182],-2.92564,"[[-0.59949625 -0.07731779  0.13983351 -0.15185037]
 [ 1.47736836 -1.5279985   0.          0.        ]]",[-0.75548017 -0.52032036],-0.0389244711164
49,[ 0.16965902  0.75119114],"[ 0.78188155  1.3947934  -0.90129549  0.3315212   1.19607412 -1.30211931
 -0.0020712  -0.24994023 -0.31154445  0.42768389  0.        ]",[ 0.21659736  0.67510582],-3.03361,"[[-0.5940322  -0.12972237  0.13983351 -0.15185037]
 [-0.92297673 -3.70520659  0.          0.        ]]",[-0.75548017 -0.52032036],-0.0343395867765
