timestep,avg_action_dist,obs,actions,rewards,human_obs,logstd_action_dist,original_rewards
17,[-0.40139019  0.24293905],"[ 0.81266129  1.57705    -0.99182019 -0.17408903  1.39769601 -1.67360499
  0.18016722  0.56025453 -0.53728298  0.65121217  0.        ]",[ 0.53881022  0.86101775],-2.24607,"[[-0.60515427 -0.2519835   0.16380233 -0.19484124]
 [ 0.16718836  1.39065718  0.          0.        ]]",[-0.46518791 -0.26025492],-0.0556235108326
18,[-1.12941504 -0.72816056],"[ 0.83098898  1.59297142 -0.95891511  0.01539696  1.39769427 -1.67360232
  0.39155844  1.06333604 -0.46314189  0.73380228  0.        ]",[-2.0622361   0.82845899],-2.32727,"[[-0.58047088 -0.19024839  0.16380233 -0.19484124]
 [ 2.29406353  4.77158873  0.          0.        ]]",[-0.46518791 -0.26025492],-0.0633779541204
19,[-0.6092509  -1.33017373],"[ 0.83514137  1.6118707  -0.9512083   0.41281682  1.39769253 -1.67359964
 -0.00625486  1.53762376 -0.37552551  0.84597441  0.        ]",[-0.70113748 -1.9580822 ],-2.26808,"[[-0.57474822 -0.06283602  0.16380233 -0.19484124]
 [-1.7084592   7.959022    0.          0.        ]]",[-0.46518791 -0.26025492],-0.0754848865445
20,[ 0.3298417  -0.62226641],"[ 0.78851216  1.612408   -1.03265673  0.78350771  1.39769079 -1.67359696
 -0.27840935  0.92514812 -0.37522341  0.84603552  0.        ]",[ 0.12691574 -0.55110262],-2.3279,"[[-0.63639083  0.0550463   0.16380233 -0.19484124]
 [-4.44668986  3.84292327  0.          0.        ]]",[-0.46518791 -0.26025492],-0.0754950641516
21,[ 0.5972451  -0.31878251],"[ 0.71934333  1.60717514 -1.13654461  0.95344355  1.39768905 -1.67359428
 -0.21968078  0.58908983 -0.43773163  0.75842222  0.        ]",[ 1.31715945  0.2700373 ],-2.24689,"[[-0.71939608  0.10924493  0.16380233 -0.19484124]
 [-3.85580502  1.58446734  0.          0.        ]]",[-0.46518791 -0.26025492],-0.0659382825115
22,[-0.25731561 -1.02625012],"[ 0.6865685   1.60074145 -1.18015076  1.08473417  1.39768731 -1.6735916
  0.18103855  0.74329192 -0.45677874  0.73695713  0.        ]",[-0.04410993 -0.42607414],-2.16943,"[[-0.75606041  0.15133183  0.16380233 -0.19484124]
 [ 0.17595212  2.62077559  0.          0.        ]]",[-0.46518791 -0.26025492],-0.0636952199434
23,[-0.13949341 -0.85834795],"[ 0.68815332  1.59382853 -1.17811297  1.19318976  1.39768557 -1.67358892
  0.16341609  0.48454412 -0.43568798  0.77063478  0.        ]",[ 0.51088928 -1.80876836],-2.11889,"[[-0.75432028  0.18630043  0.16380233 -0.19484124]
 [-0.00135187  0.88188008  0.          0.        ]]",[-0.46518791 -0.26025492],-0.06721072675
24,[-0.42728382 -0.41492945],"[ 0.70639798  1.59839178 -1.15414898  1.12418123  1.39768383 -1.67358624
  0.36444217 -0.10735615 -0.42447192  0.78320545  0.        ]",[ 0.31525561  0.82426973],-2.27374,"[[-0.73405408  0.1640272   0.16380233 -0.19484124]
 [ 2.02123131 -3.09594492  0.          0.        ]]",[-0.46518791 -0.26025492],-0.0685587897221
25,[-1.02566922 -1.0844245 ],"[ 0.7517785   1.6034014  -1.09001079  1.03532005  1.39768209 -1.67358356
  0.48429303  0.38734312 -0.38143397  0.84319671  0.        ]",[-1.36513407 -0.30746667],-2.28594,"[[-0.68153078  0.13546501  0.16380233 -0.19484124]
 [ 3.22708759  0.2286471   0.          0.        ]]",[-0.46518791 -0.26025492],-0.0751269409938
26,[-0.09766449 -0.43305534],"[ 0.77174898  1.6045834  -1.05948834  1.01138902  1.39768036 -1.67358088
  0.08481581  0.20574465 -0.35961042  0.87661846  0.        ]",[ 1.25714223  0.03783147],-2.4059,"[[-0.65731537  0.12779313  0.16380233 -0.19484124]
 [-0.79216507 -0.99177131  0.          0.        ]]",[-0.46518791 -0.26025492],-0.0788573599711
27,[-1.07838607 -0.90777862],"[ 0.79093614  1.60710965 -1.02866419  0.95468039  1.39767862 -1.6735782
  0.47954605  0.23072756 -0.34383104  0.90040583  0.        ]",[-1.25231204 -0.26351907],-2.37716,"[[-0.6333115   0.10964223  0.16380233 -0.19484124]
 [ 3.17932808 -0.82387491  0.          0.        ]]",[-0.46518791 -0.26025492],-0.0815467981981
28,[-0.16713758 -0.22606306],"[ 0.80894676  1.61013318 -0.99826039  0.87085071  1.39767688 -1.67357552
  0.08015572  0.07812358 -0.33339352  0.91549014  0.        ]",[ 0.36763734 -0.30021539],-2.43774,"[[-0.61004249  0.08287496  0.16380233 -0.19484124]
 [-0.83904743 -1.84943755  0.          0.        ]]",[-0.46518791 -0.26025492],-0.0832721558442
29,[-0.39232638 -0.02864182],"[ 0.80740724  1.61347516 -1.00091649  0.71835542  1.39767514 -1.67357284
  0.22639692 -0.09339611 -0.36057709  0.86821704  0.        ]",[ 0.20702388  0.64116477],-2.42511,"[[-0.61206069  0.03432094  0.16380233 -0.19484124]
 [ 0.6323259  -3.00212166  0.          0.        ]]",[-0.46518791 -0.26025492],-0.0779793305096
30,[-0.75946802 -0.45275825],"[ 0.82300029  1.61416535 -0.97345069  0.61146938  1.3976734  -1.67357016
  0.30645109  0.29316791 -0.35727786  0.87296065  0.        ]",[-0.90225639 -0.31960626],-2.35624,"[[ -5.91332912e-01   3.43788457e-04   1.63802330e-01  -1.94841243e-01]
 [  1.43777365e+00  -4.04250343e-01   0.00000000e+00   0.00000000e+00]]",[-0.46518791 -0.26025492],-0.0785160449393
31,[ 0.03876289  0.18424237],"[ 0.81753469  1.61391955 -0.98321489  0.54638027  1.39767166 -1.67356748
 -0.05107538  0.10625813 -0.37662013  0.84270975  0.        ]",[ 0.09742465  0.08267241],-2.34521,"[[-0.59866887 -0.02034414  0.16380233 -0.19484124]
 [-2.15939431 -1.66036073  0.          0.        ]]",[-0.46518791 -0.26025492],-0.0751353138919
32,[ 0.07492696  0.26562071],"[ 0.78757966  1.61269409 -1.03415952  0.45332318  1.39766992 -1.67356481
 -0.00853885  0.15983441 -0.43778465  0.7544677   0.        ]",[ 0.28184899 -1.06727225],-2.15193,"[[-0.6375628  -0.04993881  0.16380233 -0.19484124]
 [-1.73142331 -1.30030575  0.          0.        ]]",[-0.46518791 -0.26025492],-0.0655286884054
33,[ 0.07638396  0.95711762],"[ 0.76903485  1.60633199 -1.06371438  0.24803437  1.39766818 -1.67356213
  0.10583285 -0.42558967 -0.50850352  0.66691166  0.        ]",[-0.06673753  0.44325183],-2.18238,"[[-0.66064564 -0.11541895  0.16380233 -0.19484124]
 [-0.58070009 -5.23459483  0.          0.        ]]",[-0.46518791 -0.26025492],-0.0567815219527
34,[ 0.12151873  0.99150652],"[ 0.75738529  1.59036627 -1.08157884 -0.0192171   1.39766645 -1.67355945
  0.08066172 -0.14899516 -0.58886188  0.58421995  0.        ]",[ 0.73895829  0.08161536],-2.13098,"[[-0.67480064 -0.20146063  0.16380233 -0.19484124]
 [-0.83395283 -3.37576845  0.          0.        ]]",[-0.46518791 -0.26025492],-0.0502397448848
35,[-0.36393332  0.85557026],"[ 0.76793987  1.57307022 -1.06541247 -0.21391994  1.39766471 -1.67355677
  0.37283257 -0.09113028 -0.62098916  0.56049172  0.        ]",[-0.76180549  0.42830919],-2.17172,"[[-0.66198584 -0.26507435  0.16380233 -0.19484124]
 [ 2.10565174 -2.98689349  0.          0.        ]]",[-0.46518791 -0.26025492],-0.0491668223293
36,[ 0.0924025   0.92577273],"[ 0.77722594  1.55908645 -1.05082852 -0.34104138  1.39766297 -1.67355409
  0.06909474  0.17019657 -0.63912789  0.55015477  0.        ]",[ 0.23752185  1.10279163],-2.22294,"[[-0.65053434 -0.30719142  0.16380233 -0.19484124]
 [-0.95032784 -1.23067246  0.          0.        ]]",[-0.46518791 -0.26025492],-0.049009489013
37,[-0.20694172  0.27476633],"[ 0.76960811  1.56441333 -1.0628146  -0.29487835  1.39766123 -1.67355141
  0.16420402  0.76295744 -0.63950635  0.54658213  0.        ]",[-0.63843582  1.14746857],-2.23844,"[[-0.65993989 -0.29183621  0.16380233 -0.19484124]
 [ 0.00658995  2.75291854  0.          0.        ]]",[-0.46518791 -0.26025492],-0.0486928659787
38,[ 0.14347304 -0.27215278],"[ 0.74872202  1.59126009 -1.09452835 -0.00727053  1.39765949 -1.67354873
 -0.0869815   1.34417919 -0.59960949  0.57207094  0.        ]",[ 1.26956103 -1.5030573 ],-2.0343,"[[-0.68516467 -0.19758715  0.16380233 -0.19484124]
 [-2.5206466   6.65896865  0.          0.        ]]",[-0.46518791 -0.26025492],-0.0494292732212
39,[-0.57283807 -0.36063814],"[ 0.74008415  1.60760728 -1.1071767   0.27913636  1.39765775 -1.67354605
  0.31131168  0.73514252 -0.5453114   0.6223032   0.        ]",[-0.69039012 -1.19608933],-2.06046,"[[-0.6953709  -0.10547386  0.16380233 -0.19484124]
 [ 1.48667399  2.56600377  0.          0.        ]]",[-0.46518791 -0.26025492],-0.05284279965
40,[ 0.17095597  0.48258382],"[ 0.74182885  1.60890657 -1.10464098  0.31386632  1.39765601 -1.67354337
  0.03709443  0.13855239 -0.53486853  0.63363257  0.        ]",[ 0.51043109  0.83633858],-2.19008,"[[-0.69331886 -0.09438058  0.16380233 -0.19484124]
 [-1.27228752 -1.44331742  0.          0.        ]]",[-0.46518791 -0.26025492],-0.0537818221597
41,[-0.37477136 -0.22362413],"[ 0.73761387  1.6094057  -1.11074304  0.32839858  1.39765428 -1.67354069
  0.24015924  0.63544861 -0.53796857  0.62968848  0.        ]",[-0.83473226 -0.14811089],-2.13842,"[[-0.69826581 -0.08974226  0.16380233 -0.19484124]
 [ 0.77079353  1.89602282  0.          0.        ]]",[-0.46518791 -0.26025492],-0.0534402151126
42,[ 0.37868249  0.142416  ],"[ 0.72218628  1.61215401 -1.13257132  0.4277785   1.39765254 -1.67353801
 -0.08953321  0.54278848 -0.53874641  0.62703892  0.        ]",[ 0.34222657 -0.02635221],-2.13217,"[[-0.71613147 -0.05806963  0.16380233 -0.19484124]
 [-2.54631431  1.27331255  0.          0.        ]]",[-0.46518791 -0.26025492],-0.0531857187459
43,[ 0.21677756  0.01328298],"[ 0.68937204  1.61345805 -1.17650946  0.50371717  1.3976508  -1.67353533
  0.0500347   0.52342974 -0.56965055  0.59110742  0.        ]",[ 0.73851623  0.99817801],-2.17778,"[[-0.75296877 -0.03390869  0.16380233 -0.19484124]
 [-1.14209156  1.14321615  0.          0.        ]]",[-0.46518791 -0.26025492],-0.0503171084165
44,[-0.73162967 -1.17826724],"[ 0.69542241  1.61365836 -1.16864755  0.69964903  1.39764906 -1.67353266
  0.34249925  1.10800792 -0.5192065   0.64917002  0.        ]",[-0.43337323 -0.84899521],-2.09401,"[[-0.74628719  0.02837251  0.16380233 -0.19484124]
 [ 1.80045701  5.0718147   0.          0.        ]]",[-0.46518791 -0.26025492],-0.0551039872988
45,[-0.22391716 -0.69636714],"[ 0.71191604  1.60881662 -1.14667097  0.90909981  1.39764732 -1.67352998
  0.16869878  0.59294724 -0.45565298  0.73286827  0.        ]",[ 0.14923318 -0.43286185],-2.16533,"[[-0.72782263  0.09507942  0.16380233 -0.19484124]
 [ 0.05181559  1.61040959  0.          0.        ]]",[-0.46518791 -0.26025492],-0.0632711463488
46,[-0.28948438 -0.55417627],"[ 0.71804181  1.60704759 -1.13829633  0.95507569  1.39764558 -1.6735273
  0.22733977  0.33313086 -0.43912862  0.75652106  0.        ]",[-0.050096    1.20338899],-2.28842,"[[-0.72086665  0.10976876  0.16380233 -0.19484124]
 [ 0.64181534 -0.13565568  0.          0.        ]]",[-0.46518791 -0.26025492],-0.0657387190588
47,[-0.52884585 -1.33940721],"[ 0.72737508  1.60147107 -1.12530826  1.07066272  1.39764384 -1.67352462
  0.20622944  0.92273267 -0.40681043  0.80643545  0.        ]",[ 0.15205312 -1.7902833 ],-2.17143,"[[-0.71016143  0.14681125  0.16380233 -0.19484124]
 [ 0.42942106  3.82669924  0.          0.        ]]",[-0.46518791 -0.26025492],-0.0710796415214
48,[-0.47544646 -0.90041059],"[ 0.73987859  1.59451234 -1.10745878  1.18252806  1.39764211 -1.67352194
  0.26532462  0.3222344  -0.37285255  0.86322769  0.        ]",[-0.5153708  -0.81987629],-2.27604,"[[-0.69560744  0.18285496  0.16380233 -0.19484124]
 [ 1.02399038 -0.20887797  0.          0.        ]]",[-0.46518791 -0.26025492],-0.0772983762848
49,[ 0.19314615 -0.00698894],"[ 0.73973643  1.60157896 -1.10766295  1.06861765  1.39764037 -1.67351926
  0.06079995 -0.16009613 -0.39132104  0.82941734  0.        ]",[ 1.41025432 -1.36424282],-2.19985,"[[-0.69577376  0.14615494  0.16380233 -0.19484124]
 [-1.03377083 -3.450323    0.          0.        ]]",[-0.46518791 -0.26025492],-0.0735968322456
