timestep,avg_action_dist,obs,actions,rewards,human_obs,logstd_action_dist,original_rewards
0,[-2.46099949 -2.83852911],"[ 1.01572634  1.37460067 -0.05247304  0.71931388  0.38366392 -0.77252591
  0.09038042  0.32212441  1.07933928  1.16351483  0.        ]",[-1.53232505 -2.66374223],-4.88478,"[[-0.02916787  0.00212734  0.04561055 -0.09063262]
 [-0.00284595 -0.00059337  0.          0.        ]]",[-0.83524406 -0.6222868 ],-0.18487272553
1,[-1.54363775 -1.95168757],"[ 1.01303591  1.37377359 -0.11474256  0.62036273  0.38366381 -0.7725256
 -0.38121341 -0.30649711  1.07150487  1.0174093   0.        ]",[-0.78156147 -1.1810036 ],-4.85015,"[[-0.06889928 -0.0375968   0.04561055 -0.09063262]
 [-3.95713575 -3.95863491  0.          0.        ]]",[-0.83524406 -0.6222868 ],-0.178702774039
2,[-0.21229324 -0.81374848],"[ 0.9944226   1.36041544 -0.28496716  0.32765308  0.3836637  -0.77252528
 -0.74043363 -0.92272946  1.00295512  0.61170788  0.        ]",[-0.59596169 -0.75045613],-4.50737,"[[-0.17826246 -0.15569917  0.04561055 -0.09063262]
 [-6.96917976 -7.83867085  0.          0.        ]]",[-0.83524406 -0.6222868 ],-0.161002056208
3,[ 1.45019197  0.47942922],"[ 0.93727728  1.30718611 -0.5298973  -0.11856436  0.38366359 -0.77252497
 -1.00506454 -1.36987274  0.77546514  0.04976337  0.        ]",[ 2.32936349 -0.60302211],-4.24961,"[[ -0.33990842  -0.3407204    0.04561055  -0.09063262]
 [ -9.18809927 -10.65406113   0.           0.        ]]",[-0.83524406 -0.6222868 ],-0.134688234235
4,[ 1.8585813   0.97446108],"[ 0.85883382  1.18559977 -0.73434922 -0.64232751  0.38366348 -0.77252466
 -0.5115586  -1.71581706  0.40065358 -0.40709843  0.        ]",[ 1.98346563  2.11826472],-4.03009,"[[ -0.48215223  -0.5756564    0.04561055  -0.09063262]
 [ -5.05008127 -12.83226932   0.           0.        ]]",[-0.83524406 -0.6222868 ],-0.109837744158
5,[ 1.67364323  0.15780875],"[ 0.81799056  1.02726295 -0.81684827 -1.0559048   0.38366336 -0.77252434
 -0.02804251 -1.04681403  0.08836682 -0.59499579  0.        ]",[ 1.57862662  0.78728348],-3.81643,"[[-0.54247767 -0.79003858  0.04561055 -0.09063262]
 [-0.99582703 -8.61997258  0.          0.        ]]",[-0.83524406 -0.6222868 ],-0.0946764274672
6,[ 0.84433109 -0.76747596],"[ 0.83199165  0.90348029 -0.78985581 -1.28242531  0.38366325 -0.77252403
  0.44602597 -0.52480878 -0.03167778 -0.60204462  0.        ]",[ 0.5261294  -0.98743461],-3.77952,"[[-0.52251244 -0.92946129  0.04561055 -0.09063262]
 [ 2.97920975 -5.33322782  0.          0.        ]]",[-0.83524406 -0.6222868 ],-0.0872755863938
7,[ 0.35163537 -0.16571128],"[ 0.88319021  0.76050484 -0.67883288 -1.47666073  0.38366314 -0.77252371
  0.68739841 -1.12908703 -0.06600403 -0.52761668  0.        ]",[ 0.21855577 -0.19335886],-3.69855,"[[-0.44262189 -1.07430059  0.04561055 -0.09063262]
 [ 5.00310484 -9.13799955  0.          0.        ]]",[-0.83524406 -0.6222868 ],-0.0801061461572
8,[ 0.11679091  0.1682497 ],"[ 0.93957739  0.55725083 -0.52244122 -1.66034436  0.38366303 -0.7725234
  0.77875522 -1.22196305 -0.11450884 -0.41416606  0.        ]",[ 0.18642113 -1.33979749],-3.64479,"[[-0.33487417 -1.26292807  0.04561055 -0.09063262]
 [ 5.76912861 -9.72278748  0.          0.        ]]",[-0.83524406 -0.6222868 ],-0.0694808421595
9,[-0.14547482  1.18484604],"[ 0.98502636  0.29047785 -0.33878202 -1.77036931  0.38366291 -0.77252308
  0.85322103 -1.8202524  -0.20348504 -0.2678071   0.        ]",[ 0.2265532   1.69253504],-3.3898,"[[ -0.21322644  -1.49518022   0.04561055  -0.09063262]
 [  6.3935228  -13.48985999   0.           0.        ]]",[-0.83524406 -0.6222868 ],-0.0541399418896
10,[-0.47347805  0.83470631],"[ 1.0121486   0.02458283 -0.12841363 -1.74884613  0.3836628  -0.77252277
  0.94499493 -1.14895685 -0.2837685  -0.09212468  0.        ]",[-0.2408634   1.00540738],-3.11499,"[[-0.07763603 -1.72256936  0.04561055 -0.09063262]
 [ 7.16304485 -9.26312673  0.          0.        ]]",[-0.83524406 -0.6222868 ],-0.0378523019203
11,[-0.6897254  0.435168 ],"[ 1.01424789 -0.13958878  0.07898699 -1.66952118  0.38366269 -0.77252246
  0.81435395 -0.49091343 -0.29454222  0.06352703  0.        ]",[-1.18767788  0.43137146],-2.95453,"[[ 0.05463421 -1.86626067  0.04561055 -0.09063262]
 [ 6.0676316  -5.11983041  0.          0.        ]]",[-0.83524406 -0.6222868 ],-0.0299887014701
12,[-0.27590993  0.62059319],"[ 1.0037272  -0.23277133  0.20460653 -1.60002754  0.38366258 -0.77252214
  0.32796295 -0.20346443 -0.30629005  0.15692257  0.        ]",[-0.57395925  0.51288917],-2.97361,"[[ 0.13506782 -1.9504977   0.04561055 -0.09063262]
 [ 1.98927567 -3.30994041  0.          0.        ]]",[-0.83524406 -0.6222868 ],-0.0269654352085
13,[-0.08485363  0.44233081],"[ 1.00045164 -0.28150254  0.23037952 -1.55597439  0.38366247 -0.77252183
  0.05229727  0.12951417 -0.33930712  0.1851092   0.        ]",[ 0.25811017  0.65765337],-3.01688,"[[ 0.15166201 -1.99566094  0.04561055 -0.09063262]
 [-0.32216234 -1.21337836  0.          0.        ]]",[-0.83524406 -0.6222868 ],-0.0235623786431
14,[-0.45586309 -0.32027325],"[ 0.99963337 -0.2792579   0.23638    -1.55812446  0.38366235 -0.77252151
  0.17487864  0.54689245 -0.33354076  0.18748483  0.        ]",[-0.1482584  -0.84931829],-2.89406,"[[ 0.15553138 -1.99356118  0.04561055 -0.09063262]
 [ 0.7056743   1.41459697  0.          0.        ]]",[-0.83524406 -0.6222868 ],-0.0241337920107
15,[-0.13371015  0.57346523],"[ 0.99785754 -0.28537806  0.24891094 -1.55222839  0.38366224 -0.7725212
  0.10325728  0.00834433 -0.3322805   0.19589637  0.        ]",[-0.62528147  1.27860062],-3.08315,"[[ 0.16361948 -1.9992913   0.04561055 -0.09063262]
 [ 0.10513458 -1.97630854  0.          0.        ]]",[-0.83524406 -0.6222868 ],-0.0242706278019
16,[ 0.12955122 -0.11145142],"[ 1.00262382 -0.28474186  0.213617   -1.55284391  0.38366213 -0.77252088
 -0.19220844  0.64345795 -0.35246589  0.17765179  0.        ]",[ 0.70648822  0.05939818],-2.95705,"[[ 0.14086497 -1.99869503  0.04561055 -0.09063262]
 [-2.37232414  2.02261079  0.          0.        ]]",[-0.83524406 -0.6222868 ],-0.0222715014788
