timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.182115875546,"[[-0.05699641 -0.08399832  0.15665356  0.15335199]
 [ 0.00282888  0.00495441  0.          0.        ]]",[ 1.74155712 -1.62235165],-0.937714,"[ 1.11315105  2.14352881 -0.06911868  0.46539762  1.36039287  1.33206178
 -0.59923757  0.359595    0.15846583 -1.36842564  0.        ]",[-0.04004931 -0.11565329],[ 1.7501156  -2.15353699]
1,-0.178345393093,"[[-0.0172344  -0.12364346  0.15665356  0.15335199]
 [ 3.96019233 -3.95625929  0.          0.        ]]",[ 1.75968373 -1.58704805],-0.860995,"[ 1.11519232  2.13786934 -0.00930179  0.33973128  1.36038725  1.33205641
 -0.43820659 -0.18276135  0.15956146 -1.33580363  0.        ]",[-0.04004931 -0.11565329],[ 2.8875394  -0.64691554]
2,-0.165558463972,"[[ 0.10088406 -0.22769817  0.15665356  0.15335199]
 [ 7.83874801 -6.44091518  0.          0.        ]]",[ 1.75002205 -1.53333819],-0.961648,"[ 1.10834723  2.11288892  0.16826777  0.01334579  1.36038162  1.33205105
 -0.28038254 -0.52295195  0.15745448 -1.22669822  0.        ]",[-0.04004931 -0.11565329],[ 1.01972229 -1.40328315]
3,-0.143522431435,"[[  0.29581016  -0.3949784    0.15665356   0.15335199]
 [ 11.64123119 -10.27429199   0.           0.        ]]",[ 1.7209698  -1.44020951],-0.703865,"[ 1.05519004  2.04258117  0.45552167 -0.49357657  1.36037599  1.33204569
 -0.12565402 -1.04780366  0.13182728 -1.04575702  0.        ]",[-0.04004931 -0.11565329],[ 2.41559687 -1.15706524]
4,-0.113984481342,"[[  0.56603388  -0.63816153   0.15665356   0.15335199]
 [ 15.36880417 -14.03141446   0.           0.        ]]",[ 1.65994167 -1.31275189],-0.811581,"[ 0.89921316  1.87802669  0.82403018 -1.16584243  1.36037036  1.33204032
  0.02602629 -1.56221016  0.05110497 -0.82111379  0.        ]",[-0.04004931 -0.11565329],[ 0.79853337 -3.4824021 ]
5,-0.0822049164357,"[[  0.9020775   -0.95573215   0.15665356   0.15335199]
 [ 18.22615092 -17.71325471   0.           0.        ]]",[ 1.57030463 -1.18000209],-0.398197,"[ 0.58866287  1.56739834  1.19788734 -1.87024227  1.36036474  1.33203496
  0.14229583 -2.06630019 -0.11240034 -0.60121403  0.        ]",[-0.04004931 -0.11565329],[ 2.74464809  0.32982791]
6,-0.0594282662839,"[[  1.30269176  -1.29337085   0.15665356   0.15335199]
 [ 21.82350737 -16.05595911   0.           0.        ]]",[ 1.45835209 -1.10531688],-0.702074,"[ 0.09650763  1.15109879  1.46835848 -2.33244193  1.36035911  1.3320296
  0.28867745 -1.83937793 -0.37187806 -0.3974734   0.        ]",[-0.04004931 -0.11565329],[-0.06632694 -1.42470421]
7,-0.0779175054455,"[[  1.73222254  -1.65100716   0.15665356   0.15335199]
 [ 21.13182006 -19.69556084   0.           0.        ]]",[ 1.3894974  -1.06373131],-0.769219,"[-0.49343773  0.66493439  1.50256311 -2.44403341  1.36035348  1.33202424
  0.26053117 -2.33767458 -0.68690812 -0.31417115  0.        ]",[-0.04004931 -0.11565329],[ 0.23287344 -1.44970028]
8,-0.119590282783,"[[  2.15993441  -2.08071538   0.15665356   0.15335199]
 [ 21.63761588 -23.26338857   0.           0.        ]]",[ 1.36293745 -1.06382906],-0.894174,"[-1.04081344  0.10464382  1.2683325  -2.04881619  1.36034785  1.33201887
  0.2811124  -2.82612615 -0.97662344 -0.44332818  0.        ]",[-0.04004931 -0.11565329],[ 0.3629834  -0.34818225]
9,-0.164186379075,"[[  2.6028234   -2.55517867   0.15665356   0.15335199]
 [ 22.64784104 -24.17996471   0.           0.        ]]",[ 1.36407745 -1.11033559],-0.889536,"[-1.46036031 -0.36891054  0.78906745 -1.03084102  1.36034223  1.33201351
  0.3222197  -2.95157612 -1.19716654 -0.73231509  0.        ]",[-0.04004931 -0.11565329],[ 1.62111873 -1.7485303 ]
10,-0.207133974932,"[[  3.09101423  -3.07369203   0.15665356   0.15335199]
 [ 26.15962611 -22.47014942   0.           0.        ]]",[ 1.38457036 -1.24470925],-1.02096,"[-1.65492591 -0.59518567  0.09273485  0.51657612  1.3603366   1.33200815
  0.46511967 -2.71744903 -1.29939982 -1.13823018  0.        ]",[-0.04004931 -0.11565329],[ 2.00765509 -2.18060768]
