timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.408778025951,"[[ 0.03256235 -0.03025535 -0.1987028   0.01375941]
 [-0.00318522 -0.00302493  0.          0.        ]]",[-3.7939074  -1.85938597],-5.48209,"[ 1.05533563  1.92351317  0.26555001  0.96399991 -1.70978809  0.11776822
 -0.8297197   0.37068789  3.25023149  0.24595639  0.        ]",[-0.48607981 -0.6191206 ],[-4.38544977 -1.93254358]
1,-0.409017549725,"[[-0.00717581 -0.07002765 -0.1987028   0.01375941]
 [-3.95747283 -3.96101834  0.          0.        ]]",[-3.47422814 -1.42306983],-5.52746,"[ 1.0560703   1.92081077  0.20518086  0.85508573 -1.70978683  0.11776819
 -0.92548927 -0.22212514  3.24784896  0.11025661  0.        ]",[-0.48607981 -0.6191206 ],[-4.33524804 -1.38810071]
2,-0.407033132954,"[[-0.12521581 -0.18817381 -0.1987028   0.01375941]
 [-7.83365487 -7.84066798  0.          0.        ]]",[-2.97262406 -1.05479288],-5.58514,"[ 1.04469659  1.90021232  0.02632819  0.53400418 -1.70978558  0.11776817
 -1.01936711 -0.80320403  3.19795651 -0.28703808  0.        ]",[-0.48607981 -0.6191206 ],[-2.98057989 -1.69332142]
3,-0.39505685401,"[[ -0.3200135   -0.38314205  -0.1987028    0.01375941]
 [-11.63357348 -11.64346576   0.           0.        ]]",[-2.45556903 -0.91154325],-5.47913,"[ 0.98211365  1.82588997 -0.26188656  0.02186545 -1.70978432  0.11776815
 -1.11139783 -1.3727719   2.98304686 -0.8871361   0.        ]",[-0.48607981 -0.6191206 ],[-1.58901809 -1.90103332]
4,-0.361545310911,"[[ -5.90064803e-01  -6.53409375e-01  -1.98702802e-01   1.37594073e-02]
 [ -1.53594117e+01  -1.53707996e+01   0.00000000e+00   0.00000000e+00]]",[-1.94344044 -1.05836332],-5.15512,"[ 0.80965751  1.64503689 -0.62933007 -0.61994325 -1.70978307  0.11776813
 -1.20163429 -1.931036    2.46460376 -1.49821683  0.        ]",[-0.48607981 -0.6191206 ],[-1.51955192 -1.69795913]
5,-0.294892646145,"[[ -9.33912795e-01  -9.97479590e-01  -1.98702802e-01   1.37594073e-02]
 [ -1.90136743e+01  -1.90239669e+01   0.00000000e+00   0.00000000e+00]]",[-0.61750156 -0.3704913 ],-4.50218,"[ 0.4653888   1.30414804 -1.00543798 -1.25667604 -1.70978182  0.11776811
 -1.29013714 -2.47818984  1.62479503 -1.74943931  0.        ]",[-0.48607981 -0.6191206 ],[-0.38501129 -0.78995841]
6,-0.197039336325,"[[ -1.32573579e+00  -1.40554556e+00  -1.98702802e-01   1.37594073e-02]
 [ -2.01651720e+01  -2.17734123e+01   0.00000000e+00   0.00000000e+00]]",[ 1.09150171  1.11250734],-3.64373,"[-0.04774964  0.79209731 -1.25791474 -1.65775825 -1.70978056  0.11776808
 -1.31802487 -2.8899856   0.7895332  -1.29628698  0.        ]",[-0.48607981 -0.6191206 ],[ 1.13789996  0.9836776 ]
7,-0.113177140528,"[[ -1.68538702e+00  -1.79760195e+00  -1.98702802e-01   1.37594073e-02]
 [ -1.58138901e+01  -1.74466980e+01   0.00000000e+00   0.00000000e+00]]",[ 1.34685588  1.87585068],-2.9067,"[-0.56799656  0.26454108 -1.29334492 -1.62488677 -1.70977931  0.11776806
 -1.21263956 -2.2419462   0.4591081  -0.45916603  0.        ]",[-0.48607981 -0.6191206 ],[ 1.2419544   2.19497529]
8,-0.0961269942828,"[[ -1.95884517  -2.10333823  -0.1987028    0.01375941]
 [-11.54570074 -13.14132803   0.           0.        ]]",[ 1.21652198  2.01262808],-2.61455,"[-0.95282778 -0.11870757 -1.1903407  -1.3153884  -1.70977806  0.11776804
 -1.1092668  -1.59710561  0.55065368  0.15500771  0.        ]",[-0.48607981 -0.6191206 ],[ 1.61983356  2.49142841]
9,-0.118286567487,"[[-2.14776419 -2.32382483 -0.1987028   0.01375941]
 [-7.35988059 -8.92142309  0.          0.        ]]",[ 0.99811345  1.94809628],-2.80636,"[-1.19637154 -0.35734363 -1.05734975 -0.95371531 -1.7097768   0.11776802
 -1.00788904 -0.96506649  0.75370755  0.45429393  0.        ]",[-0.48607981 -0.6191206 ],[ 1.54686903  2.32473612]
