timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.0927961432262,"[[ 0.05680228 -0.09466014  0.17902089  0.08907086]
 [-0.00473435  0.00278411  0.          0.        ]]",[ 1.01518631 -1.18871963],-1.84258,"[ 1.03294597  1.96897576 -0.10221983  1.08874032  1.54317702  0.76590681
 -0.66085751  0.30433968 -0.12009102 -0.71337559  0.        ]",[-0.78688562 -0.68321496],[ 1.01179302 -1.36322969]
1,-0.0889845462217,"[[ 0.09641454 -0.13434825  0.17902089  0.08907086]
 [ 3.95277984 -3.95838552  0.          0.        ]]",[ 0.65092117 -0.24408573],-1.83598,"[ 1.02864169  1.96220215 -0.04094772  0.99095737  1.54317552  0.76590646
 -0.57079794 -0.26317123 -0.12244601 -0.68017787  0.        ]",[-0.78688562 -0.68321496],[-0.19383174 -0.4515302 ]
2,-0.0846987782399,"[[ 0.16699907 -0.23066462  0.17902089  0.08907086]
 [ 3.10847927 -5.66755697  0.          0.        ]]",[ 0.58883768  0.11090112],-1.81178,"[ 1.01548407  1.93610575  0.06758956  0.75613385  1.54317402  0.76590611
 -0.59001108 -0.50804161 -0.13075899 -0.64501756  0.        ]",[-0.78688562 -0.68321496],[ 0.15606602 -0.38010763]
3,-0.0839319450578,"[[ 0.23475155 -0.35799281  0.17902089  0.08907086]
 [ 3.6649139  -7.06061651  0.          0.        ]]",[ 0.52750289  0.36335373],-1.79181,"[ 0.99629548  1.8809826   0.17057071  0.45412187  1.54317251  0.76590576
 -0.57734832 -0.70762301 -0.14600043 -0.6440683   0.        ]",[-0.78688562 -0.68321496],[ 0.98552535 -0.45301101]
4,-0.0773060003797,"[[ 0.34644637 -0.51581358  0.17902089  0.08907086]
 [ 7.49185666 -8.71591273  0.          0.        ]]",[ 0.1514843   0.59852231],-1.76706,"[ 0.95088431  1.78136377  0.33650759  0.09983452  1.54317101  0.76590541
 -0.4902601  -0.94477451 -0.1765775  -0.59625459  0.        ]",[-0.78688562 -0.68321496],[ 0.61978986  0.37016299]
5,-0.0587064525639,"[[ 0.51939387 -0.67370131  0.17902089  0.08907086]
 [ 9.7952664  -7.07828416  0.          0.        ]]",[-0.40372622 -0.08082151],-1.86034,"[ 0.84800761  1.64939577  0.57976937 -0.22417589  1.54316951  0.76590506
 -0.43784226 -0.7101534  -0.23077238 -0.45034391  0.        ]",[-0.78688562 -0.68321496],[-0.98499139  0.16031563]
6,-0.0420392202545,"[[ 0.67425542 -0.80747617  0.17902089  0.08907086]
 [ 5.70446449 -6.30183484  0.          0.        ]]",[-0.47213972 -0.2760984 ],-1.86956,"[ 0.72456989  1.51471078  0.77829537 -0.46887436  1.543168    0.76590471
 -0.53093468 -0.59891231 -0.2957119  -0.3231182   0.        ]",[-0.78688562 -0.68321496],[-0.56878692 -0.51788239]
7,-0.0404368528477,"[[ 0.76464038 -0.95282717  0.17902089  0.08907086]
 [ 3.34184577 -8.22687184  0.          0.        ]]",[-0.32452473  0.44415641],-1.86275,"[ 0.64004175  1.34754833  0.88373409 -0.69832034  1.5431665   0.76590436
 -0.58469956 -0.87470938 -0.3494495  -0.31613735  0.        ]",[-0.78688562 -0.68321496],[-0.80547919 -0.16382364]
8,-0.0526051899323,"[[ 0.79883779 -1.12222919  0.17902089  0.08907086]
 [ 0.08865022 -8.71174172  0.          0.        ]]",[-0.01718769  0.9579705 ],-1.75144,"[ 0.60583975  1.12996879  0.92138474 -0.91164647  1.543165    0.76590401
 -0.65873089 -0.94417554 -0.39735117 -0.41684875  0.        ]",[-0.78688562 -0.68321496],[ 0.06972045  2.13586698]
9,-0.0659752736209,"[[ 0.8033485  -1.2550064   0.17902089  0.08907086]
 [ 0.36157247 -4.57974803  0.          0.        ]]",[ 0.13105501  0.17144322],-1.81361,"[ 0.60124091  0.94613561  0.9262544  -1.03436978  1.54316349  0.76590366
 -0.65251984 -0.35219008 -0.44124055 -0.52424923  0.        ]",[-0.78688562 -0.68321496],[ 0.30548087 -0.53515152]
