timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.308288667466,[-0.29050878 -0.26415884],[ 1.37701702 -1.87245548],-0.968313,"[ 1.16712206  2.02554036 -0.12952137  0.72565269 -0.73945359 -0.8618486
 -0.63028588  0.33022808  1.91016317  0.66063925  0.        ]","[[-0.01751639 -0.06508081 -0.08591501 -0.09861688]
 [ 0.00458217  0.00158869  0.          0.        ]]",[ 1.04563473 -3.08909287]
1,-0.309439365136,[-0.29050878 -0.26415884],[ 1.63815141 -1.61356759],-1.13629,"[ 1.16698766  2.02092098 -0.07025853  0.6149088  -0.73945242 -0.86184707
 -0.5272951  -0.20719104  1.91009136  0.69240916  0.        ]","[[ 0.02228032 -0.1047926  -0.08591501 -0.09861688]
 [ 3.96190908 -3.95956021  0.          0.        ]]",[ 0.93146565 -0.42299722]
2,-0.313064222223,[-0.29050878 -0.26415884],[ 1.72996569 -1.52722144],-1.10105,"[ 1.1541881   2.00114001  0.1009978   0.35157265 -0.73945125 -0.86184553
 -0.43342027 -0.42397785  1.90457716  0.80170071  0.        ]","[[ 0.13770909 -0.20001589 -0.08591501 -0.09861688]
 [ 7.56896521 -5.55742976  0.          0.        ]]",[ 1.91367165 -1.25012492]
3,-0.317638219421,[-0.29050878 -0.26415884],[ 1.96091771 -1.28395987],-1.10844,"[ 1.09363956  1.94555303  0.37532561 -0.05155119 -0.73945008 -0.86184399
 -0.33432124 -0.94643852  1.87435917  0.98334229  0.        ]","[[  0.32729288  -0.34980217  -0.08591501  -0.09861688]
 [ 11.37675967  -9.40832941   0.           0.        ]]",[ 2.4621452  -2.10141656]
4,-0.319658020848,[-0.29050878 -0.26415884],[ 2.18157125 -1.09951687],-1.4691,"[ 0.93088561  1.80776832  0.72793654 -0.61645225 -0.73944891 -0.86184246
 -0.23717568 -1.45850942  1.78962742  1.20615272  0.        ]","[[  0.59227906  -0.57583871  -0.08591501  -0.09861688]
 [ 15.10949517 -13.18266998   0.           0.        ]]",[ 0.90995733 -0.34045223]
5,-0.316742305229,[-0.29050878 -0.26415884],[ 2.36851096 -0.98822224],-1.27378,"[ 0.6117325   1.56279233  1.08822706 -1.19585435 -0.73944774 -0.86184092
 -0.15123199 -1.60602886  1.62103061  1.45211603  0.        ]","[[  0.92760083  -0.85040317  -0.08591501  -0.09861688]
 [ 18.41180794 -14.2700318    0.           0.        ]]",[ 2.78577615 -0.89791981]
6,-0.305325418389,[-0.29050878 -0.26415884],[ 2.56461954 -0.83032119],-1.13431,"[ 0.10766289  1.19575566  1.34350516 -1.6679528  -0.73944657 -0.86183939
 -0.05767627 -2.04999322  1.35011451  1.66358747  0.        ]","[[  1.33190299  -1.1686387   -0.08591501  -0.09861688]
 [ 22.00660692 -17.54243653   0.           0.        ]]",[ 2.74655679 -0.64048966]
7,-0.280959796475,[-0.29050878 -0.26415884],[ 2.85650086 -0.52653825],-0.956822,"[-0.54618313  0.70043086  1.34430579 -1.89004107 -0.7394454  -0.86183785
  0.03405109 -2.34671297  0.99195629  1.75192719  0.        ]","[[  1.80739596  -1.54143385  -0.08591501  -0.09861688]
 [ 25.53115292 -19.72958852   0.           0.        ]]",[ 2.25683993 -0.66490698]
8,-0.24199552109,[-0.29050878 -0.26415884],[ 2.95578122 -0.11204797],-0.573529,"[-1.19891878  0.14303233  0.95328652 -1.68350675 -0.73944424 -0.86183632
  0.12399227 -2.65052263  0.61871883  1.64896509  0.        ]","[[  2.35269174  -1.95849637  -0.08591501  -0.09861688]
 [ 28.98706625 -21.96905374   0.           0.        ]]",[ 3.47273775 -1.35520753]
9,-0.190585038767,[-0.29050878 -0.26415884],[ 2.79133868  0.056642  ],-0.450628,"[-1.58769057 -0.37870803  0.15608295 -0.9133103  -0.73944307 -0.86183478
  0.21216876 -3.12825609  0.36665345  1.33131092  0.        ]","[[  2.96642715  -2.43320991  -0.08591501  -0.09861688]
 [ 32.37517358 -25.49058342   0.           0.        ]]",[ 2.8840206 -0.8154244]
