timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.313462734109,"[[-0.0246641   0.06913997 -0.04301268 -0.1828155 ]
 [-0.00353823  0.00483968  0.          0.        ]]",[-2.07650995  0.47268197],-1.66978,"[ 1.15238299  1.93056393  0.00303728 -0.39490631 -0.39398632 -1.58121697
  0.29387414 -0.28906137  1.5659079   1.53575675  0.        ]",[-0.08930026 -0.11151432],[-1.7096924   1.81319019]
1,-0.310992057647,"[[-0.06444014  0.10897906 -0.04301268 -0.1828155 ]
 [-3.96088611  3.96586094  0.          0.        ]]",[-2.06072474  0.38119385],-1.74166,"[ 1.14995315  1.92589224 -0.05679243 -0.29263498 -0.39398566 -1.58120894
  0.06528999  0.23531212  1.56465183  1.50288944  0.        ]",[-0.08930026 -0.11151432],[-2.22630529  0.07786983]
2,-0.30096882769,"[[-0.18256353  0.19061699 -0.04301268 -0.1828155 ]
 [-7.83854977  4.19714713  0.          0.        ]]",[-1.92256057  0.46863511],-1.63295,"[ 1.13003261  1.90986487 -0.23320042 -0.08462838 -0.393985   -1.58120091
 -0.15869143  0.26593022  1.55515186  1.37255002  0.        ]",[-0.08930026 -0.11151432],[-2.1108521  1.0305315]
3,-0.282295809559,"[[ -0.37748548   0.31346785  -0.04301268  -0.1828155 ]
 [-11.64100421   8.07498448   0.           0.        ]]",[-1.72844815  0.47176987],-1.59272,"[ 1.05636699  1.86959673 -0.51482713  0.22182102 -0.39398434 -1.58119288
 -0.37832854  0.77929147  1.51572739  1.15185427  0.        ]",[-0.08930026 -0.11151432],[ 0.08422627 -0.45812594]
4,-0.258440443752,"[[ -0.60464658   0.45515903  -0.04301268  -0.1828155 ]
 [-11.07699183   6.10070655   0.           0.        ]]",[-1.39777195  0.72882235],-1.42145,"[ 0.90997513  1.79979796 -0.81580843  0.5601053  -0.39398368 -1.58118485
 -0.3457494   0.51792784  1.43343181  0.90872562  0.        ]",[-0.08930026 -0.11151432],[-1.31474996  0.59474416]
5,-0.227952855735,"[[ -0.86369135   0.59959961  -0.04301268  -0.1828155 ]
 [-14.81509051   8.33583671   0.           0.        ]]",[-1.04849088  0.82102054],-1.24279,"[ 0.67295486  1.70429579 -1.10457234  0.88153444 -0.39398302 -1.58117682
 -0.56166928  0.81382151  1.29341395  0.64759396  0.        ]",[-0.08930026 -0.11151432],[ 0.12239741  1.38935404]
6,-0.194695546058,"[[ -1.15221236   0.80438004  -0.04301268  -0.1828155 ]
 [-14.03959181  12.12955424   0.           0.        ]]",[-0.7836709  0.7803399],-1.14022,"[ 0.33993069  1.53073184 -1.33558103  1.28384812 -0.39398236 -1.58116879
 -0.51687374  1.31604432  1.1027151   0.44763184  0.        ]",[-0.08930026 -0.11151432],[-1.07397158  0.43325503]
7,-0.159073228166,"[[ -1.46992666   1.06177748  -0.04301268  -0.1828155 ]
 [-17.71971325  13.60514433   0.           0.        ]]",[-0.44502556  0.8266381 ],-0.91577,"[-0.07882503  1.25956977 -1.45792007  1.67773749 -0.3939817  -1.58116076
 -0.72944462  1.51138163  0.87028495  0.32921709  0.        ]",[-0.08930026 -0.11151432],[-1.96602232  1.37394608]
8,-0.116959026018,"[[ -1.86052754   1.37090075  -0.04301268  -0.1828155 ]
 [-21.32851397  17.29471909   0.           0.        ]]",[-0.31200784  0.6262219 ],-0.557383,"[-0.60799791  0.87991923 -1.40280878  1.95316523 -0.39398104 -1.58115273
 -0.93789504  1.99980688  0.57094728  0.29263107  0.        ]",[-0.08930026 -0.11151432],[-0.45243128  0.48667381]
9,-0.0847248996929,"[[ -2.30085064   1.73267632  -0.04301268  -0.1828155 ]
 [-22.69929191  18.87749821   0.           0.        ]]",[-0.20258212  0.59168041],-0.383865,"[-1.13007751  0.40693744 -1.08180375  1.97077788 -0.39398038 -1.58114471
 -1.01707148  2.20932135  0.27194089  0.40750596  0.        ]",[-0.08930026 -0.11151432],[-1.60430212  0.38677367]
