timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.364615496338,[-0.07820073 -0.15294139],[ 0.00730586 -1.28075194],-2.24751,"[ 1.07035564  1.82651119  0.11075559  0.84751864 -1.3359283   0.60792525
 -0.58152685  0.33524743  2.27271605 -0.31006609  0.        ]","[[ 0.08530572  0.05889558 -0.15297519  0.07211864]
 [ 0.00097051  0.00395997  0.          0.        ]]",[ 0.08044509 -2.21245189]
1,-0.36558255375,[-0.07820073 -0.15294139],[-0.00896412 -1.28593946],-2.26145,"[ 1.06995967  1.82846733  0.11565708  0.74076114 -1.33591709  0.60792274
 -0.56013796 -0.21702211  2.2759982  -0.33845332  0.        ]","[[ 0.08853328  0.01924491 -0.15297519  0.07211864]
 [ 0.3207165  -3.9558297   0.          0.        ]]",[ 0.02182669 -0.023545  ]
2,-0.367158189046,[-0.07820073 -0.15294139],[ -3.16619873e-04  -1.27925956e+00],-2.35826,"[ 1.0690307   1.82637784  0.12661241  0.52726781 -1.33590587  0.60792023
 -0.55478453 -0.21910541  2.27946622 -0.39432156  0.        ]","[[ 0.09575033 -0.0600216  -0.15297519  0.07211864]
 [ 0.40072132 -3.97077194  0.          0.        ]]",[-2.46385225 -2.33135129]
3,-0.370415647951,[-0.07820073 -0.15294139],[ 0.02927217 -1.25173593],-2.23293,"[ 1.07254044  1.80837376  0.07837944  0.21083701 -1.33589466  0.60791772
 -0.81980908 -0.76016893  2.27666312 -0.54700326  0.        ]","[[ 0.06400957 -0.17836069 -0.15297519  0.07211864]
 [-3.5616298  -7.85021292  0.          0.        ]]",[ 0.30918827  0.10946024]
4,-0.372805976577,[-0.07820073 -0.15294139],[ 0.08111224 -1.21126938],-2.24632,"[ 1.07535408  1.75987053 -0.01036764 -0.18289232 -1.33588344  0.60791521
 -0.73330474 -0.67810814  2.24309911 -0.76675466  0.        ]","[[  5.75246887e-03  -3.29461846e-01  -1.52975187e-01   7.21186431e-02]
 [ -2.26838582e+00  -7.26186079e+00   0.00000000e+00   0.00000000e+00]]",[-0.39899404  0.03379351]
5,-0.372435129432,[-0.07820073 -0.15294139],[ 0.14776561 -1.15858889],-2.1465,"[ 1.07327013  1.68887408 -0.1029498  -0.5360281  -1.33587223  0.6079127
 -0.83589291 -0.63930983  2.17761512 -0.97196804  0.        ]","[[-0.05500433 -0.47190815 -0.15297519  0.07211864]
 [-3.80220598 -6.98369792  0.          0.        ]]",[ 0.85179373 -1.05733692]
6,-0.368157308033,[-0.07820073 -0.15294139],[ 0.18365236 -1.11041093],-2.0581,"[ 1.06890668  1.5679352  -0.16598251 -0.9416934  -1.33586101  0.60791019
 -0.6053903  -1.17243467  2.07517593 -1.15475689  0.        ]","[[ -0.0964724   -0.64993498  -0.15297519   0.07211864]
 [ -0.35609076 -10.80623505   0.           0.        ]]",[ 1.94030834 -0.3838138 ]
7,-0.358880023946,[-0.07820073 -0.15294139],[ 0.22417514 -1.05530167],-2.05461,"[ 1.07252879  1.36548704 -0.11637579 -1.38650506 -1.3358498   0.60790768
 -0.34027873 -1.35472389  1.96403247 -1.24090661  0.        ]","[[ -0.06382728  -0.87917448  -0.15297519   0.07211864]
 [  3.60746174 -12.11332367   0.           0.        ]]",[ 0.54850446 -1.1128779 ]
8,-0.344085222584,[-0.07820073 -0.15294139],[ 0.26049626 -0.98767179],-1.94693,"[ 1.07474964  1.06206342  0.02566297 -1.78016105 -1.33583859  0.60790517
 -0.19983392 -1.87356868  1.84192216 -1.2495403   0.        ]","[[  0.02938916  -1.15876814  -0.15297519   0.07211864]
 [  5.70717704 -15.83360964   0.           0.        ]]",[ 0.89187739 -0.6812165 ]
9,-0.321732691101,[-0.07820073 -0.15294139],[ 0.31957787 -0.89525735],-1.83215,"[ 1.05344923  0.64130273  0.25052024 -1.99876934 -1.33582737  0.60790266
  0.02870554 -2.20607947  1.69224551 -1.1904173   0.        ]","[[  0.17781329  -1.49936454  -0.15297519   0.07211864]
 [  9.12395503 -18.21800092   0.           0.        ]]",[-0.85168905 -1.90513871]
10,-0.289325866915,[-0.07820073 -0.15294139],[ 0.41304389 -0.77584279],-1.69561,"[ 1.0027964   0.13693127  0.467175   -1.86106953 -1.33581616  0.60790015
 -0.20883291 -2.70783892  1.47357827 -1.10632068  0.        ]","[[  0.32466413  -1.89982514  -0.15297519   0.07211864]
 [  5.57263999 -21.81615974   0.           0.        ]]",[-1.28212158 -1.89961073]
11,-0.242686813973,[-0.07820073 -0.15294139],[ 0.47878131 -0.69337386],-1.51525,"[ 0.96825665 -0.36776481  0.56791492 -1.1869285  -1.33580495  0.60789764
 -0.48106378 -3.19967809  1.15603026 -0.98562082  0.        ]","[[  0.39528445  -2.37153896  -0.15297519   0.07211864]
 [  1.50265255 -25.34354588   0.           0.        ]]",[-0.33920987 -2.08736071]
12,-0.184465822585,[-0.07820073 -0.15294139],[ 0.5081839  -0.64929962],-1.37393,"[ 0.95938537 -0.69523981  0.59071833  0.07861695 -1.33579374  0.60789513
 -0.57297521 -3.68175385  0.83789923 -0.69888764  0.        ]","[[  0.41154935  -2.91310355  -0.15297519   0.07211864]
 [  0.12850882 -28.80140334   0.           0.        ]]",[ 1.66651508 -0.51245496]
13,-0.158342344271,[-0.07820073 -0.15294139],[ 0.56657338 -0.66747373],-1.37455,"[ 0.93476447 -0.72736389  0.64923022  0.80079783 -1.33578252  0.60789262
 -0.30824105  0.11901047  0.73373852 -0.49080712  0.        ]","[[ 0.45383041 -3.18311391 -0.15297519  0.07211864]
 [ 4.08635822 -1.54718701  0.          0.        ]]",[ 0.0496955  -1.03642827]
14,-0.16294819633,[-0.07820073 -0.15294139],[ 0.57407308 -0.67706549],-1.36268,"[ 0.88007137 -0.72844409  0.76038357  0.70339772 -1.33577131  0.60789011
 -0.3004754   0.79213266  0.75053802 -0.5326715   0.        ]","[[ 0.53672313 -3.14695633 -0.15297519  0.07211864]
 [ 4.20244213  3.27959669  0.          0.        ]]",[ 0.14375656  0.21745811]
