timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.0213409746242,[-0.10440396 -0.14757594],[ 0.72482014 -0.83923566],-0.700574,"[ 1.08657302  1.91907868  0.05830659  0.5267907   1.64651863  0.08534229
 -0.66232988  0.3465433  -0.10483868 -0.00352     0.        ]","[[ 0.04951685 -0.06619591  0.19047455  0.01203463]
 [ 0.00290106 -0.00434574  0.          0.        ]]",[ 1.30593551 -0.62469036]
1,-0.0194138290091,[-0.10440396 -0.14757594],[ 0.67317104 -0.86919457],-0.743058,"[ 1.08274438  1.91650511  0.11853912  0.45592393  1.64650367  0.08534208
 -0.42254876  0.00209533 -0.10667811  0.04089381  0.        ]","[[ 0.08927448 -0.09111497  0.19047455  0.01203463]
 [ 3.95968552 -2.47930611  0.          0.        ]]",[ 0.57655139 -1.20795156]
2,-0.0194643249619,[-0.10440396 -0.14757594],[ 0.59616005 -0.90839553],-0.810893,"[ 1.06315244  1.90084718  0.27083022  0.20492258  1.64648872  0.08534187
 -0.28898734 -0.54225736 -0.11669834  0.13139239  0.        ]","[[ 0.19058137 -0.1799449   0.19047455  0.01203463]
 [ 6.16366377 -6.3906437   0.          0.        ]]",[-0.21807368 -0.73493782]
3,-0.0207205592527,[-0.10440396 -0.14757594],[ 0.55431628 -0.92155349],-0.850866,"[ 1.0246724   1.84913197  0.43773626 -0.22423444  1.64647377  0.08534166
 -0.3485873  -0.92959026 -0.13664655  0.18168212  0.        ]","[[ 0.30398688 -0.33568172  0.19047455  0.01203463]
 [ 5.18014931 -9.17376381  0.          0.        ]]",[-0.480163   -1.09477009]
4,-0.0127579132582,[-0.10440396 -0.14757594],[ 0.54024279 -0.91333556],-0.718343,"[ 0.98542045  1.72482869  0.55705481 -0.79271197  1.64645881  0.08534145
 -0.46982807 -1.4552663  -0.1673904   0.12440406  0.        ]","[[  3.87516975e-01  -5.57054764e-01   1.90474549e-01   1.20346332e-02]
 [  3.17945584e+00  -1.29509642e+01   0.00000000e+00   0.00000000e+00]]",[ 1.96405383 -1.95867112]
5,-0.00406456740103,[-0.10440396 -0.14757594],[ 0.49198198 -0.92371857],-0.76797,"[ 0.92494871  1.47555224  0.69813678 -1.43379065  1.64644386  0.08534124
 -0.2338227  -1.97079867 -0.23770711  0.0353432   0.        ]","[[  4.90179994e-01  -8.53242205e-01   1.90474549e-01   1.20346332e-02]
 [  7.07391170e+00  -1.66553792e+01   0.00000000e+00   0.00000000e+00]]",[ 1.27326778 -1.51826221]
6,-0.0200140252412,[-0.10440396 -0.14757594],[ 0.4551276  -0.91948634],-0.831244,"[  7.88479903e-01   1.06307560e+00   9.26208805e-01  -1.96618414e+00
   1.64642891e+00   8.53410249e-02  -2.46473327e-03  -2.47603645e+00
  -3.72322661e-01   6.15972629e-03   0.00000000e+00]","[[  6.69962180e-01  -1.22277793e+00   1.90474549e-01   1.20346332e-02]
 [  1.08916791e+01  -2.02859915e+01   0.00000000e+00   0.00000000e+00]]",[ 1.35748174 -0.4618241 ]
7,-0.0476471407081,[-0.10440396 -0.14757594],[ 0.44251162 -0.90809113],-0.85615,"[ 0.53568399  0.52486295  1.19634753 -2.12977896  1.64641396  0.08534081
  0.22433449 -2.6745884  -0.57694128  0.03174135  0.        ]","[[  9.25343938e-01  -1.64281729e+00   1.90474549e-01   1.20346332e-02]
 [  1.46342205e+01  -2.17130548e+01   0.00000000e+00   0.00000000e+00]]",[ 0.45897117 -2.28192884]
8,-0.0872384214585,[-0.10440396 -0.14757594],[ 0.46919447 -0.87583661],-0.942869,"[ 0.16056405 -0.05326686  1.416223   -1.72876405  1.64639901  0.0853406
  0.31693839 -3.16561587 -0.85790601  0.04827599  0.        ]","[[  1.23336058e+00  -2.11248540e+00   1.90474549e-01   1.20346332e-02]
 [  1.61623362e+01  -2.52419618e+01   0.00000000e+00   0.00000000e+00]]",[ 1.2152854  -1.59335164]
9,-0.139052790392,[-0.10440396 -0.14757594],[ 0.52728784 -0.8172307 ],-1.2202,"[-0.32952725 -0.53147941  1.50148065 -0.62592187  1.64638406  0.08534039
  0.53750264 -3.64685685 -1.22258703  0.00409553  0.        ]","[[  1.59312466e+00  -2.65202979e+00   1.90474549e-01   1.20346332e-02]
 [  1.98019930e+01  -2.87009276e+01   0.00000000e+00   0.00000000e+00]]",[-0.78108519 -0.64837331]
10,-0.181358738113,[-0.10440396 -0.14757594],[ 0.60052431 -0.79557115],-1.28086,"[-0.81735235 -0.68427188  1.39157664  0.77474069  1.64636911  0.08534018
  0.32639976 -1.20408344 -1.51637487 -0.07975329  0.        ]","[[  1.95420992e+00  -3.16235447e+00   1.90474549e-01   1.20346332e-02]
 [  1.63185110e+01  -1.11474377e+01   0.00000000e+00   0.00000000e+00]]",[-0.19898185 -0.34626998]
11,-0.191353602868,[-0.10440396 -0.14757594],[ 0.61871934 -0.79865062],-1.2976,"[-1.19052795 -0.68222249  1.14601839  0.88594293  1.64635416  0.08533997
  0.25911675  0.75528968 -1.58280216 -0.12496967  0.        ]","[[  2.26944248e+00  -3.20137161e+00   1.90474549e-01   1.20346332e-02]
 [  1.52082597e+01   2.93247101e+00   0.00000000e+00   0.00000000e+00]]",[ 0.65483869 -0.36833497]
12,-0.181875842495,[-0.10440396 -0.14757594],[ 0.59482545 -0.81476814],-1.27266,"[-1.48445175 -0.68440661  0.77042248  0.67351382  1.64633921  0.08533976
  0.39799407  0.85754055 -1.52174406 -0.05943506  0.        ]","[[  2.59660130e+00  -3.12686984e+00   1.90474549e-01   1.20346332e-02]
 [  1.74999406e+01   3.66726243e+00   0.00000000e+00   0.00000000e+00]]",[ 0.85291094 -0.77323464]
