timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.303284227539,[-0.50119817 -0.38256103],[ 2.86203599  0.45336574],-4.17898,"[ 1.22259009  2.0338022  -0.03331759  0.43056938 -0.67746685  0.78185249
 -0.92091387  0.37378312  2.01106128 -1.0412754   0.        ]","[[ 0.01936504 -0.08335668 -0.07805524  0.09053658]
 [ 0.00253053  0.00230518  0.          0.        ]]",[ 3.34970503  1.15692976]
1,-0.299575619273,[-0.50119817 -0.38256103],[ 2.76333356 -0.12151152],-4.20972,"[ 1.22042284  2.03712754  0.02478467  0.56664983 -0.67746666  0.78185224
 -0.79449207  0.91542477  2.01149696 -0.91907442  0.        ]","[[ 0.05909026 -0.0435986  -0.07805524  0.09053658]
 [ 3.95682716  3.96031673  0.          0.        ]]",[ 2.69154321 -1.42730425]
2,-0.289948270296,[-0.50119817 -0.38256103],[ 2.6631341  0.3227703],-4.10443,"[ 1.20108368  2.0383633   0.19629657  0.69925762 -0.67746647  0.781852
 -0.67047194  0.36263184  1.98814634 -0.64135395  0.        ]","[[  1.77147776e-01  -4.92189634e-03  -7.80552378e-02   9.05365826e-02]
 [  7.83600432e+00  -7.91789305e-02   0.00000000e+00   0.00000000e+00]]",[ 2.4224046   0.38968769]
3,-0.273653368556,[-0.50119817 -0.38256103],[ 2.19002128 -0.30740911],-3.98656,"[ 1.12772101  2.03832409  0.47040407  0.7469276  -0.67746628  0.78185176
 -0.54897396  0.57379977  1.89851995 -0.2491041   0.        ]","[[  3.71997262e-01   8.97687226e-03  -7.80552378e-02   9.05365826e-02]
 [  1.16362931e+01   1.46391699e+00   0.00000000e+00   0.00000000e+00]]",[ 2.66494632 -0.80115478]
4,-0.248414064841,[-0.50119817 -0.38256103],[ 1.63636255 -0.31662542],-3.86,"[ 0.94583713  2.03835049  0.81501103  0.7371346  -0.67746609  0.78185151
 -0.42982038  0.13552241  1.6847718   0.22286701  0.        ]","[[  6.42116866e-01   6.12162590e-03  -7.80552378e-02   9.05365826e-02]
 [  1.53632532e+01  -1.73876344e+00   0.00000000e+00   0.00000000e+00]]",[ 1.75176732 -0.81787951]
5,-0.215151081095,[-0.50119817 -0.38256103],[ 0.89623868 -0.42250881],-3.66057,"[ 0.59975653  2.03593407  1.1589403   0.50768069 -0.67746589  0.78185127
 -0.31302314 -0.30313073  1.32428766  0.65523312  0.        ]","[[  0.98603611  -0.06081495  -0.07805524   0.09053658]
 [ 19.01651058  -4.94418993   0.           0.        ]]",[ 0.61625777 -1.81108408]
6,-0.175870611322,[-0.50119817 -0.38256103],[-0.29692441 -0.30211371],-3.26976,"[ 0.08611899  2.01247568  1.3775254   0.0399406  -0.6774657   0.78185102
 -0.24705695 -0.83167229  0.84176664  0.93552075  0.        ]","[[  1.38706803  -0.19845079  -0.07805524   0.09053658]
 [ 21.0798415   -8.80647037   0.           0.        ]]",[-0.05041541 -0.46298764]
7,-0.136314198504,[-0.50119817 -0.38256103],[-1.24585032 -0.24225461],-2.97642,"[-0.4873516   1.9386834   1.36304661 -0.59171153 -0.67746551  0.78185078
 -0.26673116 -1.05858089  0.33831104  0.9889165   0.        ]","[[  1.80249015  -0.39121718  -0.07805524   0.09053658]
 [ 20.4644573  -10.4645913    0.           0.        ]]",[-1.4378036  -0.61882434]
8,-0.105047102399,[-0.50119817 -0.38256103],[-1.26314735  0.56504899],-2.73436,"[-0.95013404  1.79050191  1.14875684 -1.28506815 -0.67746532  0.78185053
 -0.40610705 -1.36523416 -0.03407523  0.86115842  0.        ]","[[  2.16803954  -0.62299191  -0.07805524   0.09053658]
 [ 16.10496783 -12.7054429    0.           0.        ]]",[-1.91636284  0.19130651]
9,-0.0834452480462,[-0.50119817 -0.38256103],[-0.95999247  1.02273941],-2.62412,"[-1.23679684  1.5728189   0.87500794 -1.89865022 -0.67746513  0.78185029
 -0.54277202 -1.22687914 -0.22436134  0.6815464   0.        ]","[[  2.44725031  -0.86695629  -0.07805524   0.09053658]
 [ 11.83027179 -11.69442808   0.           0.        ]]",[-0.74064736 -0.31104874]
