timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.275091454535,[-0.22142813 -0.19968683],[ 2.34679985 -0.50550264],-1.99979,"[ 1.16363237  2.30341934 -0.04525544  1.00335169 -0.13366573  1.35377774
 -0.89570979  0.38033574  1.4461192  -1.33126009  0.        ]","[[-0.02665125  0.05450996 -0.01569933  0.15778544]
 [ 0.00107147 -0.00060566  0.          0.        ]]",[  2.55224884e+00   2.11800614e-03]
1,-0.270256821428,[-0.22142813 -0.19968683],[ 2.30604315 -0.52790517],-1.95334,"[ 1.16400257  2.30340333  0.01390852  1.00355561 -0.13366562  1.35377467
 -0.75289844  0.38127286  1.44477883 -1.25925989  0.        ]","[[ 0.01306046  0.05456667 -0.01569933  0.15778544]
 [ 3.95692811  0.00625852  0.          0.        ]]",[ 2.40146147  0.1988403 ]
2,-0.254748171352,[-0.22142813 -0.19968683],[ 2.21558642 -0.59866101],-1.85396,"[ 1.15227499  2.30272384  0.18922708  1.03256876 -0.13366551  1.35377161
 -0.61292283  0.48857794  1.42523957 -1.03899329  0.        ]","[[ 0.13110123  0.0625749  -0.01569933  0.15778544]
 [ 7.8342404   0.7919486   0.          0.        ]]",[ 2.46737215 -0.30101935]
3,-0.228010848794,[-0.22142813 -0.19968683],[ 2.05624413 -0.71055806],-1.80032,"[ 1.09146096  2.30237213  0.47151768  1.04599585 -0.1336654   1.35376854
 -0.4756881   0.32344596  1.34646951 -0.6950843   0.        ]","[[  0.32592657   0.06628264  -0.01569933   0.15778544]
 [ 11.63563423  -0.41714308   0.           0.        ]]",[ 2.04045318 -1.60512861]
4,-0.19218932595,[-0.22142813 -0.19968683],[ 1.73152018 -0.8965224 ],-1.62731,"[ 0.92614341  2.30525103  0.83086762  0.87194745 -0.13366529  1.35376548
 -0.34112997 -0.21640932  1.17175824 -0.30232171  0.        ]","[[  0.59603596   0.01827986  -0.01569933   0.15778544]
 [ 15.36288815  -4.36995347   0.           0.        ]]",[ 1.24415162 -1.4670635 ]
5,-0.148822229816,[-0.22142813 -0.19968683],[ 1.29046917 -1.1370815 ],-1.40351,"[ 0.59804227  2.29717764  1.19764091  0.41442176 -0.13366518  1.35376241
 -0.20923276 -0.74555969  0.88041397  0.06498422  0.        ]","[[  9.39950691e-01  -1.07993015e-01  -1.56993323e-02   1.57785436e-01]
 [  1.90164356e+01  -8.24438527e+00   0.00000000e+00   0.00000000e+00]]",[ 1.54691322 -1.7305929 ]
6,-0.0986294906204,[-0.22142813 -0.19968683],[ 0.91637701 -1.32903171],-1.11539,"[ 0.07790534  2.2371277   1.4502416  -0.30495554 -0.13366507  1.35375935
 -0.07993572 -1.26418066  0.46399618  0.33090587  0.        ]","[[  1.35621319e+00  -3.10981696e-01  -1.56993323e-02   1.57785436e-01]
 [  2.25979589e+01  -1.20417321e+01   0.00000000e+00   0.00000000e+00]]",[ 0.29054381 -0.74874356]
7,-0.0512291494308,[-0.22142813 -0.19968683],[ 0.58785582 -1.5077517 ],-0.95065,"[-0.54996942  2.07311425  1.44011754 -1.18083377 -0.13366497  1.35375628
 -0.05451257 -1.63642489 -0.01108047  0.40053215  0.        ]","[[  1.81523711e+00  -5.79164222e-01  -1.56993323e-02   1.57785436e-01]
 [  2.33021775e+01  -1.47673300e+01   0.00000000e+00   0.00000000e+00]]",[ 1.41236651 -1.0636367 ]
8,-0.0417151003429,[-0.22142813 -0.19968683],[ 0.5325408  -1.48956048],-0.951181,"[-1.15221622  1.7536832   1.08911021 -2.0626773  -0.13366486  1.35375322
  0.07177728 -2.13717261 -0.46465341  0.23679172  0.        ]","[[  2.31637727e+00  -9.11300685e-01  -1.56993323e-02   1.57785436e-01]
 [  2.68003996e+01  -1.84338666e+01   0.00000000e+00   0.00000000e+00]]",[ 0.45881089 -1.72402093]
9,-0.0807969882988,[-0.22142813 -0.19968683],[ 0.51893932 -1.45603657],-1.02174,"[-1.5437133   1.23979977  0.40086599 -2.7065743  -0.13366475  1.35375016
  0.11830726 -2.6277419  -0.78960091 -0.14934574  0.        ]","[[  2.86531556e+00  -1.31602008e+00  -1.56993323e-02   1.57785436e-01]
 [  2.80892785e+01  -2.20259389e+01   0.00000000e+00   0.00000000e+00]]",[ 0.98353391 -2.04019469]
