timestep,original_rewards,logstd_action_dist,avg_action_dist,rewards,obs,human_obs,actions
0,-0.293462302145,[-0.27481896 -0.19633855],[ 2.48485184 -0.3105287 ],-2.40046,"[ 1.18444492  2.38534208 -0.03307231  0.6164128  -0.20988795  1.41062374
 -0.95942901  0.38292253  1.53505384 -1.50571794  0.        ]","[[-0.01541612 -0.05247563 -0.02701636  0.16440041]
 [ 0.00407682  0.00228847  0.          0.        ]]",[ 3.38328229  0.09610323]
1,-0.288536441754,[-0.27481896 -0.19633855],[ 2.45667481 -0.34071529],-2.51402,"[ 1.18419854  2.38561616  0.02597798  0.63107096 -0.20988783  1.41062147
 -0.83015087  0.43422141  1.53656178 -1.42842173  0.        ]","[[ 0.02435365 -0.04862777 -0.02701636  0.16440041]
 [ 3.95972939  0.38124038  0.          0.        ]]",[ 1.09114292 -0.71639886]
2,-0.275278376622,[-0.27481896 -0.19633855],[ 2.36956835 -0.38666177],-2.28284,"[ 1.17064709  2.38381088  0.20065075  0.55138688 -0.20988771  1.4106192
 -0.703389    0.04899745  1.52731918 -1.23047859  0.        ]","[[ 0.14246404 -0.06955474 -0.02701636  0.16440041]
 [ 7.83839377 -2.46444542  0.          0.        ]]",[ 2.10678242  0.52627918]
3,-0.251295910825,[-0.27481896 -0.19633855],[ 2.20539165 -0.57093734],-2.10972,"[ 1.10693938  2.38041848  0.4813196   0.44531564 -0.20988759  1.41061693
 -0.57919715  0.33750129  1.47170828 -0.90401261  0.        ]","[[  0.33735872  -0.09746068  -0.02701636   0.16440041]
 [ 11.6384239   -0.33323975   0.           0.        ]]",[ 1.89137481 -0.10320276]
4,-0.21282974346,[-0.27481896 -0.19633855],[ 1.87214041 -0.84958363],-1.87945,"[ 0.93807213  2.37881154  0.83744495  0.40466963 -0.20988748  1.41061466
 -0.45742978  0.28289204  1.3041807  -0.45852195  0.        ]","[[  0.60750972  -0.10817308  -0.02701636   0.16440041]
 [ 15.36427161  -0.73664189   0.           0.        ]]",[ 1.65823881 -1.19660188]
5,-0.162646784656,[-0.27481896 -0.19633855],[ 1.1612649  -1.31374371],-1.67484,"[ 0.60660717  2.36814801  1.19892453  0.19936239 -0.20988736  1.41061239
 -0.33802466 -0.2513167   0.98363078 -0.02000206  0.        ]","[[  0.95145237  -0.16250019  -0.02701636   0.16440041]
 [ 19.01784008  -4.68288777   0.           0.        ]]",[ 0.54560087 -3.32871532]
6,-0.107178091018,[-0.27481896 -0.19633855],[ 0.44815212 -1.73666406],-1.27559,"[ 0.10892506  2.32450874  1.43858756 -0.29237479 -0.20988724  1.41061013
 -0.27972414 -0.77482129  0.54246467  0.27768135  0.        ]","[[  1.34970702  -0.29495911  -0.02701636   0.16440041]
 [ 20.801722    -8.55006314   0.           0.        ]]",[ 1.15491315 -1.59959918]
7,-0.0515582466305,[-0.27481896 -0.19633855],[ 0.12020099 -1.89089346],-1.14962,"[-0.50804283  2.20652007  1.4354472  -1.02561407 -0.20988712  1.41060786
 -0.16381585 -1.28798177  0.02695951  0.36608844  0.        ]","[[  1.80132425  -0.50399573  -0.02701636   0.16440041]
 [ 24.34829398 -12.34083354   0.           0.        ]]",[ 0.57900021 -2.64950058]
8,-0.0395246101714,[-0.27481896 -0.19633855],[ 0.29408437 -1.7220422 ],-1.03139,"[-1.11785601  1.95871258  1.09070164 -1.88794882 -0.209887    1.41060559
 -0.10460832 -1.79077897 -0.48005606  0.19608035  0.        ]","[[  2.30646543  -0.78808011  -0.02701636   0.16440041]
 [ 26.15992987 -16.05506731   0.           0.        ]]",[-1.0971302  -0.88418339]
9,-0.0772755757061,[-0.27481896 -0.19633855],[ 0.59422106 -1.46855378],-1.13289,"[-1.4842718   1.53914648  0.50844466 -2.65114939 -0.20988689  1.41060332
 -0.25073957 -2.2212278  -0.78018312 -0.15095346  0.        ]","[[  2.78480295  -1.14108467  -0.02701636   0.16440041]
 [ 21.68859007 -19.23488395   0.           0.        ]]",[ 0.9386569  -3.16147421]
10,-0.108064175598,[-0.27481896 -0.19633855],[ 0.66909146 -1.32084465],-1.21185,"[-1.56271686  0.94674277 -0.17316201 -2.99775932 -0.20988677  1.41060105
 -0.1432691  -2.70546537 -0.86005571 -0.55998016  0.        ]","[[  3.25156627  -1.56167556  -0.02701636   0.16440041]
 [ 24.97697576 -22.81208751   0.           0.        ]]",[-0.23786697 -1.98146427]
11,-0.130405964176,[-0.27481896 -0.19633855],[ 0.78091604 -1.15362918],-1.42032,"[-1.33415014  0.25920141 -0.84266849 -2.56281824 -0.20988665  1.41059878
 -0.19009833 -3.17996349 -0.73167972 -0.95687449  0.        ]","[[  3.73673129  -2.05308611  -0.02701636   0.16440041]
 [ 23.54408976 -26.3174076    0.           0.        ]]",[ 0.10265703 -2.00336461]
12,-0.143918469353,[-0.27481896 -0.19633855],[ 1.02850652 -0.94774163],-1.75855,"[-0.86024283 -0.32256267 -1.3094942  -1.10416399 -0.20988653  1.41059651
 -0.19199029 -3.64517982 -0.40216794 -1.2281582   0.        ]","[[  4.20703441e+00  -2.61391561e+00  -2.70163565e-02   1.64400412e-01]
 [  2.34861961e+01  -2.97542453e+01   0.00000000e+00   0.00000000e+00]]",[ 1.14846126 -1.75211527]
