timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
10,[-0.3356604  -0.21920455],"[-1.92786551 -0.58394663  0.4839927  -0.45920304 -1.07017901  1.62203765
  0.76534249 -1.41422907  0.7725049  -1.16042416  0.        ]",[-0.09526478 -0.43519879],-2.01158,-0.19769276659,"[[  2.75358445  -2.66350847  -0.12348395   0.18683128]
 [ 22.53492149 -12.17660317   0.           0.        ]]",[ 0.96191531 -0.09439134]
11,[-0.3356604  -0.21920455],"[-2.03591831 -0.69831372 -0.19999952  0.22052302 -1.07017724  1.62203311
  0.7181561  -1.62871533  0.68382306 -1.38068481  0.        ]",[ 1.1099677  -0.03696497],-2.11527,-0.207800209639,"[[  3.19602906  -2.92190324  -0.12348395   0.18683128]
 [ 21.71220175 -13.65803507   0.           0.        ]]",[ 1.01775742 -0.0977957 ]
12,[-0.3356604  -0.21920455],"[-1.83902145 -0.7292133  -0.90496227  0.77139194 -1.07017548  1.62202858
  0.92061951 -0.0136525   0.70018177 -1.55312556  0.        ]",[ 1.30984878  0.45342671],-2.14636,-0.223594969594,"[[  3.66569113  -3.11991171  -0.12348395   0.18683128]
 [ 25.24234267  -2.50320584   0.           0.        ]]",[ 1.09537625 -0.21278386]
13,[-0.3356604  -0.21920455],"[-1.27524028 -0.72869432 -1.49562135  0.73229938 -1.07017371  1.62202405
  1.11904851  0.68445611  0.64837225 -1.51148233  0.        ]",[ 1.01481045  0.86828606],-1.96767,-0.216271919158,"[[  4.20525214  -3.10597948  -0.12348395   0.18683128]
 [ 28.70215084   2.3184549    0.           0.        ]]",[ 1.19065797 -0.534163  ]
14,[-0.3356604  -0.21920455],"[-0.40541371 -0.72078813 -1.68650315  0.50730246 -1.07017195  1.62201952
  1.31353964  1.1756545   0.52472141 -1.53517287  0.        ]",[ 0.87831875 -1.81100869],-1.95561,-0.209951856724,"[[  4.81332012  -3.02557202  -0.12348395   0.18683128]
 [ 32.09331392   5.71104847   0.           0.        ]]",[ 1.19892895 -0.85049593]
15,[-0.3356604  -0.21920455],"[ 0.47906578 -0.70630105 -1.24724518  0.30380167 -1.07017018  1.62201499
  1.4765242   0.58612052  0.46924613 -1.69156171  0.        ]",[ 0.71411747 -0.64616228],-1.82033,-0.22099698361,"[[  5.48369928  -2.95220509  -0.12348395   0.18683128]
 [ 34.93515016   1.63929457   0.           0.        ]]",[ 1.06845117 -0.75936967]
16,[-0.3356604  -0.21920455],"[ 0.92370749 -0.70460836 -0.23928723  0.28506378 -1.07016841  1.62201046
  1.59900706  0.2111529   0.55740924 -1.80525609  0.        ]",[ 0.35689362  0.51196167],-1.79783,-0.236786562516,"[[  6.20382989  -2.9454038   -0.12348395   0.18683128]
 [ 37.07082028  -0.9505069    0.           0.        ]]",[ 0.98606008 -0.6207484 ]
17,[-0.3356604  -0.21920455],"[ 0.60876388 -0.70421891  0.8661131   0.28085265 -1.07016665  1.62200593
  1.63795951  0.5075545   0.69348822 -1.81534802  0.        ]",[ 1.37117848 -0.69358132],-1.95307,-0.246219241613,"[[  6.95206166  -2.9438741   -0.12348395   0.18683128]
 [ 37.75007139   1.09666281   0.           0.        ]]",[ 1.14608836 -0.50136507]
18,[-0.3356604  -0.21920455],"[-0.38512316 -0.70568201  1.45616929  0.29689319 -1.07016488  1.6220014
  1.82216325  0.10699643  0.7963189  -1.70710883  0.        ]",[ 1.50549152  0.05944659],-1.97799,-0.243802493789,"[[  7.73928845  -2.94969879  -0.12348395   0.18683128]
 [ 40.96193556  -1.6698821    0.           0.        ]]",[ 1.26443136 -0.09061885]
19,[-0.3356604  -0.21920455],"[-1.55075768 -0.71267908  1.05729819  0.38169572 -1.07016312  1.62199687
  2.00273027  0.14608115  0.78750394 -1.55803449  0.        ]",[ 0.99924678  0.11949635],-2.06238,-0.230515096925,"[[  8.59011701  -2.9803879   -0.12348395   0.18683128]
 [ 44.11042471  -1.39993401   0.           0.        ]]",[ 1.09019566 -0.05127656]
20,[-0.3356604  -0.21920455],"[-2.03353464 -0.71712454 -0.23791583  0.44541807 -1.07016135  1.62199234
  2.17954866  0.23679278  0.6975391  -1.4609149   0.        ]",[ 1.71137028  0.37329796],-2.02505,-0.215558458983,"[[  9.50325994  -3.00334637  -0.12348395   0.18683128]
 [ 47.19359381  -0.77341309   0.           0.        ]]",[ 0.97866279 -0.26658756]
21,[-0.3356604  -0.21920455],"[-1.28939141 -0.71712508 -1.48712467  0.44543899 -1.07015958  1.62198781
  2.35303335  0.45654864  0.56412483 -1.46591241  0.        ]",[ 0.66479796 -1.59919904],-1.99999,-0.20638869063,"[[ 10.47748368  -3.00335404  -0.12348395   0.18683128]
 [ 50.21868346   0.7443803    0.           0.        ]]",[ 1.08147836 -0.54616368]
22,[-0.3356604  -0.21920455],"[ 0.15977716 -0.71678329 -1.49899169  0.44017671 -1.07015782  1.62198328
  2.4469595   0.33381257  0.49076214 -1.60612026  0.        ]",[ 0.47103003  0.06139305],-1.71555,-0.214313030707,"[[ 11.49829101  -3.0014612   -0.12348395   0.18683128]
 [ 51.85661717  -0.10331992   0.           0.        ]]",[ 0.91178006 -0.67507595]
23,[-0.3356604  -0.21920455],"[ 0.92800224 -0.71669512 -0.14960888  0.43884009 -1.07015605  1.62197875
  2.4950283   0.3700565   0.559877   -1.75305978  0.        ]",[ 1.30907706 -0.45585116],-1.74926,-0.232095886801,"[[ 12.54383508  -3.00098045  -0.12348395   0.18683128]
 [ 52.69499381   0.14700838   0.           0.        ]]",[ 0.91565889 -0.62114394]
24,[-0.3356604  -0.21920455],"[ 0.16944783 -0.71659076  1.26528613  0.43726156 -1.07015428  1.62197422
  2.66225583  0.34245545  0.7091287  -1.75419891  0.        ]",[ 1.44855344  0.73263151],-1.78258,-0.241798181677,"[[  1.36269931e+01  -3.00041262e+00  -1.23483951e-01   1.86831283e-01]
 [  5.56110990e+01  -4.36216885e-02   0.00000000e+00   0.00000000e+00]]",[ 1.20078468 -0.21133983]
25,[-0.3356604  -0.21920455],"[-1.42957391 -0.71091366  1.16245165  0.35888181 -1.07015252  1.62196969
  2.82617003  0.76291955  0.79646965 -1.57087222  0.        ]",[ 1.53917031 -0.76856293],-2.07505,-0.232273339098,"[[ 14.76789481  -2.97214905  -0.12348395   0.18683128]
 [ 58.46949757   2.86040165   0.           0.        ]]",[ 0.93144029 -0.44239867]
26,[-0.3356604  -0.21920455],"[-1.98921461 -0.70475411 -0.51639766  0.28673814 -1.07015075  1.62196516
  2.98681912  0.31454218  0.65269844 -1.39617461  0.        ]",[ 2.19347686 -0.5835956 ],-1.9993,-0.206736857989,"[[ 15.96539304  -2.94601337  -0.12348395   0.18683128]
 [ 61.27103654  -0.23640091   0.           0.        ]]",[ 0.90805942 -0.43239418]
27,[-0.3356604  -0.21920455],"[-0.64437351 -0.71128184 -1.69165949  0.36357858 -1.07014899  1.62196063
  3.14429978 -0.01888388  0.49050798 -1.51987605  0.        ]",[ 0.36954335 -0.69085659],-1.78975,-0.206381327406,"[[ 17.21836864  -2.9738465   -0.12348395   0.18683128]
 [ 64.01740772  -2.53927045   0.           0.        ]]",[ 0.89592332 -0.58584726]
28,[-0.3356604  -0.21920455],"[ 0.83903013 -0.72051271 -0.65428402  0.50243996 -1.07014722  1.6219561
  3.15551845  0.22346292  0.52930075 -1.69180839  0.        ]",[ 0.78233505 -1.7568318 ],-1.74846,-0.224578306018,"[[ 18.50068383  -3.02382911  -0.12348395   0.18683128]
 [ 64.21348721  -0.86545693   0.           0.        ]]",[ 0.79172409 -0.63413626]
29,[-0.3356604  -0.21920455],"[ 0.3034216  -0.7206765   1.17506082  0.50546188 -1.07014545  1.62195157
  3.26023082  0.40119251  0.67561337 -1.75030736  0.        ]",[ 1.02219005 -0.27144443],-1.82188,-0.239206934028,"[[ 19.80327826  -3.02491327  -0.12348395   0.18683128]
 [ 66.03983862   0.36206633   0.           0.        ]]",[ 1.05797458 -0.33632243]
30,[-0.3356604  -0.21920455],"[-1.54434374 -0.71926752  1.06343923  0.48045869 -1.07014369  1.62194703
  3.41228392  0.41207057  0.76732156 -1.58738122  0.        ]",[ 0.96481389 -0.47985035],-2.04192,-0.231465387603,"[[ 21.15068256  -3.01594033  -0.12348395   0.18683128]
 [ 68.69174788   0.43720008   0.           0.        ]]",[ 0.92132169 -0.35576576]
31,[-0.3356604  -0.21920455],"[-1.81305964 -0.71810932 -0.95094905  0.46118612 -1.07014192  1.6219425
  3.5533311   0.38607156  0.63459025 -1.44857738  0.        ]",[ 1.07319594 -0.25738924],-1.96293,-0.209861628619,"[[ 22.54920039  -3.00901708  -0.12348395   0.18683128]
 [ 71.15183915   0.25763589   0.           0.        ]]",[ 0.81905466 -0.62220573]
32,[-0.3356604  -0.21920455],"[ 0.07139022 -0.71741039 -1.54675199  0.45003873 -1.07014016  1.62193797
  3.6995696   0.37002549  0.49419765 -1.5927062   0.        ]",[ 0.516549   -0.67778191],-1.7008,-0.213290223305,"[[ 23.99782931  -3.00500978  -0.12348395   0.18683128]
 [ 73.7025538    0.14681334   0.           0.        ]]",[ 0.76553899 -0.76897556]
33,[-0.3356604  -0.21920455],"[ 0.84097538 -0.71710957  0.42057228  0.4453486  -1.07013839  1.62193344
  3.73313885  0.3549092   0.6081983  -1.77266081  0.        ]",[ 0.0246393   0.03325343],-1.79579,-0.236885005977,"[[  2.54777610e+01  -3.00332319e+00  -1.23483951e-01   1.86831283e-01]
 [  7.42886602e+01   4.24124333e-02   0.00000000e+00   0.00000000e+00]]",[ 0.8659324  -0.57273948]
34,[-0.3356604  -0.21920455],"[-0.91637327 -0.71671318  1.41888259  0.43925176 -1.07013662  1.62192891
  3.65435441  0.3743142   0.77346562 -1.65585172  0.        ]",[ 1.31599431  1.50824399],-1.81139,-0.237749802581,"[[ 26.94975741  -3.0011301   -0.12348395   0.18683128]
 [ 72.91555895   0.17643833   0.           0.        ]]",[ 0.94543546 -0.32389933]
35,[-0.3356604  -0.21920455],"[-2.01937395 -0.70764919 -0.36420773  0.3194258  -1.07013486  1.62192438
  3.79858059  0.94765915  0.67428756 -1.41078147  0.        ]",[ 0.08094462 -1.09810385],-2.01982,-0.209595604297,"[[ 28.43331083  -2.95787247  -0.12348395   0.18683128]
 [ 75.4313153    4.13634047   0.           0.        ]]",[ 0.51321012 -1.03814578]
36,[-0.3356604  -0.21920455],"[-0.42887099 -0.69649753 -1.68882498  0.20337971 -1.07013309  1.62191985
  3.73125718  0.36323202  0.43100294 -1.56188056  0.        ]",[ 0.26344278 -0.4370928 ],-1.69076,-0.206634970735,"[[ 29.93016487  -2.91564592  -0.12348395   0.18683128]
 [ 74.25808581   0.09990962   0.           0.        ]]",[ 0.85619015 -0.75403017]
37,[-0.3356604  -0.21920455],"[ 0.92836891 -0.7008079  -0.12171111  0.24540013 -1.07013133  1.62191533
  3.7067307   0.1131117   0.57265108 -1.82596099  0.        ]",[ 1.14503796 -1.89708672],-1.85567,-0.239630266139,"[[ 31.41104236  -2.93097952  -0.12348395   0.18683128]
 [ 73.83112512  -1.62758189   0.           0.        ]]",[ 0.88059801 -0.55074501]
38,[-0.3356604  -0.21920455],"[-0.4451931  -0.71702753  1.46222543  0.44413817 -1.07012956  1.6219108
  3.84993112 -0.27467224  0.75239009 -1.70432383  0.        ]",[ 1.04699471  0.89307399],-1.81454,-0.240419019456,"[[ 32.91272683  -3.00288818  -0.12348395   0.18683128]
 [ 76.32910064  -4.30586717   0.           0.        ]]",[ 0.96440905 -0.13583004]
39,[-0.3356604  -0.21920455],"[-2.03157434 -0.72158237  0.03379534  0.52278551 -1.07012779  1.62190627
  3.99029223  0.43735031  0.71930577 -1.50465205  0.        ]",[ 0.92487963 -0.62724324],-2.07264,-0.220887997463,"[[ 34.46387726  -3.03112579  -0.12348395   0.18683128]
 [ 78.7776782    0.61181493   0.           0.        ]]",[ 0.67159426 -0.66638112]
40,[-0.3356604  -0.21920455],"[-0.65531486 -0.71975935 -1.69090364  0.48912323 -1.07012603  1.62190174
  4.11078997  0.42483184  0.53134962 -1.51495409  0.        ]",[ 0.56374724 -1.12111728],-1.77382,-0.208570110573,"[[ 36.06052389  -3.01905206  -0.12348395   0.18683128]
 [ 80.87997613   0.52535715   0.           0.        ]]",[ 0.71189243 -0.83191341]
41,[-0.3356604  -0.21920455],"[ 0.92822948 -0.71847415 -0.13715906  0.46728245 -1.07012426  1.62189721
  4.1469074   0.38882666  0.55974081 -1.74316443  0.        ]",[ 1.28301956  0.65066362],-1.65351,-0.231181915751,"[[ 37.68445296  -3.01120893  -0.12348395   0.18683128]
 [ 81.51083316   0.27668522   0.           0.        ]]",[ 0.73100328 -0.71368462]
42,[-0.3356604  -0.21920455],"[-0.65606238 -0.71254551  1.46286519  0.38016743 -1.0701225   1.62189268
  4.28134719  0.76168182  0.78276254 -1.67880689  0.        ]",[ 0.83220767 -0.73442806],-2.01219,-0.240398361159,"[[ 39.33820442  -2.97983959  -0.12348395   0.18683128]
 [ 83.85644181   2.85186093   0.           0.        ]]",[ 0.6630643  -0.73227048]
43,[-0.3356604  -0.21920455],"[-2.01108552 -0.70634769 -0.4140884   0.30457887 -1.07012073  1.62188815
  4.37500973  0.33327409  0.66699947 -1.40417141  0.        ]",[ 0.70986951 -1.95354726],-2.03211,-0.208493154303,"[[ 41.03173298  -2.95249121  -0.12348395   0.18683128]
 [ 85.49102858  -0.10698599   0.           0.        ]]",[ 0.5218966  -0.81260341]
44,[-0.3356604  -0.21920455],"[-0.05842193 -0.71542948 -1.60338167  0.42021634 -1.07011896  1.62188362
  4.43906065 -0.23890874  0.48772728 -1.58245144  0.        ]",[ 1.3604147  -0.65543316],-1.67031,-0.211953703354,"[[ 42.75277258  -2.99427913  -0.12348395   0.18683128]
 [ 86.60927754  -4.05883336   0.           0.        ]]",[ 0.6506933 -0.6913327]
45,[-0.3356604  -0.21920455],"[ 0.7284961  -0.72182333  0.67845413  0.52761555 -1.0701172   1.62187909
  4.56771788  0.32917916  0.61677663 -1.7494777   0.        ]",[ 0.00414603 -1.06054773],-1.81057,-0.235316377261,"[[ 44.50748474  -3.03285757  -0.12348395   0.18683128]
 [ 88.85436697  -0.13527034   0.           0.        ]]",[ 0.60072809 -0.70937002]
46,[-0.3356604  -0.21920455],"[-1.52614073 -0.72085516  1.08050527  0.50903128 -1.07011543  1.62187456
  4.46772693  0.42530532  0.76130237 -1.59790917  0.        ]",[ 0.72531816 -1.13527114],-2.05933,-0.231917651124,"[[ 46.26708835  -3.02619544  -0.12348395   0.18683128]
 [ 87.11177971   0.52863766   0.           0.        ]]",[ 0.63247526 -0.63330233]
47,[-0.3356604  -0.21920455],"[-1.48036844 -0.71933359 -1.34906317  0.48182744 -1.07011367  1.62187003
  4.53343011  0.40777831  0.5942005  -1.46180972  0.        ]",[-0.97568602 -1.55925437],-1.91526,-0.208128454912,"[[ 48.0208341   -3.01643389  -0.12348395   0.18683128]
 [ 88.25897172   0.40758817   0.           0.        ]]",[ 0.55020392 -0.92844111]
48,[-0.3356604  -0.21920455],"[ 0.72056566 -0.71828852 -0.92084542  0.46432746 -1.0701119   1.6218655
  4.21168894  0.38185269  0.51220061 -1.68294321  0.        ]",[ 1.77697199 -0.63084433],-1.66588,-0.222733993637,"[[ 49.72972375  -3.01014814  -0.12348395   0.18683128]
 [ 82.6486935    0.22853268   0.           0.        ]]",[ 0.69775516 -0.78905672]
49,[-0.3356604  -0.21920455],"[ 0.06384709 -0.71764957  1.32248673  0.45403819 -1.07011014  1.62186097
  4.34482303  0.3690548   0.71357075 -1.74490936  0.        ]",[ 1.60955019  0.55897709],-1.7628,-0.241287619705,"[[ 51.40600621  -3.00645001  -0.12348395   0.18683128]
 [ 84.97181141   0.14014516   0.           0.        ]]",[ 0.7331087  -0.55771321]
