timestep,obs,human_obs,actions,rewards,original_rewards,logstd_action_dist,avg_action_dist
0,"[ 1.06832302  1.84774135  0.07073109  0.77528237  0.58228867 -1.67428864
 -0.47417743  0.30992138  0.7427062   1.79090166  0.        ]","[[ 0.07936783  0.07512496  0.06767567 -0.19584007]
 [-0.00451727 -0.00158862  0.          0.        ]]",[-1.06326811 -0.9825605 ],-1.72973,-0.261730198085,[-0.15982522 -0.16226217],[-0.83225089 -1.54017937]
1,"[ 1.07160972  1.85051114  0.01023149  0.67430525  0.58228697 -1.67427477
 -0.76140611 -0.21952548  0.75137764  1.69097151  0.        ]","[[ 0.03960302  0.03607391  0.06767567 -0.19584007]
 [-3.95880058 -3.89056051  0.          0.        ]]",[ 0.77609319 -1.21378448],-1.65914,-0.251910168045,[-0.15982522 -0.16226217],[-0.6379897  -1.42311263]
2,"[ 1.07265234  1.84714788 -0.06226289  0.37210821  0.58228528 -1.67426091
 -0.53259956 -0.74826506  0.75108097  1.50962856  0.        ]","[[-0.00796868 -0.08070462  0.06767567 -0.19584007]
 [-0.8088681  -7.77434416  0.          0.        ]]",[-1.31874549 -0.71234122],-1.49909,-0.233385789985,[-0.15982522 -0.16226217],[-0.55903381 -1.35236669]
3,"[ 1.0698703   1.80716253 -0.14709398 -0.09224762  0.58228358 -1.67424704
 -0.8187176  -1.1110946   0.71176504  1.26242377  0.        ]","[[ -0.06366658  -0.26293166   0.06767567  -0.19584007]
 [ -4.74785656 -10.43948284   0.           0.        ]]",[-0.8536431  -1.79488507],-1.2582,-0.205803259649,[-0.15982522 -0.16226217],[-0.29058561 -1.19614077]
4,"[ 1.04721734  1.68822264 -0.3403073  -0.68198644  0.58228188 -1.67423317
 -1.05712808 -1.62183068  0.55859962  0.87840662  0.        ]","[[ -0.19155378  -0.50936254   0.06767567  -0.19584007]
 [ -8.03008544 -14.1910987    0.           0.        ]]",[ 0.9379548  -2.21600686],-0.868933,-0.155988713282,[-0.15982522 -0.16226217],[ 0.09754632 -0.94416738]
5,"[ 1.00488518  1.43352817 -0.51992714 -1.33044295  0.58228018 -1.67421931
 -0.77603884 -2.12278283  0.26612823  0.55296789  0.        ]","[[ -0.3133291   -0.8301059    0.06767567  -0.19584007]
 [ -4.16040778 -17.87095424   0.           0.        ]]",[ 1.62701628 -1.01304779],-0.552815,-0.0977189753757,[-0.15982522 -0.16226217],[ 0.356778   -0.69809484]
6,"[ 0.98535652  1.00363803 -0.5813812  -1.85453343  0.58227848 -1.67420544
 -0.48270182 -2.61378052 -0.07184094  0.44235198  0.        ]","[[ -0.35601953  -1.22371467   0.06767567  -0.19584007]
 [ -0.12210083 -21.47785888   0.           0.        ]]",[ 0.94694927 -0.13775815],-0.426208,-0.0568180090663,[-0.15982522 -0.16226217],[ 0.5091536  -0.50138789]
7,"[ 1.00160821  0.45928626 -0.53082564 -1.99988338  0.58227679 -1.67419158
 -0.21043679 -2.63020475 -0.36169431  0.53923071  0.        ]","[[ -0.32085662  -1.65448636   0.06767567  -0.19584007]
 [  3.62611641 -21.59883619   0.           0.        ]]",[ 1.01665619 -1.5263239 ],-0.441047,-0.0651938750984,[-0.15982522 -0.16226217],[ 0.44971246 -0.47359979]
8,"[ 1.04226523 -0.10599362 -0.36688419 -1.62549215  0.58227509 -1.67417771
  0.07180434 -3.11099952 -0.57020733  0.79492314  0.        ]","[[ -0.20935062  -2.12190425   0.06767567  -0.19584007]
 [  7.51167344 -25.13109054   0.           0.        ]]",[-0.19077339 -0.22417673],-0.670292,-0.105734317103,[-0.15982522 -0.16226217],[ 0.34167466 -0.49002743]
9,"[ 1.06942734 -0.55248453 -0.15397214 -0.69050782  0.58227339 -1.67416385
  0.00608426 -3.16400733 -0.72179709  1.16298652  0.        ]","[[ -0.068195    -2.62843812   0.06767567  -0.19584007]
 [  6.60692092 -25.52102897   0.           0.        ]]",[ 1.51497956 -1.17810884],-1.03977,-0.156807086794,[-0.15982522 -0.16226217],[ 0.2712591  -0.49386811]
