timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
40,[-0.18090717 -0.15974137],"[ 0.91645524 -0.68722502  0.62490909  0.24450489 -0.94952297  0.7966614
  1.31343299  0.37734609  0.51143702 -0.83102477  0.        ]",[ 0.03751033 -0.42671531],-0.838806,-0.152021920776,"[[ 13.04297499  -3.0149093   -0.10934109   0.0908491 ]
 [ 25.94544358   0.44050341   0.           0.        ]]",[ 0.33427215 -0.71699113]
41,[-0.18090717 -0.15974137],"[ 0.4407105  -0.68609016  1.20229505  0.22694754 -0.94951942  0.79665885
  1.28780989  0.35030078  0.57584552 -0.82314911  0.        ]",[ 1.07179259 -0.98026734],-0.847922,-0.157893980531,"[[ 13.55822036  -3.00817955  -0.10934109   0.0908491 ]
 [ 25.58031165   0.24259554   0.           0.        ]]",[ 0.30688164 -0.71646708]
42,[-0.18090717 -0.15974137],"[-0.27615064 -0.68558068  1.45021007  0.21936634 -0.94951588  0.79665629
  1.53004145  0.32786549  0.62814098 -0.77373055  0.        ]",[-0.02292214 -0.96078352],-0.9317,-0.159489458956,"[[ 14.10447043  -3.0052719   -0.10934109   0.0908491 ]
 [ 29.03319072   0.07842295   0.           0.        ]]",[ 0.2528204  -0.71236849]
43,[-0.18090717 -0.15974137],"[-1.03966336 -0.68540983  1.23281621  0.2168794  -0.94951233  0.79665374
  1.48334223  0.32074478  0.64858088 -0.69641545  0.        ]",[ 1.90258434 -1.02328352],-0.886564,-0.155994670041,"[[  1.46784569e+01  -3.00431794e+00  -1.09341088e-01   9.08490973e-02]
 [  2.83676774e+01   2.63198736e-02   0.00000000e+00   0.00000000e+00]]",[ 0.27764991 -0.66652107]
44,[-0.18090717 -0.15974137],"[-1.58940987 -0.6853585   0.55825482  0.2161555  -0.94950879  0.79665118
  1.7216987   0.31795252  0.62643939 -0.61591303  0.        ]",[ 2.37517197 -0.35763772],-0.862065,-0.147822251101,"[[  1.52799008e+01  -3.00404036e+00  -1.09341088e-01   9.08490973e-02]
 [  3.17653863e+01   5.89167300e-03   0.00000000e+00   0.00000000e+00]]",[ 0.32196319 -0.63467139]
45,[-0.18090717 -0.15974137],"[-1.67496743 -0.68522525 -0.43916034  0.21423821 -0.94950525  0.79664862
  1.95533039  0.32368544  0.55993229 -0.56035242  0.        ]",[-0.33736667  0.61495802],-0.831996,-0.136260924499,"[[ 15.948624    -3.00330483  -0.10934109   0.0908491 ]
 [ 35.09583438   0.04784919   0.           0.        ]]",[ 0.33015525 -0.63097429]
46,[-0.18090717 -0.15974137],"[-1.1634067  -0.68026719 -1.29177612  0.14820959 -0.9495017   0.79664607
  1.81286765  0.65639085  0.45868861 -0.55412241  0.        ]",[-0.02449077 -0.60829641],-0.875926,-0.12411292687,"[[ 16.63016865  -2.97791997  -0.10934109   0.0908491 ]
 [ 33.06537792   2.48252999   0.           0.        ]]",[ 0.37255731 -0.63811481]
47,[-0.18090717 -0.15974137],"[-0.31446895 -0.67457792 -1.60169722  0.08345429 -0.94949816  0.79664351
  1.7601174   0.3206389   0.37644782 -0.63262625  0.        ]",[ 0.86287562 -1.25483661],-0.85602,-0.121390798034,"[[  1.72839339e+01  -2.95292092e+00  -1.09341088e-01   9.08490973e-02]
 [  3.23136704e+01   2.55765764e-02   0.00000000e+00   0.00000000e+00]]",[ 0.40171897 -0.64974505]
48,[-0.18090717 -0.15974137],"[ 0.55375425 -0.68314003 -1.26287011  0.18514592 -0.94949461  0.79664096
  1.95489062 -0.22038899  0.39366556 -0.72509831  0.        ]",[ 0.49998395 -2.67928136],-0.910864,-0.131116813023,"[[ 17.9580655   -2.99213244  -0.10934109   0.0908491 ]
 [ 35.09026931  -3.93354217   0.           0.        ]]",[ 0.3499459  -0.67868239]
49,[-0.18090717 -0.15974137],"[ 1.0500392  -0.68972918 -0.34378293  0.28744795 -0.94949107  0.7966384
  2.04502927  0.29015461  0.44322127 -0.77859058  0.        ]",[ 0.68647611 -1.20714615],-0.804512,-0.14069569549,"[[ 18.67276567  -3.03134707  -0.10934109   0.0908491 ]
 [ 36.37542673  -0.1975061    0.           0.        ]]",[ 0.33130085 -0.71602875]
