timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.28631285 -0.1630896 ],"[ 0.9775488   2.022578   -0.27767063  1.01329152  1.17047565  0.21458183
 -0.5522739   0.34830951  0.28152108 -0.20165742  0.        ]",[ 0.11328933 -1.32664421],-0.850266,-0.0832111656567,"[[-0.09618211  0.09927068  0.13362776  0.02482218]
 [-0.00294855  0.00245146  0.          0.        ]]",[ 0.63202429 -0.64703536]
1,[-0.28631285 -0.1630896 ],"[ 0.97814707  2.02678999 -0.27074278  0.89848173  1.17047271  0.21458159
 -0.52577193 -0.20434831  0.28141105 -0.23165397  0.        ]",[ 1.09144506  0.08553788],-0.845699,-0.0846608873571,"[[-0.09172856  0.05958963  0.13362776  0.02482218]
 [ 0.44680173 -3.9573585   0.          0.        ]]",[ 0.74031186 -0.40385985]
2,[-0.28631285 -0.1630896 ],"[ 0.98284529  2.02900092 -0.19508919  0.68095183  1.17046977  0.21458135
 -0.29320382 -0.14635645  0.2828901  -0.21476005  0.        ]",[ 0.42637611  0.07940931],-0.827069,-0.0839995134811,"[[-0.0431923  -0.01538862  0.13362776  0.02482218]
 [ 4.3936825  -3.54184682  0.          0.        ]]",[ 0.33497143 -0.64366424]
3,[-0.28631285 -0.1630896 ],"[ 0.98153448  2.02460068 -0.03279796  0.48678851  1.17046683  0.21458111
 -0.1989453  -0.09277156  0.28343627 -0.08838161  0.        ]",[-1.05244758 -0.09417193],-0.836534,-0.0790402045443,"[[ 0.06073104 -0.08237345  0.13362776  0.02482218]
 [ 5.99332758 -3.15791113  0.          0.        ]]",[-0.0412706  -0.79378045]
4,[-0.28631285 -0.1630896 ],"[ 0.97018041  2.01434989  0.08996198  0.29578794  1.17046389  0.21458087
 -0.43902159 -0.13586698  0.27760323 -0.00736568  0.        ]",[ 1.39629279  0.20460742],-0.828226,-0.0763221999541,"[[ 0.13971889 -0.14862968  0.13362776  0.02482218]
 [ 1.9190193  -3.46669108  0.          0.        ]]",[ 0.1555903  -0.55328447]
5,[-0.28631285 -0.1630896 ],"[ 0.95035874  1.99989401  0.20938069  0.12291773  1.17046094  0.21458064
 -0.20817693 -0.0134242   0.2671486   0.07592538  0.        ]",[-1.92688805 -0.14651563],-0.87674,-0.0740521738072,"[[ 0.21740587 -0.20916135  0.13362776  0.02482218]
 [ 5.8366423  -2.58938895  0.          0.        ]]",[-0.35314226 -0.8447718 ]
6,[-0.28631285 -0.1630896 ],"[ 0.92282481  1.98185877  0.32407316 -0.03807875  1.170458    0.2145804
 -0.44806806 -0.08701908  0.25232919  0.15828899  0.        ]",[-0.07004214 -1.93273389],-0.768407,-0.0724069215392,"[[ 0.29329166 -0.26623966  0.13362776  0.02482218]
 [ 1.7654837  -3.11669621  0.          0.        ]]",[-0.15215722 -0.59215796]
7,[-0.28631285 -0.1630896 ],"[ 0.90874024  1.93945892  0.37198271 -0.31773791  1.17045506  0.21458016
 -0.46636657 -0.63101984  0.24446116  0.11848566  0.        ]",[-0.20487682 -0.8985902 ],-0.748214,-0.0710684933508,"[[ 0.32548566 -0.36768111  0.13362776  0.02482218]
 [ 1.45493302 -7.01445879  0.          0.        ]]",[ 0.00292297 -0.30775824]
8,[-0.28631285 -0.1630896 ],"[ 0.89894242  1.8366729   0.40250179 -0.77238019  1.17045212  0.21457992
 -0.51575352 -1.10818069  0.22404248 -0.01130448  0.        ]",[ 0.75423084  0.71623702],-0.750849,-0.0694341859406,"[[  0.34617541  -0.54227284   0.13362776   0.02482218]
 [  0.61678568 -10.43332447   0.           0.        ]]",[ 0.33117014  0.04918385]
9,[-0.28631285 -0.1630896 ],"[ 0.87720453  1.69581542  0.46394561 -1.18924806  1.17044917  0.21457968
 -0.34071449 -0.68367739  0.18296066 -0.10318321  0.        ]",[-0.01678698 -0.17628061],-0.689352,-0.0669289820728,"[[ 0.38831471 -0.72042268  0.13362776  0.02482218]
 [ 3.58732728 -7.39177458  0.          0.        ]]",[ 0.12080424 -0.12572423]
