timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[ 0.00550749 -0.02178088],"[ 1.09446676  1.15471247  0.02512312 -0.01174579  1.13743508  0.68842503
  0.07126596 -0.03987939  0.2807413  -0.47725745  0.        ]",[ 1.04230315 -0.41397671],-0.714331,-0.101134009796,"[[-0.00744174  0.09376538  0.1282792   0.06888135]
 [-0.00173527 -0.00231689  0.          0.        ]]",[ 0.00159551  0.00992162]
1,[ 0.00550749 -0.02178088],"[ 1.09370274  1.15639724  0.0861691  -0.0390778   1.13733279  0.68838525
  0.41004437 -0.2554688   0.27883702 -0.4338553   0.        ]",[-0.64159897 -0.21527389],-0.804443,-0.0971616044796,"[[ 0.03222084  0.07725768  0.1282792   0.06888135]
 [ 3.95481676 -1.64298105  0.          0.        ]]",[ 0.0013127  0.0093916]
2,[ 0.00550749 -0.02178088],"[ 1.08938716  1.1592481   0.16737433 -0.10722482  1.13723053  0.68834547
  0.18602319 -0.36306279  0.2759079  -0.38999145  0.        ]",[-1.51527796 -0.11784278],-0.869471,-0.0932991724389,"[[ 0.0850701   0.03618223  0.1282792   0.06888135]
 [ 1.33881899 -2.46183768  0.          0.        ]]",[ 0.00141575  0.00943777]
3,[ 0.00550749 -0.02178088],"[ 1.09070194  1.1597842   0.14714248 -0.1959775   1.13712829  0.68830569
 -0.15498786 -0.4177568   0.28063976 -0.44744617  0.        ]",[-1.81138549 -1.75232425],-0.881569,-0.098540265123,"[[ 0.07189191 -0.0172316   0.1282792   0.06888135]
 [-2.64337894 -2.87816278  0.          0.        ]]",[ 0.00149539  0.00958186]
4,[ 0.00550749 -0.02178088],"[ 1.09385292  1.15163276  0.0055667  -0.35628457  1.13702609  0.68826593
 -0.48913576 -0.9303844   0.27691833 -0.64709741  0.        ]",[ 0.24111683 -0.07737729],-0.75173,-0.117646265053,"[[-0.02012651 -0.11393571  0.1282792   0.06888135]
 [-6.5454886  -6.77924978  0.          0.        ]]",[ 0.00104557  0.00916418]
5,[ 0.00550749 -0.02178088],"[ 1.08066796  1.11989002 -0.17854629 -0.5805234   1.1369239   0.68822617
 -0.39634536 -0.95299111  0.22421705 -0.90895882  0.        ]",[-1.28143448 -0.67325611],-0.87565,-0.144306236002,"[[-0.14016744 -0.25125206  0.1282792   0.06888135]
 [-5.46222093 -6.9518051   0.          0.        ]]",[ 0.00091402  0.00935671]
6,[ 0.00550749 -0.02178088],"[ 1.03780437  1.05154452 -0.40076945 -0.83836892  1.13682175  0.68818642
 -0.72579675 -1.28492335  0.09115301 -1.20020489  0.        ]",[ 0.42806799  0.19587017],-0.781051,-0.176142853081,"[[-0.28801173 -0.41563901  0.1282792   0.06888135]
 [-9.30947748 -9.47846197  0.          0.        ]]",[ 0.00060571  0.00909722]
7,[ 0.00550749 -0.02178088],"[ 0.95497151  0.94095515 -0.64055415 -1.09955458  1.13671963  0.68814667
 -0.56502821 -1.15829894 -0.1331517  -1.4662844   0.        ]",[-0.58747092 -0.03933681],-0.906384,-0.208956056776,"[[-0.45537098 -0.59554933  0.1282792   0.06888135]
 [-7.43268336 -8.51577321  0.          0.        ]]",[ 0.00079264  0.00885255]
8,[ 0.00550749 -0.02178088],"[ 0.83543869  0.80505281 -0.86532476 -1.31898465  1.13661753  0.68810694
 -0.75150276 -1.15638241 -0.41144159 -1.64879331  0.        ]",[-0.56509832  0.46000481],-0.958001,-0.237313185134,"[[-0.62587421 -0.76572669  0.1282792   0.06888135]
 [-9.61044217 -8.50199592  0.          0.        ]]",[ 0.00085031  0.00862555]
9,[ 0.00550749 -0.02178088],"[ 0.64188207  0.66312344 -1.10839274 -1.48498745  1.13651546  0.6880672
 -0.92675887 -0.8946967  -0.75381057 -1.75336099  0.        ]",[-0.51082168 -0.40253039],-0.967281,-0.264288614783,"[[ -0.83862113  -0.91579283   0.1282792    0.06888135]
 [-11.65743318  -6.51123082   0.           0.        ]]",[ 0.00117584  0.00865647]
