timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.08409981 -0.11869649],"[ 1.06653814  1.64798982 -0.01688642  0.36622027  1.13131913  0.60290905
 -0.36902999  0.26127735  0.28824674 -0.51180246  0.        ]",[ 1.54762014 -0.44451154],-0.596983,-0.105735013915,"[[ 0.01288901 -0.04134391  0.13083333  0.06830833]
 [ 0.00335619  0.00021183  0.          0.        ]]",[ 0.47892389 -0.75803387]
1,[-0.08409981 -0.11869649],"[ 1.0647278   1.64687035  0.04409483  0.32672088  1.1313107   0.60290637
 -0.0354146   0.0248166   0.28764452 -0.46288597  0.        ]",[ 1.12962124  0.5989691 ],-0.578945,-0.101532746339,"[[ 0.05265285 -0.05901463  0.13083333  0.06830833]
 [ 3.95985267 -1.76140699  0.          0.        ]]",[ 0.45526248 -0.7578485 ]
2,[-0.08409981 -0.11869649],"[ 1.04651442  1.64596221  0.22407514  0.3019344   1.13130227  0.60290368
  0.29146621  0.34764457  0.27485679 -0.28347817  0.        ]",[ 0.58035438 -0.62802461],-0.568698,-0.0870334481439,"[[ 0.17074524 -0.07011218  0.13083333  0.06830833]
 [ 7.83648157  0.64364506  0.          0.        ]]",[ 0.34525782 -0.81367403]
3,[-0.08409981 -0.11869649],"[ 0.98322113  1.64478867  0.488023    0.27467881  1.13129384  0.60290099
  0.47206255  0.01203386  0.22079124 -0.01497168  0.        ]",[ 3.38123967 -1.98796091],-0.607362,-0.0694424392398,"[[ 0.34896403 -0.08232531  0.13083333  0.06830833]
 [ 9.97826527 -1.85662046  0.          0.        ]]",[ 0.26498121 -0.83704233]
4,[-0.08409981 -0.11869649],"[ 0.83554194  1.63335625  0.8122965   0.10473607  1.1312854   0.6028983
  0.78911447 -0.51471254  0.10670296  0.2734653   0.        ]",[ 1.04542221 -0.22628183],-0.576776,-0.0618673574679,"[[  0.58625525  -0.15883083   0.13083333   0.06830833]
 [ 13.73834575  -5.7808308    0.           0.        ]]",[ 0.17092448 -0.84904945]
5,[-0.08409981 -0.11869649],"[ 0.54514815  1.59984982  1.16343534 -0.16473731  1.13127697  0.60289562
  1.09980078 -0.61977328 -0.10729258  0.5853297   0.        ]",[-0.40438688  0.07407689],-0.629031,-0.0764484636706,"[[  0.89799085  -0.28230109   0.13083333   0.06830833]
 [ 17.42297438  -6.56353912   0.           0.        ]]",[ 0.0342345  -0.87465656]
6,[-0.08409981 -0.11869649],"[ 0.14926177  1.546464    1.408004   -0.43199713  1.13126854  0.60289293
  0.93584977 -0.56280551 -0.40262455  0.83491566  0.        ]",[ 0.1071781  -0.53186158],-0.742282,-0.10832100742,"[[  1.22694275  -0.40931393   0.13083333   0.06830833]
 [ 15.47869046  -6.13915628   0.           0.        ]]",[-0.0486299  -0.87934959]
7,[-0.08409981 -0.11869649],"[-0.27149541  1.46467957  1.49697529 -0.71492322  1.13126011  0.60289024
  0.94586904 -0.82911221 -0.70966222  0.96675645  0.        ]",[-2.20604925 -1.32096514],-0.736953,-0.140256235768,"[[  1.53770922  -0.55200314   0.13083333   0.06830833]
 [ 15.59758184  -8.1231286    0.           0.        ]]",[-0.05964131 -0.84357607]
8,[-0.08409981 -0.11869649],"[-0.64097835  1.31390923  1.45523176 -1.0710367   1.13125168  0.60288755
  0.58640026 -1.33875428 -0.93629991  0.97615982  0.        ]",[ 1.46666786  1.08178726],-1.03517,-0.159687249961,"[[  1.80688925  -0.75256003   0.13083333   0.06830833]
 [ 11.33455049 -11.91995991   0.           0.        ]]",[-0.00347099 -0.7768234 ]
9,[-0.08409981 -0.11869649],"[-0.98101948  1.13113176  1.30977455 -1.3602977   1.13124325  0.60288487
  0.9010387  -0.77565184 -1.1494927   0.9301559   0.        ]",[-0.0273024  -0.52617901],-0.952261,-0.176737578656,"[[  2.07101805  -0.94887046   0.13083333   0.06830833]
 [ 15.06600948  -7.72496905   0.           0.        ]]",[-0.0466701  -0.78959131]
10,[-0.08409981 -0.11869649],"[-1.30758079  0.945829    1.0351463  -1.55841753  1.13123482  0.60288218
  0.8668947  -1.03465468 -1.39686126  0.83251923  0.        ]",[ 2.23640841  0.56033866],-1.18325,-0.197886759585,"[[  2.36827604  -1.12272998   0.13083333   0.06830833]
 [ 14.66114423  -9.65454755   0.           0.        ]]",[ 0.00224911 -0.75396752]
11,[-0.08409981 -0.11869649],"[-1.56738237  0.75022978  0.62145759 -1.69268729  1.13122639  0.60287949
  1.17610757 -0.71114655 -1.64271059  0.65928291  0.        ]",[-0.87704555 -1.42956796],-1.04017,-0.219527721742,"[[  2.69829179  -1.29164125   0.13083333   0.06830833]
 [ 18.32829983  -7.24449353   0.           0.        ]]",[ 0.00147241 -0.76304483]
12,[-0.08409981 -0.11869649],"[-1.69195881  0.52732485  0.13962087 -1.76899855  1.13121796  0.60287681
  0.85301208 -1.22312234 -1.81283911  0.43045795  0.        ]",[ 0.53737438 -2.41133174],-1.17227,-0.234178833562,"[[  3.02641467  -1.47479913   0.13083333   0.06830833]
 [ 14.49666712 -11.05869348   0.           0.        ]]",[ 0.05430628 -0.74905276]
13,[-0.08409981 -0.11869649],"[-1.67535133  0.20749073 -0.33140397 -1.74972233  1.13120953  0.60287412
  1.00828343 -1.72511468 -1.84199494  0.19567185  0.        ]",[ 0.69566677 -1.4517322 ],-1.25597,-0.233412025861,"[[  3.3348238   -1.73349746   0.13083333   0.06830833]
 [ 16.33815554 -14.79861742   0.           0.        ]]",[ 0.10967265 -0.72750998]
14,[-0.08409981 -0.11869649],"[-1.50103877 -0.18132691 -0.83145025 -1.51014488  1.1312011   0.60287143
  1.21333044 -2.21710615 -1.76966432 -0.0539614   0.        ]",[ 0.43474275  0.11152163],-1.28156,-0.221995751249,"[[  3.68598575  -2.06624856   0.13083333   0.06830833]
 [ 18.76998599 -18.46421257   0.           0.        ]]",[ 0.19176733 -0.69111717]
15,[-0.08409981 -0.11869649],"[-1.14081627 -0.52891341 -1.26987675 -1.00710665  1.13119267  0.60286875
  1.32721267 -2.10856484 -1.61245227 -0.27376694  0.        ]",[ 1.79750133 -1.18387797],-1.17125,-0.202566928393,"[[  4.07493754  -2.42742218   0.13083333   0.06830833]
 [ 20.12069381 -17.65586249   0.           0.        ]]",[ 0.25692222 -0.66452885]
16,[-0.08409981 -0.11869649],"[-0.59118519 -0.76715936 -1.54084024 -0.25549982  1.13118424  0.60286606
  1.62752353 -2.59292054 -1.37733665 -0.41285537  0.        ]",[ 0.48576702  0.09462431],-0.952777,-0.174071068562,"[[  4.51308768  -2.81674899   0.13083333   0.06830833]
 [ 23.68241528 -21.26482723   0.           0.        ]]",[ 0.37141371 -0.60898238]
17,[-0.08409981 -0.11869649],"[ 0.0771333  -0.83194126 -1.5075844   0.43190967  1.13117581  0.60286337
  1.75023088 -0.39098877 -1.16483127 -0.42376056  0.        ]",[-0.53422063 -2.37201819],-0.509925,-0.145657010939,"[[  5.0013386   -3.12957768   0.13083333   0.06830833]
 [ 25.13792814  -4.86001646   0.           0.        ]]",[ 0.33778214 -0.6298728 ]
18,[-0.08409981 -0.11869649],"[ 0.64168773 -0.83196789 -1.14312171  0.43709954  1.13116738  0.60286068
  1.52992978  0.56920093 -1.1982798  -0.446148    0.        ]",[ 1.45031858 -0.36842162],-0.741814,-0.151315759988,"[[  5.47788657  -3.13189748   0.13083333   0.06830833]
 [ 22.52546692   2.29358287   0.           0.        ]]",[ 0.3648271 -0.6113925]
19,[-0.08409981 -0.11869649],"[ 0.99662783 -0.82970752 -0.51871609  0.32215495  1.13115896  0.602858
  1.82615157  0.58258222 -1.22555373 -0.52236238  0.        ]",[-0.93302503 -0.44063458],-0.723755,-0.159192984862,"[[  5.96364688  -3.08050141   0.13083333   0.06830833]
 [ 26.03882941   2.3932946    0.           0.        ]]",[ 0.35730845 -0.59673882]
