timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.01486933  0.015727  ],"[ 1.0548098   1.25627739 -0.14194238  0.24208099 -0.56034334  1.40549544
 -0.22553819  0.10918746  1.45934995 -1.20549419  0.        ]",[-0.19340702  1.03200989],-1.40036,-0.321347888539,"[[-0.07612442  0.03883046 -0.06308633  0.15825863]
 [ 0.00434532 -0.00046266  0.          0.        ]]",[ 0.1317974  -0.28232259]
1,[-0.01486933  0.015727  ],"[ 1.05395081  1.25337008 -0.15359527  0.31050164 -0.56033756  1.40546262
 -0.29327418  0.62442355  1.45940515 -1.18609852  0.        ]",[ 1.36119808  0.62259881],-1.40257,-0.319902329816,"[[-0.08373023  0.07855213 -0.06308633  0.15825863]
 [-0.76236794  3.95943091  0.          0.        ]]",[ 0.14608648 -0.25806007]
2,[-0.01486933  0.015727  ],"[ 1.05636498  1.2368023  -0.11589927  0.48686725 -0.56033178  1.4054298
  0.05748093  0.93477688  1.45524849 -1.07104412  0.        ]",[-0.33105841 -0.32837604],-1.41866,-0.311047948405,"[[-0.05914481  0.1816733  -0.06308633  0.15825863]
 [ 3.20770887  6.34474221  0.          0.        ]]",[ 0.15669203 -0.23730913]
3,[-0.01486933  0.015727  ],"[ 1.05871723  1.20396421 -0.03850195  0.67558503 -0.560326    1.40539698
 -0.06377845  0.74930943  1.43320713 -0.91326683  0.        ]",[ 0.51593372 -1.07299109],-1.4126,-0.297631736809,"[[-0.00876112  0.29426737 -0.06308633  0.15825863]
 [ 1.83522238  4.91941298  0.          0.        ]]",[ 0.1557301 -0.2389119]
4,[-0.01486933  0.015727  ],"[ 1.0571519   1.18129242  0.04883519  0.76994179 -0.56032022  1.40536416
  0.11347763  0.22132744  1.40553529 -0.79071688  0.        ]",[ 1.92667518  0.41156607],-1.33687,-0.286501568292,"[[ 0.04807302  0.3519429  -0.06308633  0.15825863]
 [ 3.84149932  0.86166473  0.          0.        ]]",[ 0.14449857 -0.25719181]
5,[-0.01486933  0.015727  ],"[ 1.04018117  1.16638452  0.22567579  0.82369056 -0.56031444  1.40533134
  0.45622933  0.43095174  1.35005911 -0.60847163  0.        ]",[-0.39549481  0.45212001],-1.28811,-0.269192449035,"[[ 0.16382644  0.38534064 -0.06308633  0.15825863]
 [ 7.7209416   2.47273389  0.          0.        ]]",[ 0.148159   -0.24759141]
6,[-0.01486933  0.015727  ],"[ 0.99641349  1.13270127  0.43072344  0.92917704 -0.56030866  1.40529853
  0.30445042  0.65758525  1.24346194 -0.39066239  0.        ]",[-0.47350064 -0.12955293],-1.23437,-0.244718795701,"[[ 0.30100946  0.45227142 -0.06308633  0.15825863]
 [ 6.00309071  4.21453978  0.          0.        ]]",[ 0.15287541 -0.23785861]
7,[-0.01486933  0.015727  ],"[ 0.94872762  1.08698157  0.57512105  1.04828144 -0.56030288  1.40526572
  0.12848331  0.58006138  1.12846139 -0.23386477  0.        ]",[-0.28026466 -1.93761483],-1.20919,-0.222918521774,"[[ 0.40108885  0.5305849  -0.06308633  0.15825863]
 [ 4.01146669  3.61879412  0.          0.        ]]",[ 0.15255451 -0.23798034]
8,[-0.01486933  0.015727  ],"[ 0.90880176  1.06643425  0.67033303  1.09533954 -0.56029711  1.40523291
  0.0236384   0.05557006  1.05177118 -0.14778627  0.        ]",[-0.3763157 -0.5858001],-1.12597,-0.209543302148,"[[ 0.46941245  0.56251807 -0.06308633  0.15825863]
 [ 2.82481945 -0.41204272  0.          0.        ]]",[ 0.14016852 -0.2590279 ]
9,[-0.01486933  0.015727  ],"[ 0.88205199  1.08662757  0.72594355  1.04899981 -0.56029133  1.4052001
 -0.11276372 -0.24511451  1.03370458 -0.1187555   0.        ]",[ 0.60356636 -0.59561887],-1.12981,-0.206386051924,"[[ 0.51041926  0.53109189 -0.06308633  0.15825863]
 [ 1.28100325 -2.72287248  0.          0.        ]]",[ 0.13054454 -0.27568585]
