timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.18003863 -0.16917498],"[ 1.0678047   1.91881711 -0.09488787  0.67840904  0.45332067 -0.48728054
 -0.51412766  0.32152848  0.87578453  0.52361125  0.        ]",[ 0.46782159 -0.99264166],-1.24196,-0.168333954498,"[[-0.00795648  0.03394232  0.05238288 -0.05714789]
 [ 0.00471867  0.00149725  0.          0.        ]]",[-0.3112888  -1.37504506]
1,[-0.18003863 -0.16917498],"[ 1.06776438  1.91953191 -0.06637426  0.57330729  0.45331964 -0.48727941
 -0.38595479 -0.21660654  0.87601782  0.520245    0.        ]",[-0.46033734 -2.06136084],-1.2037,-0.168220147561,"[[ 0.01072036 -0.00547077  0.05238288 -0.05714789]
 [ 1.85679374 -3.929702    0.          0.        ]]",[-0.36719343 -1.36080003]
2,[-0.18003863 -0.16917498],"[ 1.06724362  1.90968192 -0.03811875  0.26066053  0.45331862 -0.48727828
 -0.51441637 -0.74787838  0.87230878  0.44669337  0.        ]",[-0.20731141 -1.18574384],-1.11917,-0.164788207465,"[[  2.92318166e-02  -1.23004810e-01   5.23828826e-02  -5.71478874e-02]
 [  5.20190066e-04  -7.81077015e+00   0.00000000e+00   0.00000000e+00]]",[-0.22935808 -1.25456023]
3,[-0.18003863 -0.16917498],"[ 1.0675273   1.85438465 -0.05063989 -0.24447521  0.4533176  -0.48727716
 -0.57107744 -1.26868405  0.84163401  0.26209999  0.        ]",[-0.59542783  0.70253494],-0.949439,-0.155189506711,"[[  0.02102773  -0.31739336   0.05238288  -0.05714789]
 [ -0.81824535 -11.61540686   0.           0.        ]]",[-0.02381816 -1.10691392]
4,[-0.18003863 -0.16917498],"[ 1.06758441  1.74747544 -0.1114746  -0.73610717  0.45331658 -0.48727603
 -0.73306353 -0.85629348  0.76474725  0.03178574  0.        ]",[ 0.32101537 -2.34215219],-0.737756,-0.142047854562,"[[-0.01882205 -0.51947522  0.05238288 -0.05714789]
 [-3.15895106 -8.60282654  0.          0.        ]]",[ 0.24895534 -0.96564484]
5,[-0.18003863 -0.16917498],"[ 1.06454005  1.58757756 -0.18742412 -1.18981033  0.45331556 -0.4872749
 -0.64078471 -1.37505522  0.63695073 -0.19115048  0.        ]",[ 0.87657367  0.07290455],-0.629782,-0.127387944681,"[[ -0.06862218  -0.72955528   0.05238288  -0.05714789]
 [ -1.82556122 -12.39254343   0.           0.        ]]",[ 0.45684424 -0.78455424]
6,[-0.18003863 -0.16917498],"[ 1.06440432  1.35040284 -0.18949419 -1.61522702  0.45331454 -0.48727377
 -0.39831711 -1.30209761  0.48468571 -0.32439483  0.        ]",[ 0.40275801 -2.9760346 ],-0.543889,-0.11220376039,"[[ -0.06998158  -0.97205942   0.05238288  -0.05714789]
 [  1.67804068 -11.85962      0.           0.        ]]",[ 0.495873   -0.68585289]
7,[-0.18003863 -0.16917498],"[ 1.06751812  1.03080637 -0.11442932 -1.94024128  0.45331351 -0.48727265
 -0.29028916 -1.81201722  0.32458362 -0.36579292  0.        ]",[ 0.05943695 -0.50474897],-0.50806,-0.0946810124149,"[[ -0.02075858  -1.24662804   0.05238288  -0.05714789]
 [  3.23901455 -15.58480601   0.           0.        ]]",[ 0.56094891 -0.53977686]
8,[-0.18003863 -0.16917498],"[ 1.06635415  0.60959385 -0.01293774 -2.07910546  0.45331249 -0.48727152
 -0.27846945 -2.04334287  0.12150323 -0.35179544  0.        ]",[ 1.01099747  1.05674085],-0.500677,-0.0709303042248,"[[  0.04573575  -1.57528091   0.05238288  -0.05714789]
 [  3.40979863 -17.27484476   0.           0.        ]]",[ 0.5806874  -0.44274896]
9,[-0.18003863 -0.16917498],"[ 1.05150333  0.22157543  0.14986858 -1.95455463  0.45331147 -0.48727039
 -0.00929517 -1.45455796 -0.03905208 -0.25504892  0.        ]",[ 1.01950366 -1.49611692],-0.441439,-0.0468439421844,"[[  0.15295351  -1.87762327   0.05238288  -0.05714789]
 [  7.29929998 -12.97365361   0.           0.        ]]",[ 0.35962451 -0.48852557]
10,[-0.18003863 -0.16917498],"[ 0.98914027 -0.12458515  0.42238371 -1.60805632  0.45331045 -0.48726926
  0.25467911 -1.96138994 -0.15729463 -0.08855836  0.        ]",[ 0.12348559  0.9835492 ],-0.488309,-0.0205600061909,"[[  0.33720944  -2.1742475    0.05238288  -0.05714789]
 [ 11.11366309 -16.67635315   0.           0.        ]]",[ 0.09272662 -0.56006581]
11,[-0.18003863 -0.16917498],"[ 0.85282472 -0.401646    0.73105396 -1.08120332  0.45330943 -0.48726814
  0.27330358 -1.38304023 -0.27676181  0.09374897  0.        ]",[-0.75273599 -0.48742065],-0.467826,-0.00744136062864,"[[  0.56218253  -2.46538365   0.05238288  -0.05714789]
 [ 11.38278917 -12.45135611   0.           0.        ]]",[-0.09000938 -0.62886637]
