timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.30619913 -0.18790136],"[ 0.95789146  1.9664159  -0.06504214  0.84553864 -0.83097606  0.44052902
 -0.54476058  0.34863324  2.0570937  -0.2388811   0.        ]",[-0.63813707 -1.534432  ],-2.86642,-0.308378016886,"[[ 0.03796104  0.02838516 -0.09615263  0.05058182]
 [ 0.00256787 -0.00105458  0.          0.        ]]",[-0.50186527 -2.42215371]
1,[-0.30619913 -0.18790136],"[ 0.95881812  1.96685462 -0.10478498  0.73133551 -0.83097475  0.44052853
 -0.69091033 -0.21073105  2.05945815 -0.32567127  0.        ]",[-0.15997538 -2.44985647],-2.86559,-0.310066307373,"[[ 0.01269935 -0.01135371 -0.09615263  0.05058182]
 [-2.52034153 -3.95964268  0.          0.        ]]",[-0.10910346 -2.05081201]
2,[-0.30619913 -0.18790136],"[ 0.95755812  1.95585571 -0.19327483  0.39284978 -0.83097343  0.44052804
 -0.72459608 -0.75912676  2.04602778 -0.54754764  0.        ]",[ 0.75004485 -2.27963995],-2.80748,-0.313250342259,"[[-0.04354182 -0.12948557 -0.09615263  0.05058182]
 [-3.10185542 -7.8406097   0.          0.        ]]",[ 0.28155237 -1.72251832]
3,[-0.30619913 -0.18790136],"[ 0.95483299  1.89788582 -0.24297659 -0.15234503 -0.83097212  0.44052755
 -0.54908035 -1.29685888  1.99001403 -0.79020051  0.        ]",[-0.05083291 -2.64542488],-2.74378,-0.313860739463,"[[ -0.07517976  -0.32447982  -0.09615263   0.05058182]
 [ -0.07205005 -11.64612488   0.           0.        ]]",[ 0.34725732 -1.60443485]
4,[-0.30619913 -0.18790136],"[ 0.95444856  1.73969836 -0.24836401 -0.84655853 -0.83097081  0.44052706
 -0.56058899 -1.82376692  1.87068046 -1.0249287   0.        ]",[ 0.85922608 -1.40283978],-2.58711,-0.309139014363,"[[ -0.07861326  -0.59481604  -0.09615263   0.05058182]
 [ -0.27072819 -15.37507031   0.           0.        ]]",[ 0.57755131 -1.37003565]
5,[-0.30619913 -0.18790136],"[ 0.95712486  1.42528016 -0.20320986 -1.55534749 -0.8309695   0.44052657
 -0.36332539 -2.34040157  1.67394411 -1.20831547  0.        ]",[ 1.31458905 -2.52816065],-2.43395,-0.295856952624,"[[ -0.04986197  -0.93900267  -0.09615263   0.05058182]
 [  3.13449746 -19.03136771   0.           0.        ]]",[ 0.49002236 -1.2815299 ]
6,[-0.30619913 -0.18790136],"[ 0.95697225  0.92646559 -0.0431154  -2.04382793 -0.83096818  0.44052608
 -0.13769273 -2.84676749  1.42989985 -1.24452083  0.        ]",[ 0.47534701 -1.85791229],-2.17056,-0.271291496967,"[[  0.05190654  -1.35558744  -0.09615263   0.05058182]
 [  7.02944064 -22.61507995   0.           0.        ]]",[ 0.32740915 -1.08655882]
7,[-0.30619913 -0.18790136],"[ 0.92705538  0.28809898  0.20326235 -2.00419977 -0.83096687  0.44052558
 -0.03678873 -3.34296563  1.13529061 -1.1370525   0.        ]",[-0.2083082  -1.63827987],-1.85305,-0.233398163351,"[[  0.20997196  -1.84312535  -0.09615263   0.05058182]
 [  8.77127656 -26.12695605   0.           0.        ]]",[ 0.04659118 -0.93208659]
8,[-0.30619913 -0.18790136],"[ 0.85788808 -0.3317802   0.45221985 -1.17694536 -0.83096556  0.44052509
 -0.09466718 -3.82926964  0.77698006 -0.89686609  0.        ]",[-0.39580459 -1.27209221],-1.46512,-0.180511293139,"[[  0.37537446  -2.40019892  -0.09615263   0.05058182]
 [  7.77216    -29.56897138   0.           0.        ]]",[-0.18979612 -0.7981143 ]
9,[-0.30619913 -0.18790136],"[ 0.77175336 -0.67010554  0.64838343  0.4308687  -0.83096425  0.4405246
 -0.19440076 -3.4778498   0.41526773 -0.47898491  0.        ]",[ 0.00166673 -0.49883639],-0.930188,-0.115280451709,"[[  0.51354055  -3.02543167  -0.09615263   0.05058182]
 [  6.05052756 -27.08220992   0.           0.        ]]",[-0.17148194 -0.69308281]
10,[-0.30619913 -0.18790136],"[ 0.6774214  -0.67518953  0.8067849   0.98253185 -0.83096293  0.44052411
 -0.20088714  0.40364253  0.32491074 -0.3193411   0.        ]",[-1.477682   -2.04865716],-0.875684,-0.0958616918182,"[[ 0.63343083 -3.21771017 -0.09615263  0.05058182]
 [ 5.9385545   0.38811086  0.          0.        ]]",[-0.03225101 -0.80473936]
11,[-0.30619913 -0.18790136],"[ 0.60706309 -0.67883701  0.90263691  0.81168479 -0.83096162  0.44052362
 -0.43704944  0.90218916  0.35979391 -0.38247605  0.        ]",[ 0.19729875 -0.74752049],-0.721878,-0.10336287002,"[[ 0.71129981 -3.15819409 -0.09615263  0.05058182]
 [ 1.86185323  3.91646139  0.          0.        ]]",[ 0.13792203 -0.84153068]
12,[-0.30619913 -0.18790136],"[ 0.56363106 -0.67714242  0.95488696  0.61096906 -0.83096031  0.44052313
 -0.39393427  0.75147459  0.40457083 -0.43703541  0.        ]",[-0.84002616 -0.54845693],-0.874818,-0.111509742932,"[[ 0.75600436 -3.08833227 -0.09615263  0.05058182]
 [ 2.60611023  2.84982447  0.          0.        ]]",[ 0.15866323 -0.81292343]
13,[-0.30619913 -0.18790136],"[ 0.54530502 -0.67279976  0.97558379  0.48565067 -0.830959    0.44052263
 -0.58959588  0.57243004  0.43446602 -0.46637691  0.        ]",[ 0.22964009 -2.68693168],-0.910175,-0.11652635081,"[[ 0.77423828 -3.04460295 -0.09615263  0.05058182]
 [-0.77145723  1.58268698  0.          0.        ]]",[ 0.25640041 -0.74852586]
