timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.33134559 -0.21511373],"[ 0.92986282  1.89329052 -0.24253194  0.77399633  1.18220431  0.61493951
 -0.53195025  0.35003999  0.23466659 -0.68769465  0.        ]",[ 2.64327147 -1.14686355],-0.949116,-0.115474194854,"[[-0.07868963 -0.01523419  0.13566333  0.07084972]
 [-0.00375437  0.0047448   0.          0.        ]]",[ 1.69634044 -0.40264097]
1,[-0.33134559 -0.21511373],"[ 0.93330253  1.89147018 -0.18003249  0.66215825  1.18220204  0.61493883
 -0.30475399 -0.22026092  0.23653518 -0.65086425  0.        ]",[ 0.93918446 -0.49138444],-0.965114,-0.112607626899,"[[-0.03905802 -0.05488351  0.13566333  0.07084972]
 [ 3.95373403 -3.95647007  0.          0.        ]]",[ 1.34661615 -0.21356529]
2,[-0.33134559 -0.21511373],"[ 0.93010869  1.87823185  0.00242356  0.38748321  1.18219977  0.61493815
 -0.09590832 -0.48930545  0.23612758 -0.52518288  0.        ]",[-0.67202876  0.1527195 ],-0.986445,-0.10276181265,"[[ 0.07651617 -0.15276271  0.13566333  0.07084972]
 [ 7.59157716 -5.82520981  0.          0.        ]]",[ 0.73675406 -0.25779098]
3,[-0.33134559 -0.21511373],"[ 0.90496004  1.84887975  0.19578089  0.08582273  1.1821975   0.61493747
 -0.25716434 -0.38548112  0.22332983 -0.39639101  0.        ]",[ 1.00542846 -2.39790837],-0.785557,-0.0924093904822,"[[ 0.20016533 -0.26203136  0.13566333  0.07084972]
 [ 4.78268652 -5.10406703  0.          0.        ]]",[ 0.69549036 -0.14529689]
4,[-0.33134559 -0.21511373],"[ 0.85259293  1.78895954  0.40043071 -0.28955346  1.18219523  0.61493679
 -0.03539882 -0.94119893  0.19449922 -0.28226311  0.        ]",[-1.12646425  0.72803944],-0.906173,-0.0822740994397,"[[ 0.33457636 -0.40284086  0.13566333  0.07084972]
 [ 8.64557304 -8.96399082  0.          0.        ]]",[ 0.12006359  0.04734749]
5,[-0.33134559 -0.21511373],"[ 0.77702153  1.7000133   0.591607   -0.66170317  1.18219296  0.61493611
 -0.2723907  -0.50038779  0.15224924 -0.18691218  0.        ]",[-0.45691529  0.45236806],-0.852291,-0.0724437448557,"[[ 0.46606948 -0.55140045  0.13566333  0.07084972]
 [ 4.5174605  -5.90220129  0.          0.        ]]",[ 0.20808302  0.08687592]
6,[-0.33134559 -0.21511373],"[ 0.72641959  1.62708381  0.69035937 -0.89185384  1.18219069  0.61493544
 -0.38133257 -0.22558358  0.12233336 -0.15681163  0.        ]",[ 1.13396736 -1.42616465],-0.73342,-0.0676212955985,"[[ 0.53737918 -0.65029339  0.13566333  0.07084972]
 [ 2.61982162 -3.99346436  0.          0.        ]]",[ 0.24789919  0.0575037 ]
7,[-0.33134559 -0.21511373],"[ 0.65201787  1.52611177  0.81109182 -1.1460998   1.18218842  0.61493476
 -0.15710144 -0.78444857  0.07886307 -0.1133087   0.        ]",[ 0.14264735  0.1424481 ],-0.811014,-0.0606570936787,"[[ 0.62896366 -0.76911013  0.13566333  0.07084972]
 [ 6.52564579 -7.87523942  0.          0.        ]]",[-0.15047418  0.3043341 ]
8,[-0.33134559 -0.21511373],"[ 0.52443175  1.37966614  0.97443897 -1.42761192  1.18218615  0.61493408
 -0.13211648 -0.68079385  0.00749087 -0.03257139  0.        ]",[-0.70904891 -0.39523945],-0.773378,-0.0489487146005,"[[ 0.76384297 -0.91939141  0.13566333  0.07084972]
 [ 6.96085042 -7.15527958  0.          0.        ]]",[-0.39128101  0.30927712]
9,[-0.33134559 -0.21511373],"[ 0.40627766  1.20725152  1.09277171 -1.66808264  1.18218388  0.6149334
 -0.30105396 -0.88557306 -0.06425654 -0.01083091  0.        ]",[-0.42604991  2.03712416],-0.838143,-0.0398136968966,"[[ 0.87353585 -1.07676771  0.13566333  0.07084972]
 [ 4.0181704  -8.57764404  0.          0.        ]]",[-0.10896285  0.72312897]
10,[-0.33134559 -0.21511373],"[ 0.33359878  1.05295502  1.15389855 -1.8207262   1.18218161  0.61493272
 -0.40246231 -0.29098248 -0.11774842 -0.04202461  0.        ]",[ 0.14478211 -0.23969299],-0.735233,-0.0355904077018,"[[ 0.93617625 -1.20688373  0.13566333  0.07084972]
 [ 2.25176118 -4.44773849  0.          0.        ]]",[-0.09812213  0.47460008]
11,[-0.33134559 -0.21511373],"[ 0.27269207  0.93192171  1.19941427 -1.90606022  1.18217934  0.61493204
 -0.37211711 -0.41496058 -0.16294916 -0.06152199  0.        ]",[-0.42538315  1.74400879],-0.810857,-0.0324294576052,"[[ 0.98651475 -1.30447853  0.13566333  0.07084972]
 [ 2.78032915 -5.30886767  0.          0.        ]]",[-0.09958915  0.5942511 ]
