timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.35893795 -0.23192967],"[ 0.91969311  1.81171268 -0.18229302  0.629728   -0.86483003 -1.58595132
 -0.51538662  0.34760456  2.16299685  1.7356408   0.        ]",[-3.36902678 -3.68383727],-3.72114,-0.34914181967,"[[-0.04767456 -0.08438829 -0.09964168 -0.18260407]
 [ 0.00440895  0.00305614  0.          0.        ]]",[-2.47035813 -2.95466065]
1,[-0.35893795 -0.23192967],"[ 0.91568346  1.80639735 -0.24453226  0.52059503 -0.86482896 -1.58594734
 -0.74362762 -0.23188144  2.14849966  1.61498206  0.        ]",[-2.26824636 -2.88246998],-3.6042,-0.341882238334,"[[-0.08726245 -0.12404019 -0.09964168 -0.18260407]
 [-3.95004228 -3.95505966  0.          0.        ]]",[-1.98574722 -2.2770853 ]
2,[-0.35893795 -0.23192967],"[ 0.88989923  1.77874881 -0.42822795  0.19960044 -0.86482788 -1.58594336
 -0.96736175 -0.7998963   2.0651994   1.26681832  0.        ]",[-2.48443988 -1.77372027],-3.30402,-0.318112900871,"[[-0.20515569 -0.24206836 -0.09964168 -0.18260407]
 [-7.82641631 -7.83482567  0.          0.        ]]",[-1.24615157 -1.46038306]
3,[-0.35893795 -0.23192967],"[ 0.80294012  1.69534144 -0.72059049 -0.30806356 -0.8648268  -1.58593939
 -1.18669658 -1.35665677  1.80690113  0.7598238   0.        ]",[ 1.30241369 -1.19823797],-2.60417,-0.272594014154,"[[ -0.39981096  -0.43692084  -0.09964168  -0.18260407]
 [-11.62658134 -11.6377313    0.           0.        ]]",[-0.12389648 -0.35383666]
4,[-0.35893795 -0.23192967],"[ 0.66718496  1.50762317 -0.98438684 -0.93484746 -0.86482572 -1.58593541
 -0.94506422 -1.90280664  1.36898731  0.36512536  0.        ]",[-0.34342151 -1.03675405],-1.82523,-0.213449348251,"[[ -0.59033815  -0.70710449  -0.09964168  -0.18260407]
 [ -7.44015221 -15.36818874   0.           0.        ]]",[ 0.05348052  0.23536493]
5,[-0.35893795 -0.23192967],"[ 0.51705603  1.16819139 -1.18286463 -1.53912908 -0.86482464 -1.58593143
 -1.01503665 -2.43786392  0.83276837  0.23282556  0.        ]",[-0.12818273  1.08541728],-1.19871,-0.147650417262,"[[ -0.75130224  -1.05113752  -0.09964168  -0.18260407]
 [ -8.65249938 -19.02292601   0.           0.        ]]",[ 0.54429698  1.01088285]
6,[-0.35893795 -0.23192967],"[ 0.32003447  0.76281409 -1.36832224 -1.8583944  -0.86482356 -1.58592746
 -1.0346269  -1.8029635   0.31713228  0.37185534  0.        ]",[-0.8292145   2.26568186],-1.07155,-0.0877533524367,"[[ -0.92775935  -1.38808556  -0.09964168  -0.18260407]
 [ -8.99194064 -14.68632476   0.           0.        ]]",[ 0.83028781  1.48729587]
7,[-0.35893795 -0.23192967],"[ 0.04830241  0.44096824 -1.53825864 -1.89798929 -0.86482249 -1.58592348
 -1.21391236 -1.18054185 -0.06528273  0.66981573  0.        ]",[ 0.85559087  2.17665138],-1.18389,-0.0653606739729,"[[ -1.13876514  -1.63915659  -0.09964168  -0.18260407]
 [-12.09822497 -10.4349284    0.           0.        ]]",[ 1.15567136  1.78211892]
8,[-0.35893795 -0.23192967],"[-0.24341751  0.22882645 -1.64282562 -1.82821569 -0.86482141 -1.5859195
 -1.00473581 -0.57060406 -0.28503847  0.99205707  0.        ]",[ 1.85960685  2.49004862],-1.44062,-0.0869762854809,"[[-1.34437013 -1.80605462 -0.09964168 -0.18260407]
 [-8.47411728 -6.26879102  0.          0.        ]]",[ 1.0634166   1.73597956]
9,[-0.35893795 -0.23192967],"[-0.4331581   0.12435247 -1.67543299 -1.76424657 -0.86482033 -1.58591553
 -0.7666489   0.02722295 -0.367219    1.19530158  0.        ]",[ 0.16866846  1.93507092],-1.61439,-0.107260390848,"[[-1.4724662  -1.89045993 -0.09964168 -0.18260407]
 [-4.34910698 -2.18537368  0.          0.        ]]",[ 0.90148652  1.53441989]
10,[-0.35893795 -0.23192967],"[-0.55221811  0.12002165 -1.68275903 -1.76114142 -0.86481925 -1.58591155
 -0.72317127  0.61325322 -0.41308687  1.27564567  0.        ]",[ 1.14110059  1.92793093],-1.65989,-0.115633608545,"[[-1.55189082 -1.89400555 -0.09964168 -0.18260407]
 [-3.59584     1.81746802  0.          0.        ]]",[ 0.8837949   1.28197837]
11,[-0.35893795 -0.23192967],"[-0.59951973  0.21352723 -1.68291118 -1.82010327 -0.86481817 -1.58590757
 -0.49063806  1.18761989 -0.45028187  1.23058271  0.        ]",[ 1.0673003  0.5633028],-1.61598,-0.111185848632,"[[-1.58338483 -1.81829343 -0.09964168 -0.18260407]
 [ 0.43295354  5.74065032  0.          0.        ]]",[ 0.39650318  0.51895803]
12,[-0.35893795 -0.23192967],"[-0.52701563  0.38572336 -1.68202788 -1.88725502 -0.8648171  -1.5859036
 -0.26272717  1.4974512  -0.43837156  1.03889256  0.        ]",[-1.14236341 -0.29068799],-1.50902,-0.0912262893407,"[[-1.53510596 -1.68224682 -0.09964168 -0.18260407]
 [ 4.38166391  7.85695409  0.          0.        ]]",[-0.12652647 -0.21214497]
13,[-0.35893795 -0.23192967],"[-0.45647249  0.57084754 -1.67763552 -1.90294917 -0.86481602 -1.58589962
 -0.4961676   1.30626512 -0.39613485  0.83947119  0.        ]",[ 0.43939715 -0.00968408],-1.29612,-0.0702989622475,"[[-1.48805371 -1.53820998 -0.09964168 -0.18260407]
 [ 0.3371419   6.55108763  0.          0.        ]]",[ 0.21964872 -0.00393847]
14,[-0.35893795 -0.23192967],"[-0.42040594  0.73644361 -1.67403291 -1.86821382 -0.86481494 -1.58589564
 -0.39620029  1.28161294 -0.34975381  0.68230573  0.        ]",[-0.52283875  0.18328306],-1.18921,-0.0541314000796,"[[-1.46393294 -1.40887748 -0.09964168 -0.18260407]
 [ 2.06913703  6.38271898  0.          0.        ]]",[-0.00176468 -0.30269438]
15,[-0.35893795 -0.23192967],"[-0.39025906  0.90392126 -1.6703119  -1.78438408 -0.86481386 -1.58589167
 -0.5180016   1.36942746 -0.28584662  0.53136994  0.        ]",[-0.53266983 -1.04288139],-1.10101,-0.0401239784061,"[[-1.44372377 -1.27520486 -0.09964168 -0.18260407]
 [-0.04115927  6.98254993  0.          0.        ]]",[ 0.14462677 -0.44985485]
16,[-0.35893795 -0.23192967],"[-0.42301156  1.02326171 -1.67431476 -1.69222429 -0.86481278 -1.58588769
 -0.63955602  0.76956756 -0.2729085   0.45626655  0.        ]",[ 0.38378705  0.39079921],-1.01802,-0.0333697249463,"[[-1.46567792 -1.17666353 -0.09964168 -0.18260407]
 [-2.14718002  2.88524656  0.          0.        ]]",[ 0.48992887  0.13466053]
17,[-0.35893795 -0.23192967],"[-0.46382056  1.10824082 -1.67823774 -1.6083378  -0.8648117  -1.58588372
 -0.54947655  0.98769002 -0.27482997  0.41224813  0.        ]",[ 0.54591196  1.11500704],-0.991578,-0.0291448433931,"[[-1.49296256 -1.10401007 -0.09964168 -0.18260407]
 [-0.58650386  4.37512889  0.          0.        ]]",[ 0.27991962 -0.25098166]
18,[-0.35893795 -0.23192967],"[-0.44878173  1.2484979  -1.67692289 -1.43168991 -0.86481063 -1.58587974
 -0.42420696  1.55461366 -0.19536925  0.29496344  0.        ]",[-1.57225133 -0.67055373],-0.969765,-0.0267503206772,"[[-1.4829159  -0.97765473 -0.09964168 -0.18260407]
 [ 1.58386514  8.2474936   0.          0.        ]]",[-0.08750923 -1.14471138]
19,[-0.35893795 -0.23192967],"[-0.4612463   1.38723637 -1.67801571 -1.19950787 -0.86480955 -1.58587576
 -0.65433697  1.14216766 -0.12316385  0.1944018   0.        ]",[ 0.47134712 -1.79545552],-0.889779,-0.0318688067429,"[[-1.49124389 -0.84097067 -0.09964168 -0.18260407]
 [-2.4032928   5.43031521  0.          0.        ]]",[ 0.38877115 -0.64251107]
20,[-0.35893795 -0.23192967],"[-0.50450868  1.45025741 -1.68097104 -1.06977537 -0.86480847 -1.58587179
 -0.54388257  0.54664194 -0.1209174   0.16474547  0.        ]",[-0.00662283 -0.73968703],-0.845682,-0.031970892941,"[[-1.52010918 -0.77317694 -0.09964168 -0.18260407]
 [-0.48961066  1.36261     0.          0.        ]]",[ 0.31604221 -0.3091054 ]
21,[-0.35893795 -0.23192967],"[-0.51943498  1.44808956 -1.68168284 -1.07453067 -0.86480739 -1.58586781
 -0.54477983  0.11389908 -0.13748478  0.17301776  0.        ]",[ 1.40894621  0.58341635],-0.889773,-0.0299829349808,"[[-1.5300574  -0.77558151 -0.09964168 -0.18260407]
 [-0.50516499 -1.59321643  0.          0.        ]]",[ 0.45323566  0.10399605]
