timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.38307601 -0.23875356],"[ 0.9100057   1.73027127 -0.1992884   1.16656372  0.39914868 -0.60559367
 -0.49654335  0.34492957  0.97403539  0.84144785  0.        ]",[-1.65658199 -3.21001135],-2.02477,-0.176002364233,"[[-0.06785475  0.09257808  0.04637215 -0.06955145]
 [ 0.00160111  0.0020051   0.          0.        ]]",[-1.63723886 -2.19801569]
1,[-0.38307601 -0.23875356],"[ 0.90468442  1.73393368 -0.26114135  1.05901399  0.39914839 -0.60559314
 -0.72821214 -0.24603597  0.96997473  0.71497639  0.        ]",[ 0.41558507 -2.32703058],-1.97859,-0.171238808865,"[[-0.10749817  0.05290534  0.04637215 -0.06955145]
 [-3.95277837 -3.95609255  0.          0.        ]]",[-0.71771616 -1.21177173]
2,[-0.38307601 -0.23875356],"[ 0.89162799  1.73300934 -0.35694114  0.73825994  0.39914809 -0.60559262
 -0.62722827 -0.82562943  0.93851156  0.45864037  0.        ]",[ 0.41595157 -0.85446212],-1.80986,-0.161489755788,"[[-0.16925934 -0.06516525  0.04637215 -0.06955145]
 [-2.22908893 -7.83802618  0.          0.        ]]",[-0.40101755 -0.75198072]
3,[-0.38307601 -0.23875356],"[ 0.88392104  1.69479578 -0.39947641  0.2313884   0.3991478  -0.6055921
 -0.52817627 -1.30770369  0.86615264  0.20770121  0.        ]",[-0.3276075  -0.63363557],-1.49483,-0.150701602125,"[[ -0.19687743  -0.25432132   0.04637215  -0.06955145]
 [ -0.53837327 -11.06681656   0.           0.        ]]",[-0.15078177 -0.30826825]
4,[-0.38307601 -0.23875356],"[ 0.8764073   1.58084488 -0.43572731 -0.38465483  0.39914751 -0.60559157
 -0.60344676 -1.64951305  0.72384409 -0.06002448  0.        ]",[ 0.84737176  1.84544719],-1.21495,-0.136239882504,"[[ -0.22053498  -0.49862744   0.04637215  -0.06955145]
 [ -1.82317701 -13.35617056   0.           0.        ]]",[ 0.43231946  0.28788856]
5,[-0.38307601 -0.23875356],"[ 0.87556838  1.41720033 -0.43952466 -0.88400552  0.39914722 -0.60559105
 -0.40503754 -1.01901934  0.56630047 -0.23007751  0.        ]",[ 0.12121811  0.50336586],-1.09429,-0.122793514844,"[[-0.22302038 -0.72338194  0.04637215 -0.06955145]
 [ 1.56347085 -9.13333276  0.          0.        ]]",[ 0.24372078 -0.02458465]
6,[-0.38307601 -0.23875356],"[ 0.88673255  1.27005934 -0.38468483 -1.18711331  0.39914692 -0.60559052
 -0.37879965 -0.69445737  0.47347766 -0.26824601  0.        ]",[-0.22603124 -0.40958421],-1.02373,-0.114074417732,"[[-0.18725785 -0.88423809  0.04637215 -0.06955145]
 [ 2.0113212  -6.95952408  0.          0.        ]]",[ 0.2215047  -0.12914619]
7,[-0.38307601 -0.23875356],"[ 0.89481814  1.10954724 -0.33706392 -1.42663743  0.39914663 -0.60559
 -0.43350651 -0.9159831   0.37357418 -0.29520263  0.        ]",[ 0.87525204 -0.02693922],-0.9483,-0.104641808603,"[[-0.15640011 -1.03831511  0.04637215 -0.06955145]
 [ 1.07752372 -8.44323977  0.          0.        ]]",[ 0.39479327  0.29310426]
8,[-0.38307601 -0.23875356],"[ 0.90581894  0.91692109 -0.24995236 -1.62466912  0.39914634 -0.60558948
 -0.23186501 -0.90708141  0.28002079 -0.27843546  0.        ]",[ 0.11593571 -1.37166815],-0.861587,-0.0941849219841,"[[-0.1003176  -1.20658214  0.04637215 -0.06955145]
 [ 4.51934019 -8.38362609  0.          0.        ]]",[-0.06947799  0.16550577]
9,[-0.38307601 -0.23875356],"[ 0.91349415  0.66459526 -0.10281871 -1.76890711  0.39914605 -0.60558895
 -0.21017767 -1.47348376  0.18211181 -0.20993456  0.        ]",[-1.08004471  0.49234877],-0.908101,-0.080793429061,"[[ -6.21618043e-03  -1.41231716e+00   4.63721520e-02  -6.95514456e-02]
 [  4.88951897e+00  -1.21772270e+01   0.00000000e+00   0.00000000e+00]]",[-0.28244442  0.49458653]
