timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.38291335 -0.23877004],"[ 0.91097062  1.72383269  0.00625555  1.10137483 -0.0928921   1.16141292
 -0.49426774  0.34382106  1.4550179  -0.94928469  0.        ]",[ 1.29363272 -0.64669805],-2.6664,-0.24716493798,"[[ 0.0625514   0.0658309  -0.01060985  0.13394024]
 [-0.00271539 -0.00288685  0.          0.        ]]",[ 1.67265177 -1.03687096]
1,[-0.38291335 -0.23877004],"[ 0.9059551   1.72556099  0.06803373  1.03161298 -0.09289204  1.16141122
 -0.2617555  -0.03973637  1.45046947 -0.89446775  0.        ]",[ 0.98713751 -1.12226634],-2.64846,-0.244225525783,"[[ 0.10219813  0.04006639 -0.01060985  0.13394024]
 [ 3.95420997 -2.56502149  0.          0.        ]]",[ 1.55810082 -0.8985154 ]
2,[-0.38291335 -0.23877004],"[ 0.87702633  1.72495868  0.24927228  0.78621761 -0.09289199  1.16140952
 -0.03680138 -0.62511537  1.43045631 -0.74872538  0.        ]",[ 1.81885267 -0.15659927],-2.5492,-0.236000172502,"[[ 0.21969283 -0.05046732 -0.01060985  0.13394024]
 [ 7.78251037 -6.47530989  0.          0.        ]]",[ 1.42422974 -0.66427028]
3,[-0.38291335 -0.23877004],"[ 0.78442014  1.70490815  0.53678946  0.42443595 -0.09289193  1.16140782
  0.18661866 -0.69896106  1.36796241 -0.49997913  0.        ]",[ 1.00728267 -0.24671063],-2.3945,-0.22035086674,"[[  4.13491405e-01  -1.84923063e-01  -1.06098531e-02   1.33940243e-01]
 [  1.15847036e+01  -6.96859732e+00   0.00000000e+00   0.00000000e+00]]",[ 0.93899512 -0.82641238]
4,[-0.38291335 -0.23877004],"[ 0.56954736  1.65688052  0.8948422   0.03737354 -0.09289187  1.16140612
  0.40563648 -0.82472832  1.21602758 -0.14189013  0.        ]",[-0.89992111 -0.76152127],-2.22931,-0.194391276148,"[[  6.82581994e-01  -3.32724688e-01  -1.06098531e-02   1.33940243e-01]
 [  1.53119801e+01  -7.80871771e+00   0.00000000e+00   0.00000000e+00]]",[ 0.00317147 -0.83225876]
5,[-0.38291335 -0.23877004],"[ 0.27081924  1.5601312   1.18045439 -0.4185984  -0.09289181  1.16140442
  0.17872186 -1.25272255  1.0203298   0.12581089  0.        ]",[-1.14261197 -0.22033067],-1.9504,-0.168765591602,"[[  9.50076729e-01  -5.17583865e-01  -1.06098531e-02   1.33940243e-01]
 [  1.14503240e+01  -1.06676957e+01   0.00000000e+00   0.00000000e+00]]",[-0.36733082 -0.30181164]
6,[-0.38291335 -0.23877004],"[ 0.02268686  1.39633888  1.32738231 -0.90042633 -0.09289175  1.16140272
 -0.0670323  -1.35145665  0.89490708  0.18686244  0.        ]",[-0.61808625  0.27545788],-1.65353,-0.153963966053,"[[  1.13712197e+00  -7.37554812e-01  -1.06098531e-02   1.33940243e-01]
 [  7.26805416e+00  -1.13272471e+01   0.00000000e+00   0.00000000e+00]]",[-0.32226521  0.07079248]
7,[-0.38291335 -0.23877004],"[-0.14804333  1.19409799  1.39553293 -1.28398385 -0.09289169  1.16140103
 -0.21919857 -1.15446375  0.83050108  0.13327147  0.        ]",[-0.46319696 -0.18327602],-1.51889,-0.146538973822,"[[  1.25650143  -0.95089673  -0.01060985   0.13394024]
 [  4.67847254 -10.01136152   0.           0.        ]]",[-0.15588675  0.21194786]
8,[-0.38291335 -0.23877004],"[-0.25780753  0.96750725  1.42729281 -1.55899957 -0.09289164  1.16139933
 -0.33232953 -1.23334073  0.79879106  0.01300521  0.        ]",[-0.38475358 -0.26758705],-1.44808,-0.143812181547,"[[  1.33075461  -1.15641035  -0.01060985   0.13394024]
 [  2.75319691 -10.53826651   0.           0.        ]]",[ 0.16811663  0.48583972]
9,[-0.38291335 -0.23877004],"[-0.31666777  0.70222542  1.44070462 -1.73705116 -0.09289158  1.16139763
 -0.42500083 -1.3606615   0.78030838 -0.17619436  0.        ]",[ 0.44816407  0.5593496 ],-1.3901,-0.145234119457,"[[  1.36999580e+00  -1.37570895e+00  -1.06098531e-02   1.33940243e-01]
 [  1.17610490e+00  -1.13887756e+01   0.00000000e+00   0.00000000e+00]]",[ 0.45877454  0.58195746]
10,[-0.38291335 -0.23877004],"[-0.37878305  0.44547759  1.45221595 -1.7883902  -0.09289152  1.16139593
 -0.3221936  -0.99539369  0.73258032 -0.34705631  0.        ]",[ 1.05407851  0.57300028],-1.37442,-0.145221565535,"[[ 1.41107094 -1.57900379 -0.01060985  0.13394024]
 [ 2.92568094 -8.94882162  0.          0.        ]]",[ 0.55220973  0.46744412]
11,[-0.38291335 -0.23877004],"[-0.52789561  0.25014752  1.46910356 -1.75269087 -0.09289146  1.16139423
 -0.09305235 -0.62929197  0.63928278 -0.39772065  0.        ]",[ 1.29152867  0.88469407],-1.30936,-0.137215115119,"[[ 1.50870871 -1.73344394 -0.01060985  0.13394024]
 [ 6.82521756 -6.50329265  0.          0.        ]]",[ 0.36666802  0.35552615]
12,[-0.38291335 -0.23877004],"[-0.7962682   0.13382006  1.46218166 -1.69991698 -0.0928914   1.16139253
  0.13157233 -0.08562911  0.50407719 -0.31402765  0.        ]",[-1.18894188 -0.72132416],-1.36408,-0.11934912865,"[[  1.68356671e+00  -1.82707311e+00  -1.06098531e-02   1.33940243e-01]
 [  1.06478912e+01  -2.87166629e+00   0.00000000e+00   0.00000000e+00]]",[-0.16317852 -0.07355365]
13,[-0.38291335 -0.23877004],"[-1.05387551  0.03001834  1.40951686 -1.63162841 -0.09289134  1.16139083
 -0.11336162 -0.50457558  0.36894557 -0.25374772  0.        ]",[-0.28275782  0.48595761],-1.1603,-0.102484515697,"[[ 1.85470315 -1.91258437 -0.01060985  0.13394024]
 [ 6.47959631 -5.67019786  0.          0.        ]]",[-0.02397013  0.47129267]
14,[-0.38291335 -0.23877004],"[-1.22330195 -0.07928052  1.34807946 -1.53622326 -0.09289129  1.16138913
 -0.18666688 -0.19967674  0.27581135 -0.26662874  0.        ]",[ 0.53780427  1.50426645],-1.07502,-0.0933959912443,"[[ 1.97177852 -2.00555332 -0.01060985  0.13394024]
 [ 5.23208385 -3.6334998   0.          0.        ]]",[-0.04790622  0.32667935]
15,[-0.38291335 -0.23877004],"[-1.39501845 -0.11612885  1.26078633 -1.49815271 -0.09289123  1.16138744
 -0.06767421  0.40385229  0.17927165 -0.22033701  0.        ]",[-1.29885808 -1.70695013],-1.12457,-0.0812980054539,"[[ 2.09673795 -2.03777391 -0.01060985  0.13394024]
 [ 7.25710174  0.39802355  0.          0.        ]]",[-0.48917475 -0.42705151]
16,[-0.38291335 -0.23877004],"[-1.52885003 -0.15196101  1.17199794 -1.45806023 -0.09289117  1.16138574
 -0.3086944  -0.19002736  0.09841876 -0.19800271  0.        ]",[-1.1619029  1.508526 ],-1.05277,-0.0720605700689,"[[ 2.20072651 -2.06961595 -0.01060985  0.13394024]
 [ 3.15541656 -3.56903956  0.          0.        ]]",[-0.17926954  0.33318996]
17,[-0.38291335 -0.23877004],"[-1.55688607 -0.18618944  1.15070359 -1.41678917 -0.09289111  1.16138404
 -0.54498173  0.41335089  0.08381076 -0.22066288  0.        ]",[ 0.32173869  0.74932376],-1.03641,-0.0718888406314,"[[ 2.22348953 -2.10055719 -0.01060985  0.13394024]
 [-0.86572656  0.46147214  0.          0.        ]]",[-0.00545514 -0.15029018]
18,[-0.38291335 -0.23877004],"[-1.55154147 -0.14305434  1.15483639 -1.46831041 -0.09289105  1.16138234
 -0.46914927  0.85614002  0.08226079 -0.18025882  0.        ]",[-0.65599982  0.07113519],-1.05855,-0.0695172896607,"[[ 2.21912325 -2.06165121 -0.01060985  0.13394024]
 [ 0.42478298  3.41926632  0.          0.        ]]",[-0.27858233 -0.72647494]
19,[-0.38291335 -0.23877004],"[-1.52977685 -0.06258767  1.17129784 -1.55243834 -0.09289099  1.16138064
 -0.62222928  0.88820155  0.0852503  -0.11226994  0.        ]",[ 0.53139883 -0.91173736],-1.05635,-0.0664741045926,"[[ 2.20148068 -1.99111709 -0.01060985  0.13394024]
 [-2.18033807  3.63344075  0.          0.        ]]",[-0.09533244 -0.58321917]
20,[-0.38291335 -0.23877004],"[-1.50215953 -0.02082377  1.1913334  -1.59037283 -0.09289094  1.16137894
 -0.49607467  0.33696253  0.09784847 -0.084677    0.        ]",[-0.09501049  0.59657945],-1.04795,-0.0666110991967,"[[ 2.17941436 -1.95539314 -0.01060985  0.13394024]
 [-0.03344942 -0.04877923  0.          0.        ]]",[-0.26074338 -0.12201439]
21,[-0.38291335 -0.23877004],"[-1.49655085  0.00607559  1.19528619 -1.61284631 -0.09289088  1.16137724
 -0.51814689  0.69074115  0.09698625 -0.06250689  0.        ]",[-0.30416302 -0.06128695],-1.05435,-0.0656381966672,"[[ 2.17497658 -1.93265788 -0.01060985  0.13394024]
 [-0.4090805   2.31442953  0.          0.        ]]",[-0.33322674 -0.50868201]
22,[-0.38291335 -0.23877004],"[-1.47084258  0.05805259  1.21294599 -1.65209721 -0.09289082  1.16137555
 -0.58841357  0.64757091  0.10578761 -0.02634876  0.        ]",[-0.70606197  0.35505074],-1.03556,-0.0653091803498,"[[ 2.15479702 -1.88926262 -0.01060985  0.13394024]
 [-1.60488401  2.02606067  0.          0.        ]]",[-0.23980702 -0.37237993]
23,[-0.38291335 -0.23877004],"[ -1.39265241e+00   1.24045229e-01   1.26215205e+00  -1.69432360e+00
  -9.28907604e-02   1.16137385e+00  -7.50771027e-01   8.52076648e-01
   1.50610839e-01  -7.29029549e-04   0.00000000e+00]",[ 0.12259395  0.01451703],-1.04601,-0.0695357668234,"[[ 2.09497706 -1.83503521 -0.01060985  0.13394024]
 [-4.36788675  3.39214301  0.          0.        ]]",[ 0.00262919 -0.41420525]
24,[-0.38291335 -0.23877004],"[-1.2815839   0.20783713  1.32144858 -1.73625386 -0.0928907   1.16137215
 -0.71717439  0.85062732  0.21562739  0.0225006   0.        ]",[-0.67831418 -1.01681966],-1.08726,-0.0763382999477,"[[ 2.01335577 -1.76728938 -0.01060985  0.13394024]
 [-3.79615265  3.38246773  0.          0.        ]]",[-0.09165719 -0.51739931]
25,[-0.38291335 -0.23877004],"[-1.13656861  0.24188924  1.38233737 -1.74968728 -0.09289064  1.16137045
 -0.87048204  0.24790883  0.31079093 -0.01920615  0.        ]",[ 1.02086836  1.0884924 ],-1.06857,-0.0881304308515,"[[ 1.91125594 -1.74003533 -0.01060985  0.13394024]
 [-6.40514859 -0.64362404  0.          0.        ]]",[ 0.44846871  0.31754634]
26,[-0.38291335 -0.23877004],"[-1.00853369  0.27575403  1.42217697 -1.76102976 -0.09289059  1.16136875
 -0.63049309  0.842508    0.38994536 -0.05942426  0.        ]",[ 0.43510138 -1.87621021],-1.16909,-0.0980947788558,"[[ 1.82413009 -1.71305656 -0.01060985  0.13394024]
 [-2.321042    3.32823633  0.          0.        ]]",[-0.03052859 -0.69674981]
27,[-0.38291335 -0.23877004],"[-0.96570458  0.30873336  1.43278833 -1.77016662 -0.09289053  1.16136705
 -0.52656896  0.23984387  0.41399771 -0.05531307  0.        ]",[-1.83100478  0.01205677],-1.23407,-0.100718988536,"[[ 1.79545388 -1.68688321 -0.01060985  0.13394024]
 [-0.55247598 -0.69748928  0.          0.        ]]",[-0.0711781  -0.14841402]
28,[-0.38291335 -0.23877004],"[-0.88939215  0.29192744  1.44846597 -1.76573787 -0.09289047  1.16136536
 -0.75849396  0.2491482   0.4609978  -0.11565636  0.        ]",[ 0.22600166 -0.7568806 ],-1.19571,-0.107611759681,"[[ 1.74480402 -1.7002095  -0.01060985  0.13394024]
 [-4.49936945 -0.63533638  0.          0.        ]]",[ 0.48523065  0.11217481]
29,[-0.38291335 -0.23877004],"[-0.76736928  0.23835145  1.46518835 -1.74836872 -0.09289041  1.16136366
 -0.70068127 -0.19763012  0.52690988 -0.24035742  0.        ]",[ 1.56827741  0.51864715],-1.19285,-0.118932780801,"[[ 1.66468807 -1.74285991 -0.01060985  0.13394024]
 [-3.51552919 -3.61976125  0.          0.        ]]",[ 0.64234865  0.4053542 ]
30,[-0.38291335 -0.23877004],"[-0.72154173  0.17471999  1.46887269 -1.72117917 -0.09289035  1.16136196
 -0.46403814  0.12045858  0.54338101 -0.32677879  0.        ]",[ 0.34984201 -1.28532585],-1.33013,-0.12405806326,"[[ 1.63478283 -1.7939364  -0.01060985  0.13394024]
 [ 0.5116362  -1.49496874  0.          0.        ]]",[ 0.41965219 -0.05378617]
31,[-0.38291335 -0.23877004],"[-0.75837142  0.0895507   1.46601718 -1.67325528 -0.09289029  1.16136026
 -0.38324064 -0.46789766  0.5152049  -0.37775744  0.        ]",[ 0.07996814 -0.06146498],-1.27323,-0.12331682373,"[[ 1.65881146 -1.86326826 -0.01060985  0.13394024]
 [ 1.88663549 -5.42511342  0.          0.        ]]",[ 0.48661181  0.44393587]
32,[-0.38291335 -0.23877004],"[-0.82031171 -0.04164731  1.45916545 -1.57188159 -0.09289024  1.16135856
 -0.36683584 -0.48825404  0.46533359 -0.45651744  0.        ]",[ 1.12151816  1.80073672],-1.17889,-0.122120857885,"[[ 1.69934514 -1.97313488 -0.01060985  0.13394024]
 [ 2.1658062  -5.56109381  0.          0.        ]]",[ 0.54154885  0.45640868]
33,[-0.38291335 -0.23877004],"[-0.94542169 -0.12264973  1.43733829 -1.49102524 -0.09289018  1.16135686
 -0.1367722   0.12095776  0.39882572 -0.45756182  0.        ]",[ 0.08762004  1.60973372],-1.17577,-0.115643583471,"[[ 1.78194322 -2.04352693 -0.01060985  0.13394024]
 [ 6.08100079 -1.49164249  0.          0.        ]]",[ 0.25595209  0.00303945]
34,[-0.38291335 -0.23877004],"[-1.12869404 -0.1110888   1.38512269 -1.50347997 -0.09289012  1.16135516
 -0.12348263  0.71816296  0.32128641 -0.3459358   0.        ]",[-0.40932455 -0.4646992 ],-1.17547,-0.101988703245,"[[ 1.90583271 -2.03333435 -0.01060985  0.13394024]
 [ 6.30715966  2.4976079   0.          0.        ]]",[-0.17815557 -0.68622786]
35,[-0.38291335 -0.23877004],"[-1.28311552 -0.07557349  1.32067435 -1.53980839 -0.09289006  1.16135347
 -0.22602181  0.43534038  0.2430013  -0.23349544  0.        ]",[ 0.61495731 -0.56902171],-1.09819,-0.0884397306456,"[[ 2.01446751 -2.00233716 -0.01060985  0.13394024]
 [ 4.56215953  0.60839596  0.          0.        ]]",[-0.2424307 -0.3391822]
