timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.39596531 -0.24586028],"[ 0.90854972  1.68369609  0.03177263  1.1915506  -1.53133705 -0.60824589
 -0.48266382  0.34309317  2.90884448  1.17995867  0.        ]",[-4.2814256 -3.2413029],-4.89438,-0.396880321398,"[[ 0.07195859  0.0893692  -0.17695637 -0.0704387 ]
 [ 0.00402112  0.00323036  0.          0.        ]]",[-2.18777347 -3.72388911]
1,[-0.39596531 -0.24586028],"[ 0.91175848  1.68717892 -0.02974655  1.08526099 -1.53133405 -0.6082454
 -0.71800318 -0.25587801  2.91980607  1.05092624  0.        ]",[-0.26779668 -2.75833738],-4.71657,-0.395281009078,"[[ 0.03236309  0.04972073 -0.17695637 -0.0704387 ]
 [-3.9504058  -3.95489125  0.          0.        ]]",[-1.78257108 -3.07294536]
2,[-0.39596531 -0.24586028],"[ 0.91009276  1.68578706 -0.1679149   0.76824314 -1.53133105 -0.60824491
 -0.77630957 -0.84316434  2.91465361  0.72735926  0.        ]",[-1.09680319 -2.50703937],-4.52696,-0.389310791294,"[[-0.05647488 -0.06831552 -0.17695637 -0.0704387 ]
 [-4.93014222 -7.8357994   0.          0.        ]]",[-1.52599835 -2.55465221]
3,[-0.39596531 -0.24586028],"[ 0.88346924  1.64515588 -0.37970704  0.25253094 -1.53132805 -0.60824443
 -1.0058562  -1.41864943  2.80919523  0.23111739  0.        ]",[-1.00915747 -1.87803375],-4.0872,-0.37380962433,"[[ -0.19377639  -0.26318763  -0.17695637  -0.0704387 ]
 [ -8.78724087 -11.63873298   0.           0.        ]]",[-1.16895998 -1.98756588]
4,[-0.39596531 -0.24586028],"[ 0.78526971  1.5129459  -0.6966672  -0.41468418 -1.53132505 -0.60824394
 -1.23091079 -1.98272551  2.4598625  -0.39078026  0.        ]",[-0.257568   -1.50815303],-3.32852,-0.338593121064,"[[ -0.40746129  -0.5333624   -0.17695637  -0.0704387 ]
 [-12.56887021 -15.3662971    0.           0.        ]]",[-0.62758899 -1.28688526]
5,[-0.39596531 -0.24586028],"[ 0.57973395  1.23209033 -1.04210508 -1.11508478 -1.53132205 -0.60824345
 -1.27680775 -2.53575975  1.80793374 -0.8340407   0.        ]",[ 0.46383432  0.10368464],-2.56609,-0.277665908112,"[[ -0.66657375  -0.87735688  -0.17695637  -0.0704387 ]
 [-13.34011147 -19.02093592   0.           0.        ]]",[ 0.13193507 -0.29143953]
6,[-0.39596531 -0.24586028],"[ 0.30909689  0.82235896 -1.31072382 -1.59853611 -1.53131905 -0.60824296
 -1.15206912 -2.41663904  1.09846524 -0.81990869  0.        ]",[ 0.46689442  0.60265562],-1.86293,-0.203118785136,"[[ -0.9123469   -1.24987837  -0.17695637  -0.0704387 ]
 [-11.24414971 -18.23382286   0.           0.        ]]",[ 0.46198386  0.41643393]
7,[-0.39596531 -0.24586028],"[ 0.04001126  0.40265161 -1.4781769  -1.73538337 -1.53131605 -0.60824247
 -1.02905995 -2.00089747  0.61573071 -0.47282153  0.        ]",[ 1.02109977  1.87313288],-1.25956,-0.138067948442,"[[ -1.11649415  -1.58699042  -0.17695637  -0.0704387 ]
 [ -9.17724196 -15.48653779   0.           0.        ]]",[ 0.61866653  0.97756743]
8,[-0.39596531 -0.24586028],"[-0.16464675  0.06959593 -1.56075028 -1.62873839 -1.53131305 -0.60824199
 -0.78283636 -1.35536349  0.41160996 -0.08205843  0.        ]",[-0.38890716  2.28245237],-1.08487,-0.101634973034,"[[ -1.25853161  -1.85392057  -0.17695637  -0.0704387 ]
 [ -5.03994849 -11.220696     0.           0.        ]]",[ 0.34623319  1.0652765 ]
9,[-0.39596531 -0.24586028],"[-0.3379837  -0.145026   -1.60589339 -1.44968434 -1.53131005 -0.6082415
 -0.86858041 -0.7225191   0.34866129  0.21996933  0.        ]",[ 2.10472089  0.78254406],-1.15919,-0.0904878734111,"[[-1.37378719 -2.03637513 -0.17695637 -0.0704387 ]
 [-6.4807243  -7.03869761  0.          0.        ]]",[ 0.65249956  1.42465293]
