timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.28187704 -0.16921954],"[ 0.96622493  2.00550939  0.02005728  0.62196364  1.02373834  0.80999229
 -0.5492253   0.34809346  0.40283098 -0.58733971  0.        ]",[ 1.40714523  0.09633852],-0.961813,-0.121049976519,"[[ 0.09422024 -0.04108828  0.11703914  0.09349525]
 [ 0.00295996 -0.00121022  0.          0.        ]]",[ 1.29771936 -0.57924724]
1,[-0.28187704 -0.16921954],"[ 0.95969602  2.00569734  0.08197581  0.63291525  1.02373623  0.80999094
 -0.31803285  0.40136055  0.39662659 -0.51031831  0.        ]",[ 1.63283192 -1.19066325],-0.956476,-0.114958568714,"[[ 0.13396788 -0.03730035  0.11703914  0.09349525]
 [ 3.95863337  0.37874189  0.          0.        ]]",[ 0.84192955 -0.86678934]
2,[-0.28187704 -0.16921954],"[ 0.92703728  2.0033896   0.26361211  0.53975075  1.02373412  0.80998959
 -0.09131458 -0.15501682  0.36923886 -0.32541702  0.        ]",[ 0.47057878 -0.14885352],-0.893059,-0.100501526218,"[[ 0.25206095 -0.06954367  0.11703914  0.09349525]
 [ 7.83775482 -3.58983941  0.          0.        ]]",[ 0.32840824 -0.86904323]
3,[-0.28187704 -0.16921954],"[ 0.84373186  1.99230036  0.52042924  0.3182824   1.02373201  0.80998824
  0.00843814 -0.22777125  0.30636204 -0.08916999  0.        ]",[ 0.01402649 -1.10213574],-0.820277,-0.0826979378235,"[[ 0.42594039 -0.14654735  0.11703914  0.09349525]
 [ 9.54451057 -4.10879022  0.          0.        ]]",[-0.15788293 -0.97300887]
4,[-0.28187704 -0.16921954],"[  7.07889813e-01   1.95908415e+00   7.77903986e-01  -2.44037180e-02
   1.02372990e+00   8.09986893e-01   7.38129419e-04  -7.71465452e-01
   2.16473022e-01   1.19160855e-01   0.00000000e+00]",[ 0.11427392 -1.29084985],-0.781207,-0.0680414199746,"[[ 0.61550874 -0.26763362  0.11703914  0.09349525]
 [ 9.41276459 -7.98690398  0.          0.        ]]",[-0.39558381 -0.70760918]
5,[-0.28187704 -0.16921954],"[ 0.52842435  1.86457728  1.00442766 -0.55808364  1.02372779  0.80998554
  0.01636883 -1.30440591  0.12320422  0.2404045   0.        ]",[-0.34331294  1.280041  ],-0.841884,-0.0579392551254,"[[  0.80644733  -0.46551277   0.11703914   0.09349525]
 [  9.68020345 -11.78832754   0.           0.        ]]",[-0.52893901 -0.43374974]
6,[-0.28187704 -0.16921954],"[ 0.3282354   1.7269619   1.17872952 -1.03150054  1.02372568  0.80998419
 -0.0742796  -0.71646517  0.02127314  0.32419752  0.        ]",[ 0.44421943 -0.59329653],-0.83066,-0.0493039626952,"[[ 0.98448987 -0.65920243  0.11703914  0.09349525]
 [ 8.12922439 -7.5946239   0.          0.        ]]",[-0.65625578 -0.50484329]
7,[-0.28187704 -0.16921954],"[ 0.10205728  1.56955674  1.31208954 -1.4006514   1.02372357  0.80998284
  0.01909559 -1.024774   -0.10001809  0.40360668  0.        ]",[-1.38671596  0.02672788],-0.839534,-0.0431752760095,"[[ 1.16310363 -0.83315994  0.11703914  0.09349525]
 [ 9.72685528 -9.79376812  0.          0.        ]]",[-0.81739384 -0.36790645]
8,[-0.28187704 -0.16921954],"[-0.10632317  1.36361877  1.38998867 -1.73393397  1.02372146  0.80998149
 -0.2233911  -0.98254796 -0.20036871  0.41055004  0.        ]",[-1.40894771 -1.25235783],-0.785564,-0.0372899148766,"[[ 1.31601445 -1.02601288  0.11703914  0.09349525]
 [ 5.57795732 -9.49258882  0.          0.        ]]",[-0.55572057 -0.09297664]
9,[-0.28187704 -0.16921954],"[-0.20592848  1.0881361   1.41412932 -2.00854234  1.02371935  0.80998014
 -0.46105871 -1.51115598 -0.22551231  0.27525487  0.        ]",[ 0.74581417  0.37084797],-0.826544,-0.0219714987666,"[[  1.38677567  -1.25369512   0.11703914   0.09349525]
 [  1.51151117 -13.26312082   0.           0.        ]]",[-0.02876641  0.37708423]
