timestep,logstd_action_dist,obs,actions,rewards,original_rewards,human_obs,avg_action_dist
0,[-0.02281179  0.04755575],"[ 1.04995061  1.17747638  0.12874379 -0.10270744  0.52501811 -0.22680197
 -0.12260054  0.02970608  0.65958168  0.2492955   0.        ]",[ 0.42792536 -0.55118061],-0.856874,-0.152935406394,"[[ 0.09714133 -0.07374075  0.06265412 -0.03045886]
 [-0.00190175 -0.00393444  0.          0.        ]]",[ 0.06517212 -0.14105052]
1,[-0.02281179  0.04755575],"[ 1.04744652  1.17509223  0.15469782 -0.13883024  0.52500934 -0.22679885
  0.02815941 -0.25462701  0.65851991  0.2570518   0.        ]",[-1.02769855 -0.82382027],-0.838427,-0.153095664943,"[[ 0.11409677 -0.09572247  0.06265412 -0.03045886]
 [ 1.69180343 -2.18695965  0.          0.        ]]",[ 0.06265127 -0.1464913 ]
2,[-0.02281179  0.04755575],"[ 1.04836546  1.16226913  0.14524389 -0.26305844  0.52500058 -0.22679573
 -0.32683224 -0.67364966  0.6576474   0.19097869  0.        ]",[ 2.0046624  -0.92034186],-0.867862,-0.150482507599,"[[ 0.10791892 -0.17174032  0.06265412 -0.03045886]
 [-2.29632388 -5.40411032  0.          0.        ]]",[ 0.06049383 -0.15300979]
3,[-0.02281179  0.04755575],"[ 1.04917388  1.11858159  0.13641322 -0.49269559  0.52499181 -0.22679261
  0.02945991 -1.1345377   0.64378662  0.07564215  0.        ]",[ 0.71628838 -0.06712903],-0.798576,-0.14537766868,"[[ 0.10215217 -0.31532766  0.06265412 -0.03045886]
 [ 1.70631796 -8.94282002  0.          0.        ]]",[ 0.05876063 -0.15778969]
4,[-0.02281179  0.04755575],"[ 1.0376995   1.02925318  0.23133041 -0.76479555  0.52498305 -0.22678948
  0.27868988 -1.14619578  0.61678806  0.03260992  0.        ]",[-0.05988042 -1.10442502],-0.779584,-0.140476268117,"[[ 0.16437044 -0.49508494  0.06265412 -0.03045886]
 [ 4.50621095 -9.03259129  0.          0.        ]]",[ 0.05842086 -0.15904473]
5,[-0.02281179  0.04755575],"[  1.01286243e+00   8.72803410e-01   3.62138780e-01  -1.06084408e+00
   5.24974283e-01  -2.26786363e-01   2.49775616e-01  -1.63854160e+00
   5.70416766e-01  -6.39047092e-04   0.00000000e+00]",[ 1.96055043 -1.17711778],-0.809956,-0.132800985326,"[[  0.25123656  -0.71366877   0.06265412  -0.03045886]
 [  4.18143113 -12.81319253   0.           0.        ]]",[ 0.05629314 -0.16320357]
6,[-0.02281179  0.04755575],"[ 0.96071634  0.59306071  0.54148472 -1.37531548  0.52496552 -0.22678324
  0.59469101 -2.12121593  0.48533639 -0.03068444  0.        ]",[ 0.81899502 -0.38550603],-0.724651,-0.119120896902,"[[  0.37374173  -1.00712679   0.06265412  -0.03045886]
 [  8.05623382 -16.52018804   0.           0.        ]]",[ 0.0537122  -0.16692045]
7,[-0.02281179  0.04755575],"[  8.40494875e-01   1.95723805e-01   8.04696068e-01  -1.59020492e+00
   5.24956755e-01  -2.26780122e-01   8.69005709e-01  -2.27729391e+00
   3.63278576e-01   4.71946395e-04   0.00000000e+00]",[-0.41850027  0.65942011],-0.678188,-0.0998758152027,"[[  0.5657856   -1.34956929   0.06265412  -0.03045886]
 [ 11.13800767 -17.71997668   0.           0.        ]]",[ 0.05157521 -0.16936733]
8,[-0.02281179  0.04755575],"[ 0.66591275 -0.21148674  1.05076736 -1.62150726  0.52494799 -0.226777
  0.70191652 -1.89134258  0.22180806  0.04957949  0.        ]",[-1.37413069 -1.50739137],-0.667183,-0.0783278050325,"[[  0.7697149   -1.67424316   0.06265412  -0.03045886]
 [  9.26114978 -14.75733444   0.           0.        ]]",[ 0.05152987 -0.16870181]
9,[-0.02281179  0.04755575],"[ 0.51766409 -0.61340035  1.19798848 -1.47639598  0.52493923 -0.22677388
  0.33327764 -2.36865524  0.04543171  0.03842507  0.        ]",[ 0.82814685 -0.16938028],-0.687308,-0.0504899370194,"[[  0.91339219  -2.00617834   0.06265412  -0.03045886]
 [  5.12009253 -18.4240582    0.           0.        ]]",[ 0.05191064 -0.16841088]
